row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
AGO-gov.policy-national-artificial-intelligence-strategy,AGO,gov.policy,Governance,instrument,National artificial intelligence strategy,Planned,2026-06-30,A readiness assessment delivered to the ministry names its absence,,Baseline not held,,Not published; the assessment identifies the absence of a specific instrument as the central gap and is to serve as the base for policy,2026-06-30-unesco-ram-angola-28000km-fibra-prontidao-ia,,"no adoption date, drafting body or timetable on record"
AGO-gov.policy-national-cybersecurity-council,AGO,gov.policy,Governance,instrument,National cybersecurity council,"Implemented, no operating record",2025-12-03,Created by decree published 2025-12-03,Since 2025-12-03,Advanced,Did not exist,Created as a consultative body chaired by the President; no source records it convening and no membership list is on file,2025-12-03-decreto-presidencial-258-25-conselho-nacional-ciberseguranca-angola,,
AGO-gov.policy-national-cybersecurity-strategy,AGO,gov.policy,Governance,instrument,National cybersecurity strategy,Implemented,2025-12-09,Published in the official gazette 2025-12-03,Since 2025-12-03,Advanced,None published,"In force, approved in Council of Ministers in October 2025 and signed in November, with six strategic objectives and a two-phase legislative reform whose first phase is the bill",2025-12-03-decreto-presidencial-256-25-estrategia-nacional-ciberseguranca-angola|2025-12-09-angola-unveils-national-cybersecurity-strategy,,
AGO-gov.legislate-artificial-intelligence-bill,AGO,gov.legislate,Governance,instrument,Artificial intelligence bill,In development,2025-12-29,Draft published for public consultation September 2025,,Advanced,Did not exist,"An 86-article draft in nine chapters out for public consultation, with a single critical-AI category carrying registration, security-risk assessment and emergency-response duties rather than a tiered risk pyramid, extraterritorial reach over activity abroad affecting Angolan interests, a right to explanation and to refuse AI-based decisions, criminal and strict civil liability, and no repeal of existing legislation; no tabling, committee stage or vote on record",2025-09-01-angola-proposta-de-lei-inteligencia-artificial|2025-12-29 Review of Angola's Proposed Law on Artificial Intelligence,,the draft text is now held; it defers military AI to a separate instrument and excludes scientific research and purely personal use
AGO-gov.legislate-cybersecurity-bill,AGO,gov.legislate,Governance,instrument,Cybersecurity bill,"In development, passed by parliament",2026-08-17,Adopted in plenary 2026-08-12 by 104 votes to 56,2026-08-12,Advanced,"No cybersecurity law in force beyond Lei n.º 7/17, and a bill only cleared by the Council of Ministers on 27 October 2025 for transmission to the National Assembly, as part of a package also carrying the bill against false information and draft decrees creating a national cybersecurity centre and council","Adopted by the National Assembly on 2026-08-12 by 104 votes to 56, on a presidential initiative, with the MPLA for and UNITA against and no abstentions; graduated administrative fines set as multiples of the national minimum wage, from 7 to 70 for individuals on minor infractions up to 500 for individuals and 4,000 for legal persons on the most serious ones; no promulgation, gazette number or entry into force on file. It requires telecommunications operators to transmit any communication whose content is criminal or prejudicial to state security, which UNITA and part of civil society object to as leaving unclear which content qualifies and on what terms subscribers' personal data reaches the authorities, a year before the presidential election",2026-08-17-angola-loi-cybersecurite-parlement|2026-08-13-angola-cybersecurity-law-approved-pti|2026-08-12-angola-cybersecurity-law-approved-angop|2026-08-07-angola-cybersecurity-bill-approved-in-committee-national-centre|2026-08-04-angola-proposta-lei-ciberseguranca-especialidade|2026-01-23-proposta-lei-ciberseguranca-aprovada-generalidade|2026-01-27-parecer-da-oaa-sobre-as-propostas-de-lei-de-ciberseguranca-e-contra-as-informacoes-falsas|2025-10-27-proposta-de-lei-da-ciberseguranca-apreciada-pelo-conselho-de-ministros,,"a July 2026 suspension over drafting defects is the prior value, not a competing one; the vote followed a cyberattack on the incumbent operator in late July and came days after the online-falsehoods law entered into force. In January 2026 the national bar association told the Assembly that the bill required integral reformulation, objecting that the proposed cybersecurity centre would combine regulation, rule-making, supervision, inspection and sanction in one body in breach of the separation of powers, that allowing access to private communications on a judicial or administrative decision was constitutionally unacceptable, and that undefined terms invited arbitrary enforcement"
AGO-gov.legislate-digital-government-bill,AGO,gov.legislate,Governance,instrument,Digital government bill,In development,2026-05-06,Public consultation opened 2026-05-06,,Advanced,No framework law; sector rules dispersed since 1997,"In public consultation, framed expressly around ending legislative dispersion and keeping the digital law and the data-protection law in step",2026-05-06-consulta-publica-proposta-de-lei-do-governo-digital|2026-03-05-governo-aposta-reorganizacao-administracao-publica-governo-digital-2027,,no draft text and no tabling date held
AGO-gov.legislate-electronic-signature-and-certification-regim,AGO,gov.legislate,Governance,instrument,Electronic signature and certification regime,In development,2026-07-30,Legislative authorisation approved unanimously 2026-07-30,,Advanced,"A public-key and time-stamp infrastructure announced by the ministry with no legislation, date or location","Authorisation granted to the President, valid 90 days after publication of the enabling law; the substantive text will be an executive instrument defining an accrediting authority, a root certification entity and the evidential weight of a signature",2026-07-30-angola-parliament-electronic-signature-legislative-authorisation|2025-06-30-infra-estrutura-de-chaves-publicas-e-carimbo-do-tempo,,grounded on the insufficiency of two 2011 instruments
AGO-gov.legislate-false-information-law,AGO,gov.legislate,Governance,instrument,False information law (Lei n.º 6/26),"Implemented, in force 2026-08-04",2026-08-22,Journalists' bodies warn of inhibition of citizen journalism,,Advanced,Did not exist,"A false-information regime in force from 4 August 2026, binding telecom operators, digital platforms and application providers, reaching content aimed at the domestic public from outside the country, and banning inauthentic accounts. On 22 August 2026 the journalists' union, the professional credential and ethics commission and the women journalists' forum warned that the law will inhibit citizen journalism, arguing that its penalties are excessive and that whether something counts as a journalistic error will depend heavily on how the courts and the aggrieved party read it",2026-08-22-novojornal-jornalistas-advertem-lei-inibir-jornalismo-cidadania|2026-08-17-plmj-angola-lei-6-26-fake-news|2026-01-27-parecer-da-oaa-sobre-as-propostas-de-lei-de-ciberseguranca-e-contra-as-informacoes-falsas,,"the account held is a law-firm note rather than the gazetted text, and no enforcement body, penalty schedule or first action is on record; the bar association had told the Assembly in January 2026 that this bill and the cybersecurity bill should be read as a single package and both required integral reformulation; this is the same instrument as the online falsehoods law recorded separately in this section, entered from a secondary account rather than from the gazette"
AGO-gov.legislate-general-electronic-communications-regulation,AGO,gov.legislate,Governance,instrument,General electronic communications regulation,Implemented,2025-12-29,"Amended and republished by Decreto Presidencial n.º 271/25, 29 December 2025",Since 2016-05-25,Advanced,"As approved by Decreto Presidencial n.º 108/16 of 25 May 2016, unamended for nine years","Rewritten and republished whole: 52 articles amended and fifteen added, supplying the criteria and procedure for periodically declaring and publishing the list of operators with significant market power, extending the perimeter to over-the-top services that substitute for, complement or compete with traditional electronic communications and to non-telecoms owners of shareable passive infrastructure — ducts, towers, poles, tunnels, fibre, power systems, railways — who must publish regulator-approved reference offers and hand the regulator 1% of the revenue from such sharing agreements, and requiring an adequate level of protection for users with special needs in defining universal service",2025-12-29-decreto-presidencial-271-25-regulamento-geral-comunicacoes-electronicas-texto-integral|2025-12-29-decreto-presidencial-271-25-regulamento-geral-das-comunicacoes-electronicas|2011-07-22-decreto-presidencial-202-11-regulamento-das-tecnologias-e-servicos-da-sociedade-da-informacao,,no regulator decision under the new articles is on record
AGO-gov.legislate-national-cybersecurity-centre,AGO,gov.legislate,Governance,instrument,National cybersecurity centre,"Implemented, no operating record",2026-08-10,Statute published 2025-12-10; launch stated for 2026 by the telecommunications minister on 2026-08-10,Since 2025-12-10,Advanced,"Did not exist; provided for in a draft presidential decree cleared by the Council of Ministers on 27 October 2025, carrying a cyber-attack response centre and mandatory institutional incident reporting","A public institute with legal personality and administrative and financial autonomy, carrying regulatory, supervisory, inspection and sanctioning powers, an internal emergency response team and a round-the-clock operations department, retaining 30% of the fines it levies. On 2026-08-10 the telecommunications minister said the centre would be launched during 2026, to monitor digital threats, defend critical infrastructure and coordinate incident response",2026-08-10-angola-national-cybersecurity-centre-telecompaper|2025-12-10-angola-decreto-presidencial-263-25-centro-nacional-ciberseguranca|2025-10-27-proposta-de-lei-da-ciberseguranca-apreciada-pelo-conselho-de-ministros|2026-01-27-parecer-da-oaa-sobre-as-propostas-de-lei-de-ciberseguranca-e-contra-as-informacoes-falsas,,"no source records it exercising any power or naming a director general; eight months after its statute the responsible minister was still describing its launch in the future tense, and the national bar association has objected that combining rule-making, supervision, inspection and sanction in one body breaches the separation of powers"
AGO-gov.legislate-online-falsehoods-law,AGO,gov.legislate,Governance,instrument,Online falsehoods law,Implemented,2026-08-10,"Gazetted as Lei n. 6/26, Diario da Republica I Serie n. 146, in force 4 August 2026",,Advanced,Did not exist,"In force since 4 August 2026, gazetted as Lei n. 6/26 in Diario da Republica I Serie n. 146 after the Assembleia Nacional passed it 105-72 in May with only UNITA opposed; fines of 200-400 minimum wages, one to three years for simple publication, three to eight where it incites hatred or damages reputation, and up to ten in the aggravated case",2026-08-06-angola-lei-informacoes-falsas-diario-republica|2026-08-06-angola-fake-news-law-enters-force|2026-08-06-angola-verifica-lei-informacoes-falsas-entrada-vigor|2026-08-10-angola-false-information-law-in-force-civil-society|2026-05-21-lei-contra-fake-news-aprovada-definitivamente,,"no enforcement action under it anywhere in the country is held; this is the same instrument as the false information law recorded separately in this section, entered from the gazette rather than from the law-firm account"
AGO-gov.legislate-startups-law,AGO,gov.legislate,Governance,instrument,Startups law,"In development, passed by parliament",2026-03-23,"Passed unanimously, reported 2026-03-23",,Advanced,Did not exist,"Passed, with a legal definition of a startup at an annual revenue ceiling of about US$3.5m and no minimum threshold, admitting pre-revenue ventures",2026-03-23-angola-passes-landmark-start-up-law|2026-03-19-proposta-de-lei-das-startups-aprovada-na-generalidade,,promulgation and gazette number not held
AGO-gov.protect-amendment-opening-electoral-data,AGO,gov.protect,Governance,instrument,Amendment opening electoral data,Discontinued,2026-06-25,Rejected in plenary 2026-06-25,,Closed,Did not exist,"Rejected, leaving the citizen databases and the electoral registers closed to parties and citizens",2026-06-25-parlamento-rejeita-proposta-proteccao-de-dados-pessoais|2026-04-13-an-aprova-generalidade-alteracao-lei-proteccao-de-dados,,had cleared committee in April 2026; resolved for privacy over electoral transparency
AGO-gov.protect-data-protection-agency,AGO,gov.protect,Governance,instrument,Data protection agency,Implemented,2026-06-26,Organic statute gazetted 2016-10-10; board of three appointed 2019-09-06,Since 2019-09-06,No change,"Constituted and sanctioning under the superintendence of the telecommunications minister, with a 2024 wave that included the incumbent telecoms operator","In operation, sanctioning, and now the country's regional data-governance convener, with three of the seven board seats filled, every member removable by presidential decree at any time and without stated grounds, and own revenue from the fines it levies and the fees it charges, of which it retains 60% — revenue onto which a 2021 pay decree moved most of each board member's salary from May 2024",2026-06-26-apd-aplica-multas-milionarias-crescer-tech-fast-digital-center|2016-10-10-angola-decreto-presidencial-214-16-estatuto-organico-apd|2019-09-06-angola-decreto-presidencial-277-19-nomeacao-conselho-administracao-apd|2021-03-10-angola-decreto-presidencial-60-21-regulamento-taxas-apd|2021-05-25-angola-decreto-presidencial-126-21-estatuto-remuneratorio-apd|2024-08-10 Angola - Dados Pessoais e Ciber-seguranca (APD enforcement),,the four seats the National Assembly and the judiciary elect are not established as ever having been filled
AGO-gov.protect-data-protection-agency-organic-law,AGO,gov.protect,Governance,instrument,Data protection agency organic law,In development,2026-04-21,"Drafting consultancy tendered, April 2026",,Baseline not held,,"Drafting of the Agência de Protecção de Dados' organic law put out under a simplified contracting procedure by the Instituto de Modernização Administrativa, financed through the Projecto de Aceleração Digital de Angola",2026-04-21-tdr-consultoria-lei-organica-da-agencia-de-proteccao-de-dados,,the agency is already operating; the base holds no organic law for it
AGO-gov.protect-data-protection-law,AGO,gov.protect,Governance,instrument,Data protection law,Implemented,2026-07-29,In force since 17 June 2011,Since 2011,No change,"In force since 2011, with consent and notification duties, sensitive-data limits and transfer approvals, and prior authorisation dispensed with wherever the processing derives from a statute or decree","In force and unamended, with fines of USD 75,000 to 150,000 and USD 65,000 to 130,000 on individuals, trebled for legal persons and materially cumulated across concurrent contraventions; article 35(6) substitutes a statute or decree for the regulator's authorisation, article 24 does the same for database interconnection, and article 4(2)(a) puts processing under state-secrecy, state-security and judicial-secrecy rules outside the law altogether",2011-06-17-angola-lei-22-11-proteccao-de-dados-pessoais|2026-07-29-angola-idea-forum-recommends-policy-harmonisation|2011-09-19 Angola Passes Personal Data Protection Law (Law 22-11),,"a legal person's ceiling is USD 450,000; the figure the wiki previously carried was the individual ceiling"
AGO-gov.protect-data-protection-law-revision,AGO,gov.protect,Governance,instrument,Data protection law revision,In development,2026-06-17,"Public consultation completed, announced 2026-06-17",,Baseline not held,,"Consultation closed on a revision adding a data-protection officer duty for high-volume processors, stronger oversight and sanction mechanisms, and redenominating fines into local currency; due at the Council of Ministers then the National Assembly",2026-06-17-nova-lei-de-proteccao-de-dados-proximo-ano-legislativo,,no draft text held
AGO-gov.protect-judicial-oversight-regime-for-state-surveill,AGO,gov.protect,Governance,instrument,Judicial oversight regime for state surveillance,"Implemented, electronic surveillance only and no rule for intelligence access to identity data",2026-08-15,Lei n.º 11/20 gazetted 2020-04-23,Since 2020-04-23,No change,"In force since April 2020: cellular location and electronic surveillance authorised in writing by the Ministério Público where the premises are private or restricted, and by the head of the police body in urgent cases with notice to the prosecutor within 72 hours","Unchanged; no judicial warrant is required at any stage, execution runs 90 days renewable once for cellular location and successively for electronic surveillance until instruction closes, private persons and businesses must open their own video-surveillance systems to the criminal police in real time or deferred, and the data-protection authority is given knowledge and monitoring of the resulting police database rather than authorisation; separately, no rule states when the intelligence service may obtain identity, biometric or mobility data, and no independent body reviews such requests",2020-04-23-angola-lei-11-20-vigilancia-electronica|2026-02-26-sinse-adquiriu-spyware-predator-para-espiar-jornalista|2025-10-08 Data protection and cybersecurity laws in Angola (CMS guide)|2026-08-15-angola-intelwatch-biometric-surveillance-report,,the only evidence of use on file is a forensic confirmation that an intelligence service acquired commercial spyware and that it infected a journalist's phone
AGO-gov.protect-published-data-protection-fines,AGO,gov.protect,Governance,measure,Published data-protection fines,,2026-08-19,A third fine published 2026-08-19,,Advanced,"A 2024 sanctions wave published, with no totals held","Over Kz 600m across two firms, plus a US$115,000 penalty against a hotel in August 2026, following two earlier fines divulged in September 2025",2026-08-19-sapo-angola-apd-fine-hotel-diamante|2026-06-26-apd-aplica-multas-milionarias-crescer-tech-fast-digital-center|2024-08-10 Angola - Dados Pessoais e Ciber-seguranca (APD enforcement),,"deliberation texts and deliberation dates are not published, and the newest penalty is reported in dollars rather than kwanza, so the running total cannot be stated in one currency from the record. The enforcement is now reaching ordinary commercial data controllers outside the technology sector"
