deal_id,place,state_level,spending_tier_name,fiscal_year_label,fy_start,fy_end,fy_calendar,budget_version,supplementary_basis,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,line_name,purpose,primary_subject,scope_confidence,scope_basis,finance_origin,funding_source,is_transfer,transfer_to,currency,amount_scale,proposed,appropriated,revised,released,actual,audited,baseline_stage,current_stage,exec_vs_voted,exec_vs_revised,source_tier,doc_type,doc_locator,source_slug,extracted,origin_record,notes
moz-2024-17a000141-17a002741-fun,MOZ,national,Nível Central,2024,2024-01-01,2024-12-31,gregorian,original,,17A000141,MINISTERIO DO INTERIOR,17A002741,DIRECCAO NACIONAL DE IDENTIFICACAO CIVIL,17A002741,DIRECCAO NACIONAL DE IDENTIFICACAO CIVIL,,,Despesas para Funcionamento,printed,printed,body,DIRECCAO NACIONAL DE IDENTIFICACAO CIVIL — Funcionamento,Issues the national identity card and runs the civil identification service at national level.,dpi.id,whole,"Single-mandate body: the national civil identification directorate exists to identify residents and issue the identity card, so its whole appropriation is the identity line. Located by reading the organic units inside the interior sector; no digital keyword reaches it.",domestic-state,domestic-revenue,false,,MZN,10^3 MT as printed (Unidades: 10^3 MT in the table header); stored normalised to meticais,,12313860,16638010,,16638010,,appropriated,actual,135.1,100.0,budget-document,appropriation-act,"PESOE 2024, mapas integrantes, Mapa E, Despesas para Funcionamento, Nível Central, p. 2, código 17A002741",2024-01-02-moz-pesoe-2024-mapas-integrantes-companion,2026-09-24,,"Cross-footed: the row's eleven expense-group columns sum to its printed total, and the mapa's rows reproduce its printed column totals. Salaries are 7.7% of the line. Revised and actual from the Conta Geral do Estado 2024, Volume II, Mapa III-5-1 (funcionamento by organic and economic classification, central), p. 44: final allocation 16,638.01, executed 16,638.01 (10^3 MT); the account's own components sum to both. The October 2023 proposed Mapa E prints the same figure. The directorate's salaries are not in this line in 2024 (personnel 943.35 of 12,313.86): identification staff are paid elsewhere in the interior sector. The 2026 mapas move them into it. Funding: funcionamento carries no external component in the SISTAFE mapas (Mapa C splits only investment into internal and external), so the line is the state's own money. Stage: the mapas integrantes are the tables annexed to the PESOE 2024 law as approved; the posted law leaves its number blank, and the proposed mapas of October 2023 differ from them in the investment totals. is_transfer false."
moz-2024-27a000141-27a001141-fun,MOZ,national,Nível Central,2024,2024-01-01,2024-12-31,gregorian,original,,27A000141,MINISTERIO DA ECONOMIA E FINANCAS,27A001141,CENTRO DE DESENVOLVIMENTO DE SISTEMAS DE INFORMACAO DE FINANCAS,27A001141,CENTRO DE DESENVOLVIMENTO DE SISTEMAS DE INFORMACAO DE FINANCAS,,,Despesas para Funcionamento,printed,printed,body,CENTRO DE DESENVOLVIMENTO DE SISTEMAS DE INFORMACAO DE FINANCAS — Funcionamento,"Builds and runs the state's public-finance information systems, e-SISTAFE among them.",dpi.govtech,whole,Single-mandate body: CEDSIF exists to develop and operate the state financial information systems; its whole appropriation is the digital line.,domestic-state,domestic-revenue,false,,MZN,10^3 MT as printed (Unidades: 10^3 MT in the table header); stored normalised to meticais,,881139950,922953310,,914763310,,appropriated,actual,103.8,99.1,budget-document,appropriation-act,"PESOE 2024, mapas integrantes, Mapa E, Despesas para Funcionamento, Nível Central, p. 4, código 27A001141",2024-01-02-moz-pesoe-2024-mapas-integrantes-companion,2026-09-24,,"Cross-footed: the row's eleven expense-group columns sum to its printed total, and the mapa's rows reproduce its printed column totals. Salaries are 69.3% of the line. Revised and actual from the Conta Geral do Estado 2024, Volume II, Mapa III-5-1 (funcionamento by organic and economic classification, central), p. 46: final allocation 922,953.31, executed 914,763.31 (10^3 MT); the account's own components sum to both. The October 2023 proposed Mapa E prints the same figure. Bens de capital 112,968.12 of the line are equipment inside funcionamento. Funding: funcionamento carries no external component in the SISTAFE mapas (Mapa C splits only investment into internal and external), so the line is the state's own money. Stage: the mapas integrantes are the tables annexed to the PESOE 2024 law as approved; the posted law leaves its number blank, and the proposed mapas of October 2023 differ from them in the investment totals. is_transfer false."
moz-2024-27a000141-27a006441-fun,MOZ,national,Nível Central,2024,2024-01-01,2024-12-31,gregorian,original,,27A000141,MINISTERIO DA ECONOMIA E FINANCAS,27A006441,INSTITUTO NACIONAL DE ESTATISTICA,27A006441,INSTITUTO NACIONAL DE ESTATISTICA,,,Despesas para Funcionamento,printed,printed,body,INSTITUTO NACIONAL DE ESTATISTICA — Funcionamento,"The national statistics institute: censuses, surveys and the official statistical series.",data.statistics,whole,"Single-mandate body: the national statistics institute's whole mandate is official statistics, so its whole appropriation is the statistics line.",domestic-state,domestic-revenue,false,,MZN,10^3 MT as printed (Unidades: 10^3 MT in the table header); stored normalised to meticais,,198821800,201676920,,201676920,,appropriated,actual,101.4,100.0,budget-document,appropriation-act,"PESOE 2024, mapas integrantes, Mapa E, Despesas para Funcionamento, Nível Central, p. 4, código 27A006441",2024-01-02-moz-pesoe-2024-mapas-integrantes-companion,2026-09-24,,"Cross-footed: the row's eleven expense-group columns sum to its printed total, and the mapa's rows reproduce its printed column totals. Salaries are 92.6% of the line. Revised and actual from the Conta Geral do Estado 2024, Volume II, Mapa III-5-1 (funcionamento by organic and economic classification, central), p. 46: final allocation 201,676.92, executed 201,676.92 (10^3 MT); the account's own components sum to both. The October 2023 proposed Mapa E prints the same figure. Funding: funcionamento carries no external component in the SISTAFE mapas (Mapa C splits only investment into internal and external), so the line is the state's own money. Stage: the mapas integrantes are the tables annexed to the PESOE 2024 law as approved; the posted law leaves its number blank, and the proposed mapas of October 2023 differ from them in the investment totals. is_transfer false."
moz-2024-52a000141-52a001641-fun,MOZ,national,Nível Central,2024,2024-01-01,2024-12-31,gregorian,original,,52A000141,"MINISTERIO DA CIENCIA E TECNOLOGIA, ENSINO SUPERIOR E TECNICO-PROFISSIONAL",52A001641,INSTITUTO NACIONAL DE TECNOLOGIAS DE INFORMACAO E COMUNICACAO,52A001641,INSTITUTO NACIONAL DE TECNOLOGIAS DE INFORMACAO E COMUNICACAO,,,Despesas para Funcionamento,printed,printed,body,INSTITUTO NACIONAL DE TECNOLOGIAS DE INFORMACAO E COMUNICACAO — Funcionamento,"The national ICT institute: ICT regulation, the national CSIRT and digital certification.",infra.cybersec,whole,Single-mandate body: INTIC's statutory mandate is information and communication technology regulation and security; its whole appropriation is the digital line.,domestic-state,domestic-revenue,false,,MZN,10^3 MT as printed (Unidades: 10^3 MT in the table header); stored normalised to meticais,,24872340,50341030,,50341030,,appropriated,actual,,100.0,budget-document,appropriation-act,"PESOE 2024, mapas integrantes, Mapa E, Despesas para Funcionamento, Nível Central, p. 8, código 52A001641",2024-01-02-moz-pesoe-2024-mapas-integrantes-companion,2026-09-24,,"Cross-footed: the row's eleven expense-group columns sum to its printed total, and the mapa's rows reproduce its printed column totals. Salaries are 70.8% of the line. Revised and actual from the Conta Geral do Estado 2024, Volume II, Mapa III-5-1 (funcionamento by organic and economic classification, central), p. 51: final allocation 50,341.03, executed 50,341.03 (10^3 MT); the account's own components sum to both. No execution rate against the appropriation is given: the final allocation was 50,341.03 against 24,872.34 voted (10^3 MT), so the base was restructured in-year and a rate on it would mislead. The October 2023 proposed Mapa E prints the same figure. Funding: funcionamento carries no external component in the SISTAFE mapas (Mapa C splits only investment into internal and external), so the line is the state's own money. Stage: the mapas integrantes are the tables annexed to the PESOE 2024 law as approved; the posted law leaves its number blank, and the proposed mapas of October 2023 differ from them in the investment totals. is_transfer false."
moz-2024-52a000141-52a004041-fun,MOZ,national,Nível Central,2024,2024-01-01,2024-12-31,gregorian,original,,52A000141,"MINISTERIO DA CIENCIA E TECNOLOGIA, ENSINO SUPERIOR E TECNICO-PROFISSIONAL",52A004041,INSTITUTO NACIONAL DO GOVERNO ELECTRONICO,52A004041,INSTITUTO NACIONAL DO GOVERNO ELECTRONICO,,,Despesas para Funcionamento,printed,printed,body,INSTITUTO NACIONAL DO GOVERNO ELECTRONICO — Funcionamento,"The national e-government institute: GovNet, the government data centre and shared e-government platforms.",dpi.govtech,whole,Single-mandate body: INAGE's whole statutory mandate is electronic government; its whole appropriation is the digital line.,domestic-state,domestic-revenue,false,,MZN,10^3 MT as printed (Unidades: 10^3 MT in the table header); stored normalised to meticais,,72571250,125515730,,125515730,,appropriated,actual,,100.0,budget-document,appropriation-act,"PESOE 2024, mapas integrantes, Mapa E, Despesas para Funcionamento, Nível Central, p. 9, código 52A004041",2024-01-02-moz-pesoe-2024-mapas-integrantes-companion,2026-09-24,,"Cross-footed: the row's eleven expense-group columns sum to its printed total, and the mapa's rows reproduce its printed column totals. Salaries are 38.3% of the line. Revised and actual from the Conta Geral do Estado 2024, Volume II, Mapa III-5-1 (funcionamento by organic and economic classification, central), p. 52: final allocation 125,515.73, executed 125,515.73 (10^3 MT); the account's own components sum to both. No execution rate against the appropriation is given: the final allocation was 125,515.73 against 72,571.25 voted (10^3 MT), so the base was restructured in-year and a rate on it would mislead. The October 2023 proposed Mapa E prints the same figure. Funding: funcionamento carries no external component in the SISTAFE mapas (Mapa C splits only investment into internal and external), so the line is the state's own money. Stage: the mapas integrantes are the tables annexed to the PESOE 2024 law as approved; the posted law leaves its number blank, and the proposed mapas of October 2023 differ from them in the investment totals. is_transfer false."
moz-2024-33a000141-33a002541-fun,MOZ,national,Nível Central,2024,2024-01-01,2024-12-31,gregorian,original,,33A000141,MINISTERIO DA TERRA E AMBIENTE,33A002541,CENTRO NACIONAL DE CARTOGRAFIA E TELEDATACAO,33A002541,CENTRO NACIONAL DE CARTOGRAFIA E TELEDATACAO,,,Despesas para Funcionamento,printed,printed,body,CENTRO NACIONAL DE CARTOGRAFIA E TELEDATACAO — Funcionamento,The national cartography and remote-sensing centre: national mapping and satellite-image data.,data.satellite,whole,"Single-mandate body: the centre's mandate is cartography and remote sensing, i.e. the production of geospatial data; its whole appropriation is the data line.",domestic-state,domestic-revenue,false,,MZN,10^3 MT as printed (Unidades: 10^3 MT in the table header); stored normalised to meticais,,24619590,29411100,,29411100,,appropriated,actual,119.5,100.0,budget-document,appropriation-act,"PESOE 2024, mapas integrantes, Mapa E, Despesas para Funcionamento, Nível Central, p. 5, código 33A002541",2024-01-02-moz-pesoe-2024-mapas-integrantes-companion,2026-09-24,,"Cross-footed: the row's eleven expense-group columns sum to its printed total, and the mapa's rows reproduce its printed column totals. Salaries are 90.0% of the line. Revised and actual from the Conta Geral do Estado 2024, Volume II, Mapa III-5-1 (funcionamento by organic and economic classification, central), p. 47: final allocation 29,411.10, executed 29,411.10 (10^3 MT); the account's own components sum to both. The October 2023 proposed Mapa E prints the same figure. Funding: funcionamento carries no external component in the SISTAFE mapas (Mapa C splits only investment into internal and external), so the line is the state's own money. Stage: the mapas integrantes are the tables annexed to the PESOE 2024 law as approved; the posted law leaves its number blank, and the proposed mapas of October 2023 differ from them in the investment totals. is_transfer false."
moz-2024-17a000141-17b141441-fun,MOZ,national,Nível Provincial — Niassa,2024,2024-01-01,2024-12-31,gregorian,original,,17A000141,MINISTERIO DO INTERIOR,17B141441,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE NIASSA,17B141441,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE NIASSA,,,Despesas para Funcionamento,printed,printed,body,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE NIASSA — Funcionamento,Provincial civil identification service: takes identity card applications and issues the cards in the province.,dpi.id,whole,"Single-mandate deconcentrated unit of the civil identification function, with its own organic code and appropriation in the provincial mapa; its whole line is identity.",domestic-state,domestic-revenue,false,,MZN,10^3 MT as printed (Unidades: 10^3 MT in the table header); stored normalised to meticais,,1090400,708170,,708170,,appropriated,actual,64.9,100.0,budget-document,appropriation-act,"PESOE 2024, mapas integrantes, Mapa F01 (Niassa), Despesas para Funcionamento, Nível Provincial, p. 1, código 17B141441",2024-01-02-moz-pesoe-2024-mapas-integrantes-companion,2026-09-24,,"Cross-footed: the row's eleven expense-group columns sum to its printed total, and the mapa's rows reproduce its printed column totals. Salaries are 5.5% of the line. Revised and actual from the Conta Geral do Estado 2024, Volume II, Mapa III-5-2-B (funcionamento, Província de Niassa), p. 55: final allocation 708.17, executed 708.17 (10^3 MT); the account's own components sum to both. Funding: funcionamento carries no external component in the SISTAFE mapas (Mapa C splits only investment into internal and external), so the line is the state's own money. Stage: the mapas integrantes are the tables annexed to the PESOE 2024 law as approved; the posted law leaves its number blank, and the proposed mapas of October 2023 differ from them in the investment totals. is_transfer false."
moz-2024-17a000141-17c002141-fun,MOZ,national,Nível Provincial — Cabo Delgado,2024,2024-01-01,2024-12-31,gregorian,original,,17A000141,MINISTERIO DO INTERIOR,17C002141,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE CABO DELGADO,17C002141,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE CABO DELGADO,,,Despesas para Funcionamento,printed,printed,body,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE CABO DELGADO — Funcionamento,Provincial civil identification service: takes identity card applications and issues the cards in the province.,dpi.id,whole,"Single-mandate deconcentrated unit of the civil identification function, with its own organic code and appropriation in the provincial mapa; its whole line is identity.",domestic-state,domestic-revenue,false,,MZN,10^3 MT as printed (Unidades: 10^3 MT in the table header); stored normalised to meticais,,2106380,1365480,,1365480,,appropriated,actual,64.8,100.0,budget-document,appropriation-act,"PESOE 2024, mapas integrantes, Mapa F02 (Cabo Delgado), Despesas para Funcionamento, Nível Provincial, p. 1, código 17C002141",2024-01-02-moz-pesoe-2024-mapas-integrantes-companion,2026-09-24,,"Cross-footed: the row's eleven expense-group columns sum to its printed total, and the mapa's rows reproduce its printed column totals. Salaries are 16.4% of the line. Revised and actual from the Conta Geral do Estado 2024, Volume II, Mapa III-5-2-C (funcionamento, Província de Cabo Delgado), p. 60: final allocation 1,365.48, executed 1,365.48 (10^3 MT); the account's own components sum to both. Funding: funcionamento carries no external component in the SISTAFE mapas (Mapa C splits only investment into internal and external), so the line is the state's own money. Stage: the mapas integrantes are the tables annexed to the PESOE 2024 law as approved; the posted law leaves its number blank, and the proposed mapas of October 2023 differ from them in the investment totals. is_transfer false."
moz-2024-17a000141-17d142641-fun,MOZ,national,Nível Provincial — Nampula,2024,2024-01-01,2024-12-31,gregorian,original,,17A000141,MINISTERIO DO INTERIOR,17D142641,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE NAMPULA,17D142641,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE NAMPULA,,,Despesas para Funcionamento,printed,printed,body,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE NAMPULA — Funcionamento,Provincial civil identification service: takes identity card applications and issues the cards in the province.,dpi.id,whole,"Single-mandate deconcentrated unit of the civil identification function, with its own organic code and appropriation in the provincial mapa; its whole line is identity.",domestic-state,domestic-revenue,false,,MZN,10^3 MT as printed (Unidades: 10^3 MT in the table header); stored normalised to meticais,,2210000,1361930,,1361930,,appropriated,actual,61.6,100.0,budget-document,appropriation-act,"PESOE 2024, mapas integrantes, Mapa F03 (Nampula), Despesas para Funcionamento, Nível Provincial, p. 1, código 17D142641",2024-01-02-moz-pesoe-2024-mapas-integrantes-companion,2026-09-24,,"Cross-footed: the row's eleven expense-group columns sum to its printed total, and the mapa's rows reproduce its printed column totals. Salaries are 23.1% of the line. Revised and actual from the Conta Geral do Estado 2024, Volume II, Mapa III-5-2-D (funcionamento, Província de Nampula), p. 66: final allocation 1,361.93, executed 1,361.93 (10^3 MT); the account's own components sum to both. Funding: funcionamento carries no external component in the SISTAFE mapas (Mapa C splits only investment into internal and external), so the line is the state's own money. Stage: the mapas integrantes are the tables annexed to the PESOE 2024 law as approved; the posted law leaves its number blank, and the proposed mapas of October 2023 differ from them in the investment totals. is_transfer false."
moz-2024-17a000141-17e003141-fun,MOZ,national,Nível Provincial — Zambézia,2024,2024-01-01,2024-12-31,gregorian,original,,17A000141,MINISTERIO DO INTERIOR,17E003141,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DA ZAMBEZIA,17E003141,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DA ZAMBEZIA,,,Despesas para Funcionamento,printed,printed,body,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DA ZAMBEZIA — Funcionamento,Provincial civil identification service: takes identity card applications and issues the cards in the province.,dpi.id,whole,"Single-mandate deconcentrated unit of the civil identification function, with its own organic code and appropriation in the provincial mapa; its whole line is identity.",domestic-state,domestic-revenue,false,,MZN,10^3 MT as printed (Unidades: 10^3 MT in the table header); stored normalised to meticais,,1204080,808180,,808180,,appropriated,actual,67.1,100.0,budget-document,appropriation-act,"PESOE 2024, mapas integrantes, Mapa F04 (Zambézia), Despesas para Funcionamento, Nível Provincial, p. 1, código 17E003141",2024-01-02-moz-pesoe-2024-mapas-integrantes-companion,2026-09-24,,"Cross-footed: the row's eleven expense-group columns sum to its printed total, and the mapa's rows reproduce its printed column totals. Salaries are 18.2% of the line. Revised and actual from the Conta Geral do Estado 2024, Volume II, Mapa III-5-2-E (funcionamento, Província de Zambézia), p. 71: final allocation 808.18, executed 808.18 (10^3 MT); the account's own components sum to both. Funding: funcionamento carries no external component in the SISTAFE mapas (Mapa C splits only investment into internal and external), so the line is the state's own money. Stage: the mapas integrantes are the tables annexed to the PESOE 2024 law as approved; the posted law leaves its number blank, and the proposed mapas of October 2023 differ from them in the investment totals. is_transfer false."
