indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
gov.policy--digital-transformation-strategy,3,MAR-gov.policy-digital-morocco-2030,,,,,,,2026-08-31,0,Adopted 2024; no costed plan or progress report on record; US$250m programme not yet effective,
gov.policy--ict-strategy,3,MAR-gov.policy-digital-morocco-2030,,,,,,,2026-08-31,0,National digital strategy stands as sector policy; no implementation plan or regulator reporting against it on record,
gov.policy--broadband-strategy,,,,,,,,,2026-08-31,0,5G licence coverage obligations only; no national broadband plan on record,
gov.policy--data-storage-cloud-strategy,3,MAR-gov.policy-cloud-first-policy,,,,,,,2026-08-31,0,Cloud First adopted; no hosting classification applied or migration act on record,
gov.policy--data-interoperability-framework-roadmap,,,,,,,,,2026-08-31,0,Only the AI roadmap row is mapped; no interoperability framework or roadmap on record,
gov.policy--ai-strategy,2,MAR-tech.ai-ai-made-morocco-roadmap,,,,,,,2026-08-31,0,Roadmap announced by the ministry; document unpublished at the as-at,
gov.policy--data-localisation-policies,3,MAR-infra.store-local-storage-requirement-sensitive-data|MAR-gov.standards-data-classification-guide,,,,,,,2026-08-31,0,Law 05-20 localises sensitive data; no hosting or exemption decision on record,
gov.policy--data-governance-policy,,,,,,,,,2026-08-31,0,Unplaced: rows show the data protection law and interoperability platform; no national data governance policy or cited absence held,
gov.policy--open-data-policy,2,MAR-data.open-open-data-portal,,,,,,,2026-08-31,0,Portal publishing under an action plan; no adopted open data policy on record,
gov.legislate--data-protection-legislation,3,MAR-gov.legislate-personal-data-protection-law-09,,,,,,,2026-08-31,0,Law 09-08 in force; implementing regulations and an enforcement act not on record in these rows,
gov.legislate--cybersecurity-legislation,3,MAR-infra.store-local-storage-requirement-sensitive-data,,,,,,,2026-08-31,0,Law 05-20 enacted; article 53 defers force to implementing texts not on record,
gov.legislate--legislation-covering-digital-id,3,MAR-dpi.registry-registry-legal-basis-law-72,,,,,,,2026-08-31,0,Law 72-18 enacted; article 45 defers force to implementing texts not on record,
gov.legislate--digital-payments-legislation,3,MAR-gov.legislate-loi-103-12,,,,,,,2026-08-31,0,"Law 103-12 licenses payment institutions; no interoperability rules, consumer provisions or licences on record",
gov.legislate--legislation-enabling-data-interoperability,2,MAR-gov.legislate-digital-x-0-framework-bill,,,,,,,2026-08-31,0,Digital X.0 bill with the general secretariat; no text or tabling on record,
gov.legislate--ai-legislation-regulations,3,MAR-gov.legislate-electoral-organic-bill-53-25,,,,,,,2026-08-31,0,"Electoral law adds AI-enabled offences, cleared by the Constitutional Court; promulgation dahir not held",
gov.legislate--e-commerce-legislation,3,MAR-gov.legislate-loi-43-20,,,,,,,2026-08-31,0,Law 43-20 in force; no online consumer-protection provisions on record,
gov.legislate--statistics-legislation,3,MAR-gov.legislate-statistics-law-046-26|MAR-data.statistics-strategy,,,,,,,2026-08-31,0,"Promulgated 28 July 2026; independence, confidentiality and funding provisions not on record",
gov.legislate--access-to-information-legislation,3,MAR-data.open-right-access-information-law-31,,,,,,,2026-08-31,0,"Law in force with the CDAI; no requests, decisions or annual reports on record",
gov.protect--data-protection-authority,3,MAR-gov.protect-national-data-protection-register-rn-pdp,,,,,,,2026-08-31,0,CNDP operating a public register and issuing guidance; no enforcement decision or sanction on record,
gov.protect--national-data-protection-readiness,3,MAR-gov.protect-facial-recognition-authorisation-regime,,,,,,,2026-08-31,0,"Law 09-08 applied by CNDP deliberation; no impact-assessment, breach-notification or code practice on record",
gov.regional--regional-policy-collaboration,3,MAR-gov.regional-african-telecommunications-union-administrative-council,,,,,,,2026-08-31,0,ATU council seat won and programmes offered; no regional guidelines domesticated on record,
gov.regional--regional-legal-harmonisation,,,,,,,,,2026-08-31,0,Dormant Arab Maghreb Union treaty only; no REC instrument domesticated or referenced,
gov.regional--shared-regional-infrastructure,2,MAR-dpi.exchange-adapt|MAR-gov.regional-host-country-agreement-regional-cyber,,,,,,,2026-08-31,0,Selected for the ADAPT pilot and host agreement approved; no shared asset in service in the rows,
gov.regional--cross-border-data-transfers,2,MAR-dpi.exchange-cross-border-data-exchange-guidelines,,,,,,,2026-08-31,0,Guidelines in drafting; Convention 108 ratified but domestic transfer provisions not in the rows,
gov.standards--national-interoperability-standards,,,,,,,,,2026-08-31,0,Platform live without a binding framework; no published standards catalogue on record,
gov.standards--national-quality-standards,,,,,,,,,2026-08-31,0,Unplaced: rows concern 5G service only; no standards body or quality policy on record,
gov.standards--adoption-of-international-standards,,,,,,,,,2026-08-31,0,DNSSI v2 is ISO 27002-structured and binding on state bodies; ISO membership and national adoption not on record,
gov.discourse--non-governmental-contribution-to-national-policy,,,,,,,,,2026-08-31,0,Unplaced: press commentary only; no consultation on a digital instrument on record,
gov.discourse--open-discussion-of-government-policy,,,,,,,,,2026-08-31,0,Unplaced: ombudsman publications held; neither restrictions nor their absence over 12 months on record,
finance.budget--sustainable-domestic-financing-of-digital-transformation,3,MAR-finance.budget-digital-ministry-investment-appropriation,,,,,,,2026-08-31,0,Recurring ministry investment line to 2024; no dedicated fund or levy on record,
finance.new--mobilisation-of-non-state-finance,1,,0,per cent of GDP,2026,outputs/non-state-finance/MAR-nonstate.csv@2026-07-29,,,2026-08-31,0,no private digital commitment starting 2024–2026 on record,
infra.connect--mobile-penetration,4,,97,% of people 10+,2024,ref:itu-sdg-5b1-mobile-ownership-10plus@2026-06-30,,,2026-08-31,0,on a survey figure via itu-sdg-5b1-mobile-ownership-10plus,
infra.connect--internet-usage,4,,91.2,% of population,2024,ref:itu-sdg-17-8-1-internet-use@2026-06-30,,,2026-08-31,0,on a survey figure via itu-sdg-17-8-1-internet-use,
infra.connect--mobile-affordability,4,,1.5,% of monthly GNI per capita,2025,ref:itu-price-basket-5gb-gni@2025-12-10,,,2026-08-31,0,on published tariffs collected by itu-price-basket-5gb-gni,
infra.connect--national-fibre-backbone,3,MAR-infra.connect-shared-fibre-tower-joint-ventures|MAR-infra.connect-regulator-s-telecommunications-market-observatory,,,,,,,2026-08-31,0,Operators' fibre in service with uneven low-density coverage; no backbone length or open-access terms on record,
infra.connect--internet-exchange-points,3,MAR-infra.connect-ixp,,,,,,,2026-08-31,0,Two exchanges of three members each; traffic contracted over twelve months,
infra.connect--satellite-broadband-licensing-and-availability,2,MAR-infra.connect-starlink-licence,,,,,,,2026-08-31,0,Starlink licence pending; operator terminal licence renewed but broadband service not on record,
infra.store--local-data-centre-capacity-all-providers,4,,9,facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-04-10,,,2026-08-31,0,"9 of 22 multi-tenant facilities in service at Tier III or above, 7 on the operator's own statement",
infra.store--local-data-centre-capacity-national-providers,4,,100,per cent of facilities,2026,outputs/datasets/data-centres/data-centres.csv@2025-12-10,,,2026-08-31,0,19 of 19 multi-tenant facilities of known ownership nationally owned,
infra.store--off-site-backup-capacity,2,MAR-infra.store-backup-tenders,,,,,,,2026-08-31,0,Two institutional recovery tenders; no government recovery site in service on record,
infra.energy--grid-reliability,4,,0.2143,outages per month,2023,ref:enterprise-surveys-outages@2026-09-24,,,2026-08-31,0,on a survey figure via enterprise-surveys-outages,
infra.energy--rural-electrification,5,,100,% of rural population,2024,ref:wdi-elc-accs-rural@2026-07-13,,,2026-08-31,0,on a survey figure via wdi-elc-accs-rural,
infra.capacity--robustness-of-government-hardware-and-software,,,,,,,,,2026-08-31,0,Unplaced: one court portal outage only; core finance revenue and payroll systems not on record,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,MAR-infra.capacity-government-it-capacity,,,,,,,2026-08-31,0,Post-by-post cyber engineer recruitment; no in-house system team or programme on record,
infra.cybersec--national-cybersecurity-readiness,3,MAR-infra.cybersec-cybersecurity-strategy-2030|MAR-infra.cybersec-computer-emergency-response-centre|MAR-infra.cybersec-dnssi-v2-directive,,,,,,,2026-08-31,0,"Strategy, law and maCERT in place; no enforcement, prosecutions or published reporting on record",
dpi.exchange--national-data-exchange-system,2,MAR-dpi.exchange-justice-police-data-exchange-agreement,,,,,,,2026-08-31,0,Bilateral justice-police exchange agreed; no operating record in the rows,
dpi.exchange--use-of-digital-id-in-other-systems,3,MAR-dpi.id-trusted-third-party-identity-verification,,,,,,,2026-08-31,0,Police verification service with 30+ institutions authorised; no usage figures published,
dpi.exchange--interoperability-of-health-systems,2,MAR-dpi.exchange-mohim-health-interoperability-framework,,,,,,,2026-08-31,0,Interoperability framework in development; no adopted HIE policy or architecture on record,
dpi.exchange--interoperability-of-education-systems,3,MAR-dpi.mis-massar-school-management-system,,,,,,,2026-08-31,0,MASSAR connected to the interoperability platform in 2022; no shared-identifier exchanges across systems,
dpi.exchange--interoperability-of-social-protection-systems,2,MAR-finance.new-second-identity-targeting-social-protection,,,,,,,2026-08-31,0,Financed extension of the identity and targeting layer; no delivery reported,
dpi.id--robustness-of-system,3,MAR-dpi.id-mon-e-id-digital-identity,,,,,,,2026-08-31,0,"e-ID in service; no assurance level, audit or certification on record",
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,2026-08-31,0,"Online renewal run by the police; supplier dependence, contracts and funding not on record",
dpi.id--authentication,2,MAR-gov.protect-facial-recognition-remote-bank-account|MAR-gov.protect-facial-recognition-benefit-proof-of-life,,,,,,,2026-08-31,0,Facial authentication authorised case by case; no operating service or count on record,
dpi.id--digital-id-from-birth,3,MAR-dpi.id-civil-status-law-36-21,,,,,,,2026-08-31,0,IDCS identifier operational since the 2023 decree; birth coverage not published,
dpi.id--interoperability-of-birth-registration-and-digital-id,2,MAR-dpi.id-civil-status-law-36-21,,,,,,,2026-08-31,0,IDCS identifier provided in law; no civil-register to ID exchange on record,
dpi.id--use-by-other-systems,2,MAR-dpi.id-idarati-x-0-digital-wallet,,,,,,,2026-08-31,0,Wallet conventions bind registers; build under way and none keyed in service on record,
dpi.pay--governance-role-of-central-bank,3,MAR-dpi.pay-srbm-gross-settlement-system|MAR-dpi.pay-market-infrastructure-oversight-convention,,,,,,,2026-08-31,0,Central bank runs RTGS and oversees clearing; no consumer-protection or dispute function on record,
dpi.pay--g2p-functionality,,,,,,,,,2026-08-31,0,Registries in service; no digital G2P payment programme on record,
dpi.pay--revenue-collection,3,MAR-dpi.registry-tadat-tax-administration-assessment|MAR-dpi.pay-tax-dematerialisation|MAR-dpi.pay-revenue-digitalisation,,,,,,,2026-08-31,0,Over 90% of tax paid electronically on DGI and TADAT figures; no e-invoicing or fiscal devices in use,
dpi.pay--b2b-and-b2g-functionality,3,MAR-dpi.pay-fatourati,,,,,,,2026-08-31,0,Bill-payment rail in service; no e-procurement on record,
dpi.pay--p2p-p2g-and-p2b-functionality,3,MAR-dpi.pay-instant-transfer-platform|MAR-dpi.pay-interoperable-mobile-payment-acceptance,,,,,,,2026-08-31,0,Instant transfers and interoperable QR acceptance; agent networks and government payments not on record,
dpi.pay--population-uptake,2,,44.3863,% of adults 15+,2024,ref:findex-account-ownership@2026-07-13,,,2026-08-31,0,on a survey figure via findex-account-ownership,
dpi.pay--cross-border-functionality,3,MAR-dpi.pay-papss|MAR-dpi.pay-forex-instruction-2026,,,,,,,2026-08-31,0,PAPSS accession signed and real-time payouts live; corridor volumes or costs not published,
dpi.pay--consumer-protection,,,,,,,,,2026-08-31,0,Interchange cap only; no conduct-of-business rules on record,
dpi.registry--population-register,2,MAR-dpi.registry-registry-legal-basis-law-72|MAR-dpi.registry-register-agency,,,,,,,2026-08-31,0,Register provided by law 72-18; agency not operational on record,
dpi.registry--civil-register,3,MAR-dpi.registry-civil-status-management-system-sgec|MAR-dpi.id-civil-status-law-36-21,,,,,,,2026-08-31,0,SGEC in every office; historic digitisation tendered and coverage not published,
dpi.registry--address-register,2,MAR-dpi.registry-communal-addressing,,,,,,,2026-08-31,0,Communal addressing decree 2017; no address register in service on record,
dpi.registry--business-register,3,MAR-dpi.registry-directentreprise-online-company-creation|MAR-gov.legislate-code-commerce-register,,,,,,,2026-08-31,0,"Online creation nationwide; identifier sharing, public search and beneficial ownership not on record",
dpi.registry--social-protection-register,3,MAR-dpi.registry-population-registry-unified-social-registry,,,,,,,2026-08-31,0,Unified social registry in service; coverage and programme use not published,
dpi.registry--electoral-register,2,MAR-dpi.govtech-online-registration-annual-electoral-roll,,,,,,,2026-08-31,0,Digital roll revised annually; public access to the roll not on record,
dpi.registry--tax-register,2,MAR-dpi.registry-tadat-tax-administration-assessment,,,,,,,2026-08-31,0,TADAT rated register accuracy D in 2018 and 2025,
dpi.registry--land-register,3,MAR-dpi.registry-land-title-coverage,,,,,,,2026-08-31,0,Digital cadastre for formal titles covering about 30 per cent of land; agency figures for 2021,
dpi.mis--health,3,MAR-dpi.mis-smipf-sc-health-information-system,,,,,,,2026-08-31,0,HMIS in every public health centre; private facilities and integrated registries not on record,
dpi.mis--education,3,MAR-dpi.mis-massar-school-management-system,,,,,,,2026-08-31,0,Individual student records; teacher records and payroll use not on record,
dpi.mis--social-protection,3,MAR-dpi.mis-social-protection|MAR-dpi.registry-population-registry-unified-social-registry,,,,,,,2026-08-31,0,Delivery system in service; payment and ID linkage and published data not on record,
dpi.mis--justice,3,MAR-dpi.mis-justice,,,,,,,2026-08-31,0,Court platforms in service; e-filing and published decisions not on record,
dpi.mis--tax,,,,,,,,,2026-08-31,0,Unplaced: rows show data matching and e-invoicing in development; e-filing and e-payment coverage not on record,
dpi.mis--customs,3,MAR-dpi.exchange-single-window-trade-platform,,,,,,,2026-08-31,0,Single window on a 2016 survey only; automation at all posts and risk management not on record,
dpi.mis--land,3,MAR-dpi.mis-land-registration,,,,,,,2026-08-31,0,Electronic registration in service; valuation and tax linkage not on record,
dpi.govtech--e-government-services,3,MAR-dpi.govtech-public-services-available-online|MAR-dpi.govtech-law-55-19-administrative-procedures,,,,,,,2026-08-31,0,600 services online; single gateway with national-ID authentication and usage figures not on record,
digital.localgov--ict-infrastructure-for-local-government,3,MAR-digital.localgov-territorial-platforms,,,,,,,2026-08-31,0,Permit platform in all municipalities; connectivity and equipment coverage not published,
digital.localgov--digitalisation-of-local-government-records,3,MAR-digital.localgov-territorial-platforms|MAR-dpi.id-civil-status-law-36-21,,,,,,,2026-08-31,0,Civil registry system in 59 of 97 municipalities; paper registers still being digitised,
digital.rural--digitalisation-of-rural-health-clinics,4,MAR-dpi.mis-smipf-sc-health-information-system|MAR-digital.rural-health-facilities,,,,,,,2026-08-31,0,Digital system in every public health centre; patient-level record not yet built,
digital.rural--digitalisation-of-rural-primary-schools,2,MAR-digital.rural-school-connectivity,,,,,,,2026-08-31,0,Connected-classroom extension to 40 schools; national shares not on record,
digital.rural--digitalisation-of-rural-registry-offices,3,MAR-digital.rural-mobile-identity-enrolment-units,,,,,,,2026-08-31,0,80 mobile enrolment units in service; share of rural offices covered not published,
