indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
gov.policy--digital-transformation-strategy,2,BEN-gov.policy-strategy-2031,,,,,,,2026-07-31,0,Stratégie numérique 2031 in drafting since February 2026; no adopted national strategy on record,
gov.policy--ict-strategy,2,BEN-gov.policy-strategy-2031,,,,,,,2026-07-31,0,only the 2031 digital strategy in drafting; no adopted ICT sector policy on record,
gov.policy--broadband-strategy,3,BEN-gov.policy-broadband-pdi2t,,,,,,,2026-07-31,0,broadband programme founded by decree 2015-378 stands as the instrument; no dated targets or funding on record,
gov.policy--data-storage-cloud-strategy,,,,,,,,,2026-07-31,0,unplaced: only an expert roadmap urging a sovereign cloud; no hosting policy or cited absence of one,
gov.policy--data-interoperability-framework-roadmap,2,BEN-dpi.exchange-dpi-roadmap|BEN-dpi.exchange-pasi-pdaie,,,,,,,2026-07-31,0,DPI roadmap in draft and PASI/PDAIE referentials under consultation; none adopted,
gov.policy--ai-strategy,3,BEN-tech.ai-sniam,,,,,,,2026-07-31,0,2023-2027 AI and big-data strategy in force; no governance body or funded action on record,
gov.policy--data-localisation-policies,2,BEN-gov.legislate-data-localisation,,,,,,,2026-07-31,0,localisation law committed in the presidential programme only; no draft or scope,
gov.policy--data-governance-policy,2,BEN-gov.regional-cotonou-declaration,,,,,,,2026-07-31,0,regional commitment to harmonised data frameworks; no national data policy drafted or adopted,
gov.policy--open-data-policy,,,,,,,,,2026-07-31,0,unplaced: only a budget-transparency reference survey; no open data policy or portal on record,
gov.legislate--data-protection-legislation,3,BEN-gov.legislate-code-du-numerique|BEN-gov.protect-apdp,,,,,,,2026-07-31,0,law in force and authority acting; no implementing regulations on record,
gov.legislate--cybersecurity-legislation,3,BEN-gov.legislate-code-du-numerique,,,,,,,2026-07-31,0,digital code in force as framework statute; regulations and institutional mechanism not shown on these rows,
gov.legislate--legislation-covering-digital-id,3,BEN-gov.legislate-identification-law-2017|BEN-dpi.id-foreigners-law,,,,,,,2026-07-31,0,2017 law creates the agency and identifier; no regulations or grievance and oversight provisions on record,
gov.legislate--digital-payments-legislation,3,BEN-gov.legislate-loi-2024-14-banking,,,,,,,2026-07-31,0,licensing of payment and e-money institutions in force; no consumer-protection provisions or licence acts on record,
gov.legislate--legislation-enabling-data-interoperability,3,BEN-dpi.exchange-decree-text,,,,,,,2026-07-31,0,décret 2020-209 in force instituting the exchange; implementing acts not on record,
gov.legislate--e-commerce-legislation,3,BEN-gov.legislate-code-du-numerique,,,,,,,2026-07-31,0,digital code in force; trust-service regulations and accredited providers not on record,
gov.legislate--statistics-legislation,3,BEN-data.statistics-loi-2022-07,,,,,,,2026-07-31,0,Loi 2022-07 in force; Charter principles not shown in the rows,
gov.legislate--access-to-information-legislation,,,,,,,,,2026-07-31,0,unplaced: media code in force but no access-to-information provision shown on the row,
gov.protect--data-protection-authority,3,BEN-gov.protect-apdp|BEN-gov.protect-electoral-enforcement,,,,,,,2026-07-31,0,operating with control missions and litigation; statutory independence and budget funding not on these rows,
gov.protect--national-data-protection-readiness,3,BEN-gov.protect-apdp,,,,,,,2026-07-31,0,law in force and authority operating; Guidelines practices such as impact assessments or breach notification not on record,
gov.regional--regional-policy-collaboration,3,BEN-gov.regional-cotonou-declaration|BEN-gov.protect-conventions|BEN-dpi.id-50in5,,,,,,,2026-07-31,0,hosted the Cotonou Declaration and signed DPA conventions; no regional guidelines implemented domestically on record,
gov.regional--regional-legal-harmonisation,,,,,,,,,2026-07-31,0,unplaced: only a UEMOA land directive draft; nothing in the cyberlaw set,
gov.regional--shared-regional-infrastructure,3,BEN-infra.connect-roaming|BEN-dpi.id-afis,,,,,,,2026-07-31,0,ECOWAS roaming and SIPAO link in service; no usage or traffic reported,
gov.regional--cross-border-data-transfers,,,,,,,,,2026-07-31,0,unplaced: only a cross-border ID pilot; no transfer rules on these rows,
gov.standards--national-interoperability-standards,3,BEN-dpi.exchange-framework,,,,,,,2026-07-31,0,framework with named standards in force; no custodian constituted or conformance testing on record,
gov.standards--adoption-of-international-standards,,,,,,,,,2026-07-31,0,unplaced: ISO membership recorded only after the as-at; no adoption of international ICT standards on listed sources,
gov.discourse--open-discussion-of-government-policy,,,,,,,,,2026-07-31,0,unplaced: only a reference internet-freedom ranking; no shutdown record or free-discussion evidence on the rows,
finance.budget--sustainable-domestic-financing-of-digital-transformation,3,BEN-finance.budget-programme-111,,,,,,,2026-07-31,0,Programme 111 Numérique in the appropriation with execution published; no dedicated fund or levy on record,
finance.new--mobilisation-of-non-state-finance,4,BEN-finance.new-private-digital-investment,0.2917,per cent of GDP,2026,outputs/non-state-finance/BEN-nonstate.csv@2026-08-07,,,2026-07-31,0,"Corpus figure 0.29% of GDP; no domestic financier on record so stage 5 condition unmet; 2 private commitment(s) starting 2024–2026, over GDP 2025 (WDI)",
infra.connect--mobile-penetration,3,,65,% of people 10+,2024,ref:itu-sdg-5b1-mobile-ownership-10plus@2026-06-30,,,2026-07-31,0,"on the compiler's modelled estimate (itu-sdg-5b1-mobile-ownership-10plus), no survey since 2019",
