indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
gov.policy--digital-transformation-strategy,2,RWA-dpi.exchange-national-digital-public-infrastructure-strat,,,,,,,2026-07-31,0,a DPI strategy launched March 2026 stands in for a national DTS; its text and horizon are not held,
gov.policy--ict-strategy,3,RWA-gov.policy-ict-sector-strategic-plan,,,,,all government services online,2029-06-30,2026-07-31,0,ICT sector strategic plan 2024/25 to 2028/29 adopted; no progress report held,
gov.policy--broadband-strategy,3,RWA-infra.connect-national-broadband-policy,,,,,,,2026-07-31,0,broadband policy revised 2022 and in force; dated targets and funding not on record,
gov.policy--data-storage-cloud-strategy,3,RWA-gov.policy-ict-procurement-instructions-2012,,,,,,,2026-07-31,0,2012 ministerial instructions require critical systems at the national data centre; no hosting classification on record,
gov.policy--data-interoperability-framework-roadmap,2,RWA-dpi.exchange-national-digital-public-infrastructure-strat|RWA-infra.store-shared-government-data-hub,,,,,,,2026-07-31,0,interoperability named in the DPI strategy and a data hub at pre-procurement; no framework instrument held,
gov.policy--ai-strategy,3,RWA-gov.policy-national-artificial-intelligence-policy,,,,,,,2026-07-31,0,AI policy cabinet-approved 2023; implementing agency approved June 2026 but not yet constituted,
gov.policy--data-localisation-policies,,,,,,,,,2026-07-31,0,rows show a data protection law and a planned data hub; no localisation rule on record,
gov.policy--data-governance-policy,3,RWA-dpi.exchange-national-data-sharing-policy|RWA-gov.policy-national-data-sharing-policy-implementation,,,,,,,2026-07-31,0,data-sharing policy approved 2025; implementing standards still being built,
gov.policy--open-data-policy,1,RWA-data.open-national-open-data-portal-or-policy,,,,,,,2026-07-31,0,2017-2022 open data policy expired with no replacement; data-sharing policy excludes open data,
gov.legislate--data-protection-legislation,3,RWA-gov.protect-data-protection-and-privacy-law,,,,,,,2026-07-31,0,law in force; no enforcement act published and regulations not held,
gov.legislate--cybersecurity-legislation,3,RWA-gov.legislate-cybercrimes-law-2018|RWA-gov.legislate-application-software-security-directives,,,,,,,2026-07-31,0,2018 law in force with 2026 directives; no prosecutions or incident-response acts on record,
gov.legislate--legislation-covering-digital-id,3,RWA-gov.legislate-single-digital-identification-law,,,,,,,2026-07-31,0,law in force with enrolment open; regulations and grievance or oversight provisions not on record,
gov.legislate--digital-payments-legislation,,,,,,,,,2026-07-31,0,rows hold a virtual-asset draft and a sandbox only; no payment-systems law or e-money regulation on record,
gov.legislate--legislation-enabling-data-interoperability,3,RWA-gov.legislate-sdid-law-029-2023,,,,,,,2026-07-31,0,ID law requires relying-party integration and civil-registration sync; no general exchange obligations or custodian,
gov.legislate--ai-legislation-regulations,,,,,,,,,2026-07-31,0,absences cited cover hiring rules and partnership review only; no statement that no law addresses AI,
gov.legislate--e-commerce-legislation,3,RWA-gov.legislate-competition-consumer-law-2026,,,,,,,2026-07-31,0,Law 011/2026 e-commerce chapter in force; no trust-service regulations or enforcement on record,
gov.legislate--statistics-legislation,3,RWA-gov.legislate-statistics-law-45-2013,,,,,,,2026-07-31,0,2013 law founds the statistical system; independence and confidentiality provisions not on record,
gov.legislate--access-to-information-legislation,3,RWA-gov.legislate-access-to-information-law-2013,,,,,,,2026-07-31,0,2013 law in force and under revision; oversight mechanism and requests not on record,
gov.protect--data-protection-authority,3,RWA-gov.protect-data-protection-supervisory-authority,,,,,,,2026-07-31,0,supervisory authority operating and authorising transfers; no enforcement decision on record,
gov.protect--national-data-protection-readiness,3,RWA-gov.protect-registered-data-controllers-and-processors,,,,,,,2026-07-31,0,law in force with registration live; no Guidelines practices or enforcement on record,
gov.regional--regional-policy-collaboration,3,RWA-tech.ai-continental-ai-declaration|RWA-tech.ai-global-ai-summit,,,,,,,2026-07-31,0,hosted the summit adopting the continental AI declaration; no regional instrument domesticated,
gov.regional--regional-legal-harmonisation,,,,,,,,,2026-07-31,0,rows hold bilateral central-bank memoranda only; no REC instrument referenced or domesticated,
gov.regional--shared-regional-infrastructure,2,RWA-infra.connect-cross-border-terrestrial-fibre-route,,,,,,,2026-07-31,0,regional fibre route on a February 2026 source; live status rests on sources after the as-at,
gov.regional--cross-border-data-transfers,,,,,,,,,2026-07-31,0,rows hold a bilateral health data-sharing memorandum; transfer provisions of the data protection law not in these rows,
gov.standards--national-interoperability-standards,3,RWA-gov.standards-electronic-government-interoperability-frame,,,,,,,2026-07-31,0,secondary: a 2019 thesis names a government interoperability framework; RGEA text held only after the as-at,
gov.standards--national-quality-standards,3,RWA-gov.standards-gazetted-national-standards,,,,,,,2026-07-31,0,standards board gazetting national standards with one IT entry; no quality policy or ICT certification on record,
gov.standards--adoption-of-international-standards,,,,,,,,,2026-07-31,0,only a cross-border conformance mission is mapped; ISO membership and adopted ICT standards not on record,
gov.discourse--non-governmental-contribution-to-national-policy,,,,,,,,,2026-07-31,0,an annual multistakeholder IGF runs; no consultation on a digital instrument or policy input on record,
gov.discourse--open-discussion-of-government-policy,,,,,,,,,2026-07-31,0,dialogue forums and published resolutions only; no record on shutdowns or free press discussion either way,
finance.budget--sustainable-domestic-financing-of-digital-transformation,3,RWA-infra.connect-information-and-communications-for-developme,,,,,,,2026-07-31,0,recurring ICT4D programme in the finance law; 93% externally financed and no dedicated fund,
finance.new--mobilisation-of-non-state-finance,4,,0.08958,per cent of GDP,2026,outputs/non-state-finance/RWA-nonstate.csv@2025-01-01,,,2026-07-31,0,"1 private commitment(s) starting 2024–2026, over GDP 2025 (WDI)",
infra.connect--mobile-penetration,1,,51.5,% of people 10+,2024,ref:itu-sdg-5b1-mobile-ownership-10plus@2026-06-30,,,2026-07-31,0,"on the compiler's modelled estimate (itu-sdg-5b1-mobile-ownership-10plus), no survey since 2019",
infra.connect--internet-usage,2,,31.7,% of population,2024,ref:itu-sdg-17-8-1-internet-use@2026-06-30,,,2026-07-31,0,"on the compiler's modelled estimate (itu-sdg-17-8-1-internet-use), no survey since 2019",
infra.connect--mobile-affordability,4,,1.87,% of monthly GNI per capita,2025,ref:itu-price-basket-5gb-gni@2025-12-10,,,2026-07-31,0,on published tariffs collected by itu-price-basket-5gb-gni,
infra.connect--national-fibre-backbone,,,,,,,,,2026-07-31,0,only a planned government network subcomponent is mapped; no backbone row on record,
infra.connect--internet-exchange-points,3,RWA-infra.connect-rinex,,,,,,,2026-07-31,0,RINEX in service taking new members; traffic or capacity not cited,
infra.connect--satellite-broadband-licensing-and-availability,3,RWA-infra.connect-satellite-reseller-authorisation,,,,,,,2026-07-31,0,satellite service in service through one certified reseller; partial source,
infra.store--local-data-centre-capacity-all-providers,3,,1,facilities,2026,outputs/datasets/data-centres/data-centres.csv@2025-03-24,,,2026-07-31,0,"1 of 2 multi-tenant facilities in service at Tier III or above, 1 on the operator's own statement",
infra.store--local-data-centre-capacity-national-providers,3,,50,per cent of facilities,2026,outputs/datasets/data-centres/data-centres.csv@2025-03-24,,,2026-07-31,0,1 of 2 multi-tenant facilities of known ownership nationally owned,
infra.store--off-site-backup-capacity,3,RWA-infra.store-digital-adoption-guidelines|RWA-infra.store-horus-labs-tier-iii,,,,,,,2026-07-31,0,guidelines mandate off-site backup at the national data centre; no tested failover or continuity plan on record,
infra.energy--grid-reliability,4,,1.7864,outages per month,2023,ref:enterprise-surveys-outages@2026-09-24,,,2026-07-31,0,on a survey figure via enterprise-surveys-outages,
infra.energy--rural-electrification,3,,65.2,% of rural population,2024,ref:wdi-elc-accs-rural@2026-07-13,,,2026-07-31,0,on a survey figure via wdi-elc-accs-rural,
infra.capacity--robustness-of-government-hardware-and-software,2,RWA-infra.capacity-pki-procurement,,,,,,,2026-07-31,0,PKI upgrade out to tender; core systems' platforms and inventory not on record,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,RWA-infra.capacity-institute-of-computing,,,,,,,2026-07-31,0,computing institute cabinet-approved July 2026; no in-house system teams on record,
infra.cybersec--national-cybersecurity-readiness,3,RWA-infra.cybersec-national-cyber-security-authority|RWA-infra.cybersec-national-computer-security-incident-response,,,,,,,2026-07-31,0,authority funded and CSIRT constituted; no incident caseload or enforcement published,
dpi.exchange--national-data-exchange-system,2,RWA-dpi.exchange-national-data-sharing-platform,,,,,,,2026-07-31,0,data-sharing platform in development with no go-live announced,
dpi.exchange--use-of-digital-id-in-other-systems,2,RWA-gov.legislate-sdid-law-029-2023|RWA-dpi.id-single-digital-identity,,,,,,,2026-07-31,0,law requires relying-party integration from 2027; no consuming service in use on record,
dpi.exchange--interoperability-of-health-systems,2,RWA-dpi.exchange-impuruza-surveillance|RWA-digital.rural-ebuzima-emr,,,,,,,2026-07-31,0,exchanges in service but no national HIE policy or architecture on record,
dpi.exchange--interoperability-of-education-systems,2,RWA-dpi.exchange-education-data-partnership,,,,,,,2026-07-31,0,five EMIS components separate; integration under a 2026 technical assistance partnership,
dpi.exchange--interoperability-of-social-protection-systems,3,RWA-dpi.exchange-imibereho-interoperability,,,,,,,2026-07-31,0,registry interoperable with over ten databases; links to ID and payment providers not itemised,
dpi.id--robustness-of-system,2,RWA-dpi.id-single-digital-identity,,,,,,,2026-07-31,0,biometric enrolment under way; credential issuance and assurance levels not on record,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,2026-07-31,0,"no row shows who builds, hosts or maintains the ID platform",
dpi.id--authentication,2,RWA-infra.capacity-pki-procurement|RWA-gov.legislate-sdid-law-029-2023,,,,,,,2026-07-31,0,authentication defined in law and PKI upgrade tendered; no operating service on record,
dpi.id--digital-id-from-birth,2,RWA-gov.legislate-sdid-law-029-2023,,,,,,,2026-07-31,0,law requires ID sync with civil registration; number assignment at birth not on record,
dpi.id--interoperability-of-birth-registration-and-digital-id,3,RWA-dpi.registry-integrated-civil-registration,,,,,,,2026-07-31,0,civil registration interoperable with the population registry from June 2026; two-way reconciliation not reported,
dpi.id--use-by-other-systems,2,RWA-infra.cybersec-biometric-sim-registration-regulation,,,,,,,2026-07-31,0,biometric SIM registration piloted; no public register keyed on the ID on record,
dpi.pay--governance-role-of-central-bank,3,RWA-dpi.pay-national-instant-payment-system|RWA-dpi.pay-interoperable-transfer-fee,,,,,,,2026-07-31,0,national switch live and fee cap set by directive; published oversight and dispute function not on record,
dpi.pay--g2p-functionality,2,RWA-dpi.pay-vision-umurenge-digital-payments,,,,,,,2026-07-31,0,one programme paying via mobile money in three districts; direct-transfer agreements unsigned,
dpi.pay--revenue-collection,3,RWA-dpi.pay-revenue-administration-systems,,,,,,,2026-07-31,0,e-filing and online payment in operation; customs and electronic revenue share not on record,
dpi.pay--p2p-p2g-and-p2b-functionality,3,RWA-dpi.pay-national-instant-payment-system,,,,,,,2026-07-31,0,interoperability completed July 2026; merchant and government payments not on record,
dpi.pay--population-uptake,2,,50.0198,% of adults 15+,2017,ref:findex-account-ownership@2026-07-13,,,2026-07-31,0,on a survey figure via findex-account-ownership,
dpi.pay--cross-border-functionality,2,RWA-dpi.pay-cross-border-payment-corridor-pilot,,,,,,,2026-07-31,0,one bilateral corridor at proof-of-concept stage,
