recipient_country,start_year,end_year,financier,sector,instrument,commitment_usd_m,amount_basis,amount_quality,status,title,description,beneficiary_type,recipient_organisation,original_amount,project_id,iati_activity_id,url,financier_slug,record
GHA,2026,2028,MTN Group,Connectivity,Equity,1100,commitment,announced/rounded,Approved,MTN Ghana US$1.1 billion three-year Ghana capital-investment programme (2026–2028),"**US$1.1 billion equivalent over a three-year period (2026–2028)**, announced by MTN Group
President and CEO Ralph Mupita at a media interaction in Accra on **2026-02-20** during a
three-day working visit, and published by MTN Ghana on **2026-02-23**: ""We are going to
accelerate capital investment within the business, US$1.1 billion equivalent over a three-year
period to build robust infrastructure. Previously, we invested US$1 billion over five years.""
Purpose: network infrastructure, 4G/5G coverage, data centres, fibre and home broadband, and
customer experience, under MTN's Ambition/Mission 2030 strategy. **US$380 million of it is
stated for 2026**, alongside ~800 new network sites (MTN Ghana CEO Stephen Blewett, 30th
anniversary launch, MTN House Accra, 2026-05-14; restated 2026-07-31). The announcing party
denominates in USD-equivalent in its own words while reporting in cedi.

*This record was built 2026-07-23 from a Daily Graphic report of a 2026-07-20 statement by
MTN Ghana's Chief Home Officer Richard Acheampong putting the figure at ""US$1 billion"" for
digital infrastructure with no timeframe. **Reconcile, 2026-08-01, resolved that against the
company primary**: the US$1bn is MTN's **superseded five-year prior**, and the July restatement
of it does not describe a second commitment (see* `## Notes`*). The legacy* `deal_id`
*(`mtn-gha-fibre-home-2026`) and filename are kept unchanged so existing links hold, though the
programme is wider than fibre and home broadband.*",Private Sector,MTN Ghana (Scancom PLC) / Ghana,,,,https://www.graphic.com.gh/news/general-news/ghana-news-mtn-commits-1billion-to-digital-infrastructure.html,mtn-group,2026-07-20-mtn-gha-fibre-home-2026-record
GHA,2018,,Google (Alphabet),AI,Equity,37,commitment,estimated,Active,Google AI Research and Community Centre Accra \u2014 $37M Cumulative Investment,"Google's AI research centre in Accra, Ghana (first announced 2018) received cumulative $37 million in investment as disclosed in July 2025. Also opened Africa's first AI Community Center in Accra. The centre focuses on AI research relevant to Africa: building language models, mapping infrastructure using AI, African-language tools, and food system AI applications. Includes catalytic capital for 100+ African AI-driven startups in agriculture, health, and education.",Research,"Google DeepMind Africa AI Research Centre and AI Community Center, Accra",,,,https://managingghana.com/2025/07/27/google-unveils-37m-investment-and-ai-hub-in-accra-to-boost-africas-ai-growth/,google,2025-01-01-google-gha-ai-research-centre-2025-google-ai-research-and-community-centre
GHA,2024,2026,Africa Data Centres,Data Storage,Equity,50,commitment,estimated,Active,"Africa Data Centres Ghana \u2014 Accra ACC1 Data Centre (30MW, DFC-Backed)","Africa Data Centres announced in May 2023 construction of its first Ghana data centre at the Ghana Trade Fair Redevelopment Project in Accra's Central Business District. The facility is designed for initial 10MW (expandable to 30MW), built in partnership with Onix Data Centres (partnership confirmed June 2024). The investment is part of ADC's DFC-backed $300M facility; in October 2023 ADC and DFC signed a statement reaffirming their partnership, with DFC signalling intent to mobilise approximately $50M (15% of $300M) of the existing DFC facility for Ghana. Construction was expected to commence in 2024, with the first phase operational within 12–18 months. US President Biden highlighted the Ghana facility at the 2023 G7 Summit in Hiroshima.",Private Sector,Africa Data Centres Ghana,,ADC-GHA-ACC1-2023,,https://www.africadatacentres.com/africa-data-centres-announces-that-it-will-start-construction-on-a-new-facility-in-accra-ghana/,africa-data-centres,2023-01-01-adc-gha-accra-acc1-2023-africa-data-centres-ghana-accra-acc1
GHA,2024,,Africa50,Digital Payments and Fintech,Equity,4,commitment,imputed,Active,Zeepay Ghana Series A.5 Equity Investment,"Africa50 co-led a USD 14 million Series A.5 equity funding round into Zeepay Ghana Ltd, a fast-growing payment infrastructure company that facilitates digital settlement of international remittances into mobile money wallets across Africa and the Caribbean. Zeepay settled over 10 million transactions worth over USD 3 billion in 2023. Co-investors: Oikocredit (USD 5M per separate disclosure), Injaro Ghana Venture Capital Fund, Verdant Capital Hybrid Fund, and Investisseurs & Partenaires. The investment supports expansion of cross-border remittances and mobile financial services to a minimum of 10 countries.",Private Sector,Zeepay Ghana Ltd,,,,https://www.africa50.com/media/news/article/zeepay-raises-equity-from-africa50-and-other-leading-institutions-to-support-ongoing-expansion/,africa50,2023-01-01-africa50-gha-zeepay-2023-zeepay-ghana-series-a5-equity-investment
GHA,2023,2026,BMZ,ICT Industry,Grant,14,commitment,exact,Active,Digitale Transformation f\u00fcr inklusives Entrepreneurship in Ghana Digital Transformation for inclusive Entrepreneurship in Ghana,"Ausgangssituation:   Besonders Kleinstunternehmen in Ghana, die nicht staatlich erfasst sind, haben bisher unzureichend von der Digitalisierung profitiert. Statt als Hebel zu dienen, um die Beschäftigungs- und Einkommenssituation zu verbessern, verschärft der digitale Wandel aktuell Ungleichheiten. So haben nicht erfasste Kleinstunternehmern – im Vergleich zu größeren, technikaffinen Firmen – zum Beispiel schwereren Zugang zu Märkten, Kund*innen, Banken und Krediten.  Ziel:   Unternehmen, besond",Public Sector,,"EUR 12,500,000",DE-1-202220267,DE-1-202220267,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DE-1-202220267,bmz,2023-01-01-bmz-gha-001-digitale-transformation-fur-inklusives-entrepreneurship-in
GHA,2022,2027,World Bank,Connectivity,Concessional Loan,200,commitment,exact,Active,Ghana Digital Acceleration Project,"Accelerates Ghana's digital economy through expanded broadband access, digital financial services, digital public services, and digital skills. Part of DE4A initiative.",Public Sector,Republic of Ghana,,P176126,44000-P176126,https://projects.worldbank.org/en/projects-operations/project-detail/P176126,world-bank,2022-04-28-wb-gha-001-ghana-digital-acceleration-project
GHA,2022,2027,Korea International Cooperation Agency,ICT Industry,Grant,9,commitment,exact,Active,GK-IMPACT: ICT-Based Start-Ups and Asian Studies at University of Ghana,"KOICA grant ($9M, 2022) to University of Ghana to build an advanced ICT innovation centre, sharing Korea's ICT and development experience. Enhances Ghana's research and ICT capabilities, promotes ICT-based entrepreneurship and startup ecosystem.",Public Sector,,,,,https://old1.ug.edu.gh/news/ug-and-koica-sign-agreement-ict-based-start-ups-and-asian-studies-gk-impact-worth-9-million,koica,2022-01-01-koica-gha-gkimpact-ict-innovation-2022-gk-impact-ict-based-start-ups-and-asian-studies
GHA,2022,2023,MTN Group,Digital Payments and Fintech,Equity,221,commitment,rounded,Closed,MTN Ghana (Scancom PLC) Network and MoMo Platform CapEx 2022,"MTN Ghana (Scancom PLC) invested GHS 1.9 billion in core network capital expenditure during the 2022 financial year, representing a capex intensity of 17.4% of service revenue. Investments covered: (1) 400 2G sites, 400 3G sites, and 1,142 4G sites deployed, reaching 99.3% 4G population coverage; (2) 820 4G site upgrades; (3) IT systems modernisation; (4) MoMo platform capacity improvements. Revenue from Mobile Money grew 11.6% to GHS 1.9bn. MoMo active users reached ~11 million by end 2022. CapEx reflects the 'Ambition 2025' TechCo transformation strategy with five pillars: FinTech, super-app (Ayoba), Enterprise services, Network-as-a-Service, and API marketplace (Chenosis).",Private Sector,Scancom PLC (MTN Ghana),"GHS 1,900,000,000",,,https://mtn.com.gh/wp-content/uploads/2023/09/MTN-GHANA_FY-2022_CALL-TRANSCRIPT-1.pdf,mtn-group,2022-01-01-mtn-gha-capex-network-2022-mtn-ghana-scancom-plc-network-and
GHA,2021,2027,Economic Development Cooperation Fund,ICT Industry,Concessional Loan,100,commitment,exact,Active,Ghana Intelligent Transport System (ITS) Construction Project Phase 2,"EDCF concessional loan ($100M, 2021) for Accra Intelligent Transportation System Phase 2. Implements digital traffic management, smart signals, surveillance systems, and integrated transport control centre. Builds on ITS Phase 1 approved 2019 ($100M).",Public Sector,,,EDCF-GHA-ITS2-2021,,https://www.graphic.com.gh/news/general-news/ghana-news-100-million-loan-approved-for-accra-traffic-management-project.html,korea-edcf,2021-01-01-edcf-gha-its-transport-ph2-2021-ghana-intelligent-transport-system-its-construction
GHA,2021,2025,Hewlett Foundation,Other GovTech and e-Gov,Grant,1,commitment,exact,Active,Enhancing Data Use for SDG Monitoring in Ghana,"Grant to enhance data use in monitoring progress toward the Sustainable Development Goals in Ghana, supporting national statistical systems and data-driven governance.",Public Sector,,,US-EIN-941655673-2021-2948,US-EIN-941655673-2021-2948,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=US-EIN-941655673-2021-2948,hewlett-foundation,2021-01-01-hewlett-gha-data-sdg-2021-enhancing-data-use-for-sdg-monitoring
