recipient_country,start_year,end_year,financier,sector,instrument,commitment_usd_m,amount_basis,amount_quality,status,title,description,beneficiary_type,recipient_organisation,original_amount,project_id,iati_activity_id,url,financier_slug,record
SLE,2025,2027,African Development Bank (AfDB),Other GovTech and e-Gov,Grant,1,commitment,rounded,Pipeline,Sierra Leone - Digital Innovation for Government Efficiency and Sector Transformation (DIGEST),"This project, Digital Innovation for Government Efficiency and Sector Transformation (DIGEST), leverages digital solutions to enhance governance, improve aid coordination, and catalyze economic transformation in transition states. Sierra Leone and The Gambia, both grappling with high poverty rates (...",Public Sector,,"XDR 1,000,000",P-SL-GB0-003,46002-P-SL-GB0-003,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=46002-P-SL-GB0-003,african-development-bank,2025-01-01-afdb-sle-001-sierra-leone---digital-innovation-for
SLE,2024,2029,Millennium Challenge Corporation,ICT Industry,Grant,31,commitment,exact,Approved,"Sierra Leone Compact \u2014 Distribution Dispatch Center (Distribution and Access Project, Activity 2.1)","Activity 2.1 of MCC's $480.7M Sierra Leone Compact (signed September 2024) constructs and operationalises a main and backup distribution dispatch center for EDSA, providing centralised visibility and remote operating capability over the distribution network. The dispatch center improves EDSA's operations and maintenance performance, enables real-time monitoring of the distribution system, and supports efficient management of an increasingly complex network including integration of variable renewable generation. The $30.6M activity is part of the $123.6M Distribution and Access Project. This is distinct from the Transmission Dispatch Center (Activity 1.1) which serves EGTC; this center serves the distribution utility EDSA.",Public Sector,"Electricity Distribution and Supply Authority (EDSA), Government of Sierra Leone / MCA-Sierra Leone",,sle-distribution-dispatch-2.1,,https://www.govinfo.gov/content/pkg/FR-2024-10-04/pdf/2024-22902.pdf,mcc,2024-01-01-mcc-sle-scada-distribution-2024-sierra-leone-compact-distribution-dispatch-center
SLE,2024,2029,Millennium Challenge Corporation,ICT Industry,Grant,23,commitment,exact,Approved,"Sierra Leone Compact \u2014 Transmission Dispatch Center and SCADA Upgrades (Transmission Backbone Project, Activity 1.1)","Activity 1.1 of MCC's $480.7M Sierra Leone Compact (signed September 2024) establishes a national transmission dispatch center with supervisory control and data acquisition (SCADA) system for EGTC. The dispatch center provides centralised visibility and remote operating capability over the transmission network, enabling real-time monitoring and control of the 225kV transmission backbone. SCADA upgrades improve grid reliability, accelerate response to network disruptions, facilitate integration of variable renewable generation sources, and support future regional integration with neighbouring countries. The dispatch center also includes a backup facility. The $23.4M activity is part of the $226.7M Transmission Backbone Project. No digital identity or payments components; purely energy sector operational technology / SCADA digitisation.",Public Sector,"Electricity Generation and Transmission Company (EGTC), Government of Sierra Leone / MCA-Sierra Leone",,sle-transmission-dispatch-1.1,,https://www.govinfo.gov/content/pkg/FR-2024-10-04/pdf/2024-22902.pdf,mcc,2024-01-01-mcc-sle-scada-transmission-2024-sierra-leone-compact-transmission-dispatch-center
SLE,2022,2027,World Bank,Connectivity,Concessional Loan,50,commitment,exact,Active,Sierra Leone Digital Transformation Project,"Supports Sierra Leone's digital transformation through broadband infrastructure, digital government systems, digital financial services, and digital skills development.",Public Sector,Republic of Sierra Leone,,P177077,44000-P177077,https://projects.worldbank.org/en/projects-operations/project-detail/P177077,world-bank,2022-07-22-wb-sle-001-sierra-leone-digital-transformation-project
SLE,2022,2025,European Union,Sectoral management information systems,Grant,1,commitment,exact,Active,Innovative Model Combining Block Farming and a Digital Platform to Enable a Sustainable Pineapple Supply Chain,"This model combines block-farming with a Digital Extension Tools. On a 50ha block-farm, 250 farmers will be hired to work on their own 0,5 acre plot, creating stable jobs for 20-30% women and 40-50% youth.",Public Sector,,"EUR 1,000,000",,XI-IATI-EC_INTPA-2022-PCC-435475,https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2022-PCC-435475,european-union,2022-01-01-ec-sle-001-innovative-model-combining-block-farming-and
SLE,2022,2026,UNICEF,Connectivity,Grant,1,commitment,estimated,Active,Digital Connectivity in Schools to Accelerate COVID-19 Education Response \u2014 Sierra Leone (Giga Phase 2),"Joint project between UNICEF Sierra Leone and the Islamic Development Bank (IsDB) to connect 523 schools to the internet. The IsDB approved a USD 5 million loan in September 2021 (Sierra Leone Parliament ratified October 2022). Under the co-financing arrangement, IsDB covers connectivity for 403 schools and UNICEF covers 120 schools. Building on the Giga Phase 1 pilot that connected 42 schools. Project aims to scale to 11,000 schools ultimately. Sierra Leone connected 39 hard-to-reach schools by 2023 (Giga Annual Results 2023). Internet costs reduced from USD 12,000 to USD 1,500 per school per year (87.5% reduction). Part of Giga's global initiative (UNICEF-ITU).",Public Sector,Government of Sierra Leone,,Giga-SLE-Phase2,,https://www.dsti.gov.sl/general-procurement-notice-digital-connectivity-in-schools/,unicef,2022-01-01-unicef-sle-giga-isdb-2022-digital-connectivity-in-schools-to-accelerate
SLE,2020,2030,MIGA,Energy,Guarantee,14,commitment,exact,Active,Escotel Sierra Leone \u2013 Solar Power for Telecom Towers Guarantee,"MIGA political risk guarantee of $13.5 million to Escotel Mauritius covering its investment in Escotel (SL) Limited, which installs and operates solar-hybrid power systems at telecom tower sites (TNS) in Sierra Leone. Escotel installs solar PV panels replacing diesel generators at ~600 telecom network sites owned/operated by Orange Sierra Leone. Reduces diesel fuel use by 75% and avoids 58,000 tCO2e over the guarantee period. Risks: Transfer Restriction, Expropriation, War and Civil Disturbance for up to 10 years.",Private Sector,Escotel (SL) Limited,,MIGA-14415,,https://www.miga.org/project/escotel-africa-0,miga,2021-01-01-miga-sle-escotel-2021-escotel-sierra-leone-solar-power-for
SLE,2020,2025,European Union,Digital Identity and CRVS,Grant,6,commitment,exact,Active,IT and Physical Infrastructure Support to Civil Registration in Sierra Leone,"The EU contribution aims at strengthening the Civil Registration system, in synergy with EU support to education, elections and public sector reform fields, and contributing to the following key expected results: 1.Sierra Leones current birth and death registration rates are increased through citizen access to civil register service centres and document extracts.2.Priority institutions have contin",Public Sector,,"EUR 5,000,000",,XI-IATI-EC_INTPA-2020-PCC-418872,https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2020-PCC-418872,european-union,2020-01-01-ec-sle-002-it-and-physical-infrastructure-support-to
SLE,2020,,Export-Import Bank of China (China Eximbank),Connectivity,Concessional Loan,34,commitment,exact,Active,China Eximbank provides RMB 207 million government concessional loan for Phase 2 of National Fibre Optic Backbone Infrastructure Project (Linked to Project ID#30254),"On June 23, 2019, the Chinese Government and the Government of Sierra Leone signed a preferential loan framework agreement for Phase 2 of the National Fibre Optic Backbone Infrastructure Project. Then, on August 26, 2019, China Eximbank and the the Government of Sierra Leone’s Ministry of Finance signed an RMB 207,000,000 government concessional loan (GCL) agreement [CHINA EXIMBANK GCL NO (2019) 10 TOTAL No. (681)] for Phase 2 of the National Fibre Optic Backbone Infrastructure Project. The GCL agreement was then ratified by Sierra Leone’s Parliament on September 19, 2019. The borrowing terms of the GCL are as follows: a 20-year maturity, a 5-year grace period, a 1% interest rate, a 0.25% (RMB 517,500) management fee, and a 0.25% commitment fee. The borrower is responsible for repaying the loan between 2024 and 2039. Under the terms of the agreement, Government of Sierra Leone’s Ministry of Finance is also responsible for on-lending the proceeds of the GCL to a state-owned enterprise in Sierra Leone known as Sierra Leone Cable Company Limited (SALCAB). SALCAB, in turn, is expected to use the proceeds of the GCL to finance a $30 million commercial contract (ID#0002881900010V) between the Government of Sierra Leone’s Ministry of Information and Communications and Huawei Technologies Co., Ltd., which was signed on April 11, 2019. SALCAB signed an on-lending agreement with the Ministry of Finance on August 22, 2019.   The purpose of the project is to lay a 721.5-kilometer fiber-optic network that covers 15 major cities in the northern, eastern and southern regions of Sierra Leone.  Upon completion, the telecommunications infrastructure is expected to allow telecommunications operators to offer 3G and 4G services.   Huawei Technologies Co., Ltd. is the EPC contractor responsible for implementation. On April 24, 2020, the Government of Sierra Leone received the relevant technical equipment for project implementation. By September 2020, construction had commenced. Then, on",Public Sector,Sierra Leone Ministry of Finance and Economic Development,"CNY 207,000,000",aiddata-gcdf3-62458,,https://statehouse.gov.sl/wp-content/uploads/2019/05/Address-by-His-Excellency-Julius-Maada-Bio-President-of-the-Republic-and-Commander-in-Chief-of-the-Republic-of-Sierra-Leone-Armed-Forces-on-the-Occasion-of-the-State-Opening-of-Parliament.pdf,china-eximbank,2019-01-01-eximbank-cn-sle-001-china-eximbank-provides-rmb-207-million
SLE,2018,2033,MIGA,Connectivity,Guarantee,98,commitment,exact,Active,SONATEL Mobile Telecom Services \u2013 Orange Sierra Leone Guarantee,"MIGA issued guarantees of $97.2 million to Senegalese telecommunications company SONATEL S.A. covering its 50% equity stake in mobile operator Orange Sierra Leone Ltd (OSL). The acquisition facilitates modernization and expansion of OSL's network in Sierra Leone through deployment of additional telecom towers, improvement in network services, quality and reliability. Supported by IDA18 Private Sector Window (PSW) MIGA Guarantee Facility. Risks covered: expropriation and war & civil disturbance for up to 15 years.",Private Sector,Orange Sierra Leone Ltd.,,MIGA-13516,,https://www.miga.org/press-release/miga-guarantees-investment-orange-sierra-leone-ltd,miga,2018-01-01-miga-sle-orange-sierraleone-2018-sonatel-mobile-telecom-services-orange-sierra
