recipient_country,start_year,end_year,financier,sector,instrument,commitment_usd_m,amount_basis,amount_quality,status,title,description,beneficiary_type,recipient_organisation,original_amount,project_id,iati_activity_id,url,financier_slug,record
EGY,2026,,eFinance for Digital and Financial Investments S.A.E.,Digital Payments and Fintech,Equity,,,reported,Pipeline,"eFinance — acquisition of Tamweely Financial Services, 2026","""eFinance, an EFG Holding company and the leading investment bank in the Middle East and North Africa, announced today that its Investment Banking division acted as sole financial advisor to eFinance for Digital and Financial Investments S.A.E. ('eFinance' or the 'Group') on its proposed full acquisition of Tamweely Financial Services ('Tamweely'), a leading Egyptian non-bank financial services provider focused on micro, small, and medium-sized enterprises ('MSMEs').""

""By combining Tamweely's established MSME lending platform with eFinance's technology, data, and distribution capabilities, the Group is positioned to capture more value from the economic activity flowing through its ecosystem and unlock new opportunities across recurring financial services revenues, embedded finance, and data-led lending.""

""The consideration combines cash, newly issued eFinance shares, and performance-linked earnout consideration, including approximately 146.1 million new shares, representing around 4.0% of the enlarged share capital, alongside upfront cash consideration of up to EGP 956.4 million.""

""Completion remains subject to customary conditions and approvals, including eFinance's Extraordinary General Meeting and relevant regulatory approvals, including those of the Financial Regulatory Authority (FRA). Closing is expected in the second half of 2026, subject to the satisfaction of applicable conditions precedent.""",Private Sector,Tamweely Financial Services,"Upfront cash consideration of up to EGP 956.4 million, plus approximately 146.1 million newly issued eFinance shares (~4.0% of the enlarged share capital), plus a performance-linked earnout",,,https://www.zawya.com/en/press-release/companies-news/efg-hermes-advises-efinance-on-strategic-acquisition-of-tamweely-financial-services-430407,efinance,2026-08-13-efinance-tamweely-2026-efinance-acquires-tamweely-financial-services
EGY,2026,2028 (workforce target date),Konecta,AI,Equity,100,commitment,,Active,"Konecta US$100 million Egypt investment (regional HQ and first global GenAI Centre of Excellence, Cairo)",,Private Sector,Konecta Egypt / Egypt,,,,https://itweb.africa/article/konecta-launches-genai-hub-in-egypt/8OKdWMDXxYOMbznQ,konecta,2026-07-29-konecta-egy-genai-coe-2026-record
EGY,2026,not stated,Launch Africa Ventures,Innovation ecosystem,Equity,3,commitment,,Approved,Fincart US$2.8 million seed round (Launch Africa / Antler MENAP co-led),,Private Sector,Fincart / Egypt,,,,https://techcabal.com/2026/07/28/egyptian-startup-fincart-raises-2-8-million-to-expand-ai-commerce-platform/,launch-africa,2026-07-28-fincart-egy-seed-2026-record
EGY,2026,,EBRD (European Bank for Reconstruction and Development),Digital Payments and Fintech,Commercial Loan,5,commitment,reported,Approved,"EBRD, EU — Fawry MSME Finance youth-business credit line, 2026","""The European Bank for Reconstruction and Development (EBRD) is supporting youth-led micro, small and medium-sized enterprises (MSMEs) in Egypt by providing a loan of up to EGP 250 million (€4.4 million) to Fawry MSME Finance, one of the country's largest microfinance institutions."" ""The EBRD Youth in Business credit line will be channelled to local private MSMEs that are led or majority owned by entrepreneurs under the age of 35... First-loss risk cover of up to 10 per cent will complement the credit line, while the young sub-borrowers will benefit from investment grants in the form of cash incentives, funded by the European Union (EU), of up to 10 per cent of the loan amount."" ""A technical cooperation package funded by the EBRD will assist Fawry MSME Finance with programme implementation, capacity-building, and training in gender-responsive lending, as well as tailored advisory support to advance the company's digital transformation.""",Private Sector,Fawry MSME Finance,"EGP 250,000,000 (loan ceiling; EBRD's own release states an equivalent of approximately €4.4 million)",*(not stated)*,,https://www.ebrd.com/home/news-and-events/news/2026/ebrd--eu-and-fawry-support-young-entrepreneurs-in-egypt.html,ebrd,2026-04-27-ebrd-fawry-2026-youth-msme-egypt
EGY,2026,,Algebra Ventures,Digital Payments and Fintech,Equity,37,commitment,reported,Closed,"Algebra Ventures — Blnk consumer-lending fintech raise, 2026","""Blnk, an Egyptian fintech that enables consumers to request loans during point-of-sale (PoS) checkouts, has raised $37.1 million in equity and debt financing to expand its lending to consumers with little or no formal access to credit. The raise includes a $12.5 million Series A equity round led by Algebra Ventures, with participation from SANAD Fund for MSME, Endeavor Catalyst, and existing investor Emirates International Investment Company. Blnk also secured $24.6 million in local currency debt facilities from banks and non-bank financial institutions (NBFIs), including National Bank of Egypt, Suez Canal Bank, and Bank Al Baraka Egypt."" Blnk said it will use the funding to expand its lending products, strengthen its technology, and explore growth beyond its current markets.",Private Sector,Blnk,,,,https://techcabal.com/2026/06/08/egypts-blnk-raises-37-million-to-expand-lending/,algebra-ventures,2026-01-01-algebra-ventures-blnk-2026-consumer-lending-raise-bw13
EGY,2026,,"National Telecom Regulatory Authority (NTRA, Egypt)",Connectivity,Self Funded,3500,commitment,reported,Approved,"Egyptian mobile operators — US$3.5bn 5G spectrum award to NTRA, 2026","""Egypt has signed a US$3.5 billion deal with Telecom Egypt, Vodafone Egypt, Orange Egypt and e& Egypt to double the country's mobile spectrum and support 5G expansion in the country."" ""The deal provides operators with an additional 410MHz of spectrum, effectively doubling their holdings in a single transaction."" ""The announcement aligns with the country's National Spectrum Strategy that covers the 2026-2030 period.""",Public Sector,National Telecommunications Regulatory Authority / Egyptian state,,,,https://www.connectingafrica.com/investment/egypt-seals-3-5b-spectrum-deal-with-telcos,ntra-egypt,2026-01-01-egypt-mobile-operators-egy-2026-spectrum-5g-bw08
EGY,2026,,Hassan Allam,Data Storage,Self Funded,400,commitment,reported,Approved,"Hassan Allam Digital Infrastructure — Egypt data-centre licence and investment, 2026","""Egypt's telecom regulator has awarded a new data center license to Hassan Allam Digital Infrastructure and Data Center Solutions for a project backed by an initial investment of $400 million."" ""The National Telecom Regulatory Authority (NTRA) granted a license on Monday, May 15, to Hassan Allam Digital Infrastructure and Data Center Solutions to build and operate a data center in the country. The company is developing the project in partnership with technology firm A15 and plans to invest an initial $400 million during the first phase."" The facility will provide data hosting, cloud computing and AI-ready infrastructure for government agencies, financial institutions and businesses; it is the tenth data-centre licence issued in Egypt in two years.",Private Sector,(recipient unspecified,,,,https://www.wearetech.africa/en/fils-uk/news/egypt-bets-on-data-centers-and-ai-to-drive-digital-economy-growth,hassan-allam,2026-01-01-hassan-allam-egy-2026-data-centre-license-bw13
EGY,2023,2026,AIIB,Connectivity,Guarantee,200,commitment,exact,Active,"AIIB — Egypt Sustainable Transport and Digital Infrastructure Guarantee, 2023","""The USD200 million CNY equivalent Partial Debt Guarantee (PDG) provided by the AIIB, co-guaranteed with African Development Bank (AFDB), enabled the Government of Egypt (GOE) to raise up to USD500 million equivalent CNY through a privately placed, three-year maturity, Sustainable-labeled bond issued in the China Panda Bond Market. AIIB-guaranteed Bond proceeds are exclusively earmarked for eligible sustainable and green expenditures under the Egypt Sovereign Sustainable Financing Framework (SSFF). The bond proceeds will finance subprojects that are in the sectors of digital infrastructure and green transport.""",Public Sector,Ministry of Finance of the Arab Republic of Egypt,USD200 million equivalent in CNY (Partial Debt Guarantee cap),P000692,,https://www.aiib.org/en/projects/details/2026/_download/Egypt/PIMR_SBF-Guarantee-on-Bond_P000692_Egypt-Sustainable-Transport-and-Digital-Infrastructure-Guarantee_November-2025_Final.pdf,aiib,2023-09-22-aiib-egy-2023-egypt-transport-digital-infrastructure-guarantee
EGY,2021,2026,World Bank,Sectoral management information systems,Commercial Loan,400,commitment,exact,Active,"World Bank — Egypt Universal Health Insurance System, 2020","""To (i) increase the coverage of Egypt's Universal Health Insurance System in Phase I Governorates, (ii) strengthen UHIS-related governance and institutions, and (iii) provide temporary financial protection against high out of pocket health expenditures for vulnerable populations outside Phase I Governorates."" Original Development Objective, approved as part of the Approval package on 16-Jun-2020; unchanged since. Component 2 (""Strengthening UHIS governance, systems and facilitating environment"") funds the modular UHIS information system: as of Seq. 11, ""Procurement Module developed and rolled out. Beneficiary, Provider and Claims modules not yet rollout,"" with the beneficiary module in testing.",Public Sector,"Ministry of Health and Population, Arab Republic of Egypt",USD400 million (IBRD loan IBRD-91320),P172426,,https://documents1.worldbank.org/curated/en/099012026103018935/pdf/P172426-5d300bca-e9ba-42f9-8b17-fd8cf5ad6fe9.pdf,world-bank,2020-06-16-world-bank-egy-2020-uhis-loan
EGY,2016,2022,African Development Bank (AfDB),Other GovTech and e-Gov,Grant,3,commitment,stated,Closed,Egypt - Strengthening the Rule of Law : Enhancing Effective and Transparent Delivery of Justice and Rule-Making,"The present project is entitled: ""Strengthening the Rule of Law : Enhancing Effective and Transparent Delivery of Justice and Rule-Making"". It should contribute to consolidating the rule of law and enhancing an enabling business environment. The project aims to design and implement an automated case management system for the Court of Cassation (CC); build capacity of CC staff to use new systems; reduce case delays and improve the provision of judicial services to the public. It should alsopermit a work with the Ministry of Justice (MoJ) to build capacities in legislative drafting and inclusion in the rule-making process comprising activities such as training, technical assistance, peer exchanges, secondments and study tours and IT solutions. The present operation comprises three components, namely: (i) supporting the efficient and effective delivery of justice by the CC; (ii) support transparent and participatory rule making at the MoJ; (iii) project management and monitoring. It should be implemented over a period of 3 years. Overall the project aims at contributing to consolidating the rule of law and enhancing an enabling business environment through (i) enhancing efficiency and effectiveness in the delivery of justice and (ii) strengthening transparency and participation in the rule-making process. The main beneficiaries of the project are: the Government of the Arab Republic of Egypt, the Ministry of Justice, and the populations.",Unknown,,"XDR 1,890,224.56 (commitment); XDR 376,350.87 (disbursed)",46002,46002-G-EG-KZ0-ZZZ-001,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=46002-G-EG-KZ0-ZZZ-001,african-development-bank,2014-06-11-iati-46002-g-eg-kz0-zzz-001-egypt-strengthening-rule-of-law
