recipient_country,start_year,end_year,financier,sector,instrument,commitment_usd_m,amount_basis,amount_quality,status,title,description,beneficiary_type,recipient_organisation,original_amount,project_id,iati_activity_id,url,financier_slug,record
MAR,2026,,European Union,Connectivity,Technical Assistance,23,commitment,reported,Approved,"European Commission — Implementing Decision of 29.7.2026 on financing the individual measure for Morocco for 2026, and Annex II (PAP-NUM)",,Public Sector,Morocco,"EUR 20,000,000",,,https://north-africa-middle-east-gulf.ec.europa.eu/document/download/4c8fe664-36fd-4721-81eb-5514bd6c0b96_en?filename=C_2026_5364_F1_COMMISSION_IMPLEMENTING_DECISION_FR_V2_P1_4911910.PDF,european-union,2026-07-29-eu-commission-implementing-decision-morocco-2026
MAR,2026,,World Bank,Other GovTech and e-Gov,Commercial Loan,250,commitment,reported,Approved,"World Bank — Morocco Digital Transformation Acceleration Program, 2026","""The meeting followed the approval and signing of the country's Digital Transformation Acceleration Program in June, establishing a common implementation framework based on measurable results and the use of national systems. Backed by $250 million (MAD 2.34 billion) in World Bank financing over five years, the program aims to accelerate the rollout and adoption of user-centered digital public services while supporting the digitization of the private sector to enhance competitiveness and create jobs."" The minister ""said her department's immediate priority is to ensure the program becomes operational before September 23 this year in coordination with the Ministry of Economy and Finance, by meeting all conditions required for its entry into force.""",Unknown,Kingdom of Morocco,,,,https://www.worldbank.org/en/news/press-release/2026/06/12/two-new-programs-to-advance-morocco-s-digital-transformation-and-climate-resilience,world-bank,2026-06-01-world-bank-mar-2026-morocco-digital-transformation-acceleration
MAR,2026,2028,African Development Bank (AfDB),Digital Payments and Fintech,Grant,0.508,commitment,stated,Pipeline,Morocco – Promoting innovation and the development of the insurtech ecosystem,"The Moroccan InsurTech, Inclusion and Innovation Programme (PM3I) is a technical assistance operation designed to foster innovation and strengthen the InsurTech ecosystem in Morocco in order to expand insurance inclusion and improve customer experience, particularly for underserved and vulnerable population groups. The total cost of the project amounts to USD 680,000, of which USD 510,000 is financed through a grant from the Africa Digital Financial Inclusion Facility (ADFI) managed by the African Development Bank, while the remaining USD 170,000 is provided as a counterpart contribution by the Supervisory Authority of Insurance and Social Welfare (ACAPS). The project is implemented nationwide in Morocco, with ACAPS acting as the executing agency, and aligns with Morocco’s National Financial Inclusion Strategy and the New Development Model, while benefiting from ADFI’s broader multi-donor platform supported by partners such as the Gates Foundation, AFD, the Government of Luxembourg, the Government of India and We-Fi. The objective of the project is to promote innovation and the development of a robust and inclusive InsurTech ecosystem in Morocco in order to improve access to insurance services and enhance the quality, affordability and relevance of insurance products for vulnerable groups, especially women. The programme seeks to strengthen the regulatory and market monitoring framework, support the emergence of innovative and technology-enabled insurance solutions, and improve the alignment between insurance supply and demand through participatory diagnostics and co-creation of use cases. By reinforcing regulatory capacity, encouraging experimentation and innovation, and supporting change management within the insurance sector, the project aims to create an enabling environment for inclusive insurance, increase trust in insurance services, and contribute to greater financial resilience against economic and climate-related shocks. The beneficiaries of the project include the insurance regulator (ACAPS), 25 insurance companies, around 2,000 intermediaries and brokers, and approximately 30 InsurTech project promoters, whose capacities will be strengthened through regulatory support, training, tools and innovation programmes. The project is expected to directly benefit about 200,000 new insurance users, including at least 100,000 women, as well as 30,000 microenterprises and cooperatives, with a minimum of 40 percent owned or led by women. Indirect beneficiar",Unknown,,"XDR 371,714.70 (commitment)",46002,46002-P-MA-H00-029,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=46002-P-MA-H00-029,african-development-bank,2026-04-23-iati-46002-p-ma-h00-029-morocco-insurtech-ecosystem-innovation
MAR,2026,2027,Nexus Core Systems,AI,MoU,1200,commitment,reported,Pipeline,"Nexus Core Systems — Morocco Nexus AI Factory, 2026","""Nexus Core Systems, le Ministère de la Transition Numérique et de la Réforme de l'Administration, le Ministère de l'Investissement... et l'Agence Marocaine de Développement des Investissement et des Exportations (AMDIE) ont signé un protocole d'accord (MoU) marquant le lancement opérationnel des premières phases du projet « Nexus AI Factory Plateform»."" ""Le projet repose sur une montée en puissance technologique soutenue par un investissement initial de 12 milliards de dirhams mobilisé sur deux phases"": ""Phase 1 – Hub de Nouaceur : Une enveloppe de 5 milliards de dirhams... capacité de 16 MW... 50 emplois directs""; ""Phase 2 – Expansion Nord : Une enveloppe additionnelle de 7 milliards de dirhams... capacité supplémentaire de 20 MW... capacité cumulée à 36 MW fin 2027."" The infrastructure combines an HPC data centre, a Centre of Excellence and an Innovation Hub.",Unknown,,"MAD 12,000,000,000",,,https://www.mmsp.gov.ma/fr/actualites/nexus-core-systems-lance-au-maroc-une-%C2%AB-ai-factory-plateform%C2%BB,nexus-core-systems,2026-04-08-nexus-core-systems-mar-2026-nexus-ai-factory-bw10
MAR,2026,2028,African Development Bank (AfDB),Digital Payments and Fintech,Grant,0.506,commitment,stated,Pipeline,Morocco – Grant project for the establishment of an acquisition fund to facilitate,"The Africa Digital Financial Inclusion Initiative (ADFI) grant responds to crucial challenges defined by the Central Bank of Morocco at both the national and sector levels. Although Morocco has made significant strides in the development of digital infrastructure and the adoption of technologies, major challenges remain, including the limited use of electronic payments, the heavy reliance on cash, and the weight of the informal economy, representing about a third of GDP. These obstacles hinder the financial inclusion of vulnerable segments of the population, women, young people, and rural populations. Against this backdrop, the project aims at accelerating the transition to digital payments while expanding access to financial services tailored to the needs of all. It helps to bridge the gap between the country's growing technological capabilities, such as high smartphone and Internet penetration, as well as their low use for digital payments. In addition, it plays a key role in mitigating economic risks by reinforcing the integration of marginalized populations into the formal economy, and by developing secure mechanisms such as digital transfers and micro-insurance. Through the African Development Bank, ADFI brings a unique added value through its ability to mobilize dedicated financial resources and coordinate public and private stakeholders. The project seeks to accelerate digital financial inclusion by lowering barriers to entry for merchants, fostering trust in digital payment systems. It combines financial incentives, awareness-raising campaigns, and sound project management practices to create an enabling ecosystem where merchants—particularly women—can adopt and use digital financial services at scale. The project aims at fostering robust and sustainable digital financial inclusion by supporting the development of an electronic payment acceptance network for merchants. The project aims at achieving two specific objectives : (i) developing electronic payments; and (ii) encouraging their adoption to reduce the circulation of cash in Morocco. It seeks to financially include excluded segments of the population, especially recipients of government aid, by creating cases for the use of electronic funds to avoid mass cash withdrawals. At the same time, the project aims at establishing a larger and more profitable electronic payment ecosystem for market players, while democratising these payments through communication and financial education initiatives. B",Unknown,,"XDR 370,023.73 (commitment)",46002,46002-P-MA-H00-032,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=46002-P-MA-H00-032,african-development-bank,2026-02-05-iati-46002-p-ma-h00-032-morocco-acquisition-fund-digital-payments
MAR,2026,2026,Korea Ministry of Foreign Affairs,Other GovTech and e-Gov,Grant,,,stated,Active,Capacity Building for ADD on Digital Transformation and Change Management in the public sector in the Kingdom of Morocco (24-26)(2026),"Knowledge transfer and sharing within governmental institutions through digital transformation in the public sector. Improved accessibility and administrative convenience through implementing technology for innovation management, mechanisms for digital transformation. 연수과정을 통해 학습한 내용을 바탕으로 한 연수 참여자들의 역량과 지식 향상 및 도출한 액션플랜을 바탕으로 한 업무 개선",Public Sector,Agence de Développement du Digital / ADD,"KRW 193,933,299",B260003_2024_143,KR-GOV-010-KR-GOV-051-2026040101794000,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=KR-GOV-010-KR-GOV-051-2026040101794000,korea-ministry-of-foreign-affairs,2026-01-01-iati-kr-gov-010-kr-gov-051-2026040101794000-morocco-add-digital-transformation
MAR,2026,2026,Korea Ministry of Foreign Affairs,Training and skills,Grant,,,stated,Active,Digital Capacity Building for Youth Workers in African Continent(25-27)(2026),"Strengthening the digital capacity of young leaders and relevant stakeholders across the African continent, creating an environment conducive to effective digital youth policies, quality youth services, and youth empowerment.",Public Sector,,"KRW 29,001,876",B260003_2025_143,KR-GOV-010-KR-GOV-051-2026040101955005,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=KR-GOV-010-KR-GOV-051-2026040101955005,korea-ministry-of-foreign-affairs,2026-01-01-iati-kr-gov-010-kr-gov-051-2026040101955005-mar-digital-youth-capacity
MAR,2024,2028,World Bank,Digital Identity and CRVS,Unknown,70,commitment,stated,Active,Morocco Second Identity and Targeting for Social Protection Project,"The PDO is to support the expansion of the coverage of the Digital Civil and Social Identifier (DCSID) for the Moroccan population and foreign residents and the strengthening of the inclusion of NPR and SR — including in rural and remote areas — to improve the targeting and access to social protection programs. The project aims to support the development of key building blocks of a modern, adaptative and efficient social protection system. The project will support the national rollout of the National Population Registry (Registre National de la Population – RNP) to provide a trusted source of identity and an accurate digital authentication of individuals using the Civil and Social Digital Identifier (IDCS). In addition, the RNP design incorporates services such as digital authentication and electronic “know-your-customer” (eKYC) services. The new services will contribute to extending the usefulness of the system and establish the basis for a modern, digital platform for citizens and residents to verify their identity in a remote and paperless form, which can be used across social programs and beyond.The Project will also support the implementation of the Unified Social Registry (Registre Social Unifie – RSU) as a unique gateway for all SSN in Morocco. The RSU will provide reliable socio-economic information on households to estimate the level of consumption per household member and, on this basis, identify the applicants who are eligible for SSN programs. The RSU constitutes the first level of the universal and adaptative social protection system and will improve the targeting of SSN programs, reduce fraud and error, including duplicate or ghost beneficiaries.",Public Sector,The Kingdom of Morocco,"USD 70,000,000.00 (commitment); USD 7,509,715.00 (disbursed)",,44000-P504398,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=44000-P504398,world-bank,2024-12-04-44000-p504398-morocco-second-identity-and-targeting-fo
MAR,2023,2024,World Bank,Digital Payments and Fintech,Unknown,450,commitment,stated,Closed,Third Financial and Digital Inclusion Development Policy Lending,"The overarching Development Objective of the DPF series is to improve financial inclusion, digital entrepreneurship and access to digital infrastructure and services for individuals and businesses and strengthen the resilience of households and firms. The development objective of the Third Financial and Digital Inclusion Development Policy Financing (DPF) for Morocco is to improve financial inclusion, digital entrepreneurship, and access to digital infrastructure and services for individuals and businesses and strengthen the resilience of households and firms. This DPF is part of a series which supports reforms to: (a) mitigate the impact of the Coronavirus disease of 2019 (COVID-19) pandemic; (b) help build resilience of households and micro, small, and medium enterprises (MSMEs); (c) support the recovery, by expanding digital and financial inclusion; and (d) foster social and economic inclusion. This programmatic DPF series supports both the short-term crisis response as well as a longstanding structural reform agenda to help Morocco recover from the pandemic and have a more inclusive development pathway. This DPF is focused on financial inclusion reforms and MSMEs and digital entrepreneurship.",Public Sector,Kingdom of Morocco,"USD 450,000,000.00 (commitment); USD 468,131,849.00 (disbursed)",,44000-P174005,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=44000-P174005,world-bank,2023-03-31-44000-p174005-third-financial-and-digital-inclusion-de
MAR,2021,2028,World Bank,Data Exchange,Commercial Loan,450,commitment,reported,Active,"World Bank — Morocco Public Sector Performance (ENNAJAA) Program, 2021","""PROGRAM APPRAISAL DOCUMENT ON A PROPOSED LOAN IN THE AMOUNT OF EUR386.2 MILLION (US$450 MILLION EQUIVALENT) TO THE KINGDOM OF MOROCCO FOR A MOROCCO PUBLIC SECTOR PERFORMANCE (ENNAJAA) PROGRAM November 22, 2021"" (Report No: PAD4276). ""The Program Development Objective is to improve performance and transparency of government operations and service delivery"".

""ENNAJAA includes three results areas (RAs). RA1 focuses on improving the performance of public expenditure [...] RA3 focuses on improving the foundations of digital transformation through implementation of the national interoperability agenda and government commitments under the Open Data agenda.""

Results Area 3 disbursement-linked results as tabled in the PAD: ""National interoperability platform operational (DLR 7.3) with a General Interoperability Framework adopted (DLR 7.2)""; ""Draft regulatory text for Open Data to support proactive disclosure and reuse of data validated (DLR 8.3)"".",Public Sector,Kingdom of Morocco,EUR386.2 million,P169330,,https://documents1.worldbank.org/curated/en/308971641932185582/pdf/Morocco-Public-Sector-Performance-ENNAJAA-Program-for-Results.pdf,world-bank,2021-12-15-world-bank-mar-2021-morocco-public-sector-performance-ennajaa
