recipient_country,start_year,end_year,financier,sector,instrument,commitment_usd_m,amount_basis,amount_quality,status,title,description,beneficiary_type,recipient_organisation,original_amount,project_id,iati_activity_id,url,financier_slug,record
XAF,2026,,Gates Foundation,AI,Grant,,,estimated,Active,LINGUA Africa -- Gates Foundation / Microsoft / Google.org / Masakhane language-AI grants,"""Twenty-six projects have been selected under LINGUA Africa, covering more than 50 African languages, dialects and sign languages spoken by over 500 million people across 47 countries -- with each awardee eligible for up to $250,000 in cash and $400,000 in compute credits. The initiative brings together the Microsoft AI for Good Lab, the Gates Foundation, the Masakhane African Languages Hub and Google.org... It follows an open call that closed on 15 June."" Healthcare is the largest focus (WHO's AFYA-LINGUA, Makerere University maternal/child health speech dataset, Crails' Luganda medical speech corpus); agriculture (Mohamed bin Zayed University of AI, Kenya's AntuGrow/SemaShambani, AGRA's MlimiVoice Malawi); dialects and sign language (HausaNLP's DialectBridge, Bantu Language Initiative, Arusha Technical College's TSL-Open).",Multi-stakeholder,"unspecified -- 26 selected projects (universities, startups, nonprofits), no single recipient","up to USD 250,000 cash + USD 400,000 compute credits per awardee (26 awardees selected; individual Gates Foundation share not separately disclosed)",,,https://iafrica.com/lingua-africa-funds-26-projects-covering-50-african-languages-tied-to-health-farming-and-justice-use-cases/,gates-foundation,2026-08-14-gates-foundation-xaf-2026-lingua-africa
XAF,2026,,International Finance Corporation (IFC),Digital Payments and Fintech,Equity,25,commitment,reported,Approved,"IFC — Jumia Equity Investment, 2026","Verbatim from IFC's press release:

> The International Finance Corporation (IFC), the private sector arm of the World Bank Group, is investing US$25 million in equity in Jumia Technologies AG (Jumia), Africa's largest public e-commerce platform. The investment will support Jumia's next phase of growth across its core African markets, strengthening its integrated marketplace and logistics network.
>
> Investment will help approximately 60,000 local annual active sellers reach broader markets while supporting around 1,800 direct jobs and income-generating opportunities for more than 100,000 independent sales agents.

Verbatim from Jumia's own Q2 2026 results statement (recipient-side corroboration):

> $50 million capital raise anchored by a $25 million investment from the International Finance Corporation, a member of the World Bank Group, and including investments by current leading shareholders, as well as selected new investors, announced today.",Private Sector,Jumia Technologies AG (XAF,US$25 million,,,https://www.ifc.org/en/pressroom/2026/world-bank-group-invests-in-africa-s-digital-commerce-infrastructure-to-support-jobs-and-small-businesses,ifc,2026-08-12-ifc-jumia-2026-jumia-africa-ecommerce-equity
XAF,2026,,BluePeak Private Capital,Digital Payments and Fintech,Equity,12,commitment,exact,Approved,BluePeak Private Capital Fund II -- investment in Monty Mobile,"""BluePeak Private Capital Fund II has made an investment of $12 million in Monty Mobile International. Monty Mobile provides the infrastructure that enables businesses and digital platforms to communicate directly with customers through application-to-person, or A2P, messaging. This includes one-time passwords, transaction alerts, financial notifications, delivery updates and other enterprise communications... The company currently operates across 35 African countries through 15 mobile network operator partnerships."" Named African markets: Democratic Republic of Congo, Ethiopia, Ghana, Kenya, Nigeria, Senegal, Tanzania, Uganda.",Private Sector,Monty Mobile International,"USD 12,000,000",(not stated),,https://www.africaprivateequitynews.com/p/bluepeak-private-capital-fund-ii,bluepeak,2026-08-11-bluepeak-monty-mobile-xaf-2026
XAF,2026,,British International Investment,Connectivity,Equity,20,commitment,reported,Approved,British International Investment — $20m Commitment to the Africa50 Infrastructure Acceleration Fund,"Announced at the Infra for Africa Forum 2026: BII signed an MoU with Africa50 to scale up infrastructure funding across the continent, and — to mark the partnership — committed $20 million to the Africa50 Infrastructure Acceleration Fund. The commitment took the fund's fourth close to roughly $330 million, joining the African Development Bank, the International Finance Corporation and over 20 African institutional investors. The fund directs capital toward logistics, power, water sanitation and social infrastructure as well as digital connectivity. BII CEO Leslie Maasdorp and Africa50 CEO Alain Ebobissé both framed the deal around mobilising private capital alongside public funds to close Africa's infrastructure financing gap.",Fund,Africa50 Infrastructure Acceleration Fund (managed by Africa Infrastructure Investment Partners),"US$20,000,000",,,https://von.gov.ng/british-international-investment-backs-africa50-with-20-million/,british-international-investment,2026-08-10-bii-reg-013-africa50-infrastructure-acceleration-fund
XAF,2026,2046,Bergmans Security Consultants and Supplies Limited,Data Exchange,PPP,3100,commitment,reported,Approved,"Bergmans Security Consultants — AfCFTA Customs Modernisation Project concession, 2026","""The African Continental Free Trade Area Secretariat has signed a 20-year, $3.1 billion concession agreement with Bergmans Security Consultants and Supplies Limited to modernise customs administration across Africa in a move aimed at accelerating intra-African trade, reducing border bottlenecks and improving revenue collection.""

""The agreement, signed in Abuja on Thursday, will drive the implementation of the AfCFTA Customs Modernisation Project, an initiative designed to deploy advanced digital technologies and customs infrastructure to support the continent's free trade agenda.""

""He said Bergmans would finance the entire $3.1 billion project under the concession agreement and deploy digital and physical customs infrastructure across the continent to modernise border operations, improve trade corridors and simplify cross-border movement of goods.""

""According to him, the project would introduce advanced non-intrusive inspection technology, integrated data centres and multilingual customs portals capable of supporting Africa's official languages.""

Mene said the project ""would provide the digital infrastructure needed to implement AfCFTA protocols on customs harmonisation and trade facilitation, enabling customs administrations across the continent to improve efficiency, strengthen revenue collection and facilitate the seamless movement of goods without imposing additional financial obligations on member states.""",Multilateral,AfCFTA Secretariat,US$3.1 billion (stated in USD by both announcing parties; no local-currency figure given),,,https://punchng.com/afcfta-signs-3-1bn-customs-modernisation-deal-to-boost-intra-african-trade/,bergmans-security-consultants,2026-08-06-bergmans-security-consultants-afcfta-2026-customs-modernisation
XAF,2026,,AlphaCode Venture Partners,Digital Payments and Fintech,Equity,22,commitment,reported,Closed,"AlphaCode Venture Partners — Moment Series A, 2026","Verbatim from the source:

> Moment, a pan-African fintech, announced the close of its $22 million Series A funding round, led by AlphaCode Venture Partners, with continued investment from General Catalyst, MultiChoice, and fresh investment from Canal+. Since inception, Moment has raised $55 million to develop one of the Continent's most advanced payment infrastructure businesses, offering a comprehensive suite of payment collection and revenue retention solutions to corporate and enterprise merchants. The company will use the additional funding from this Series A round to deepen its network, enhance its platform and accelerate expansion across Africa.",Private Sector,Moment,US$22 million; ITWeb reported a conversion of R362 million (2026-08-05),,,https://techafricanews.com/2026/08/05/moment-raises-22-million-series-a-to-expand-payment-infrastructure-across-africa/,alphacode-venture-partners,2026-08-05-alphacode-venture-partners-moment-2026-moment-series-a
XAF,2026,2028,Hewlett Foundation,Digital Payments and Fintech,Grant,0,commitment,stated,Active,Grant to Cenfri for its digital transformation programme,"The Centre for Financial Regulation and Inclusion (Cenfri) is a leading Africa-based organization focused on digital and financial inclusion, and assisting policymakers and regulators on evidence-informed decision making for responsible innovation. This grant renews support to Cenfri's work on digital transformation across Africa and its link to evidence-informed policymaking.",Research,Cenfri,,2026-06784-GRA,US-EIN-941655673-2026-06784-GRA,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=US-EIN-941655673-2026-06784-GRA,hewlett-foundation,2026-03-21-iati-us-ein-941655673-2026-06784-gra-cenfri-digital-transformation
XAF,2026,2027,Hewlett Foundation,AI,Grant,0,commitment,stated,Active,Grant to ICED for harnessing AI to strengthen organizational and board readiness,"The International Centre for Evaluation and Development (ICED) is an Africa-based think tank that strengthens evidence-informed policymaking through research, innovation, and evaluation. Through this support, ICED will implement an institution-wide approach to AI-enabled evidence generation and use.",Research,International Centre for Evaluation and Development (ICED),,2026-07006-GRA,US-EIN-941655673-2026-07006-GRA,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=US-EIN-941655673-2026-07006-GRA,hewlett-foundation,2026-03-16-iati-us-ein-941655673-2026-07006-gra-iced-ai-readiness
XAF,2026,2028,Hewlett Foundation,Open data,Grant,1,commitment,stated,Active,Grant to BudgIT for general operating support,"BudgIT advances transparency in budgets and accountability for public spending budget reforms at both national and subnational levels through stakeholder and institutional engagements, collaborations, partnerships, civic-tech innovation, and active citizen mobilization.",NGO,BudgIT,,2026-06832-GRA,US-EIN-941655673-2026-06832-GRA,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=US-EIN-941655673-2026-06832-GRA,hewlett-foundation,2026-03-10-iati-us-ein-941655673-2026-06832-gra-budgit-general-support
XAF,2026,2027,Hewlett Foundation,Open data,Grant,0,commitment,stated,Active,Grant to BudgIT for strengthening learning systems and strategic communications,"BudgIT facilitates budget reforms at both national and subnational levels through stakeholder and institutional engagements, collaborations, partnerships, civic-tech innovation, and active citizen mobilization. Through this grant, BudgIT will strengthen its learning systems and strategic communications to enhance impact and influence.",NGO,BudgIT,,2026-07008-GRA,US-EIN-941655673-2026-07008-GRA,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=US-EIN-941655673-2026-07008-GRA,hewlett-foundation,2026-02-24-iati-us-ein-941655673-2026-07008-gra-budgit-learning-systems
XAF,2026,2028,Hewlett Foundation,Open data,Grant,0,commitment,stated,Active,Grant to Data4Change for the Data Hub: Africa programme,"Data4Change's mission is to defend human rights with data by supporting civil society organizations to generate, interpret, and communicate evidence for advocacy and policy influence. This grant supports its Africa Hub, which engages with community-led organizations in East and West Africa to increase the consistent and responsible use of inclusive, community-generated evidence in policy and practice.",NGO,Data4Change,,2026-06796-GRA,US-EIN-941655673-2026-06796-GRA,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=US-EIN-941655673-2026-06796-GRA,hewlett-foundation,2026-02-12-iati-us-ein-941655673-2026-06796-gra-data4change-africa-hub
XAF,2026,2027,Gates Foundation,Digital Payments and Fintech,Grant,2,commitment,exact,Active,GFTN SERVICES PTE. LTD.: To support the scale up and acceleration of Inclusive Instant Payment Systems ac,To support the scale up and acceleration of Inclusive Instant Payment Systems across Africa and the ASEAN region by leveraging the Global Finance and Technology Network's (GFTN) financial inclusion focused convenings and forums.,NGO,GFTN SERVICES PTE. LTD.,,INV-093549,,https://www.gatesfoundation.org/about/committed-grants/2026/inv-093549,gates-foundation,2026-01-01-gates-reg-162-gftn-services-pte-ltd-to-support
XAF,2026,,Google (Alphabet),Training and skills,Grant,1,commitment,reported,Unknown,"Google.org — Akuna Group AI creative-education programme (Africa), 2026","""Google is partnering with The Akuna Group to empower underrepresented creators in Africa. Backed by more than $1 million (R17 million) in Google.org funding, the program delivers AI creative education alongside advanced digital tools. The program's goal is to equip African creators to tell locally rooted stories in new ways and forge professional advancement pathways.""",Private Sector,The Akuna Group,"ZAR 17,000,000 (more than US$1 million)",,,https://www.googlecloudpresscorner.com/2026-07-01-Google-Cloud-Summit-in-Africa-Highlights-the-Continents-Digital-Transformation-and-Unveils-New-Agentic-AI-and-Infrastructure-Investments,google,2026-01-01-google-akuna-group-2026-ai-creative-education-bw14
XAF,2025,2028,Gates Foundation,Access to services,Grant,23,commitment,rounded,Active,"Co-Develop Fund, Phase 2",To support efforts by low and middle income countries to build safe and inclusive digital public infrastructure,NGO,Global Impact,,INV-088126,DAC-1601-INV-088126,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-088126,gates-foundation,2025-01-01-gates-reg-006-co-develop-fund-phase-2
XAF,2025,2030,Gates Foundation,Digital Payments and Fintech,Grant,20,commitment,exact,Active,Arab Monetary Fund: To support the development of Inclusive Instant Payment Systems (IIPS) across 22,To support the development of Inclusive Instant Payment Systems (IIPS) across 22 countries in the Middle East and North Africa and enhance domestic and cross-border digital payment systems that reaches 160M financially excluded adults.,NGO,Arab Monetary Fund,,INV-082696,,https://www.gatesfoundation.org/about/committed-grants/2025/inv-082696,gates-foundation,2025-01-01-gates-reg-008-arab-monetary-fund-to-support-the
XAF,2025,2029,Gates Foundation,Digital Payments and Fintech,Grant,10,commitment,rounded,Active,"Financial Sector Deepening, Kenya: To support inclusive financial systems in Kenya that enhance women\u2019s economic em","To support inclusive financial systems in Kenya that enhance women’s economic empowerment, digital financial access, and resilience among underserved communities.",NGO,"Financial Sector Deepening, Kenya",,INV-086561,,https://www.gatesfoundation.org/about/committed-grants/2025/inv-086561,gates-foundation,2025-01-01-gates-reg-020-financial-sector-deepening-kenya-to-support
