recipient_country,start_year,end_year,financier,sector,instrument,commitment_usd_m,amount_basis,amount_quality,status,title,description,beneficiary_type,recipient_organisation,original_amount,project_id,iati_activity_id,url,financier_slug,record
NGA,2026,,CardinalStone Finance,Digital Payments and Fintech,Commercial Loan,3,commitment,reported,Closed,"CardinalStone Finance — Nomba cross-border payments debt facility, 2026","""Nomba, a Nigerian fintech that enables businesses to collect payments and access banking services, has raised a $3 million debt facility through CardinalStone Finance Company Limited, the financing arm of CardinalStone Group, to expand its cross-border payments infrastructure across Central Africa. The company said the debt facility will give it more USD liquidity to deploy through its banking relationships in Hong Kong and Singapore. With more liquidity available across currencies, the company can support more transactions and settle payments to deepen existing trade corridors and expand into new ones.""",Private Sector,Nomba,"US$3,000,000",,,https://techcabal.com/2026/09/03/nomba-raises-3-million/,cardinalstone,2026-09-03-cardinalstone-nomba-record
NGA,2026,,Village Capital,Digital Payments and Fintech,Equity,0,commitment,reported,Closed,"Village Capital — Africa Ecosystem Catalysts Facility, first Nigeria investments, 2026","""Village Capital, a global nonprofit that backs high-impact startups, has deployed $450,000 from its Africa Ecosystem Catalysts Facility into two Nigerian startups, marking the investment vehicle's entry into the country after backing two Ghanaian companies earlier this year. The backed companies include Trade Lenda, a digital financial services platform for small and medium-sized businesses, and AirSmat, a climate-tech company that turns agricultural waste into biochar-based fertiliser. The latest investments bring the facility's total portfolio to seven startups across Ghana and Nigeria. Village Capital launched the $4 million facility in July 2025 with backing from the Dutch Entrepreneurial Development Bank (FMO) and the Netherlands Enterprise Agency (RVO).""",Private Sector,Trade Lenda and AirSmat,"US$450,000",,,https://techcabal.com/2026/09/03/village-capital-nigeria-investments/,village-capital,2026-09-03-village-capital-nga-record
NGA,2026,,Mastercard Foundation,Training and skills,Grant,0,commitment,reported,Approved,"Mastercard Foundation — DAWN AI STUDY EdTech Fellowship award, 2026","""DAWN AI STUDY is set to receive $100,000 in equity-free funding and extensive technical, advisory and ecosystem support through the Mastercard Foundation EdTech Fellowship, as the Nigerian education technology startup moves to expand its AI-powered approach to supporting neurodivergent learners. The 18-month programme, delivered in Nigeria by CcHUB, is designed to help early-stage EdTech companies improve their products, test solutions in real-world educational environments and build sustainable businesses. For DAWN AI STUDY, the fellowship will provide a 12-month intensive incubation phase followed by six months of post-incubation growth support.""",Private Sector,DAWN AI STUDY,"US$100,000",,,https://techparley.com/drive100-fellow-dawn-ai-study-gets-100k-mastercard-backing-to-scale-ai-solution-for-neurodivergent-learners/,mastercard-foundation,2026-09-02-mastercard-foundation-dawn-ai-study-record
NGA,2026,,Startup Abuja,Training and skills,Unknown,,,reported,Unknown,"Startup Abuja — Student Aid Programme, 2026","Verbatim from the source (French):

> L'organisation Startup Abuja ouvre les candidatures pour son programme d'aide destiné aux étudiants de l'enseignement supérieur au Nigeria. Dotée de 50 millions de nairas, soit plus de 37 000 dollars, cette initiative offre une prise en charge des frais de scolarité, une allocation mensuelle et des stages rémunérés à distance. L'objectif est d'apporter un soutien financier aux jeunes tout en leur enseignant les compétences pratiques de l'entrepreneuriat pour réussir leur insertion professionnelle.",Individuals,"unspecified (Nigerian higher-education students, individually)","NGN 50,000,000 (source's own conversion: ""plus de 37 000 dollars"", USD ~37,000, dated 2026-08-18)",,,https://www.wearetech.africa/fr/fils/breves/breves-une/startup-abuja-lance-un-programme-de-50-millions-de-nairas-pour-les-etudiants,startup-abuja,2026-08-18-startup-abuja-nga-2026-student-aid-programme
NGA,2026,,Norleo Space Investments,Cybersecurity,Equity,52,commitment,reported,Closed,"Terra Industries — Seed Round Close, 2026","Verbatim from the source:

> Terra Industries, a Nigerian defence-technology startup that builds autonomous security systems using its proprietary software, has raised an additional $18 million, closing Africa's largest seed round at $52 million.
>
> Norleo Space Investments and angel investor Grant Gordon participated in the round as new investors alongside existing investors 8VC, Silent Ventures, Nova Global, Belief Capital, and SV Angel.
>
> Terra said in a statement that it will use the capital to open its first international office in London, expand its manufacturing capacity, accelerate deployment of its products across the Global South, and grow its team in the engineering, operations, and business development departments.",Private Sector,Terra Industries,US$52 million (round total); this tranche US$18 million,,,https://techcabal.com/2026/08/17/defence-tech-startup-terra-industries-closes-seed-round-at-52-million/,norleo-space-investments,2026-08-17-norleo-space-investments-terra-industries-2026-seed-round
NGA,2026,,Google (Alphabet),AI,Grant,1,commitment,exact,Active,"Google.org -- Africa AI Upskilling Programme (AAUP), Nigeria launch","""Google.org has committed $1.1 million to FATE Foundation to launch an advanced AI training program at 10 Nigerian universities in partnership with the African Institute for Mathematical Sciences. The initiative -- the Africa AI Upskilling Programme (AAUP), launched Monday at the University of Lagos -- is part of a broader push to build AI capacity across Africa... It starts in Nigeria but will ultimately cover 30 higher institutions across Nigeria, Ghana, Kenya and South Africa"" (10 in Nigeria, 10 in South Africa, 6 in Kenya, 4 in Ghana), aiming to train more than 30,000 students.",Research,FATE Foundation,"USD 1,100,000",(not stated),,https://businessday.ng/education/article/google-commits-1-1m-to-ai-training-at-10-nigerian-universities/,google,2026-08-11-google-nga-2026-aaup
NGA,*not stated*,*not stated*,Nomba,Energy,Unknown,1,commitment,reported,Approved,"Nomba — solar financing for 300 Nigerian SMEs, 2026","""La fintech nigériane Nomba et le spécialiste de l'énergie Synafare ont annoncé, la semaine passée, un partenariat pour financer l'installation de panneaux solaires dans 300 petites et moyennes entreprises nigérianes. Ce partenariat de 1,4 million de dollars permettra d'accorder des prêts directs pour équiper les commerces en batteries et convertisseurs. L'objectif est d'aider les entrepreneurs à réduire l'usage coûteux des groupes électrogènes et à bénéficier d'une électricité stable pour développer leurs activités.""",Private Sector,*unspecified*,USD 1.4 million,*not stated*,*not stated*,https://www.wearetech.africa/fr/fils/breves/breves-simple/la-fintech-nomba-et-synafare-s-allient-pour-doter-300-pme-nigerianes-d-energie-solaire,nomba,2026-08-01-nomba-nga-2026-solar-financing-300-smes
NGA,2026,,European Union,Connectivity,Unknown,141,commitment,reported,Approved,"European Union — Nigeria digitalisation (Global Gateway), 2026","""The European Union (EU), on Monday, announced a new investment package of EUR 290 million to be immediately mobilised in seven new operations in digitalisation, health and agricultural value chains... in the framework of the EU Global Gateway strategy."" ""The package of investments includes an additional EUR 131 million in the digitalisation sector, which will support the upgrade of digital connectivity and enhance digital services and skills."" ""Together with the European Bank for Reconstruction and Development, the EU will contribute to the roll-out of 90,000 km of fiber optic cable across the country."" ""The EU will help develop secure and interoperable digital public infrastructure and data exchange systems for digital services to citizens and in the framework of Nigeria's 3 million Technical Talent programme.""",Public Sector,Nigeria,"EUR 131,000,000 (of a EUR 290,000,000 package)",,,https://allafrica.com/stories/202603240024.html,european-union,2026-03-24-european-union-nga-2026-global-gateway-digitalisation-bw10
NGA,2026,2029,African Development Bank (AfDB),Connectivity,Commercial Loan,194,commitment,rounded,Pipeline,Nigeria - Digital Value Chain Infrastructure for Boosting Employment (D-VIBE),"The Digital Value Chain Infrastructure for Boosting Employment (D-VIBE) Project is a nationwide digital infrastructure initiative in Nigeria designed to expand broadband connectivity, strengthen digital inclusion, and support productivity, jobs, and access to services across key sectors such as agri...",Public Sector,,"XDR 145,584,777",P-NG-GB0-007,46002-P-NG-GB0-007,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=46002-P-NG-GB0-007,african-development-bank,2026-01-01-afdb-nga-002-nigeria---digital-value-chain-infrastructure
NGA,2026,,African Development Bank (AfDB),Connectivity,Commercial Loan,200,commitment,reported,Approved,"African Development Bank — Nigeria Project BRIDGE (D-VIBE) fibre expansion, 2026","""The African Development Bank (AfDB) has approved a US$200 million loan towards Nigeria's Digital Value Chain Infrastructure for Boosting Employment (D-VIBE) project, also known as Project Bridge, a fiber-optic program aimed at expanding broadband access as well as strengthening the country's digital economy.""

""The loan will help Africa's most populous country deploy 90,000km of open-access fiber nationwide, expand digital skills and drive job creation... extending Nigeria's national fiber backbone from around 30,000km to about 120,000km, connecting all 774 local government areas.""

""The bank said the loan is part of an $800 million sovereign financing package for the project, alongside $500 million from the World Bank and $100 million from the European Bank for Reconstruction and Development (EBRD). It added that the total project financing is estimated at $2 billion, and includes an EU grant of €22 million, a $2.6 million Multilateral Cooperation Center for Development Finance (MCDF) project preparation grant, and at least $1.2 billion investment from the private sector.""",Unknown,Government of Nigeria / Project BRIDGE (D-VIBE),,— (D-VIBE / Project Bridge; no World Bank P-number given),,https://www.connectingafrica.com/investment/afdb-approves-200m-towards-nigeria-s-fiber-expansion,african-development-bank,2026-01-01-african-development-bank-nga-2026-nigeria-project-bridge-dvibe-bw11
NGA,2026,,AfricInvest,Digital Payments and Fintech,Equity,5,commitment,estimated,Active,AfricInvest FIVE leads growth round in BFREE pan-African credit management fintech,"AfricInvest's Financial Inclusion Vehicle (FIVE) leads a growth round in BFREE, a Lagos-based pan-African technology-enabled platform focused on acquisition and servicing of non-performing unsecured retail and SME loan portfolios. BFREE uses proprietary data infrastructure and AI-powered credit risk management to help financial institutions manage distressed credit. Managing over 10 million borrower accounts across 35+ transactions at time of investment. Co-investors include Algebra Ventures (first Nigeria investment), Capria Ventures, VestedWorld, Axian CVC, Angaza Capital, 4Di Capital, and DotExe Ventures.",Private Sector,BFREE,,africinvest-bfree-nga-2026,,https://www.africinvest.com/news-and-media/news/africinvest-s-five-leads-growth-round-in-bfree-to-accelerate-its-pan-african-expansion/,africinvest,2026-01-01-africinvest-nga-bfree-2026-africinvest-five-leads-growth-round-in
NGA,2026,2040,EBRD (European Bank for Reconstruction and Development),Connectivity,Concessional Loan,100,commitment,exact,Active,Nigeria Sovereign Fibre Project (Project BRIDGE),"Provision of a sovereign loan of up to USD 100 million to the Federal Republic of Nigeria to finance its participation in a special purpose vehicle (SPV) for the nationwide rollout of approximately 90,000 km of fibre-optic broadband infrastructure. The project supports Nigeria's National Broadband Plan, targeting connectivity for 50% of 33 million unserved Nigerians and raising fixed broadband penetration. SPV will operate as open-access wholesale provider. Co-financed in parallel by World Bank (USD 500m) and AfDB (USD 200m). Supported by EUR 22m EU grant for technical designs and capacity building for 2,000 technicians.",Public Sector,Federal Republic of Nigeria,,56618,XI-IATI-EBRD-56618,https://www.ebrd.com/home/work-with-us/projects/psd/56618.html,ebrd,2026-01-01-ebrd-nga-001-nigeria-sovereign-fibre-project-project-bridge
NGA,2026,2026,Korea Ministry of Foreign Affairs,Cybersecurity,Grant,,,stated,Closed,Capacity Building for Nigeria Police Force on Digital Cybercrime Investigation in Nigeria (2026),"1 To improve the qualifications of employees including civil servant on cybercrime, detecting traces of crime and seizing digital material evidence 2 To gain new knowledge and skills in cyber security 3 To learn about Koreas experience in countering cybercrime 연수과정을 통해 학습한 내용을 바탕으로 한 연수 참여자들의 역량과 지식 향상 및 도출한 액션플랜을 바탕으로한 업무 개선",Public Sector,Nigeria Police Force,"KRW 160,527,549",B260003_2024_138,KR-GOV-010-KR-GOV-051-2026040101698000,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=KR-GOV-010-KR-GOV-051-2026040101698000,korea-ministry-of-foreign-affairs,2026-01-01-iati-kr-gov-010-kr-gov-051-2026040101698000-nigeria-cybercrime
NGA,2026,2039,JICA,ICT Industry,Grant,21,commitment,exact,Active,Project for the Development of Supporting Environment for Startups Addressing Social Challenges (Nigeria),"JICA grant providing catalytic capital through Nigeria Sovereign Investment Authority (NSIA) to a government-established startup investment fund. JICA provides $14M grant, NSIA contributes $20M to form $50M Impact Innovation Fund. Supports startups in agriculture, healthcare, education, energy, and water. Includes advisory support, business plan consultation, investor awareness, and capacity building for fund establishment. First implementation of JICA's Private Capital Mobilization Scheme globally. Signed February 20, 2026; implementation 159 months.",Public Sector,Nigeria Sovereign Investment Authority (NSIA),"JPY 3,142,000,000",,,https://www.jica.go.jp/english/information/press/2025/20260309_11.html,jica,2026-01-01-jica-nga-startup-social-env-2026-project-for-the-development-of-supporting
