recipient_country,start_year,end_year,financier,sector,instrument,commitment_usd_m,amount_basis,amount_quality,status,title,description,beneficiary_type,recipient_organisation,original_amount,project_id,iati_activity_id,url,financier_slug,record
XEA,2026,,BMZ,AI,Grant,,,exact,Active,BMZ -- EAC AI Alliance regional AI research and training network,"""THE German government has committed euros 5m to the East African Community (EAC) to set up a regional artificial intelligence (AI) research and training network... the funding will support the formulation and rollout of an EAC AI strategy for 2025 to 2028, along with equipping 50,000 young people across partner states with cutting-edge digital skills."" Includes USD50,000 in prize funding for the AI4EAC Innovation Challenge's second edition (per the EAC's own 12 August 2026 release, raw/2026/2026-08-12-bmz-eac-ai4eac-innovation-challenge.md), which also names new partners Equity Group Holdings and the Karlsruhe Institute of Technology (KIT) and introduces an Ebola Response Challenge track. The 2025 pilot mobilised 3,891 (per EAC) / 3,900 (per this source) students across ~57-100 universities in Burundi, DRC, Kenya, Rwanda, Somalia, South Sudan, Tanzania and Uganda.",Multilateral,"East African Community (EAC Secretariat, implemented by GIZ with IUCEA and EASTECO)","EUR 5,000,000",(not stated),,https://www.ippmedia.co.tz/the-guardian/news/local-news/read/eac-obtains-eur5m-for-ai-network-training-youths-2026-08-13-103440,bmz,2026-08-13-bmz-eac-xea-2026-ai-alliance
XEA,2025,,Axian Telecom,Connectivity,Equity,63,commitment,estimated,Closed,Axian Telecom (Yas) Acquisition of Wananchi Group \u2014 Zuku/Simbanet,"On 5–7 November 2025, Axian Telecom Fibre Ltd (trading as Yas) completed the acquisition of 99.63% of Wananchi Group Holdings Ltd for approximately USD 63 million (KES 9.6 billion). Wananchi Group operates Zuku (consumer broadband/IPTV, Kenya) and Simbanet (enterprise connectivity, Tanzania). The acquisition extends Axian's fixed broadband footprint into Kenya, Tanzania (integrated with existing Yas Tanzania) and Uganda. The deal was partly financed by the USD 600M 2025 bond (part of proceeds) and separately by an IFC loan of USD 25M plus USD 37.5M from partner lenders.

Recipient countries: KEN, UGA.",Private Sector,Wananchi Group Holdings Ltd (Zuku / Simbanet),"KES 9,600,000,000",,,https://www.axian-telecom.com/2025/11/05/yas-completes-acquisition-of-wananchi-reinforcing-its-leadership-in-fibre-across-africa/,axian-telecom,2025-11-05-axian-ken-wananchi-acquisition-2025-axian-telecom-yas-acquisition-of-wananchi
XEA,2025,2030,Axian Telecom,Connectivity,Self Funded,82,commitment,reported,Pipeline,"AXIAN Telecom — Partner2Connect 4G pledge (Madagascar, Comoros, Tanzania), 2025","""Axian Telecom commits $82M to expand 4G in Madagascar, Comoros, and Tanzania, aiming for 97% coverage and connecting 6 million people. … This is a part of Axian Telecom's Partner2Connect Pledge. This investment will go towards strengthening digital infrastructure in remote areas, connecting 6 million unconnected, and reaching 97% of population coverage by 2030.""

Recipient countries: MDG, COM, TZA.",Private Sector,(unspecified,,,,https://techafricanews.com/2025/04/01/axian-telecom-invests-82m-to-expand-4g-in-madagascar-comoros-tanzania/,axian-telecom,2025-01-01-axian-telecom-xea-2025-partner2connect-4g-pledge-bw03
XEA,2025,2028,BMZ,Training and skills,Grant,5,commitment,exact,Active,"East African Digital Skills, AI Research and Innovation Alliance Ostafrikanische Allianz f\u00fcr digitale F\u00e4higkeiten, KI-Forschung und Innovation","Context:   The East African Community (EAC) is one of the fastest-growing economic regions in Africa. Despite digital advancements, higher education and research face significant challenges. STEM education lacks practical orientation, collaboration with industries is insufficient, and women are severely underrepresented in technology-related programs. Additionally, harmonized standards and policies for the sustainable use of emerging technologies such as Artificial Intelligence (AI) are missing.",Public Sector,,"EUR 5,000,000",DE-1-202420248,DE-1-202420248,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DE-1-202420248,bmz,2025-01-01-bmz-reg-002-east-african-digital-skills-ai-research
XEA,2025,,European Investment Bank (EIB),Connectivity,Guarantee,100,commitment,reported,Approved,"EIB — AXIAN Telecom 4G/5G (Madagascar, Tanzania), 2025","""The European Investment Bank (EIB Global) announced a financing package of US$100 million to AXIAN Telecom to support the expansion of its mobile broadband network infrastructure across Madagascar and Tanzania. … US$60 million of the financing will benefit Tanzania and US$40 million will go to Madagascar. … This new Global Gateway investment, backed by a budgetary guarantee of the European Commission, will enhance access to high-speed communications, accelerate inclusive digitalisation…""

Recipient countries: MDG, TZA.",Private Sector,"AXIAN Telecom (MDG, TZA)",,,,https://techafricanews.com/2025/04/11/eib-grants-100m-to-axian-telecom-for-4g-5g-rollout-in-tanzania-and-madagascar/,eib,2025-01-01-eib-axian-telecom-2025-4g-5g-madagascar-tanzania-bw03
XEA,2025,2026,Gates Foundation,Sectoral management information systems,Grant,5,commitment,rounded,Active,AI Advisory - Digital Green Farmer.Chat,To leverage Generative AI for delivery of sustainable agricultural advisory services for small scale producers and contribute to relevant digital public goods,NGO,Digital Green,,INV-092510,DAC-1601-INV-092510,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-092510,gates-foundation,2025-01-01-gates-reg-066-ai-advisory---digital-green-farmerchat
XEA,2025,2027,Gates Foundation,Access to services,Grant,4,commitment,rounded,Active,Advancing Digital Public Infrastructure Through Evidence and Engagement,"To build the evidence base and strengthen regulatory capacity in low- and middle-income countries to support adoption of safe, inclusive, and trusted digital public infrastructure",NGO,Financial Innovation for Impact (Fii),,INV-094243,DAC-1601-INV-094243,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-094243,gates-foundation,2025-01-01-gates-reg-092-advancing-digital-public-infrastructure-through-evidence
XEA,2025,2027,Gates Foundation,Digital Identity and CRVS,Grant,3,commitment,exact,Active,Enabling inclusive and interoperable digital public goods for DPI,To support the development and sustainability of open-source civil registration systems that enable inclusive and interoperable service delivery in low- and middle-income countries.,NGO,OpenCRVS Limited,,INV-091946,DAC-1601-INV-091946,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-091946,gates-foundation,2025-01-01-gates-reg-101-enabling-inclusive-and-interoperable-digital-public
XEA,2025,2027,Gates Foundation,Digital Identity and CRVS,Grant,2,commitment,exact,Active,Open-Source biometric quality tools for inclusive identity systems,"To support the development of open-source biometric quality assessment tools that help increase equity, inclusion, and quality of authentication-based service delivery in low- and middle-income countries.",NGO,Biometix Pty Ltd,,INV-090181,DAC-1601-INV-090181,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-090181,gates-foundation,2025-01-01-gates-reg-127-open-source-biometric-quality-tools-for-inclusive
XEA,2025,2028,Gates Foundation,Digital Payments and Fintech,Grant,2,commitment,exact,Active,Empowering Consumer Advocates to Strengthen Digital Payment Systems,To build capacity of consumer advocates to strengthen partnerships with regulators to support the consumer protection policy design and regulation of inclusive instant payment systems in low-and-middle-income countries.,NGO,Consumers International,,INV-082194,DAC-1601-INV-082194,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-082194,gates-foundation,2025-01-01-gates-reg-157-empowering-consumer-advocates-to-strengthen-digital
