title,publisher,author,published,date_precision,places,topics,entities,ingested,url
ECA and UNFPA to Convene a Regional Technical Validation and Operationalization of the Digital Monitoring Platform for the Implementation of the African Union Roadmap on Harnessing the Demographic Dividend in Africa,United Nations Economic Commission for Africa (ECA),,2026-09-02,day,XWA,gov.regional; dpi.mis,uneca; unfpa,2026-09-04,https://www.uneca.org/stories/eca-and-unfpa-to-convene-a-regional-technical-validation-and-operationalization-of-the
"Monnaie électronique dans l'UEMOA – le Sénégal concentre 29,7 % des actifs et occupe la première place",Digital Mag Côte d'Ivoire,,2026-09-01,day,XWA; SEN,dpi.pay; gov.regional,commission-bancaire-umoa; waemu; wave; orange-money,2026-09-04,https://digitalmag.ci/monnaie-electronique-dans-luemoa-le-senegal-concentre-297-des-actifs-et-occupe-la-premiere-place/
ECOWAS Holds Welcome and Send-Off Ceremony for Incoming and Outgone Statutory Appointees as H.E. General Birame Diop Assumes Office as New President of the ECOWAS Commission,ECOWAS Commission,,2026-08-31,day,XWA,gov.regional,ecowas; birame-diop,2026-09-01,https://www.ecowas.int/ecowas-holds-welcome-and-send-off-ceremony-for-incoming-and-outgone-statutory-appointees-as-h-e-general-birame-diop-assumes-office-as-new-president-of-the-ecowas-commission/
"UMOA : la monnaie électronique gagne du terrain, les encours bondissent de 35,2 % en 2025",Horonya Finance,,2026-08-27,day,XWA,dpi.pay; data.statistics,waemu,2026-08-28,https://www.horonyafinance.com/umoa-la-monnaie-electronique-gagne-du-terrain-les-encours-bondissent-de-352-en-2025/
Rapport annuel de la Commission Bancaire de l'UMOA — 2025,Commission Bancaire de l'UMOA / BCEAO,,2026-08-27,day,XWA,dpi.pay; gov.standards; gov.regional,commission-bancaire-umoa; bceao; waemu,2026-09-01,https://www.bceao.int/fr/publications/rapport-annuel-de-la-commission-bancaire-de-lumoa-2025
Regulation of Cryptoassets in the UEMOA: Between Financial Innovation and Preservation of Monetary Stability,Financial Afrik,,2026-08-26,day,XWA,gov.legislate; dpi.pay,bceao; waemu,2026-08-28,https://www.financialafrik.com/en/2026/08/26/regulation-of-cryptoassets-in-the-uemoa-between-financial-innovation-and-preservation-of-monetary-stability/
Innovation et Fintechs - L'UEMOA mise sur le numérique pour accélérer son développement,Le Marché,,2026-08-25,day,XWA,dpi.pay; infra.cybersec; gov.discourse,bceao; waemu,2026-08-28,https://lemarche.finance/innovation-et-fintechs-luemoa-mise-sur-le-numerique-pour-accelerer-son-developpement/
58 arrests in global effort to dismantle West African organized crime groups,INTERPOL,,2026-08-25,day,ZAF; XWA,infra.cybersec,interpol,2026-08-26,https://www.interpol.int/News-and-Events/News/2026/58-arrests-in-global-effort-to-dismantle-West-African-organized-crime-groups
La BCEAO prépare l'avenir monétaire de l'Afrique de l'Ouest,L'Economiste Bénin,,2026-08-23,day,XWA,gov.legislate; dpi.pay,bceao; waemu,2026-08-28,https://leconomistebenin.bj/la-bceao-prepare-lavenir-monetaire-de-lafrique-de-louest/
Fonds pour la Transformation Digitale en Afrique de l'Ouest (FTD) - le site du programme BOAD/KfW,BOAD (Banque Ouest Africaine de Developpement) / KfW Entwicklungsbank,,2026-08-23,day,XWA; BEN; BFA; CIV; GNB; MLI; NER; SEN; TGO,dpi.govtech; finance.new; gov.regional; infra.cybersec,boad; kfw; waemu,2026-08-23,https://ftd.boad.org/
UEMOA : deux visages pour un même marché numérique plein d'avenir,Sikafinance,,2026-08-21,day,GNB; CIV; SEN; BFA; BEN; MLI; NER; XWA,finance.new; infra.connect; gov.regional,internet-society,2026-08-23,https://www.sikafinance.com/marches/uemoa-deux-visages-pour-un-meme-marche-numerique-plein-d-avenir_63760
Sierra Leone: Bio Rallies Africa's Financial Heavyweights Behind West Africa Investment Summit,Pan African Visions,,2026-08-21,day,SLE; XWA,gov.regional; infra.connect; finance.new,afreximbank; africa-finance-corporation; african-development-bank; ecowas; julius-maada-bio,2026-08-27,https://panafricanvisions.com/2026/08/sierra-leone-bio-rallies-africas-financial-heavyweights-behind-west-africa-investment-summit/
Rapport annuel 2025 de la Commission Bancaire de l'UMOA,Commission Bancaire de l'UMOA / BCEAO,,2026-08-21,day,XWA,dpi.pay; gov.standards,bceao,2026-08-28,https://www.bceao.int/sites/default/files/2026-08/RAPPORT_ANNUEL_2025_DE_LA_COMMISSION_BANCAIRE.pdf
Cote d'Ivoire/ CEDEAO rumo a harmonizacao dos dados migratorios e macroeconomicos,Agencia de Noticias da Guine (ANG),,2026-08-21,day,XWA; CIV,data.statistics; gov.regional; gov.standards,ecowas; afristat; uemoa,2026-08-25,https://ang.gw/cote-divoire-cedeao-rumo-a-harmonizacao-dos-dados-migratorios-e-macroeconomicos/
WATAF launches AfDB-financed US$5.3m project,In Profile Daily,,2026-08-20,day,XWA; BFA; GMB; GIN; GNB; LBR; SLE,finance.new; dpi.govtech; gov.regional,wataf; african-development-bank; ecowas,2026-08-23,https://inprofiledailynews.com/wataf-launches-afdb-financed-us5-3m-project/
ECOWAS pushes common data standards to strengthen regional migration policy and economic convergence,The Government and Business Journal,,2026-08-20,day,XWA; CIV,gov.standards; dpi.exchange; gov.regional; data.statistics,ecowas,2026-08-23,https://govbusinessjournal.com/ecowas-pushes-common-data-standards-to-strengthen-regional-migration-policy-and-economic-convergence/
ECOWAS Advances Harmonisation of the Regional Postal Sector Regulatory Framework,ECOWAS Commission,,2026-08-20,day,XWA,gov.regional; gov.legislate; include.access,ecowas,2026-08-23,https://www.ecowas.int/ecowas-advances-harmonisation-of-the-regional-postal-sector-regulatory-framework/
ECOWAS strengthens the harmonization of migration data and macroeconomic convergence in West Africa,ECOWAS Commission,,2026-08-20,day,CIV; XWA,data.statistics; gov.standards; gov.regional; dpi.exchange,ecowas,2026-08-23,https://www.ecowas.int/ecowas-strengthens-the-harmonization-of-migration-data-and-macroeconomic-convergence-in-west-africa/
La CEDEAO renforce l'harmonisation des données migratoires et la convergence macroéconomique en Afrique de l'Ouest,CEDEAO,,2026-08-20,day,XWA; CIV,gov.standards; dpi.exchange; gov.regional; data.statistics,ecowas,2026-08-23,https://www.ecowas.int/la-cedeao-renforce-lharmonisation-des-donnees-migratoires-et-la-convergence-macroeconomique-en-afrique-de-louest/?lang=fr
BOAD / Fonds de Transformation Digitale : 71 milliards F CFA pour accélérer la transition numérique dans les pays de l'UEMOA,Cfinance,,2026-08-19,day,XWA; BFA,finance.new; gov.regional; dpi.govtech,boad; kfw; uemoa,2026-08-23,https://cfinance.news/index.php/fr/banques-assurances/banques/1392-boad-fonds-de-transformation-digitale-71-milliards-f-cfa-pour-accelerer-la-transition-numerique-dans-les-pays-de-luemoa
UEMOA : PI-SPI atteint 104 établissements autorisés,Finance SAO,,2026-08-18,day,XWA,dpi.pay; gov.regional; include.access,bceao; waemu; pi-spi,2026-08-23,https://financesao.com/uemoa-pi-spi-atteint-104-etablissements-autorises/
