row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
XWA-infra.connect-csquared-2africa,XWA,infra.connect,Shared systems and infrastructure,instrument,CSquared West Africa backbone,Implemented,2026-07-15,"2Africa West capacity integrated, reported 2026-07-15",,Advanced,Carrying regional traffic on its own subsea and terrestrial routes,"Capacity on the 2Africa West system added for route diversity, after three multi-country outages in 28 months at the Accra, Lagos and Abidjan landing concentration",2026-07-15 CSquared boosts internet by integrating with 2Africa West cable,,
XWA-infra.connect-ellalink-mrt,XWA,infra.connect,Shared systems and infrastructure,instrument,EllaLink Mauritania branch,In development,2026-05-05,"First-phase coastal landing completed, 2026-05-04",,Advanced,"Launched at Nouadhibou in July 2025, with nothing laid","Coastal landing complete, offshore laying scheduled for August 2026 and commissioning expected in the first quarter of 2027",2026-05-04-ellalink-second-cable-phase1-landing-ami|2026-05-05-second-cable-connectivity-baseline-ecofin,,Mauritania's second international cable and its first redundancy against the ACE system
XWA-infra.connect-via-africa,XWA,infra.connect,Shared systems and infrastructure,instrument,Via Africa submarine cable,Planned,2026-05-15,"Memorandum of understanding signed, 2026-05-13",,Advanced,Did not exist,"A consortium memorandum signed by Canalink, GUILAB, International Mauritania Telecom, the Orange group, Sonatel and Silverlinks for a Europe-to-South-Africa system landing in Mauritania, Senegal, Guinea, Cote d'Ivoire and Nigeria; no cost, contract or in-service date held",2026-05-13-via-africa-subsea-cable-mou|2026-05-15-via-africa-cable-sous-marin-europe-afrique-fratmat,,
XWA-infra.cybersec-ecowas-isac,XWA,infra.cybersec,Shared systems and infrastructure,instrument,ECOWAS Information Sharing and Analysis Centre,Implemented,2026-08-09,Named as established under the Joint Platform for Advancing Cybersecurity in the Commission's account of the Lomé training,,Baseline not held,,"Named by the Commission as established, as the region's threat-intelligence sharing platform; no founding instrument, membership, feed or published output is held (2026-08)",2026-08-09-ecowas-sim3-cybersecurity-auditor-training,,The Joint Platform for Advancing Cybersecurity is funded by the German Federal Foreign Office and implemented by GIZ.
XWA-infra.cybersec-ecowas-cyber-mechanism,XWA,infra.cybersec,Institutions and mandates,instrument,ECOWAS Regional Cybersecurity Coordination Mechanism,Planned,2026-07-19,"Establishment approved by the Authority, 2026-07-19",,Advanced,Did not exist,"Establishment approved; no terms of reference, seat, budget or staffing held",2026-07-19-ecowas-69th-ordinary-session-final-communique,,The first standing regional cyber structure the base records the bloc approving
XWA-dpi.exchange-sigmat,XWA,dpi.exchange,Shared systems and infrastructure,instrument,SIGMAT (ECOWAS interconnected transit management system),Implemented,2026-07-20,"Deployment agreed at three Gambia-Senegal border posts, 2026-07-17",2019-01-01,"Advanced, marginal",Operating on major corridors since 2019,A forward roadmap presented to the World Customs Organization and deployment agreed at three further border posts; the e-Hub and the regional guarantee system remain roadmap items,2026-01-30 ECOWAS PRESENTS 'SIGMAT' AT THE WORLD CUSTOMS ORGANIZATION 2026 TECHNOLOGY CONFERENCE IN ABU DHABI   Economic Community of West African States (ECOWAS)|2026-07-20-thepoint-gra-senegal-customs-ict-transit,,
XWA-dpi.id-aes-passport,XWA,dpi.id,Shared systems and infrastructure,instrument,AES biometric passport,Implemented,2026-07-23,"Niger's enrolment phase opened, 2026-07-16",2025-01-29,Advanced,"Launched in January 2025, with no state-by-state issuance on record","Issuing in all three states, with Mali's supplied by China's Emptech in place of France's Idemia","2025-10-28 Mali Launches 'E-AES' Biometric Passport, Taps China's Emptech in Digital Sovereignty Move|2026-07-16-aes-biometric-passport-tiani-first-enrollee-actuniger|2026-07-23-niger-passeport-biometrique-aes-pm-zeine-enrolement",,
XWA-dpi.id-cib-aes,XWA,dpi.id,Shared systems and infrastructure,instrument,CIB-AES (AES biometric identity card),Implemented,2026-06-02,"Cross-border diaspora enrolment pilot closed at Bamako, 2026-06-01",2025-12-01,Advanced,Did not exist,"Issuing in Burkina Faso since December 2025 and in Niger since March 2026, with mass enrolment under way and cross-border enrolment tested in Mali",2025-11-10 Burkina Faso introduces new AES biometric ID system (CIB-AES)|2026-03-30 Focus on Sahel digital sovereignty gets clearer with Niger's new biometric ID card|2026-05-07-cnib-aes-mass-enrolment-launch-lesahel|2026-06-02-afriktimes-aes-cib-aes-diaspora-pilot-bamako,,Mali is the third member and the base holds no CIB-AES issuance there
XWA-dpi.id-enbic,XWA,dpi.id,Shared systems and infrastructure,instrument,ENBIC (ECOWAS National Biometric Identity Card),Implemented,2026-03-16,"Field deployment to women cross-border traders at Sao Domingos, 2026-03-16",,Advanced,"Operationalised by six member states, with no rollout held in the largest",Rolled out by Nigeria in November 2025 and deployed in the field in Guinea-Bissau under a cross-border traders' project,"2025-11-28 Nigeria Unveils ECOWAS ID Card To Boost Regional Travel, Security|2026-03-16 Women traders receive ECOWAS biometric ID in Sao Domingos, Guinea-Bissau",,
XWA-dpi.id-wuri,XWA,dpi.id,Coordination and collaboration,instrument,WURI (West Africa Unique Identification for Regional Integration and Inclusion),Implemented,2026-03-30,"Second supervisory committee validated the 2026 regional work plan, reported 2026-03-30",,Advanced,"Phase 2 running to a closing date of 30 July 2026, with no interoperability strategy validated","A cross-border interoperability and mutual-recognition strategy validated and a 2026 work plan adopted; the phase's stated closing date has passed with no completion, extension or successor record held","2025-08-11 Stakeholders validate strategy on digital ID interoperability in West Africa (WURI)|2026-03-30 ECOWAS, World Bank Advance West Africa Digital Identity|2023-12-21 ISR - WURI Phase 2 Seq 06 (P169594)",,Co-secretariat is the ECOWAS Commission with the World Bank; two of the four phase-2 states have left ECOWAS
