indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
gov.policy--digital-transformation-strategy,3,MUS-gov.policy-blueprint,,,,,,,2026-07-31,0,Blueprint 2025-2029 adopted with a coordinating committee; no delivery or progress report on record,
gov.policy--ict-strategy,3,MUS-gov.policy-digital-mauritius-2030|MUS-gov.policy-blueprint,,,,,,,2026-07-31,0,Digital Mauritius 2030 and the blueprint adopted; no sector implementation report on record,
gov.policy--broadband-strategy,2,MUS-gov.policy-broadband-policy,,,,,,,2026-07-31,0,Broadband policy 2012-2020 expired with no successor adopted; spectrum moves by regulator decision instead,
gov.policy--data-storage-cloud-strategy,2,MUS-gov.policy-sovereign-cloud|MUS-infra.store-goc-resilience,,,,,,,2026-07-31,0,Sovereign cloud at request-for-information stage; no hosting or cloud policy instrument on record,
gov.policy--data-interoperability-framework-roadmap,3,MUS-dpi.exchange-interop-framework,,,,,,,2026-07-31,0,e-GIF v1.0 of 2002 published; no binding instrument or custodian on record,
gov.policy--ai-strategy,3,MUS-tech.ai-aim,,,,,,,2026-07-31,0,National AI Strategy adopted; implementation plan and funded action not shown on sources to the as-at,
gov.policy--data-localisation-policies,,,,,,,,,2026-07-31,0,Rows show a data protection act and cloud procurement; no localisation rule or cited absence of one,
gov.policy--data-governance-policy,3,MUS-gov.policy-data-strategy,,,,,,,2026-07-31,0,National Data Strategy 2025-2029 launched; data governance strategy only committed and no owner body on record,
gov.policy--open-data-policy,3,MUS-gov.policy-open-data-policy,,,,,,,2026-07-31,0,Policy in force since 2017; no open licence or publication obligation on record,
gov.legislate--data-protection-legislation,3,MUS-gov.legislate-dpo-regs|MUS-gov.protect-dpa-2017,,,,,,,2026-07-31,0,Act and 2026 regulations in force; no enforcement act on these rows,
gov.legislate--cybersecurity-legislation,3,MUS-gov.legislate-cybersecurity-cybercrime-act-2021,,,,,,,2026-07-31,0,Act in force as gazetted; regulations and prosecutions not on this row,
gov.legislate--legislation-covering-digital-id,3,MUS-gov.legislate-nic-act|MUS-dpi.id-nic-regulations,,,,,,,2026-07-31,0,Act and 2024 regulations in force; grievance and oversight provisions not on record,
gov.legislate--digital-payments-legislation,3,MUS-gov.legislate-nps-act|MUS-dpi.pay-payment-aggregators,,,,,,,2026-07-31,0,Act licenses providers; interoperability and consumer-protection rules not on record,
gov.legislate--legislation-enabling-data-interoperability,2,MUS-gov.legislate-omnibus,,,,,,,2026-07-31,0,Omnibus bill introduced not enacted; no data-sharing instrument in force on record,
gov.legislate--ai-legislation-regulations,3,MUS-gov.legislate-he-ai-regs,,,,,,,2026-07-31,0,Binding AI regulations confined to higher education; no general framework or regulator,
gov.legislate--e-commerce-legislation,,,,,,,,,2026-07-31,0,Transactions Act amendments only referred to with no text; the Act itself not held as a row,
gov.legislate--statistics-legislation,3,MUS-gov.legislate-statistics-act,,,,,,,2026-07-31,0,Act 2000 in force; independence still being added through the budget annex,
gov.legislate--access-to-information-legislation,2,MUS-data.open-foi,,,,,,,2026-07-31,0,Bill announced as in preparation; no draft or text published,
gov.protect--data-protection-authority,3,MUS-gov.protect-dpo-enforcement,,,,,,,2026-07-31,0,Enforcing on its own figures; statutory independence and budget funding not on record,
gov.protect--national-data-protection-readiness,,,,,,,,,2026-07-31,0,Only an interception row is mapped; it does not show law or authority status,
gov.regional--regional-policy-collaboration,3,MUS-gov.regional-ioc,,,,,,,2026-07-31,0,Active on Indian Ocean Commission governance; no domestic implementation of regional guidelines on record,
gov.regional--regional-legal-harmonisation,,,,,,,,,2026-07-31,0,Convention 108+ ratified is a Council of Europe instrument; SADC call names no instrument,
gov.regional--shared-regional-infrastructure,,,,,,,,,2026-07-31,0,Only the AFRINIC governance row is mapped; no shared infrastructure asset on record,
gov.regional--cross-border-data-transfers,3,MUS-gov.regional-convention-108-plus|MUS-gov.protect-dpa-2017,,,,,,,2026-07-31,0,Convention 108+ ratified and Act in force; no adequacy or transfer decision on record,
gov.standards--national-interoperability-standards,3,MUS-dpi.exchange-interop-framework,,,,,,,2026-07-31,0,e-GIF 2002 published; not mandated and no conformance testing on record,
gov.standards--national-quality-standards,2,MUS-gov.standards-msb,,,,,,,2026-07-31,0,Standards bureau active; no ICT or data quality standard or quality policy on this row,
gov.standards--adoption-of-international-standards,3,MUS-gov.standards-isms-certification-scheme,,,,,,,2026-07-31,0,ISO/IEC 27001 national certification scheme on the bureau's register; ISO membership not on record,
gov.discourse--open-discussion-of-government-policy,3,MUS-gov.legislate-social-media-id,,,,,,,2026-07-31,0,Press covering policy freely; no access-to-information law in force,
finance.budget--sustainable-domestic-financing-of-digital-transformation,2,MUS-finance.budget-budget-digital,,,,,,,2026-07-31,0,Digital lines itemised project by project in the 2026-2027 budget; no recurring fund on record,
