deal_id,place,state_level,spending_tier_name,fiscal_year_label,fy_start,fy_end,fy_calendar,budget_version,supplementary_basis,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,line_name,purpose,primary_subject,scope_confidence,scope_basis,finance_origin,funding_source,is_transfer,transfer_to,currency,amount_scale,proposed,appropriated,revised,released,actual,audited,baseline_stage,current_stage,exec_vs_voted,exec_vs_revised,source_tier,doc_type,doc_locator,source_slug,extracted,origin_record,notes
gmb-2026-34-3403-340301,GMB,national,,2026,2026-01-01,2026-12-31,gregorian,original,,34,34 - MINISTRY OF COMMUNICATIONS AND DIGITAL ECONOMY,34,Ministry of Communications and Digital Economy,3403,Information and Communication Technology,340301,National ICT Infrastructure and Services Enhancement,,printed,printed,programme,Information and Communication Technology - National ICT Infrastructure and Services Enhancement,The digital ministry's sub-programme for national ICT infrastructure and the services built on it.,infra.connect,whole,"The sub-programme's name is national ICT infrastructure and services enhancement, and the PBB states its programme's objective as cyber-resilient digital infrastructure and digitally powered services, measured by broadband coverage; its items include application software and website upkeep.",domestic-state,domestic-revenue,false,,GMD,full dalasi as printed; the detailed estimates' columns are headed (Dalasi),,7850000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Final Approved 2026 Budget, Recurrent Budget Detailed Estimates of Expenditure PBB, PDF p. 240, BE 34, programme 3403, sub-programme 340301, column 2026 Estimate",2026-01-05-gmb-approved-budget-2026-companion,2026-09-24,,"Its 18 economic items sum to the printed 7,850,000. Digital items inside it: Maintenance of Website 200,000; Application Software Systems and Licenses 1,000,000. Stage test: the volume's IFMIS pages are headed Approved Estimates (adopted Budget Law), version 5; the 2026 Appropriation Act is not held."
gmb-2026-34-3404-340401,GMB,national,,2026,2026-01-01,2026-12-31,gregorian,original,,34,34 - MINISTRY OF COMMUNICATIONS AND DIGITAL ECONOMY,340401,ICT Agency,3404,Management of Subvented Institutions,340401,ICT Agency,,printed,printed,programme,ICT Agency,"The state subvention to the national ICT agency, the government's e-government implementing body.",dpi.govtech,whole,"A single-mandate body: the ICT Agency's whole remit is government ICT and e-government, so the whole subvention records. The agency's own budget is not held, so the transfer counts here.",domestic-state,domestic-revenue,false,,GMD,full dalasi as printed; the detailed estimates' columns are headed (Dalasi),,16000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Final Approved 2026 Budget, Recurrent Budget Detailed Estimates of Expenditure PBB, PDF p. 241, BE 34, programme 3404, sub-programme 340401, column 2026 Estimate",2026-01-05-gmb-approved-budget-2026-companion,2026-09-24,,"Its 2 economic items sum to the printed 16,000,000. Stage test: the volume's IFMIS pages are headed Approved Estimates (adopted Budget Law), version 5; the 2026 Appropriation Act is not held."
gmb-2026-34-3404-340402,GMB,national,,2026,2026-01-01,2026-12-31,gregorian,original,,34,34 - MINISTRY OF COMMUNICATIONS AND DIGITAL ECONOMY,340402,Digital Gambia Ltd.,3404,Management of Subvented Institutions,340402,Digital Gambia Ltd.,,printed,printed,programme,Digital Gambia Ltd.,"The state subvention to Digital Gambia Limited, the state company running the digital terrestrial broadcast transmission network.",infra.connect,whole,"A single-mandate body: Digital Gambia Limited exists to carry the migration from analogue to digital broadcast transmission (named as such in the 2021-2024 e-government strategy and the 2026 state of the nation address), so the whole subvention records. Its own accounts are not held.",domestic-state,domestic-revenue,false,,GMD,full dalasi as printed; the detailed estimates' columns are headed (Dalasi),,6000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Final Approved 2026 Budget, Recurrent Budget Detailed Estimates of Expenditure PBB, PDF p. 241, BE 34, programme 3404, sub-programme 340402, column 2026 Estimate",2026-01-05-gmb-approved-budget-2026-companion,2026-09-24,,"Its 1 economic items sum to the printed 6,000,000. Stage test: the volume's IFMIS pages are headed Approved Estimates (adopted Budget Law), version 5; the 2026 Appropriation Act is not held."
gmb-2026-34-0620-001,GMB,national,,2026,2026-01-01,2026-12-31,gregorian,original,,34,34 - MINISTRY OF COMMUNICATIONS AND DIGITAL ECONOMY,34,Ministry of Communications and Digital Economy,0620,Strategy Policy And Management,001,Central Government of The Gambia Sources,,printed,printed,project,Strategy Policy And Management,"The digital ministry's domestically financed development project, mostly ICT infrastructure with research, consultancy and operating costs.",infra.connect,partial,"The development project of the Ministry of Communications and Digital Economy, whose items are dominated by ICT infrastructure, hardware and network; it also carries a generator, operating costs and a capital contribution that are not digital, and no finer grain separates them into a digital line.",domestic-state,domestic-revenue,false,,GMD,full dalasi as printed; the detailed estimates' columns are headed (Dalasi),,34400000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Final Approved 2026 Budget, Development Budget Detailed Estimates of Expenditure, PDF p. 310, BE 34, project 0620, source 001 (Central Government of The Gambia Sources), column 2026 Estimate",2026-01-05-gmb-approved-budget-2026-companion,2026-09-24,,"Its 7 economic items sum to the printed 34,400,000. Digital items inside it: ICT Infrastructure, Hardware, Network & Facilities 10,500,000. Stage test: the volume's IFMIS pages are headed Approved Estimates (adopted Budget Law), version 5; the 2026 Appropriation Act is not held."
gmb-2026-12-1212-121201-3112120,GMB,national,,2026,2026-01-01,2026-12-31,gregorian,original,,12,12 - MINISTRY OF FINANCE AND ECONOMIC AFFAIRS,12,Ministry of Finance and Economic Affairs,1212,Financial Systems & Government Accounting,121201,Financial Systems and Accounts Management,3112120 Application Software Systems and Licenses,printed,printed,programme,Financial Systems & Government Accounting - Financial Systems and Accounts Management - Application Software Systems and Licenses,"Software and licences for the government's financial systems, booked in the Accountant General's financial systems sub-programme.",dpi.mis,whole,"An application-software item inside the sub-programme that runs the government's financial systems, so it is the systems' licensing, not office software. The rest of the sub-programme is accounting staff and running costs and is not held.",domestic-state,domestic-revenue,false,,GMD,full dalasi as printed; the detailed estimates' columns are headed (Dalasi),,70384000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Final Approved 2026 Budget, Recurrent Budget Detailed Estimates of Expenditure PBB, PDF p. 144, BE 12, programme 1212, sub-programme 121201, item 3112120, column 2026 Estimate",2026-01-05-gmb-approved-budget-2026-companion,2026-09-24,,"The item is one of 28 under its sub-programme, which sum to the printed 305,131,037. Stage test: the volume's IFMIS pages are headed Approved Estimates (adopted Budget Law), version 5; the 2026 Appropriation Act is not held."
gmb-2026-12-1215-121501-3112120,GMB,national,,2026,2026-01-01,2026-12-31,gregorian,original,,12,12 - MINISTRY OF FINANCE AND ECONOMIC AFFAIRS,12,Ministry of Finance and Economic Affairs,1215,Internal Audit Services,121501,Internal Auditing,3112120 Application Software Systems and Licenses,printed,printed,programme,Internal Audit Services - Internal Auditing - Application Software Systems and Licenses,Audit software for the government's internal audit service.,dpi.mis,whole,"An application-software item in the internal audit sub-programme, which is an operating system of the audit function rather than office software.",domestic-state,domestic-revenue,false,,GMD,full dalasi as printed; the detailed estimates' columns are headed (Dalasi),,2100000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Final Approved 2026 Budget, Recurrent Budget Detailed Estimates of Expenditure PBB, PDF p. 148, BE 12, programme 1215, sub-programme 121501, item 3112120, column 2026 Estimate",2026-01-05-gmb-approved-budget-2026-companion,2026-09-24,,"The item is one of 23 under its sub-programme, which sum to the printed 57,935,528. Stage test: the volume's IFMIS pages are headed Approved Estimates (adopted Budget Law), version 5; the 2026 Appropriation Act is not held."
gmb-2026-06-0562-001-3112120,GMB,national,,2026,2026-01-01,2026-12-31,gregorian,original,,06,06 - NATIONAL AUDIT OFFICE,06,National Audit Office,0562,National Audit Office,001,Central Government of The Gambia Sources,3112120 Application Software Systems and Licenses,printed,printed,project,National Audit Office - Application Software Systems and Licenses,Audit software bought through the National Audit Office's development project.,dpi.mis,whole,"An application-software item in the supreme audit institution's development project; the project's other items are buildings, vehicles and equipment and are not held.",domestic-state,domestic-revenue,false,,GMD,full dalasi as printed; the detailed estimates' columns are headed (Dalasi),,4000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Final Approved 2026 Budget, Development Budget Detailed Estimates of Expenditure, PDF p. 274, BE 06, project 0562, source 001 (Central Government of The Gambia Sources), item 3112120, column 2026 Estimate",2026-01-05-gmb-approved-budget-2026-companion,2026-09-24,,"The item is one of 3 under its funding source, which sum to the printed 14,000,000. Stage test: the volume's IFMIS pages are headed Approved Estimates (adopted Budget Law), version 5; the 2026 Appropriation Act is not held."
gmb-2026-12-0845-001,GMB,national,,2026,2026-01-01,2026-12-31,gregorian,original,,12,12 - MINISTRY OF FINANCE AND ECONOMIC AFFAIRS,12,Ministry of Finance and Economic Affairs,0845,Development of IFMIS-Gambia(GAM-IFMIS),001,Central Government of The Gambia Sources,,printed,printed,project,Development of IFMIS-Gambia(GAM-IFMIS),Development of the government's integrated financial management information system.,dpi.mis,whole,"The project's whole stated purpose is development of the IFMIS, a government financial management system.",domestic-state,domestic-revenue,false,,GMD,full dalasi as printed; the detailed estimates' columns are headed (Dalasi),,20000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Final Approved 2026 Budget, Development Budget Detailed Estimates of Expenditure, PDF p. 281, BE 12, project 0845, source 001 (Central Government of The Gambia Sources), column 2026 Estimate",2026-01-05-gmb-approved-budget-2026-companion,2026-09-24,,"Its 1 economic items sum to the printed 20,000,000. Stage test: the volume's IFMIS pages are headed Approved Estimates (adopted Budget Law), version 5; the 2026 Appropriation Act is not held."
gmb-2026-12-0858-001-3112119,GMB,national,,2026,2026-01-01,2026-12-31,gregorian,original,,12,12 - MINISTRY OF FINANCE AND ECONOMIC AFFAIRS,12,Ministry of Finance and Economic Affairs,0858,Public Administration Modernization Project (PAMP),001,Central Government of The Gambia Sources,"3112119 ICT Infrastructure, Hardware, Network & Facilities",printed,printed,project,"Public Administration Modernization Project (PAMP) - ICT Infrastructure, Hardware, Network & Facilities",Digital items of the public administration modernisation project in this budget entity.,dpi.govtech,whole,"The item is ict infrastructure, hardware, network & facilities inside the public administration modernisation project; the project's other items are travel, training, consultancy, data collection and running costs and are not held. The project names no purpose beyond modernisation, so only the printed digital items record.",domestic-state,domestic-revenue,false,,GMD,full dalasi as printed; the detailed estimates' columns are headed (Dalasi),,50661538,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Final Approved 2026 Budget, Development Budget Detailed Estimates of Expenditure, PDF p. 283, BE 12, project 0858, source 001 (Central Government of The Gambia Sources), item 3112119, column 2026 Estimate",2026-01-05-gmb-approved-budget-2026-companion,2026-09-24,,"The item is one of 22 under its funding source, which sum to the printed 276,480,820. Stage test: the volume's IFMIS pages are headed Approved Estimates (adopted Budget Law), version 5; the 2026 Appropriation Act is not held."
gmb-2026-12-0858-001-3112120,GMB,national,,2026,2026-01-01,2026-12-31,gregorian,original,,12,12 - MINISTRY OF FINANCE AND ECONOMIC AFFAIRS,12,Ministry of Finance and Economic Affairs,0858,Public Administration Modernization Project (PAMP),001,Central Government of The Gambia Sources,3112120 Application Software Systems and Licenses,printed,printed,project,Public Administration Modernization Project (PAMP) - Application Software Systems and Licenses,Digital items of the public administration modernisation project in this budget entity.,dpi.govtech,whole,"The item is application software systems and licenses inside the public administration modernisation project; the project's other items are travel, training, consultancy, data collection and running costs and are not held. The project names no purpose beyond modernisation, so only the printed digital items record.",domestic-state,domestic-revenue,false,,GMD,full dalasi as printed; the detailed estimates' columns are headed (Dalasi),,79492146,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Final Approved 2026 Budget, Development Budget Detailed Estimates of Expenditure, PDF p. 283, BE 12, project 0858, source 001 (Central Government of The Gambia Sources), item 3112120, column 2026 Estimate",2026-01-05-gmb-approved-budget-2026-companion,2026-09-24,,"The item is one of 22 under its funding source, which sum to the printed 276,480,820. Stage test: the volume's IFMIS pages are headed Approved Estimates (adopted Budget Law), version 5; the 2026 Appropriation Act is not held."
