title,publisher,author,published,date_precision,places,topics,entities,ingested,url
Cooperation Niger - Algerie : Une delegation algerienne visite l'ESCEP dans le cadre d'un partenariat axe sur le numerique,Le Sahel,,2026-09-10,day,NER; DZA,capacity.training; gov.regional,algerie-telecom; escep-niger,2026-09-10,https://www.lesahel.org/cooperation-niger-algerie-une-delegation-algerienne-visite-lescep-dans-le-cadre-dun-partenariat-axe-sur-le-numerique/
بداري يأمر بتحديث التكوين وإدراج الذكاء الاصطناعي في المدارس العليا للاقتصاد,Echorouk El Yawmi,,2026-09-10,day,DZA,tech.ai; capacity.training,ministry-of-higher-education-and-scientific-research-algeria,2026-09-10,https://www.echoroukonline.com/%d8%a8%d8%af%d8%a7%d8%b1%d9%8a-%d9%8a%d8%a3%d9%85%d8%b1-%d8%a8%d8%aa%d8%ad%d8%af%d9%8a%d8%ab-%d8%a7%d9%84%d8%aa%d9%83%d9%88%d9%8a%d9%86-%d9%88%d8%a5%d8%af%d8%b1%d8%a7%d8%ac-%d8%a7%d9%84%d8%b0%d9%83
Cooperation Niger Telecom - Algerie Telecom : Un partenariat pour renforcer les capacites des infrastructures telecoms du Niger,Le Sahel,,2026-09-09,day,NER; DZA,infra.capacity; capacity.training; gov.regional,niger-telecom; algerie-telecom; escep-niger,2026-09-10,https://www.lesahel.org/cooperation-niger-telecom-algerie-telecom-un-partenariat-pour-renforcer-les-capacites-des-infrastructures-telecoms-du-niger/
"Algeria Opens Tender to Extend Mobile Coverage to 3,000 Underserved Areas",Tech Africa News,,2026-09-09,day,DZA,include.access; infra.connect,arpce-algeria,2026-09-09,https://techafricanews.com/2026/09/09/algeria-tender-mobile-coverage-3000-underserved-areas/
À l'ère du tout numérique,El Moudjahid,,2026-09-08,day,DZA,gov.policy; infra.store,government-of-algeria,2026-09-10,https://www.elmoudjahid.dz/fr/editorials/a-l-ere-du-tout-numerique-4195
Sans fritures,El Moudjahid,,2026-09-07,day,DZA,infra.connect; gov.discourse; include.divides,government-of-algeria,2026-09-10,https://www.elmoudjahid.dz/fr/editorials/sans-fritures-4194
"Benmouloud, Abdellatif chair second meeting to establish unified digital mechanism for national market regulation",Algérie Presse Service (APS),,2026-09-07,day,DZA,dpi.exchange; gov.standards; data.statistics,high-commission-digitalisation-algeria; ministry-of-internal-trade-algeria,2026-09-07,https://www.aps.dz/en/algeria/education-technology/mtr4nrdp-benmouloud-abdellatif-chair-second-meeting-to-establish-unified-digital-mechanism-for-national-market-regulation
Vers une base de données unifiée : La carte sociale nationale prend forme,Eco Times DZ,,2026-09-06,day,DZA,dpi.registry; gov.policy; dpi.exchange,high-commission-digitalisation-algeria; ministry-of-interior-algeria,2026-09-07,https://ecotimesdz.com/carte-sociale-nationale-algerie-hcn/
سرعة إنترنت الهاتف النقال: مدينة جزائرية جديدة في قائمة الـ 50 الأفضل عالميا,Echorouk El Yawmi,,2026-09-06,day,DZA,infra.connect,ookla,2026-09-08,https://www.echoroukonline.com/%D8%B3%D8%B1%D8%B9%D8%A9-%D8%A5%D9%86%D8%AA%D8%B1%D9%86%D8%AA-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D8%A7%D9%84%D9%86%D9%82%D8%A7%D9%84-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1
L'Algerien Salah Eddine Makdour simplifie et securise la prise de notes,wearetech.africa,,2026-09-04,day,DZA,tech.innovate; tech.ai,notiverse,2026-09-04,https://www.wearetech.africa/fr/fils/tech-stars/l-algerien-salah-eddine-makdour-simplifie-et-securise-la-prise-de-notes
Inatel signe un accord strategique pour le projet de nouvelle ville de Kinshasa,Algerie Eco,,2026-09-04,day,COD; DZA,infra.capacity; dpi.pay; dpi.govtech,inatel,2026-09-04,https://algerie-eco.com/2026/09/04/inatel-signe-un-accord-strategique-pour-le-projet-de-nouvelle-ville-de-kinshasa/
نحو وضع منظومة وطنية رقمية لمتابعة مسار المواد الاستراتيجية,Echorouk El Yawmi,,2026-09-04,day,DZA,dpi.govtech; dpi.registry,high-commission-digitalisation-algeria; ministry-of-internal-trade-algeria; ministry-of-interior-algeria,2026-09-08,https://www.echoroukonline.com/%D9%86%D8%AD%D9%88-%D9%88%D8%B6%D8%B9-%D9%85%D9%86%D8%B8%D9%88%D9%85%D8%A9-%D9%88%D8%B7%D9%86%D9%8A%D8%A9-%D8%B1%D9%82%D9%85%D9%8A%D8%A9-%D9%84%D9%85%D8%AA%D8%A7%D8%A8%D8%B9%D8%A9-%D9%85%D8%B3%D8%A7
نحو وضع منظومة وطنية رقمية لمتابعة مسار المواد الاستراتيجية,Echorouk El Yawmi,,2026-09-04,day,DZA,dpi.govtech; gov.policy; dpi.exchange,high-commission-digitalisation-algeria; ministry-of-internal-trade-algeria,2026-09-05,https://www.echoroukonline.com/نحو-وضع-منظومة-وطنية-رقمية-لمتابعة-مسار-المواد-الاستراتيجية
Portail national des services numériques : trois nouveaux services dédiés au secteur des ressources en eau,Algerie Eco,,2026-09-03,day,DZA,dpi.govtech; dpi.exchange,high-commission-digitalisation-algeria; ministere-hydraulique-algerie,2026-09-04,https://algerie-eco.com/2026/09/03/portail-national-des-services-numeriques-trois-nouveaux-services-dedies-au-secteur-des-ressources-en-eau/
Le deuxième Centre national de données à Blida obtient la certification internationale Tier III Design,"Algerie Eco (reprenant un communiqué du Haut-Commissariat à la numérisation, via APS)",,2026-09-02,day,DZA,infra.store; gov.standards; gov.policy,high-commission-digitalisation-algeria; national-digital-services-center-algeria; uptime-institute,2026-09-04,https://algerie-eco.com/2026/09/02/le-deuxieme-centre-national-de-donnees-a-blida-obtient-la-certification-internationale-tier-iii-design/
"AAPI : quatre projets d'investissement bénéficient de foncier économique, plus de 1300 emplois à la clé",Algerie Eco,,2026-09-02,day,DZA,finance.new; infra.store,aapi-algeria,2026-09-04,https://algerie-eco.com/2026/09/02/aapi-quatre-projets-dinvestissement-beneficient-de-foncier-economique-plus-de-1300-emplois-a-la-cle/
بوابة وزارة الأشغال العمومية تطلق خدمة جديدة لصالح مهنيي القطاع ومكاتب الدراسات الخاصة,Echorouk El Yawmi,,2026-09-01,day,DZA,dpi.govtech,ministry-of-public-works-algeria; high-commission-digitalisation-algeria,2026-09-02,https://www.echoroukonline.com/بوابة-وزارة-الأشغال-العمومية-تطلق-خدم
"الجزائر تستعرض ابتكاراتها في \""معرض LEAP 2026\""",Echorouk El Yawmi,,2026-09-01,day,DZA,tech.innovate; tech.industry,algeria-venture; djezzy; algeria-ministry-of-knowledge-economy-start-ups-and-micro-enterprises,2026-09-02,https://www.echoroukonline.com/الجزائر-تستعرض-ابتكاراتها-في-معرض-leap-2026
المنصات الرقمية للمتطوعين... من هنا توجه التبرعات لضحايا الحرائق بشفافية,Echorouk El Yawmi,,2026-08-31,day,DZA,tech.innovate; data.satellite,hiba-el-djazair; universite-alger-1; nasa,2026-09-02,https://www.echoroukonline.com/المنصات-الرقمية-للمتطوعين-من-هنا-توجه
