deal_id,place,state_level,spending_tier_name,fiscal_year_label,fy_start,fy_end,fy_calendar,budget_version,supplementary_basis,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,line_name,purpose,primary_subject,scope_confidence,scope_basis,finance_origin,funding_source,is_transfer,transfer_to,currency,amount_scale,proposed,appropriated,revised,released,actual,audited,baseline_stage,current_stage,exec_vs_voted,exec_vs_revised,source_tier,doc_type,doc_locator,source_slug,extracted,origin_record,notes
bwa-2026-0100-0101-00442,BWA,national,,2026/27,2026-04-01,2027-03-31,gregorian,original,,0100,Parliament,0101,National Assembly,00442,ICT Software Licenses,,,00400,printed,printed,account,National Assembly - ICT Software Licenses,Software licence fees for the department's ICT systems.,dpi.govtech,whole,"Account named ICT Software Licenses: software, recorded under the scope rule for software lines.",domestic-state,unstated,false,,BWP,full Pula as printed; the volume heads every money column P and carries no scale factor,350000,,,,,,proposed,proposed,,,budget-document,budget-estimates,"Expenditure Estimates 2026/27 (final draft), recurrent estimates, Organisation 0100, Department 0101 'National Assembly', parent account 00400, account 00442 'ICT Software Licenses', column Estimate 2026-27 (PDF p. 14)",2026-02-01-bwa-expenditure-estimates-2026-27-companion,2026-09-25,,"Baseline is proposed: the 2026/27 estimates volume is the final draft tabled with the Appropriation (2026/2027) Bill No. 1 of 2026, and no enacted Act is held; the Bill's schedule equals the volume's recurrent organisation totals for all 30 organisations and its Development Fund sum (23,375,815,203) equals the volume's development total. Cross-foot: the account sums with its siblings to the printed parent-account total and department total, to the pula in the estimate and authorised columns. Funding source unstated: the recurrent half is the Consolidated Fund and prints no financing column."
bwa-2026-0100-12001-computerisation,BWA,national,,2026/27,2026-04-01,2027-03-31,gregorian,original,,0100,Parliament,0101,National Assembly,12001,Modernisation of National Assembly Facilities and Services,,,development,printed,printed,project,Computerisation (within Modernisation of National Assembly Facilities and Services),Supports Parliament's digital transformation strategy.,dpi.govtech,whole,The speech names Computerisation as one of six items in the project and ties it to the digital transformation strategy.,domestic-state,domestic-revenue,false,,BWP,full Pula as printed; the volume heads every money column P and carries no scale factor,2000000,,,,,,proposed,proposed,,,official-statement,statement,"Committee of Supply Speech 2026/2027, Organisation 0100 Parliament, para 52, item i. Computerisation",2026-01-01-botswana-speaks-committee-of-supply-speech-2026,2026-09-25,,"Baseline is proposed: the 2026/27 estimates volume is the final draft tabled with the Appropriation (2026/2027) Bill No. 1 of 2026, and no enacted Act is held; the Bill's schedule equals the volume's recurrent organisation totals for all 30 organisations and its Development Fund sum (23,375,815,203) equals the volume's development total. Proposed: the Speaker's Committee of Supply speech for Organisation 0100 moves the P8,000,000 development proposal and itemises Computerisation at P2,000,000; the estimates volume prints only project 12001 at 8,000,000 (PDF p. 576, SOF DDF), which is not held beside this row. The same speech prices live broadcasting of proceedings at P2,000,000, which is not recorded."
bwa-2026-0200-0203-00442,BWA,national,,2026/27,2026-04-01,2027-03-31,gregorian,original,,0200,"Ministry for State President, Defence and Security",0203,Directorate of Public Service Management,00442,ICT Software Licenses,,,00400,printed,printed,account,Directorate of Public Service Management - ICT Software Licenses,Software licence fees for the department's ICT systems.,dpi.govtech,whole,"Account named ICT Software Licenses: software, recorded under the scope rule for software lines.",domestic-state,unstated,false,,BWP,full Pula as printed; the volume heads every money column P and carries no scale factor,978900,,,,,,proposed,proposed,,,budget-document,budget-estimates,"Expenditure Estimates 2026/27 (final draft), recurrent estimates, Organisation 0200, Department 0203 'Directorate of Public Service Management', parent account 00400, account 00442 'ICT Software Licenses', column Estimate 2026-27 (PDF p. 25)",2026-02-01-bwa-expenditure-estimates-2026-27-companion,2026-09-25,,"Baseline is proposed: the 2026/27 estimates volume is the final draft tabled with the Appropriation (2026/2027) Bill No. 1 of 2026, and no enacted Act is held; the Bill's schedule equals the volume's recurrent organisation totals for all 30 organisations and its Development Fund sum (23,375,815,203) equals the volume's development total. Cross-foot: the account sums with its siblings to the printed parent-account total and department total, to the pula in the estimate and authorised columns. Funding source unstated: the recurrent half is the Consolidated Fund and prints no financing column."
bwa-2026-0200-0224-00428,BWA,national,,2026/27,2026-04-01,2027-03-31,gregorian,original,,0200,"Ministry for State President, Defence and Security",0224,Headquarters (MSP),00428,Computer System Support,,,00400,printed,printed,account,Headquarters (MSP) - Computer System Support,IT support for the department's computer systems.,dpi.govtech,partial,"Account named Computer System Support: IT support that serves the department's systems and its desktop users alike, and the volume does not separate the two (treated as a ministry IT function under the scope rule of 2026-09-25).",domestic-state,unstated,false,,BWP,full Pula as printed; the volume heads every money column P and carries no scale factor,100000,,,,,,proposed,proposed,,,budget-document,budget-estimates,"Expenditure Estimates 2026/27 (final draft), recurrent estimates, Organisation 0200, Department 0224 'Headquarters (MSP)', parent account 00400, account 00428 'Computer System Support', column Estimate 2026-27 (PDF p. 48)",2026-02-01-bwa-expenditure-estimates-2026-27-companion,2026-09-25,,"Baseline is proposed: the 2026/27 estimates volume is the final draft tabled with the Appropriation (2026/2027) Bill No. 1 of 2026, and no enacted Act is held; the Bill's schedule equals the volume's recurrent organisation totals for all 30 organisations and its Development Fund sum (23,375,815,203) equals the volume's development total. Cross-foot: the account sums with its siblings to the printed parent-account total and department total, to the pula in the estimate and authorised columns. Funding source unstated: the recurrent half is the Consolidated Fund and prints no financing column."
bwa-2026-0200-0224-02208,BWA,national,,2026/27,2026-04-01,2027-03-31,gregorian,original,,0200,"Ministry for State President, Defence and Security",0224,Headquarters (MSP),02208,National Deoxyribonucleic Acid (DNA) Database Advisory Board,,,01700,printed,printed,account,Headquarters (MSP) - National Deoxyribonucleic Acid (DNA) Database Advisory Board,Costs of the board that oversees the national forensic DNA database.,gov.protect,whole,Account named National DNA Database Advisory Board: the oversight board of the national forensic DNA database.,domestic-state,unstated,false,,BWP,full Pula as printed; the volume heads every money column P and carries no scale factor,300000,,,,,,proposed,proposed,,,budget-document,budget-estimates,"Expenditure Estimates 2026/27 (final draft), recurrent estimates, Organisation 0200, Department 0224 'Headquarters (MSP)', parent account 01700, account 02208 'National Deoxyribonucleic Acid (DNA) Database Advisory Board', column Estimate 2026-27 (PDF p. 50)",2026-02-01-bwa-expenditure-estimates-2026-27-companion,2026-09-25,,"Baseline is proposed: the 2026/27 estimates volume is the final draft tabled with the Appropriation (2026/2027) Bill No. 1 of 2026, and no enacted Act is held; the Bill's schedule equals the volume's recurrent organisation totals for all 30 organisations and its Development Fund sum (23,375,815,203) equals the volume's development total. Cross-foot: the account sums with its siblings to the printed parent-account total and department total, to the pula in the estimate and authorised columns. Funding source unstated: the recurrent half is the Consolidated Fund and prints no financing column."
bwa-2026-0200-12024,BWA,national,,2026/27,2026-04-01,2027-03-31,gregorian,original,,0200,"Ministry for State President,Defence and Security",0202,Office of the President,12024,MSP Computerisation,,,development,printed,printed,project,MSP Computerisation,The ministry's development money for its computer systems and ICT.,dpi.govtech,whole,Project title (MSP Computerisation) names computerisation or ICT: each ministry's own development line for its information systems.,domestic-state,domestic-revenue,false,,BWP,full Pula as printed; the volume heads every money column P and carries no scale factor,148200000,,,,,,proposed,proposed,,,budget-document,budget-estimates,"Expenditure Estimates 2026/27 (final draft), Estimated Development Expenditure by Project, Organisation 0200, Department 0202 'Office of the President', project 12024 'MSP Computerisation', column Estimated Expenditure 2026-27 (PDF p. 577)",2026-02-01-bwa-expenditure-estimates-2026-27-companion,2026-09-25,,"Baseline is proposed: the 2026/27 estimates volume is the final draft tabled with the Appropriation (2026/2027) Bill No. 1 of 2026, and no enacted Act is held; the Bill's schedule equals the volume's recurrent organisation totals for all 30 organisations and its Development Fund sum (23,375,815,203) equals the volume's development total. Origin: the volume's SOF column prints DDF (Domestic Development Fund) against this line, and Allocation by SOF equals the estimate. Cross-foot: the organisation's projects sum to its printed MINISTRY TOTAL and to the volume's development summary by ministry (to the pula, allowing the volume's own one-pula rounding)."
bwa-2026-0300-0301-02115,BWA,national,,2026/27,2026-04-01,2027-03-31,gregorian,original,,0300,Ministry of Finance,0301,Headquarters (MoF),02115,Statistics Botswana,,,01700,printed,printed,account,Headquarters (MoF) - Statistics Botswana,"Government grant to Statistics Botswana, the national statistics office.",data.statistics,whole,"Subvention to Statistics Botswana, the national statistics office: a single-mandate data body held whole under the statistics-office rule; the vote prints only this one line for it.",domestic-state,unstated,false,,BWP,full Pula as printed; the volume heads every money column P and carries no scale factor,142384380,,,,,,proposed,proposed,,,budget-document,budget-estimates,"Expenditure Estimates 2026/27 (final draft), recurrent estimates, Organisation 0300, Department 0301 'Headquarters (MoF)', parent account 01700, account 02115 'Statistics Botswana', column Estimate 2026-27 (PDF p. 73)",2026-02-01-bwa-expenditure-estimates-2026-27-companion,2026-09-25,,"Baseline is proposed: the 2026/27 estimates volume is the final draft tabled with the Appropriation (2026/2027) Bill No. 1 of 2026, and no enacted Act is held; the Bill's schedule equals the volume's recurrent organisation totals for all 30 organisations and its Development Fund sum (23,375,815,203) equals the volume's development total. Cross-foot: the account sums with its siblings to the printed parent-account total and department total, to the pula in the estimate and authorised columns. Funding source unstated: the recurrent half is the Consolidated Fund and prints no financing column. A transfer to Statistics Botswana, whose own budget is not held, so it counts here."
bwa-2026-0300-12041,BWA,national,,2026/27,2026-04-01,2027-03-31,gregorian,original,,0300,Ministry of Finance,0301,Headquarters (MoF),12041,MoF Computerisation,,,development,printed,printed,project,MoF Computerisation,The ministry's development money for its computer systems and ICT.,dpi.govtech,whole,Project title (MoF Computerisation) names computerisation or ICT: each ministry's own development line for its information systems.,domestic-state,domestic-revenue,false,,BWP,full Pula as printed; the volume heads every money column P and carries no scale factor,123172400,,,,,,proposed,proposed,,,budget-document,budget-estimates,"Expenditure Estimates 2026/27 (final draft), Estimated Development Expenditure by Project, Organisation 0300, Department 0301 'Headquarters (MoF)', project 12041 'MoF Computerisation', column Estimated Expenditure 2026-27 (PDF p. 579)",2026-02-01-bwa-expenditure-estimates-2026-27-companion,2026-09-25,,"Baseline is proposed: the 2026/27 estimates volume is the final draft tabled with the Appropriation (2026/2027) Bill No. 1 of 2026, and no enacted Act is held; the Bill's schedule equals the volume's recurrent organisation totals for all 30 organisations and its Development Fund sum (23,375,815,203) equals the volume's development total. Origin: the volume's SOF column prints DDF (Domestic Development Fund) against this line, and Allocation by SOF equals the estimate. Cross-foot: the organisation's projects sum to its printed MINISTRY TOTAL and to the volume's development summary by ministry (to the pula, allowing the volume's own one-pula rounding)."
bwa-2026-0300-12042,BWA,national,,2026/27,2026-04-01,2027-03-31,gregorian,original,,0300,Ministry of Finance,0301,Headquarters (MoF),12042,Statistical Surveys and Studies,,,development,printed,printed,project,Statistical Surveys and Studies,Funds national statistical surveys and censuses.,data.statistics,whole,"Project named Statistical Surveys and Studies in the Ministry of Finance headquarters, the ministry that funds the national statistics office; official statistics is in the frame.",domestic-state,domestic-revenue,false,,BWP,full Pula as printed; the volume heads every money column P and carries no scale factor,51700000,,,,,,proposed,proposed,,,budget-document,budget-estimates,"Expenditure Estimates 2026/27 (final draft), Estimated Development Expenditure by Project, Organisation 0300, Department 0301 'Headquarters (MoF)', project 12042 'Statistical Surveys and Studies', column Estimated Expenditure 2026-27 (PDF p. 579)",2026-02-01-bwa-expenditure-estimates-2026-27-companion,2026-09-25,,"Baseline is proposed: the 2026/27 estimates volume is the final draft tabled with the Appropriation (2026/2027) Bill No. 1 of 2026, and no enacted Act is held; the Bill's schedule equals the volume's recurrent organisation totals for all 30 organisations and its Development Fund sum (23,375,815,203) equals the volume's development total. Origin: the volume's SOF column prints DDF (Domestic Development Fund) against this line, and Allocation by SOF equals the estimate. Cross-foot: the organisation's projects sum to its printed MINISTRY TOTAL and to the volume's development summary by ministry (to the pula, allowing the volume's own one-pula rounding)."
bwa-2026-0400-0402-00670,BWA,national,,2026/27,2026-04-01,2027-03-31,gregorian,original,,0400,Ministry of Labour and Home Affairs,0402,Department of Immigration & Citizenship,00670,Passenger Information,,,00500,printed,printed,account,Department of Immigration & Citizenship - Passenger Information,Passenger information line of the immigration department.,dpi.mis,unclear,Account named Passenger Information in the immigration department; the volume does not say whether it is an advance passenger information system or an information service.,domestic-state,unstated,false,,BWP,full Pula as printed; the volume heads every money column P and carries no scale factor,2000000,,,,,,proposed,proposed,,,budget-document,budget-estimates,"Expenditure Estimates 2026/27 (final draft), recurrent estimates, Organisation 0400, Department 0402 'Department of Immigration & Citizenship', parent account 00500, account 00670 'Passenger Information', column Estimate 2026-27 (PDF p. 91)",2026-02-01-bwa-expenditure-estimates-2026-27-companion,2026-09-25,,"Baseline is proposed: the 2026/27 estimates volume is the final draft tabled with the Appropriation (2026/2027) Bill No. 1 of 2026, and no enacted Act is held; the Bill's schedule equals the volume's recurrent organisation totals for all 30 organisations and its Development Fund sum (23,375,815,203) equals the volume's development total. Cross-foot: the account sums with its siblings to the printed parent-account total and department total, to the pula in the estimate and authorised columns. Funding source unstated: the recurrent half is the Consolidated Fund and prints no financing column."
