row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
XWA-gov.policy-bceao-cryptoasset-regime,XWA,gov.policy,Instruments and harmonisation,instrument,BCEAO regulatory approach to cryptoassets,In development,2026-08-26,"C-CRYPTO committee established and an international conference held, May 2026",,Advanced,"No recognition of cryptoassets as legal tender and repeated warnings to users, with no regulatory work under way","The central bank opened a structured process across 2025 and 2026: a questionnaire sent to fintech operators, a dedicated committee named C-CRYPTO, and a high-level international conference in May 2026. Cryptoassets remain outside legal tender and no instrument has been issued; the legal framework is described as still incomplete, and the question the bank has set itself is how to admit the instruments without compromising monetary stability, the issuance monopoly of the CFA franc and the integrity of the regional financial system",2026-08-26-financialafrik-uemoa-cryptoasset-regulation|2026-08-23-leconomistebenin-bceao-avenir-monetaire|2026-08-25-lemarche-uemoa-numerique-fintechs,,"the account is a legal academic's analysis published in a trade outlet, not a central-bank statement; the questionnaire, the committee's membership and terms, and any conference output are not held"
XWA-gov.policy-ecowas-digital-strategy,XWA,gov.policy,Instruments and harmonisation,instrument,ECOWAS Digital Sector Development Strategy 2024-2029,"Implemented, text unpublished",2024-10-09,"Adopted at the 19th ministerial meeting, Cotonou, 2024-10-04",2024-10-04,No change,"Adopted October 2024, text unpublished","Still unpublished, so its targets, budget and implementation arrangements are unestablished; the roaming implementation progress report and the directive on cyber confidence-building measures adopted alongside it are unpublished too",2024-10-09-ecowas-19th-ministerial-meeting-adopts-digital-sector-development-strategy,,The Commission's own release is the only record of the adoption
XWA-gov.policy-ecowas-digital-roadmap,XWA,gov.policy,Instruments and harmonisation,instrument,ECOWAS Regional Digital Single Market roadmap,In development,2026-01-24,"Adopted at the Lagos thematic dialogue, 2026-01-22",,Advanced,Did not exist,"Adopted as a commitment to harmonise policy across interoperable fintech, unified digital ID and rural broadband; no work programme, timetable or budget held",2026-01-24 ECOWAS Adopts Digital Roadmap; Targets Unified Single Market and AI Governance for West Africa,,
XWA-gov.policy-watra-technical-reports,XWA,gov.policy,Instruments and harmonisation,instrument,"WATRA technical reports on 5G, submarine-cable resilience, cybersecurity, consumer protection and NGSO",Implemented,2026-04-01,"Finalised at the working-group meeting, Ouagadougou, 2026-04-02",,Advanced,None published,"Seven documents published: the cybersecurity working group's final report, the infrastructure working group's 2023-2025 report covering 5G, NGSO, cable resilience and WRC-27, the 5G deployment and policy framework, the submarine-cable resilience recommendations, the consumer access and experience regulatory synthesis and two of its seven constituent guidelines",2026-04-01-watra-cybersecurity-working-group-final-report|2026-04-01-watra-infrastructure-development-working-group-report-2023-2025|2026-04-01-watra-5g-deployment-and-policy-framework|2026-04-01-watra-submarine-cable-resilience-recommendations|2026-04-01-watra-consumer-access-and-experience-regulatory-guidelines|2026-04-01-watra-guideline-consumer-rights-and-obligations|2026-04-01-watra-guideline-quality-of-consumer-experience,,"Published under the 23rd General Assembly reference series; the cybersecurity report is marked final for adoption, so adoption is not established, and five of the seven consumer guidelines are not published individually"
XWA-gov.legislate-cybercrime-statutes-and-the-press,XWA,gov.legislate,Instruments and harmonisation,instrument,Cybercrime statutes in the Sahel states,"Implemented, applied against journalists",2026-08-14,Press-freedom body reported the pattern 2026-08-14,,Baseline not held,,"A press-freedom organisation reports the cybercrime statutes of Burkina Faso, Mali, Niger and Guinea being used to prosecute journalists, and calls for the repeal of vague public-order and human-dignity provisions",2026-08-14-sahel-mfwa-cybercrime-laws-press-freedom,,"the finding is one organisation's, presented at a press-freedom conference; no government response and no case count are held"
XWA-gov.legislate-ecowas-electronic-transactions-act,XWA,gov.legislate,Instruments and harmonisation,instrument,ECOWAS Supplementary Act A/SA.2/01/10 on Electronic Transactions,Implemented,2010-02-16,"Adopted at the Thirty-Seventh Session of the Authority of Heads of State and Government, Abuja, 16 February 2010",,Baseline not held,Not held,"The community's own act on electronic transactions, adopted alongside the companion act on personal-data protection this ledger holds separately; the full text is now held",2010-02-16-ecowas-supplementary-act-electronic-transactions,,Acquired to resolve a link the community's own listing page did not expose.
XWA-gov.protect-ecowas-data-act,XWA,gov.protect,Instruments and harmonisation,instrument,ECOWAS Supplementary Act on the Protection of Personal Data,Implemented,2026-07-19,"Adopted by the Authority of Heads of State and Government, Abuja, 16 February 2010",2010-02-16,Advanced,"The Supplementary Act of February 2010, the regional benchmark national bills were still being drafted against","A revised Act adopted; its text is not published with the communique, so what changed against 2010 is not establishable from the base; the complete text is now held, adopted at the thirty-seventh session of the Authority of Heads of State and Government in Abuja on 16 February 2010",2010-02-16-ecowas-supplementary-act-personal-data-protection-complete-text|2026-07-19-ecowas-69th-ordinary-session-final-communique,,The 2010 Act is not itself held; it is known through the communique that supersedes it
XWA-gov.regional-aes,XWA,gov.regional,Institutions and mandates,instrument,Alliance of Sahel States (AES),Implemented,2026-07-23,"Niger's prime minister enrolled for the AES passport, 2026-07-16",2024-11-22,Advanced,A common biometric passport launched in January 2025; harmonised document specifications validated but unpublished; no confederal card issued,"Both confederal credentials issuing, a cross-border enrolment run on another member's soil, and a national data centre offered as mutualised AES infrastructure",2026-07-23-niger-passeport-biometrique-aes-pm-zeine-enrolement|2026-06-02-afriktimes-aes-cib-aes-diaspora-pilot-bamako|2026-02-02 Mali unveils modern Tier III data centre,,
XWA-gov.regional-bceao,XWA,gov.regional,Institutions and mandates,instrument,BCEAO (Banque Centrale des Etats de l'Afrique de l'Ouest),Implemented,2026-08-27,Banking commission annual report published 2026-08-27,,Advanced,"Operating the SICA and STAR systems, with the instant-payment platform in test phase","Operating the union's instant-payment rail, participating in the ECOWAS payment project and preparing a pilot accession to the continental one",2026-08-27-bceao-commission-bancaire-umoa-rapport-annuel-2025|2026-07-22-bceao-rapport-annuel-2025|2026-07-24-bceao-instant-payment-platform-30-million-users|2026-07-28-cedeao-bceao-paiements-transfrontaliers,,
XWA-gov.regional-cotonou-declaration,XWA,gov.regional,Institutions and mandates,instrument,Cotonou Declaration on digital transformation in West and Central Africa,Implemented,2025-11-19,"Adopted at the close of the Cotonou summit, 2025-11-18",,Advanced,Did not exist,"Adopted by West and Central African states, committing to a single digital market by 2030; no implementation report, work plan or secretariat held in the nine months since",2025-11-19-declaration-cotonou-transformation-numerique,,
XWA-gov.regional-electronic-communications-directive,XWA,gov.regional,Institutions and mandates,instrument,Draft Directive Governing Electronic Communications in West Africa,In development,2025-09-22,"Validation workshop, Abuja, 22-24 September 2025",,Advanced,Did not exist,"A three-day validation workshop advanced the draft directive toward ministerial approval; no adopted text, ministerial date or transposition deadline is published",2025-09-22-ecowas-validation-workshop-electronic-communications-directive,,
XWA-gov.regional-ecowas,XWA,gov.regional,Institutions and mandates,instrument,ECOWAS,Implemented,2026-08-31,New commission president took office 2026-08-31,,Advanced,Vision 2050 in force; the Supplementary Act of February 2010 the newest regional digital instrument the base held,a new president of the commission in office from 31 August 2026,2026-08-31-ecowas-commission-new-leadership-birame-diop|2026-07-19-ecowas-69th-ordinary-session-final-communique|2026-01-24 ECOWAS Adopts Digital Roadmap; Targets Unified Single Market and AI Governance for West Africa,,
XWA-gov.regional-ecowas-project-pipeline,XWA,gov.regional,Institutions and mandates,instrument,ECOWAS project-preparation pipeline for digital connectivity,Planned,2026-07-19,"Commission directed to prioritise digital connectivity and report annually, 2026-07-19",,Advanced,Did not exist,"Digital connectivity placed alongside transport, energy and water in the pipeline for development finance and private investment; no project list, envelope or first report held",2026-07-19-ecowas-69th-ordinary-session-final-communique,,
XWA-gov.regional-ecowas-postal-framework,XWA,gov.regional,Institutions and mandates,instrument,ECOWAS regional postal-sector regulatory framework,In development,2026-08-20,"Revised Directive and master-plan outline endorsed by experts, Lome, 12-13 August 2026",,Advanced,"The 2016 postal-sector Directive in force, with no revision on record","Officials from ten member states, meeting the Commission's digital economy and post directorate with the regional infrastructure preparation unit, the Pan-African Postal Union and the West African postal operators' body at Lome on 12-13 August 2026, validated the orientations of a revised Directive and the outline of a Regional Postal Master Plan 2027-2030, naming digital transformation, e-commerce, universal-service modernisation, consumer protection and financial inclusion as priority areas; consultations with member states on the revised Directive continue and neither text is published",2026-08-20-ecowas-postal-sector-regulatory-harmonisation,,"an expert validation rather than an adoption; no adoption date, financing or text is published"
XWA-gov.regional-information-integrity,XWA,gov.regional,Institutions and mandates,instrument,Praia framework and action plan on information integrity,Implemented,2026-07-01,"Adopted at Praia, 5 September 2025",,Advanced,No regional instrument on information integrity (2025-08),"A twenty-page model policy framework and a ten-year action plan for 2026-2036 were adopted at the Praia ministerial conference, operationalised across four domains with outcomes and indicators, and reported in July 2026 as committing fifteen West African states to information-integrity laws (2026-07)",2026-07-01-ang-quadro-politico-integridade-informacao-africa-ocidental-sahel|2025-09-05-unesco-praia-action-plan-information-integrity-west-africa-sahel|2025-09-05-unesco-model-policy-framework-information-integrity-west-africa-sahel,,
XWA-gov.regional-uemoa-land-directive,XWA,gov.regional,Institutions and mandates,instrument,UEMOA land registration harmonisation directive,Planned,2026-06-26,"Draft approved by eight member states, June 2026",,Advanced,No regional rule on land registration (2025-08),"Eight member states approved a draft directive harmonising land registration and titling rules across the union in June 2026, covering the establishment of urban land information systems; no domestic transposition is recorded (2026-06)",2026-06-26-uemoa-directive-immatriculation-propriete-fonciere,,
XWA-gov.regional-watra,XWA,gov.regional,Institutions and mandates,instrument,WATRA (West Africa Telecommunications Regulators Assembly),Implemented,2026-07-24,"Fourth working-groups meeting concluded, Ouagadougou, 2026-04-12",,Advanced,"Working groups established about two years earlier, with no technical output on record","Five technical reports finalised, a 23rd general assembly held at Lome, and a regional position stated on submarine-cable resilience",2026-04-13 WATRA rallies Africa for region's $216b digital economy|2026-07-15-watra-regional-subsea-resilience-plan|2026-07-24-watra-aboki-institutions-digital-investment|2026-04-21-artao-ppp-haut-debit,,"Sixteen member regulators, spanning ECOWAS states, the AES states and Mauritania"
XWA-gov.standards-aes-document-specs,XWA,gov.standards,Instruments and harmonisation,instrument,AES harmonised specifications for travel and identity documents,In development,2024-11-23,"Validated by the three security ministers at Bamako, 2024-11-22",2024-11-22,No change,"Validated and referred to the heads of state; no approval, gazetted text or reference number","Unchanged, while both credentials built on them are issued; no published text located",2024-11-22-aes-communique-final-specifications-documents-voyage-identite|2024-11-23-mali-ministere-securite-aes-validation-specifications-bamako,,
XWA-gov.standards-aoan,XWA,gov.standards,Instruments and harmonisation,instrument,Alliance ouest-africaine des noms de domaine (AOAN),Planned,2026-08-03,"Founding case put at the SIPEN-UEMOA salon, Ouagadougou, 2026-07-15",,Advanced,Did not exist,"Announced as an initiative to coordinate country-code domain policy across the region; no charter, membership or founding act held",2026-08-03-souverainete-numerique-domestication-des-noms-de-domaine-wilfried-quenum,,Convened by practitioners rather than by the registries or a regional body
