indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
gov.policy--digital-transformation-strategy,,,,,,,,,2026-08-31,0,Public-sector reform strategy validated in August is not a national digital strategy; no DTS drafting on record,
gov.policy--ict-strategy,3,GHA-gov.policy-digital-economy-policy-and-strategy,,,,,,,2026-08-31,0,"strategy adopted and standing; no implementation plan on record, only a financed project aligned to it",
gov.policy--broadband-strategy,,,,,,,,,2026-08-31,0,5G licensing and coverage obligations only; no national broadband plan on record,
gov.policy--data-storage-cloud-strategy,2,GHA-gov.standards-data-centre-and-cloud-regulatory-framework,,,,,,,2026-08-31,0,framework validated June 2024 with a domestic-hosting statement; no issued text on record,
gov.policy--data-interoperability-framework-roadmap,2,GHA-gov.policy-egovernment-interoperability-framework,,,,,,,2026-08-31,0,eGIF 2.0 is a draft for stakeholder review; no approval instrument on record,
gov.policy--ai-strategy,3,GHA-tech.ai-national-ai-strategy-document|GHA-gov.policy-national-ai-strategy-2023-2033,,,,,,,2026-08-31,0,adopted and launched April 2026; oversight body unconstituted and implementation plan still in development,
gov.policy--data-localisation-policies,2,GHA-gov.protect-draft-data-protection-act-2025,,,,,,,2026-08-31,0,category-based localisation proposed in the 2025 draft bill only; not enacted,
gov.policy--data-governance-policy,2,GHA-gov.policy-national-data-strategy,,,,,,,2026-08-31,0,national data strategy validated July 2024; no adoption or publication on record,
gov.policy--open-data-policy,2,GHA-data.open-national-open-data-instrument,,,,,,,2026-08-31,0,"Open data initiative active; draft data sharing policy still being finalised, not adopted",
gov.legislate--data-protection-legislation,3,GHA-gov.protect-data-protection-act-2012,,,,,,,2026-08-31,0,Act 843 in force since 2012; no implementing regulations or enforcement act cited in these rows,
gov.legislate--cybersecurity-legislation,3,GHA-infra.cybersec-cybersecurity-act-2020,,,,,,,2026-08-31,0,Act in force and authority now issuing penalties; no implementing regulations held,
gov.legislate--legislation-covering-digital-id,3,GHA-dpi.id-national-identity-register-amendment-regulat,,,,,,,2026-08-31,0,Regulations in force; grievance and oversight provisions not on record in practice,
gov.legislate--digital-payments-legislation,2,GHA-gov.legislate-digital-banking-framework,,,,,,,2026-08-31,0,Digital banking framework awaiting consultation; VASP Act is not a payment-systems law,
gov.legislate--legislation-enabling-data-interoperability,2,GHA-gov.legislate-data-harmonisation-bill,,,,,,,2026-08-31,0,harmonisation bill consulted November 2025 and not enacted,
gov.legislate--ai-legislation-regulations,2,GHA-gov.legislate-emerging-technologies-bill|GHA-gov.legislate-information-technology-agency-bill,,,,,,,2026-08-31,0,Bills in drafting; oversight body still unconstituted,
