recipient_country,start_year,end_year,financier,sector,instrument,commitment_usd_m,amount_basis,amount_quality,status,title,description,beneficiary_type,recipient_organisation,original_amount,project_id,iati_activity_id,url,financier_slug,record
TGO,2026,,Bgk,Cybersecurity,Unknown,,,reported,Approved,"BGK — Cyber Defense Africa, 2026","""BGK podpisał umowę określającą warunki udzielenia długoterminowego finansowania, zabezpieczonego m.in. gwarancją EFSD+ z unijnego Programu Transformacji Cyfrowej w Afryce Subsaharyjskiej. Planowana transakcja, o wartości ponad 100 mln zł, dotyczy polskiej inwestycji technologicznej w Togo. To pierwsze finansowanie BGK w formule współpracy rozwojowej.""

""Projekt inwestycyjny, który częściowo sfinansuje BGK, realizuje Cyber Defense Africa (CDA). To spółka utworzona przez rząd Republiki Togo i polską firmę Asseco Data Systems w 2019 roku. [...] Projekt będzie realizowany przez 12 lat, a jego budżet przekracza 80 mln euro. BGK sfinansuje początkowy etap inwestycji kwotą ok. 24 mln euro, tj. ponad 100 mln zł. Środki są zabezpieczone unijną gwarancją z programu EFSD+.""",PPP,Cyber Defense Africa,"~EUR 24m (~PLN 100m+), first-phase tranche of an EUR 80m+, 12-year programme",,,https://www.gov.pl/web/cyfryzacja/wspolpraca-rozwojowa-bgk-wspiera-polska-inwestycje-technologiczna-w-afryce,bgk,2026-05-18-bgk-tgo-2026-cyber-defense-africa-financing
TGO,2026,,Luxembourg Development Cooperation,Other GovTech and e-Gov,MoU,85,commitment,reported,Approved,"Luxembourg — Togo digital-transformation and cybersecurity cooperation, 2026","""Le Togo et le Luxembourg [...] ont signé, le mercredi 16 juillet à Lomé, trois accords assortis d'un financement de 78,55 millions EUR (environ 90 millions USD). Une partie de cet engagement soutiendra la transformation numérique de l'administration togolaise et renforcera la sécurité des infrastructures numériques, notamment à travers le programme TogoCyber+."" ""Le nouveau Programme indicatif de coopération (PIC) 2026-2031 prévoit notamment un volet consacré à la transformation numérique, tandis que TogoCyber+ doit contribuer au renforcement des capacités nationales en matière de cybersécurité et de résilience numérique.""",Public Sector,(unspecified,"EUR 78,550,000 (three-accord package; digital/cyber slice not separately quantified)",,,https://www.wearetech.africa/fr/fils/actualites/tech/togo-le-luxembourg-renforce-son-appui-a-la-transformation-numerique-et-a-la-cybersecurite,luxembourg-development-cooperation,2026-01-01-luxembourg-development-cooperation-tgo-2026-digital-cyber-accords-bw15
TGO,2026,,World Bank,Digital Identity and CRVS,Unknown,20,commitment,verified,Approved,"World Bank — Togo WURI digital-ID additional financing, 2026","""Togo and the World Bank Group signed five financing agreements worth a combined $429 million, or about 257.4 billion CFA francs, in Lomé on Thursday, July 16, 2026."" ""Under the 'Unite' pillar, the West Africa Unique Identification for Regional Integration and Inclusion Project, known as WURI, will receive an additional $20 million to expand access to secure identification."" The other agreements — PRIME-GAS ($40m) and WA-REMP ($100m) energy, COSO social cohesion ($69m) and PASLT logistics ($200m) — fall outside data governance / digital transformation.",Public Sector,Togo,,,,https://www.togofirst.com/en/investments/1707-19593-togo-signs-cfa257-4-billion-in-financing-agreements-for-vision-2040,world-bank,2026-01-01-world-bank-tgo-2026-wuri-digital-id-top-up-bw15
TGO,2025,,World Bank,Connectivity,Unknown,150,commitment,reported,Approved,"World Bank — Togo private-investment and jobs DPO, 2025","""The World Bank Group's Board of Directors today approved a $150 million (about FCFA84 billion) International Development Association (IDA) operation to support an ambitious package of structural reforms aimed at boosting private investment, fostering the creation of quality jobs, and strengthening the foundations for inclusive and resilient growth."" ""The main measures adopted for this first operation include the creation of the National Land and Property Agency (ANDF) ..., the revision of the statutes of the Togolese Electric Energy Company (CEET) ... They also include setting a cap on wholesale broadband prices to increase competition and digital access, strengthening the legal protection of FDI, and greater mobility between general education and technical and vocational training.""",Public Sector,Togolese Republic,"USD 150,000,000",,,https://www.worldbank.org/en/news/press-release/2025/12/15/togo-world-bank-provides-150-million-to-boost-private-investment-and-promote-job-creation,world-bank,2025-12-15-world-bank-tgo-2025-private-investment-jobs-dpo
TGO,2025,2028,KfW Development Bank,Other GovTech and e-Gov,Grant,16,commitment,exact,Active,E-Governance f\u00fcr effiziente Finanzverwaltung II Efficient financial management and decentralization (e-Governance) Phase II,"Ziel des FZ-Moduls ist die Verbesserung der Qualität und des Zugangs zu kommunalen Verwaltungsdienstleistungen für die Bürgerinnen und Bürger sowie die Schaffung von mehr Transparenz und Effizienz in der öffentlichen Verwaltung. Das Vorhaben finanziert zum einen den Ausbau des Glasfasernetzes sowie den Anschluss öffentlicher Institutionen (Rathäuser, Krankenhäuser, Schulen) an das Netzwerk. Zum anderen trägt es zur Stärkung der Kapazitäten und Ausstattung der Ziel-Rathäuser sowie der Einführung",Public Sector,,"EUR 15,000,000",DE-1-202468155,DE-1-202468155,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DE-1-202468155,kfw,2025-01-01-kfw-tgo-001-e-governance-fur-effiziente-finanzverwaltung-ii-efficient
TGO,2024,2030,World Bank,Connectivity,Concessional Loan,100,commitment,exact,Active,Togo Digital Acceleration Project,"Supports Togo's digital acceleration through broadband infrastructure, digital economy development, digital public services, and digital skills training.",Public Sector,Togolese Republic,,P179138,44000-P179138,https://projects.worldbank.org/en/projects-operations/project-detail/P179138,world-bank,2024-12-18-wb-tgo-001-togo-digital-acceleration-project
TGO,2024,2030,European Union,Training and skills,Grant,4,commitment,exact,Active,Programme de soutien \u00e0 la Transformation Digitale de l\u00bf\u00e9conomie Togolaise (ProDigiT),· La digitalisation est au c¿ur de la ¿Feuille de route Gouvernementale « Togo 2025 »¿ et du Global Gateway. La transformation digitale de l¿économie togolaise est cependant contrainte par des compétences numériques limitées ;· L¿action va contribuer à lever cette contrainte pour libérer le potentiel du digital dans la transformation de l¿économie nationale ;· Il s¿agira d¿un renforcement du progr,Public Sector,,"EUR 4,000,000",2024604720,XI-IATI-EC_INTPA-2024-ACT-62421,https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2024-ACT-62421,european-union,2024-01-01-ec-tgo-001-programme-de-soutien-a-la-transformation
TGO,2024,2034,International Finance Corporation (IFC),Connectivity,Commercial Loan,54,commitment,rounded,Active,Axian Togo / Togocom Telecom Expansion Loan,"IFC provided a senior loan of up to €50 million from its own account (A-loan) to Togocom, Togo's privatised incumbent telecoms operator and a subsidiary of Axian Group, to support modernisation and expansion of its mobile network. IFC also mobilised up to €72 million in co-financing (B-loans) for a total package exceeding €120 million. The investment supports 4G network rollout, mobile data capacity expansion, and mobile money infrastructure improvements in Togo and is the largest private telecoms financing in the country. IATI records $59.51M reflecting the combined A+B portion reported by IFC.",Private Sector,Togocom (Axian Group subsidiary),"EUR 50,000,000",SII-44666,XM-DAC-903-SII-44666,https://disclosures.ifc.org/project-detail/SII/44666/axian-togo-project,ifc,2024-01-01-ifc-tgo-001-axian-togo-togocom-telecom-expansion-loan
TGO,2024,2028,KfW Development Bank,Other GovTech and e-Gov,Grant,22,commitment,exact,Active,E-Governance f\u00fcr effiziente Finanzverwaltung,"Ziel des FZ-Moduls ist die Verbesserung der Qualität und des Zugangs zu kommunalen Verwaltungsdienstleistungen für die Bürgerinnen und Bürger sowie die Schaffung von mehr Transparenz und Effizienz in der öffentlichen Verwaltung. Das Vorhaben finanziert zum einen den Ausbau des Glasfasernetzes sowie den Anschluss öffentlicher Institutionen (Rathäuser, Krankenhäuser, Schulen) an das Netzwerk. Zum anderen trägt es zur Stärkung der Kapazitäten und Ausstattung der Ziel-Rathäuser sowie der Einführung",Public Sector,,"EUR 20,000,000",DE-1-202168912,DE-1-202168912,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DE-1-202168912,kfw,2024-01-01-kfw-tgo-002-e-governance-fur-effiziente-finanzverwaltung
TGO,2022,2028,BMZ,Innovation ecosystem,Grant,39,commitment,exact,Active,Digitale Transformation Digital transformation in Togo,"Ausgangssituation:   Die Digitalisierung in Togo hat in den letzten Jahren an Dynamik gewonnen. Die togoische Regierung strebt an, das Land bis 2025 zu einem regionalen Zentrum für Digitalisierung und Innovation zu entwickeln. Der Fokus liegt dabei auf sozialer Inklusion und der Modernisierung der Wirtschaft durch digitale Lösungen.  Eine Herausforderung stellt die mangelnde Zusammenarbeit zwischen öffentlichen und privaten Akteuren sowie die teils unzureichende Fachexpertise auf beiden Seiten d",Public Sector,,"EUR 37,100,000",DE-1-202122398,DE-1-202122398,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DE-1-202122398,bmz,2022-01-01-bmz-tgo-001-digitale-transformation-digital-transformation-in-togo
