fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
2024/25,01,PRESIDENCE DE LA REPUBLIQUE,004,AGENCE DE REGULATION ET DE CONTROLE DES TELECOMMUNICATIONS,004,AGENCE DE REGULATION ET DE CONTROLE DES TELECOMMUNICATIONS,,,,printed,printed,body,,2558415645,,,,,,,appropriated,appropriated,partial,false,BIF,budget-document,appropriation-act,"Loi n°1/19 du 28 juin 2024 portant fixation du budget général 2024/2025, Tableau D (budget de fonctionnement et d'investissement sur les ressources nationales), p. 112, institution 01, service 004 AGENCE DE REGULATION ET DE CONTROLE DES TELECOMMUNICATIONS, service total",2024-06-28-loi-1-19-budget-general-2024-2025-companion,,budgets/BDI/2024.csv#bdi-2024-01-004,AGENCE DE REGULATION ET DE CONTROLE DES TELECOMMUNICATIONS
2024/25,03,PREMIER MINISTERE,004,BUREAU DE CENTRALISATION GEOMATIQUE,004,BUREAU DE CENTRALISATION GEOMATIQUE,,,,printed,printed,body,,429849533,,,,,,,appropriated,appropriated,partial,false,BIF,budget-document,appropriation-act,"Loi n°1/19 du 28 juin 2024 portant fixation du budget général 2024/2025, Tableau D (budget de fonctionnement et d'investissement sur les ressources nationales), p. 114, institution 03, service 004 BUREAU DE CENTRALISATION GEOMATIQUE, service total",2024-06-28-loi-1-19-budget-general-2024-2025-companion,,budgets/BDI/2024.csv#bdi-2024-03-004,BUREAU DE CENTRALISATION GEOMATIQUE
2024/25,11,"MINISTERE DE L'INTERIEUR, DU DEVELOPPEMENT COMMUNAUTAIRE ET DE LA SECURITE PUBLIQUE",002,POLICE NATIONALE DU BURUNDI,11 00 002 00 7 66110 11 000 0311 02,FRAIS DE FONCTIONNEMENT DU COMMISSARIAT GENERAL DES MIGRATIONS,,,7 66110,printed,printed,line,,7999900000,,,,,,,appropriated,appropriated,partial,false,BIF,budget-document,appropriation-act,"Loi n°1/19 du 28 juin 2024 portant fixation du budget général 2024/2025, Tableau D (budget de fonctionnement et d'investissement sur les ressources nationales), p. 121, institution 11, service 002, line 11 00 002 00 7 66110 11 000 0311 02",2024-06-28-loi-1-19-budget-general-2024-2025-companion,,budgets/BDI/2024.csv#bdi-2024-11-002-66110-0311-02,FRAIS DE FONCTIONNEMENT DU COMMISSARIAT GENERAL DES MIGRATIONS
2024/25,12,MINISTERE DES AFFAIRES ETRANGERES ET DE LA COOPERATION AU DEVELOPPEMENT,001,CABINET,12 00 001 00 1 61210 11 000 0115 02,HONORAIRES DES INFORMATICIENS CONTRACTUELS,,,1 61210,printed,printed,line,,24000000,,,,,,,appropriated,appropriated,partial,false,BIF,budget-document,appropriation-act,"Loi n°1/19 du 28 juin 2024 portant fixation du budget général 2024/2025, Tableau D (budget de fonctionnement et d'investissement sur les ressources nationales), p. 125, institution 12, service 001, line 12 00 001 00 1 61210 11 000 0115 02",2024-06-28-loi-1-19-budget-general-2024-2025-companion,,budgets/BDI/2024.csv#bdi-2024-12-001-61210-0115-02,HONORAIRES DES INFORMATICIENS CONTRACTUELS
2024/25,12,MINISTERE DES AFFAIRES ETRANGERES ET DE LA COOPERATION AU DEVELOPPEMENT,001,CABINET,12 00 001 00 2 62360 11 000 0115 02,MAINTENANCE DU SITE WEB,,,2 62360,printed,printed,line,,30000000,,,,,,,appropriated,appropriated,whole,false,BIF,budget-document,appropriation-act,"Loi n°1/19 du 28 juin 2024 portant fixation du budget général 2024/2025, Tableau D (budget de fonctionnement et d'investissement sur les ressources nationales), p. 125, institution 12, service 001, line 12 00 001 00 2 62360 11 000 0115 02",2024-06-28-loi-1-19-budget-general-2024-2025-companion,,budgets/BDI/2024.csv#bdi-2024-12-001-62360-0115-02,MAINTENANCE DU SITE WEB
2024/25,14,"MINISTERE DES FINANCES, DU BUDGET ET DE LA PLANIFICATION ECONOMIQUE",001,CABINET,14 00 001 00 1 61210 11 000 0121 01,HONORAIRES DES INFORMATICIENS,,,1 61210,printed,printed,line,,698231483,,,,,,,appropriated,appropriated,partial,false,BIF,budget-document,appropriation-act,"Loi n°1/19 du 28 juin 2024 portant fixation du budget général 2024/2025, Tableau D (budget de fonctionnement et d'investissement sur les ressources nationales), p. 134, institution 14, service 001, line 14 00 001 00 1 61210 11 000 0121 01",2024-06-28-loi-1-19-budget-general-2024-2025-companion,,budgets/BDI/2024.csv#bdi-2024-14-001-61210-0121-01,HONORAIRES DES INFORMATICIENS
2024/25,14,"MINISTERE DES FINANCES, DU BUDGET ET DE LA PLANIFICATION ECONOMIQUE",001,CABINET,14 00 001 00 2 62340 11 000 0121 01,CONTRAT DES PRESTATIONS INFORMATIQUES,,,2 62340,printed,printed,line,,280000000,,,,,,,appropriated,appropriated,partial,false,BIF,budget-document,appropriation-act,"Loi n°1/19 du 28 juin 2024 portant fixation du budget général 2024/2025, Tableau D (budget de fonctionnement et d'investissement sur les ressources nationales), p. 135, institution 14, service 001, line 14 00 001 00 2 62340 11 000 0121 01",2024-06-28-loi-1-19-budget-general-2024-2025-companion,,budgets/BDI/2024.csv#bdi-2024-14-001-62340-0121-01,CONTRAT DES PRESTATIONS INFORMATIQUES
2024/25,14,"MINISTERE DES FINANCES, DU BUDGET ET DE LA PLANIFICATION ECONOMIQUE",001,CABINET,14 00 001 00 7 66110 11 000 0121 15,"REALISATION DU RECENSEMENT GENERAL DE LA POPULATION, DE L'HABITAT, DE L'AGRICULTURE ET DE L'ELEVAGE",,,7 66110,printed,printed,line,,20603999386,,,,,,,appropriated,appropriated,whole,false,BIF,budget-document,appropriation-act,"Loi n°1/19 du 28 juin 2024 portant fixation du budget général 2024/2025, Tableau D (budget de fonctionnement et d'investissement sur les ressources nationales), p. 135, institution 14, service 001, line 14 00 001 00 7 66110 11 000 0121 15",2024-06-28-loi-1-19-budget-general-2024-2025-companion,,budgets/BDI/2024.csv#bdi-2024-14-001-66110-0121-15,"REALISATION DU RECENSEMENT GENERAL DE LA POPULATION, DE L'HABITAT, DE L'AGRICULTURE ET DE L'ELEVAGE"
2024/25,14,"MINISTERE DES FINANCES, DU BUDGET ET DE LA PLANIFICATION ECONOMIQUE",024,INSTITUT NATIONAL DES STATISTIQUES AU BURUNDI (INSBU),024,INSTITUT NATIONAL DES STATISTIQUES AU BURUNDI (INSBU),,,,printed,printed,body,,3233272571,,,,,,,appropriated,appropriated,whole,false,BIF,budget-document,appropriation-act,"Loi n°1/19 du 28 juin 2024 portant fixation du budget général 2024/2025, Tableau D (budget de fonctionnement et d'investissement sur les ressources nationales), p. 139, institution 14, service 024 INSTITUT NATIONAL DES STATISTIQUES AU BURUNDI (INSBU), service total",2024-06-28-loi-1-19-budget-general-2024-2025-companion,,budgets/BDI/2024.csv#bdi-2024-14-024,INSTITUT NATIONAL DES STATISTIQUES AU BURUNDI (INSBU)
2024/25,14,"MINISTERE DES FINANCES, DU BUDGET ET DE LA PLANIFICATION ECONOMIQUE",528,STRATEGIE NATIONALE DU DEVELOPPEMENT DES STATISTIQUES DU BURUNDI,14 00 528 00 4 27100 11 000 0164 01,CONTREPARTIE A LA STRATEGIE NATIONALE DU DEVELOPPEMENT DES STATISTIQUES DU BURUNDI,,,4 27100,printed,printed,line,,30584230,,,,,,,appropriated,appropriated,whole,false,BIF,budget-document,appropriation-act,"Loi n°1/19 du 28 juin 2024 portant fixation du budget général 2024/2025, Tableau D (budget de fonctionnement et d'investissement sur les ressources nationales), p. 140, institution 14, service 528, line 14 00 528 00 4 27100 11 000 0164 01",2024-06-28-loi-1-19-budget-general-2024-2025-companion,,budgets/BDI/2024.csv#bdi-2024-14-528-27100-0164-01,CONTREPARTIE A LA STRATEGIE NATIONALE DU DEVELOPPEMENT DES STATISTIQUES DU BURUNDI
