fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
2024,20,MINISTERE DES FINANCES,20,Chapitre 20 - MINISTERE DES FINANCES,032,"GOUVERNANCE DOUANIERE, PROTECTION DE L'ESPACE ECONOMIQUE ET PARTICIPATION A LA SECURITE NATIONALE",,,,printed,printed,programme,11225686000,11225686000,,,,,,,proposed,appropriated,partial,false,XAF,budget-document,budget-estimates,"PLF 2024, article quatre-vingt-unième (programme table, AE/CP), chapitre 20, programme N° 63 code 032, column CP; enacted: Law No. 2023/019 (English promulgation, OCR layer), section eighty-one, head 20",2023-11-30-cmr-projet-de-loi-de-finances-2024-companion,,budgets/CMR/2024.csv#cmr-2024-20-032,"GOUVERNANCE DOUANIERE, PROTECTION DE L'ESPACE ECONOMIQUE ET PARTICIPATION A LA SECURITE NATIONALE"
2024,37,"MINISTERE DES DOMAINES, DU CADASTRE ET DES AFFAIRES FONCIERES",37,"Chapitre 37 - MINISTERE DES DOMAINES, DU CADASTRE ET DES AFFAIRES FONCIERES",026,MODERNISATION DU CADASTRE,,,,printed,printed,programme,1203574000,1203574000,,,,,,,proposed,appropriated,whole,false,XAF,budget-document,budget-estimates,"PLF 2024, article quatre-vingt-unième (programme table, AE/CP), chapitre 37, programme N° 122 code 026, column CP; enacted: Law No. 2023/019 (English promulgation, OCR layer), section eighty-one, head 37",2023-11-30-cmr-projet-de-loi-de-finances-2024-companion,,budgets/CMR/2024.csv#cmr-2024-37-026,MODERNISATION DU CADASTRE
2024,45,MINISTERE DES POSTES ET TELECOMMUNICATIONS,45,Chapitre 45 - MINISTERE DES POSTES ET TELECOMMUNICATIONS,129,DENSIFICATION DU RESEAU ET AMELIORATION DE LA COUVERTURE POSTALE NATIONALE,,,,printed,printed,programme,1286193000,1286193000,,,,,,,proposed,appropriated,partial,false,XAF,budget-document,budget-estimates,"PLF 2024, article quatre-vingt-unième (programme table, AE/CP), chapitre 45, programme N° 149 code 129, column CP; enacted: Law No. 2023/019 (English promulgation, OCR layer), section eighty-one, head 45",2023-11-30-cmr-projet-de-loi-de-finances-2024-companion,,budgets/CMR/2024.csv#cmr-2024-45-129,DENSIFICATION DU RESEAU ET AMELIORATION DE LA COUVERTURE POSTALE NATIONALE
2024,45,MINISTERE DES POSTES ET TELECOMMUNICATIONS,,Compte d'affectation spéciale - DEVELOPPEMENT DU SECTEUR POSTAL,129,DENSIFICATION DU RESEAU ET AMELIORATION DE LA COUVERTURE POSTALE NATIONALE,,,,printed,printed,programme,900000000,900000000,,,,,,,proposed,appropriated,partial,false,XAF,budget-document,budget-estimates,"PLF 2024, article quatre-vingt-troisième (crédits des comptes d'affectation spéciale, AE/CP), fund DEVELOPPEMENT DU SECTEUR POSTAL, programme 129, column CP; enacted: Law No. 2023/019 (English), section eighty-three",2023-11-30-cmr-projet-de-loi-de-finances-2024-companion,,budgets/CMR/2024.csv#cmr-2024-45-129-cas,DEVELOPPEMENT DU SECTEUR POSTAL - DENSIFICATION DU RESEAU ET AMELIORATION DE LA COUVERTURE POSTALE NATIONALE
2024,45,MINISTERE DES POSTES ET TELECOMMUNICATIONS,45,Chapitre 45 - MINISTERE DES POSTES ET TELECOMMUNICATIONS,130,DEVELOPPEMENT DE L'ECOSYSTEME NATIONAL DU NUMERIQUE,,,,printed,printed,programme,9489364000,9489364000,,,,,,,proposed,appropriated,whole,false,XAF,budget-document,budget-estimates,"PLF 2024, article quatre-vingt-unième (programme table, AE/CP), chapitre 45, programme N° 150 code 130, column CP; enacted: Law No. 2023/019 (English promulgation, OCR layer), section eighty-one, head 45",2023-11-30-cmr-projet-de-loi-de-finances-2024-companion,,budgets/CMR/2024.csv#cmr-2024-45-130,DEVELOPPEMENT DE L'ECOSYSTEME NATIONAL DU NUMERIQUE
2024,45,MINISTERE DES POSTES ET TELECOMMUNICATIONS,45,Chapitre 45 - MINISTERE DES POSTES ET TELECOMMUNICATIONS,131,GOUVERNANCE ET APPUI INSTITUTIONNEL DU MINISTERE DES POSTES ET TELECOMMUNICATIONS,,,,printed,printed,programme,3389399000,3389399000,,,,,,,proposed,appropriated,partial,false,XAF,budget-document,budget-estimates,"PLF 2024, article quatre-vingt-unième (programme table, AE/CP), chapitre 45, programme N° 151 code 131, column CP; enacted: Law No. 2023/019 (English promulgation, OCR layer), section eighty-one, head 45",2023-11-30-cmr-projet-de-loi-de-finances-2024-companion,,budgets/CMR/2024.csv#cmr-2024-45-131,GOUVERNANCE ET APPUI INSTITUTIONNEL DU MINISTERE DES POSTES ET TELECOMMUNICATIONS
2024,45,MINISTERE DES POSTES ET TELECOMMUNICATIONS,45,Chapitre 45 - MINISTERE DES POSTES ET TELECOMMUNICATIONS,132,SECURISATION DE L'ECOSYSTEME NATIONAL DU NUMERIQUE,,,,printed,printed,programme,921044000,921044000,,,,,,,proposed,appropriated,whole,false,XAF,budget-document,budget-estimates,"PLF 2024, article quatre-vingt-unième (programme table, AE/CP), chapitre 45, programme N° 152 code 132, column CP; enacted: Law No. 2023/019 (English promulgation, OCR layer), section eighty-one, head 45",2023-11-30-cmr-projet-de-loi-de-finances-2024-companion,,budgets/CMR/2024.csv#cmr-2024-45-132,SECURISATION DE L'ECOSYSTEME NATIONAL DU NUMERIQUE
2024,45,MINISTERE DES POSTES ET TELECOMMUNICATIONS,,Compte d'affectation spéciale - FONDS SPECIAL POUR LA SECURITE ELECTRONIQUE,132,SECURISATION DE L'ECOSYSTEME NATIONAL DU NUMERIQUE,,,,printed,printed,programme,1500000000,1500000000,,,,,,,proposed,appropriated,whole,false,XAF,budget-document,budget-estimates,"PLF 2024, article quatre-vingt-troisième (crédits des comptes d'affectation spéciale, AE/CP), fund FONDS SPECIAL POUR LA SECURITE ELECTRONIQUE, programme 132, column CP; enacted: Law No. 2023/019 (English), section eighty-three",2023-11-30-cmr-projet-de-loi-de-finances-2024-companion,,budgets/CMR/2024.csv#cmr-2024-45-132-cas,FONDS SPECIAL POUR LA SECURITE ELECTRONIQUE - SECURISATION DE L'ECOSYSTEME NATIONAL DU NUMERIQUE
2024,50,MINISTERE DE LA FONCTION PUBLIQUE ET DE LA REFORME ADMINISTRATIVE,50,Chapitre 50 - MINISTERE DE LA FONCTION PUBLIQUE ET DE LA REFORME ADMINISTRATIVE,040,AMELIORATION DE LA GESTION DES RESSOURCES HUMAINES DE L'ETAT,,,,printed,printed,programme,5973118000,5973118000,,,,,,,proposed,appropriated,partial,false,XAF,budget-document,budget-estimates,"PLF 2024, article quatre-vingt-unième (programme table, AE/CP), chapitre 50, programme N° 163 code 040, column CP; enacted: Law No. 2023/019 (English promulgation, OCR layer), section eighty-one, head 50",2023-11-30-cmr-projet-de-loi-de-finances-2024-companion,,budgets/CMR/2024.csv#cmr-2024-50-040,AMELIORATION DE LA GESTION DES RESSOURCES HUMAINES DE L'ETAT
2024,II,Plafonnement des taxes affectées aux organismes publics,,Agence Nationale des Technologies de l'Information et de la Communication (ANTIC),,Agence Nationale des Technologies de l'Information et de la Communication (ANTIC),,,,printed,printed,body,5500000000,5500000000,,,,,,,proposed,appropriated,whole,false,XAF,budget-document,budget-estimates,"PLF 2024, première partie, affectation des recettes, section II (plafonnement des taxes affectées aux organismes publics), article cinquante-huitième; enacted: Law No. 2023/019 (English promulgation, OCR layer), section fifty-eight",2023-11-30-cmr-projet-de-loi-de-finances-2024-companion,,budgets/CMR/2024.csv#cmr-2024-taxes-affectees-antic,Plafond des taxes affectées - Agence Nationale des Technologies de l'Information et de la Communication (ANTIC)
2024,II,Plafonnement des taxes affectées aux organismes publics,,Agence de Régulation des Télécommunications (ART),,Agence de Régulation des Télécommunications (ART),,,,printed,printed,body,15000000000,15000000000,,,,,,,proposed,appropriated,whole,false,XAF,budget-document,budget-estimates,"PLF 2024, première partie, affectation des recettes, section II (plafonnement des taxes affectées aux organismes publics), article cinquante-neuvième; enacted: Law No. 2023/019 (English promulgation, OCR layer), section fifty-nine",2023-11-30-cmr-projet-de-loi-de-finances-2024-companion,,budgets/CMR/2024.csv#cmr-2024-taxes-affectees-art,Plafond des taxes affectées - Agence de Régulation des Télécommunications (ART)
2025,2,Plafonnement des taxes affectées aux organismes publics,,Agence Nationale des Technologies de l'Information et de la Communication (ANTIC),,Agence Nationale des Technologies de l'Information et de la Communication (ANTIC),,,,printed,printed,body,7500000000,7500000000,,,,,,,proposed,appropriated,whole,false,XAF,budget-document,budget-estimates,"PLF 2025, première partie, affectation des recettes, section 2 (plafonnement des taxes affectées aux organismes publics), article cinquante-cinquième; enacted: Loi n°2024/013, p. 66",2024-11-29-cmr-projet-de-loi-de-finances-2025-francais-companion,,budgets/CMR/2025.csv#cmr-2025-taxes-affectees-antic,Plafond des taxes affectées - Agence Nationale des Technologies de l'Information et de la Communication (ANTIC)
