fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
2024,04,Secrétariat Général du Gouvernement,0461,Agence Nationale de Développement du Numérique (ANADEN),0461,Agence Nationale de Développement du Numérique (ANADEN),,,Transfert,printed,printed,body,,,75000000,,,,,,revised,revised,whole,false,KMF,budget-document,appropriation-act,"Loi de finances 2025 (loi n°24-016/AU, promulgated by décret n°24-186/PR), Annexe VI Classification par ministère et économique, second print, PDF p. 76 (annex page 5-6), service 0461, Total service, column LFR 2024",2024-12-19-com-decret-24-186-pr-loi-de-finances-2025-annexe-vi-companion,,budgets/COM/2024.csv#com-2024-04-0461,Agence Nationale de Développement du Numérique (ANADEN)
2024,06,"Ministère de la Justice, des Affaires Islamiques et de la Fonction Publique",0615,Direction de L'Etat Civil et Casier Judiciaire,0615,Direction de L'Etat Civil et Casier Judiciaire,,,Biens et service,printed,printed,body,,,2500000,,,,,,revised,revised,partial,false,KMF,budget-document,appropriation-act,"Loi de finances 2025 (loi n°24-016/AU, promulgated by décret n°24-186/PR), Annexe VI Classification par ministère et économique, second print, PDF p. 88 (annex page 17), service 0615, Total service, column LFR 2024",2024-12-19-com-decret-24-186-pr-loi-de-finances-2025-annexe-vi-companion,,budgets/COM/2024.csv#com-2024-06-0615,Direction de L'Etat Civil et Casier Judiciaire
2024,08,"Ministère des Finances, du Budget et du Secteur Bancaire",0808,Institut de la Statistique (INSEED),0808,Institut de la Statistique (INSEED),,,Salaire; Transfert,printed,printed,body,,,154093300,,,,,,revised,revised,whole,false,KMF,budget-document,appropriation-act,"Loi de finances 2025 (loi n°24-016/AU, promulgated by décret n°24-186/PR), Annexe VI Classification par ministère et économique, second print, PDF p. 98 (annex page 27), service 0808, Total service, column LFR 2024",2024-12-19-com-decret-24-186-pr-loi-de-finances-2025-annexe-vi-companion,,budgets/COM/2024.csv#com-2024-08-0808,Institut de la Statistique (INSEED)
2024,08,"Ministère des Finances, du Budget et du Secteur Bancaire",0825,Direction Générale de l'informatique,0825,Direction Générale de l'informatique,,,Salaire; Biens et service,printed,printed,body,,,9128000,,,,,,revised,revised,partial,false,KMF,budget-document,appropriation-act,"Loi de finances 2025 (loi n°24-016/AU, promulgated by décret n°24-186/PR), Annexe VI Classification par ministère et économique, second print, PDF p. 104 (annex page 33), service 0825, Total service, column LFR 2024",2024-12-19-com-decret-24-186-pr-loi-de-finances-2025-annexe-vi-companion,,budgets/COM/2024.csv#com-2024-08-0825,Direction Générale de l'informatique
2024,08,"Ministère des Finances, du Budget et du Secteur Bancaire",0835,Institut Régionale de la Statistique de Ngazidja,0835,Institut Régionale de la Statistique de Ngazidja,,,Salaire; Biens et service,printed,printed,body,,,58336400,,,,,,revised,revised,whole,false,KMF,budget-document,appropriation-act,"Loi de finances 2025 (loi n°24-016/AU, promulgated by décret n°24-186/PR), Annexe VI Classification par ministère et économique, second print, PDF p. 98 (annex page 27-28), service 0835, Total service, column LFR 2024",2024-12-19-com-decret-24-186-pr-loi-de-finances-2025-annexe-vi-companion,,budgets/COM/2024.csv#com-2024-08-0835,Institut Régionale de la Statistique de Ngazidja
2024,08,"Ministère des Finances, du Budget et du Secteur Bancaire",0836,Institut Régionale de la Statistique d'Anjouan,0836,Institut Régionale de la Statistique d'Anjouan,,,Salaire; Biens et service,printed,printed,body,,,27990400,,,,,,revised,revised,whole,false,KMF,budget-document,appropriation-act,"Loi de finances 2025 (loi n°24-016/AU, promulgated by décret n°24-186/PR), Annexe VI Classification par ministère et économique, second print, PDF p. 99 (annex page 28), service 0836, Total service, column LFR 2024",2024-12-19-com-decret-24-186-pr-loi-de-finances-2025-annexe-vi-companion,,budgets/COM/2024.csv#com-2024-08-0836,Institut Régionale de la Statistique d'Anjouan
2024,08,"Ministère des Finances, du Budget et du Secteur Bancaire",0837,Institut Régionale de la Statistique de Mohéli,0837,Institut Régionale de la Statistique de Mohéli,,,Salaire; Biens et service,printed,printed,body,,,42219200,,,,,,revised,revised,whole,false,KMF,budget-document,appropriation-act,"Loi de finances 2025 (loi n°24-016/AU, promulgated by décret n°24-186/PR), Annexe VI Classification par ministère et économique, second print, PDF p. 99 (annex page 28), service 0837, Total service, column LFR 2024",2024-12-19-com-decret-24-186-pr-loi-de-finances-2025-annexe-vi-companion,,budgets/COM/2024.csv#com-2024-08-0837,Institut Régionale de la Statistique de Mohéli
2024,09,"Ministère des Postes de Télécommunications, de l'Economie Numérique",0901,Cabinet Postes et Télécommunications,0901,Cabinet Postes et Télécommunications,,,Salaire; Biens et service,printed,printed,body,,,44585900,,,,,,revised,revised,partial,false,KMF,budget-document,appropriation-act,"Loi de finances 2025 (loi n°24-016/AU, promulgated by décret n°24-186/PR), Annexe VI Classification par ministère et économique, second print, PDF p. 106 (annex page 35), service 0901, Total service, column LFR 2024",2024-12-19-com-decret-24-186-pr-loi-de-finances-2025-annexe-vi-companion,,budgets/COM/2024.csv#com-2024-09-0901,Cabinet Postes et Télécommunications
2024,09,"Ministère des Postes de Télécommunications, de l'Economie Numérique",0902,Secretariat Géneral,0902,Secretariat Géneral,,,Salaire; Biens et service,printed,printed,body,,,16959335,,,,,,revised,revised,partial,false,KMF,budget-document,appropriation-act,"Loi de finances 2025 (loi n°24-016/AU, promulgated by décret n°24-186/PR), Annexe VI Classification par ministère et économique, second print, PDF p. 106 (annex page 35), service 0902, Total service, column LFR 2024",2024-12-19-com-decret-24-186-pr-loi-de-finances-2025-annexe-vi-companion,,budgets/COM/2024.csv#com-2024-09-0902,Secretariat Géneral
2024,09,"Ministère des Postes de Télécommunications, de l'Economie Numérique",0904,Direction Générale des Postes et Télécommunications,0904,Direction Générale des Postes et Télécommunications,,,Salaire; Biens et service; Transfert,printed,printed,body,,,498136005,,,,,,revised,revised,partial,false,KMF,budget-document,appropriation-act,"Loi de finances 2025 (loi n°24-016/AU, promulgated by décret n°24-186/PR), Annexe VI Classification par ministère et économique, second print, PDF p. 106 (annex page 35), service 0904, Total service, column LFR 2024",2024-12-19-com-decret-24-186-pr-loi-de-finances-2025-annexe-vi-companion,,budgets/COM/2024.csv#com-2024-09-0904,Direction Générale des Postes et Télécommunications
2024,09,"Ministère des Postes de Télécommunications, de l'Economie Numérique",0905,chambre du Numerique,0905,chambre du Numerique,,,Transfert,printed,printed,body,,,73000000,,,,,,revised,revised,whole,false,KMF,budget-document,appropriation-act,"Loi de finances 2025 (loi n°24-016/AU, promulgated by décret n°24-186/PR), Annexe VI Classification par ministère et économique, second print, PDF p. 107 (annex page 36), service 0905, Total service, column LFR 2024",2024-12-19-com-decret-24-186-pr-loi-de-finances-2025-annexe-vi-companion,,budgets/COM/2024.csv#com-2024-09-0905,chambre du Numerique
2025,04,Secrétariat Général du Gouvernement,0461,Agence Nationale de Développement du Numérique (ANADEN),0461,Agence Nationale de Développement du Numérique (ANADEN),,,Transfert,printed,printed,body,,75000000,110000000,,,,,,appropriated,revised,whole,false,KMF,budget-document,appropriation-act,"Loi de finances 2025 (loi n°24-016/AU, promulgated by décret n°24-186/PR), Annexe VI Classification par ministère et économique, second print, PDF p. 77 (annex page 6), service 0461, Total service, column LFA 2025; revised: Loi de finances 2026 (loi n°25-020/AU, promulgated by décret n°26-003/PR), Classification par ministère et économique, PDF p. 45 (page 7), service 0461, column LFR 2025",2024-12-19-com-decret-24-186-pr-loi-de-finances-2025-annexe-vi-companion,,budgets/COM/2025.csv#com-2025-04-0461,Agence Nationale de Développement du Numérique (ANADEN)
2025,06,"Ministère de la Justice, des Affaires Islamiques et de la Fonction Publique",0615,Direction de L'Etat Civil et Casier Judiciaire,0615,Direction de L'Etat Civil et Casier Judiciaire,,,Biens et service,printed,printed,body,,3000000,2000000,,,,,,appropriated,revised,partial,false,KMF,budget-document,appropriation-act,"Loi de finances 2025 (loi n°24-016/AU, promulgated by décret n°24-186/PR), Annexe VI Classification par ministère et économique, second print, PDF p. 88 (annex page 17), service 0615, Total service, column LFA 2025; revised: Loi de finances 2026 (loi n°25-020/AU, promulgated by décret n°26-003/PR), Classification par ministère et économique, PDF p. 62 (page 24), service 0615, column LFR 2025",2024-12-19-com-decret-24-186-pr-loi-de-finances-2025-annexe-vi-companion,,budgets/COM/2025.csv#com-2025-06-0615,Direction de L'Etat Civil et Casier Judiciaire
2025,08,"Ministère des Finances, du Budget et du Secteur Bancaire",0808,Institut de la Statistique (INSEED),0808,Institut de la Statistique (INSEED),,,Salaire; Transfert,printed,printed,body,,141615532,180123260,,,,,,appropriated,revised,whole,false,KMF,budget-document,appropriation-act,"Loi de finances 2025 (loi n°24-016/AU, promulgated by décret n°24-186/PR), Annexe VI Classification par ministère et économique, second print, PDF p. 98 (annex page 27), service 0808, Total service, column LFA 2025; revised: Loi de finances 2026 (loi n°25-020/AU, promulgated by décret n°26-003/PR), Classification par ministère et économique, PDF p. 77 (page 39), service 0808, column LFR 2025",2024-12-19-com-decret-24-186-pr-loi-de-finances-2025-annexe-vi-companion,,budgets/COM/2025.csv#com-2025-08-0808,Institut de la Statistique (INSEED)
2025,08,"Ministère des Finances, du Budget et du Secteur Bancaire",0825,Direction Générale de l'informatique,0825,Direction Générale de l'informatique,,,Salaire; Biens et service,printed,printed,body,,9128000,0,,,,,,appropriated,revised,partial,false,KMF,budget-document,appropriation-act,"Loi de finances 2025 (loi n°24-016/AU, promulgated by décret n°24-186/PR), Annexe VI Classification par ministère et économique, second print, PDF p. 104 (annex page 33), service 0825, Total service, column LFA 2025; revised: Loi de finances 2026 (loi n°25-020/AU, promulgated by décret n°26-003/PR), Classification par ministère et économique, PDF p. 84 (page 46), service 0825, column LFR 2025",2024-12-19-com-decret-24-186-pr-loi-de-finances-2025-annexe-vi-companion,,budgets/COM/2025.csv#com-2025-08-0825,Direction Générale de l'informatique
2025,08,"Ministère des Finances, du Budget et du Secteur Bancaire",0835,Institut Régionale de la Statistique de Ngazidja,0835,Institut Régionale de la Statistique de Ngazidja,,,Salaire; Biens et service,printed,printed,body,,58336400,2000000,,,,,,appropriated,revised,whole,false,KMF,budget-document,appropriation-act,"Loi de finances 2025 (loi n°24-016/AU, promulgated by décret n°24-186/PR), Annexe VI Classification par ministère et économique, second print, PDF p. 99 (annex page 28), service 0835, Total service, column LFA 2025; revised: Loi de finances 2026 (loi n°25-020/AU, promulgated by décret n°26-003/PR), Classification par ministère et économique, PDF p. 78 (page 40), service 0835, column LFR 2025",2024-12-19-com-decret-24-186-pr-loi-de-finances-2025-annexe-vi-companion,,budgets/COM/2025.csv#com-2025-08-0835,Institut Régionale de la Statistique de Ngazidja
2025,08,"Ministère des Finances, du Budget et du Secteur Bancaire",0836,Institut Régionale de la Statistique d'Anjouan,0836,Institut Régionale de la Statistique d'Anjouan,,,Salaire; Biens et service,printed,printed,body,,27990400,2200000,,,,,,appropriated,revised,whole,false,KMF,budget-document,appropriation-act,"Loi de finances 2025 (loi n°24-016/AU, promulgated by décret n°24-186/PR), Annexe VI Classification par ministère et économique, second print, PDF p. 99 (annex page 28), service 0836, Total service, column LFA 2025; revised: Loi de finances 2026 (loi n°25-020/AU, promulgated by décret n°26-003/PR), Classification par ministère et économique, PDF p. 78 (page 40), service 0836, column LFR 2025",2024-12-19-com-decret-24-186-pr-loi-de-finances-2025-annexe-vi-companion,,budgets/COM/2025.csv#com-2025-08-0836,Institut Régionale de la Statistique d'Anjouan
2025,08,"Ministère des Finances, du Budget et du Secteur Bancaire",0837,Institut Régionale de la Statistique de Mohéli,0837,Institut Régionale de la Statistique de Mohéli,,,Salaire; Biens et service,printed,printed,body,,42219200,20834015,,,,,,appropriated,revised,whole,false,KMF,budget-document,appropriation-act,"Loi de finances 2025 (loi n°24-016/AU, promulgated by décret n°24-186/PR), Annexe VI Classification par ministère et économique, second print, PDF p. 99 (annex page 28), service 0837, Total service, column LFA 2025; revised: Loi de finances 2026 (loi n°25-020/AU, promulgated by décret n°26-003/PR), Classification par ministère et économique, PDF p. 78 (page 40), service 0837, column LFR 2025",2024-12-19-com-decret-24-186-pr-loi-de-finances-2025-annexe-vi-companion,,budgets/COM/2025.csv#com-2025-08-0837,Institut Régionale de la Statistique de Mohéli
2025,09,"Ministère des Postes de Télécommunications, de l'Economie Numérique",0901,Cabinet Postes et Télécommunications,0901,Cabinet Postes et Télécommunications,,,Salaire; Biens et service,printed,printed,body,,40107058,27664200,,,,,,appropriated,revised,partial,false,KMF,budget-document,appropriation-act,"Loi de finances 2025 (loi n°24-016/AU, promulgated by décret n°24-186/PR), Annexe VI Classification par ministère et économique, second print, PDF p. 106 (annex page 35), service 0901, Total service, column LFA 2025; revised: Loi de finances 2026 (loi n°25-020/AU, promulgated by décret n°26-003/PR), Classification par ministère et économique, PDF p. 87 (page 49), service 0901, column LFR 2025",2024-12-19-com-decret-24-186-pr-loi-de-finances-2025-annexe-vi-companion,,budgets/COM/2025.csv#com-2025-09-0901,Cabinet Postes et Télécommunications
2025,09,"Ministère des Postes de Télécommunications, de l'Economie Numérique",0902,Secretariat Géneral,0902,Secretariat Géneral,,,Salaire; Biens et service,printed,printed,body,,16192244,17546005,,,,,,appropriated,revised,partial,false,KMF,budget-document,appropriation-act,"Loi de finances 2025 (loi n°24-016/AU, promulgated by décret n°24-186/PR), Annexe VI Classification par ministère et économique, second print, PDF p. 106 (annex page 35), service 0902, Total service, column LFA 2025; revised: Loi de finances 2026 (loi n°25-020/AU, promulgated by décret n°26-003/PR), Classification par ministère et économique, PDF p. 87 (page 49), service 0902, column LFR 2025",2024-12-19-com-decret-24-186-pr-loi-de-finances-2025-annexe-vi-companion,,budgets/COM/2025.csv#com-2025-09-0902,Secretariat Géneral
2025,09,"Ministère des Postes de Télécommunications, de l'Economie Numérique",0904,Direction Générale des Postes et Télécommunications,0904,Direction Générale des Postes et Télécommunications,,,Salaire; Biens et service; Transfert,printed,printed,body,,56016514,55127440,,,,,,appropriated,revised,partial,false,KMF,budget-document,appropriation-act,"Loi de finances 2025 (loi n°24-016/AU, promulgated by décret n°24-186/PR), Annexe VI Classification par ministère et économique, second print, PDF p. 106 (annex page 35), service 0904, Total service, column LFA 2025; revised: Loi de finances 2026 (loi n°25-020/AU, promulgated by décret n°26-003/PR), Classification par ministère et économique, PDF p. 88 (page 50), service 0904, column LFR 2025",2024-12-19-com-decret-24-186-pr-loi-de-finances-2025-annexe-vi-companion,,budgets/COM/2025.csv#com-2025-09-0904,Direction Générale des Postes et Télécommunications
2025,09,"Ministère des Postes de Télécommunications, de l'Economie Numérique",0905,chambre du Numerique,0905,chambre du Numerique,,,Transfert,printed,printed,body,,73000000,73000000,,,,,,appropriated,revised,whole,false,KMF,budget-document,appropriation-act,"Loi de finances 2025 (loi n°24-016/AU, promulgated by décret n°24-186/PR), Annexe VI Classification par ministère et économique, second print, PDF p. 107 (annex page 36), service 0905, Total service, column LFA 2025; revised: Loi de finances 2026 (loi n°25-020/AU, promulgated by décret n°26-003/PR), Classification par ministère et économique, PDF p. 88 (page 50), service 0910, column LFR 2025",2024-12-19-com-decret-24-186-pr-loi-de-finances-2025-annexe-vi-companion,,budgets/COM/2025.csv#com-2025-09-0905,chambre du Numerique
