fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
2024,04,مهمة رئاسة الحكومة (Presidency of the Government),04,الهيئة الوطنية لحماية المعطيات الشخصية (INPDP),04.1,الإشراف (Supervision),04.1.1,الإشراف,wages 124-01-031; operating 224-01-031; interventions 324-01-031,printed,printed,body,,154000,,,,,,,appropriated,appropriated,whole,false,TND,budget-document,budget-estimates,"Budget note 2024, mission 04 Presidency of the Government, detailed wage, operating and intervention tables, programme 1, activity 6, lines 124-01-031, 224-01-031, 324-01-031, PDF p.176, 201, 215 (printed 169, 194, 208)",2024-01-01-tun-budget-mission-presidence-du-gouvernement-2024-companion,,budgets/TUN/2024.csv#tun-2024-04-1-1-inpdp,الهيئة الوطنية لحماية المعطيات الشخصية (national personal-data protection authority)
2024,04,مهمة رئاسة الحكومة (Presidency of the Government),04,Presidency of the Government,04.2,الرقابة (Oversight),04.2.1,الرقابة,investment (605),printed,printed,programme,,500000,,,,,,,appropriated,appropriated,whole,false,TND,budget-document,budget-estimates,"Budget note 2024, mission 04 Presidency of the Government, detailed investment table, programme 2, activity 6, article 605 paragraph 0019, PDF p.164 (printed 157)",2024-01-01-tun-budget-mission-presidence-du-gouvernement-2024-companion,,budgets/TUN/2024.csv#tun-2024-04-2-1-605-0019,"اقتناء برمجيات إعلامية لفائدة المحكمة الإدارية (software for the Administrative Court), 605-0019"
2024,04,مهمة رئاسة الحكومة (Presidency of the Government),04,Tunisian Radio,04.3,"الإعلام والإتصال والتكوين (Information, communication and training)",04.3.3,الإعلام والإتصال والتكوين,interventions (805),printed,printed,programme,,273000,,,,,,,appropriated,appropriated,partial,false,TND,budget-document,budget-estimates,"Budget note 2024, mission 04 Presidency of the Government, detailed intervention table, programme 3, operational unit 1, line 805-0007, PDF p.219 (printed 212)",2024-01-01-tun-budget-mission-presidence-du-gouvernement-2024-companion,,budgets/TUN/2024.csv#tun-2024-04-3-3-805-0007,"إدخال الإعلامية بمؤسسة الإذاعة التونسية (computerisation, Tunisian Radio), 805-0007"
2024,04,مهمة رئاسة الحكومة (Presidency of the Government),04,Tunisian Television,04.3,"الإعلام والإتصال والتكوين (Information, communication and training)",04.3.3,الإعلام والإتصال والتكوين,interventions (805),printed,printed,programme,,380000,,,,,,,appropriated,appropriated,partial,false,TND,budget-document,budget-estimates,"Budget note 2024, mission 04 Presidency of the Government, detailed intervention table, programme 3, operational unit 1, line 805-0504, PDF p.219 (printed 212)",2024-01-01-tun-budget-mission-presidence-du-gouvernement-2024-companion,,budgets/TUN/2024.csv#tun-2024-04-3-3-805-0504,"إدخال الإعلامية بمؤسسة التلفزة التونسية (computerisation, Tunisian Television), 805-0504"
2024,04,مهمة رئاسة الحكومة (Presidency of the Government),04,Tunisian Television,04.3,"الإعلام والإتصال والتكوين (Information, communication and training)",04.3.3,الإعلام والإتصال والتكوين,interventions (805),printed,printed,programme,,140000,,,,,,,appropriated,appropriated,whole,false,TND,budget-document,budget-estimates,"Budget note 2024, mission 04 Presidency of the Government, detailed intervention table, programme 3, operational unit 1, line 805-0505, PDF p.219 (printed 212)",2024-01-01-tun-budget-mission-presidence-du-gouvernement-2024-companion,,budgets/TUN/2024.csv#tun-2024-04-3-3-805-0505,"المخطط المديري للإعلامية (IT master plan, Tunisian Television), 805-0505"
2024,04,مهمة رئاسة الحكومة (Presidency of the Government),04,Tunisian Television,04.3,"الإعلام والإتصال والتكوين (Information, communication and training)",04.3.3,الإعلام والإتصال والتكوين,interventions (805),printed,printed,programme,,100000,,,,,,,appropriated,appropriated,whole,false,TND,budget-document,budget-estimates,"Budget note 2024, mission 04 Presidency of the Government, detailed intervention table, programme 3, operational unit 1, line 805-0535, PDF p.219 (printed 212)",2024-01-01-tun-budget-mission-presidence-du-gouvernement-2024-companion,,budgets/TUN/2024.csv#tun-2024-04-3-3-805-0535,"اقتناء تطبيقات و برمجيات نظم اعلامية (software and information-system applications, Tunisian Television), 805-0535"
2024,04,مهمة رئاسة الحكومة (Presidency of the Government),04,Presidency of the Government,04.4,التصرف في القطاع العمومي (Public-sector management),,,investment (605),printed,printed,programme,,100000,,,,,,,appropriated,appropriated,partial,false,TND,budget-document,budget-estimates,"Budget note 2024, mission 04 Presidency of the Government, detailed investment table, programme 4 (Amed programme 5), activity 2, article 605 paragraph 0003, PDF p.166 (printed 159)",2024-01-01-tun-budget-mission-presidence-du-gouvernement-2024-companion,,budgets/TUN/2024.csv#tun-2024-04-4-1-605-0003,"اقتناء معدات وتطبيقات اعلامية لفائدة المدرسة الوطنية للإدارة (IT equipment and applications for the National School of Administration), 605-0003"
2024,04,مهمة رئاسة الحكومة (Presidency of the Government),04,Presidency of the Government,04.5,تحديث الخدمات الإدارية (Modernisation of administrative services),04.5.1,تحديث الخدمات الإدارية,wages,printed,printed,programme,,561000,,,,,,,appropriated,appropriated,partial,false,TND,budget-document,budget-estimates,"Budget note 2024, mission 04 Presidency of the Government, detailed wage table, programme 5 (Amed programme 6), operational unit 3, activity 3, PDF p.199-200 (printed 192-193)",2024-01-01-tun-budget-mission-presidence-du-gouvernement-2024-companion,,budgets/TUN/2024.csv#tun-2024-04-5-1-A3-wages,النشاط 3: تطوير الإدارة الالكترونية وارساء الحكومة المفتوحة - وحدة الادارة الالكترونية (e-administration and open government: e-administration unit)
2024,04,مهمة رئاسة الحكومة (Presidency of the Government),04,Presidency of the Government,04.9,القيادة والمساندة (Steering and support),04.9.2,المساندة,operating (201-19-002),printed,printed,programme,,7000,,,,,,,appropriated,appropriated,whole,false,TND,budget-document,budget-estimates,"Budget note 2024, mission 04 Presidency of the Government, detailed operating-expense table, programme 9, activity 7, unit A, PDF p.209 (printed 202)",2024-01-01-tun-budget-mission-presidence-du-gouvernement-2024-companion,,budgets/TUN/2024.csv#tun-2024-04-9-2-201-19-002,"شراء منظومات (software purchase), 201-19-002"
2024,04,مهمة رئاسة الحكومة (Presidency of the Government),04,Presidency of the Government,04.9,القيادة والمساندة (Steering and support),04.9.2,المساندة,operating (201-19-099),printed,printed,programme,,500000,,,,,,,appropriated,appropriated,partial,false,TND,budget-document,budget-estimates,"Budget note 2024, mission 04 Presidency of the Government, detailed operating-expense table, programme 9, activity 7, unit A, PDF p.209 (printed 202)",2024-01-01-tun-budget-mission-presidence-du-gouvernement-2024-companion,,budgets/TUN/2024.csv#tun-2024-04-9-2-201-19-099,"خدمات إعلامية أخرى (other IT services), 201-19-099"
2024,04,مهمة رئاسة الحكومة (Presidency of the Government),04,Presidency of the Government,04.9,القيادة والمساندة (Steering and support),04.9.2,المساندة,operating (201-20),printed,printed,programme,,60000,,,,,,,appropriated,appropriated,whole,false,TND,budget-document,budget-estimates,"Budget note 2024, mission 04 Presidency of the Government, detailed operating-expense table, programme 9, activity 7, unit A, PDF p.209 (printed 202)",2024-01-01-tun-budget-mission-presidence-du-gouvernement-2024-companion,,budgets/TUN/2024.csv#tun-2024-04-9-2-201-20,"نفقات استغلال المنظومات الإعلامية (running costs of IT systems), 201-20"
2024,04,مهمة رئاسة الحكومة (Presidency of the Government),04,Presidency of the Government,04.9,القيادة والمساندة (Steering and support),04.9.2,المساندة,investment (605),printed,printed,programme,,100000,,,,,,,appropriated,appropriated,whole,false,TND,budget-document,budget-estimates,"Budget note 2024, mission 04 Presidency of the Government, detailed investment table, programme 9 (Amed programme 4), activity 7, article 605 paragraph 0009, PDF p.165 (printed 158)",2024-01-01-tun-budget-mission-presidence-du-gouvernement-2024-companion,,budgets/TUN/2024.csv#tun-2024-04-9-2-605-0009,"تطوير المنظومات والشبكات الإعلامية (development of IT systems and networks), 605-0009"
2024,05,مهمة الداخلية (Interior),05,Interior,05.1,الأمن الوطني (National security),05.1.2,الكفاءات ووسائل العمل,investment (632),printed,printed,programme,,340000,,,,,,,appropriated,appropriated,partial,false,TND,budget-document,budget-estimates,"Budget note 2024, mission 05 Interior, detailed investment table, new projects, programme 1, sub-programme 2, unit 1, activity 3, article 632 paragraph 0029, PDF p.125 (printed 118)",2023-11-01-tun-budget-mission-interieur-2024-companion,,budgets/TUN/2024.csv#tun-2024-05-1-2-632-0029-new,"تجهيزات بعنوان جواز السفر (passport equipment), 632-0029, new project"
2024,05,مهمة الداخلية (Interior),05,Interior,05.1,الأمن الوطني (National security),05.1.2,الكفاءات ووسائل العمل,investment (632),printed,printed,programme,,750000,,,,,,,appropriated,appropriated,partial,false,TND,budget-document,budget-estimates,"Budget note 2024, mission 05 Interior, detailed investment table, projects under way, programme 1, sub-programme 2, unit 1, activity 3, article 632 paragraph 0029, PDF p.119 (printed 112)",2023-11-01-tun-budget-mission-interieur-2024-companion,,budgets/TUN/2024.csv#tun-2024-05-1-2-632-0029-on,"تجهيزات بعنوان جواز السفر (passport equipment), 632-0029, project under way"
2024,05,مهمة الداخلية (Interior),05,Interior,05.1,الأمن الوطني (National security),05.1.2,الكفاءات ووسائل العمل,investment (632),printed,printed,programme,,500000,,,,,,,appropriated,appropriated,whole,false,TND,budget-document,budget-estimates,"Budget note 2024, mission 05 Interior, detailed investment table, new projects, programme 1, sub-programme 2, unit 2, activity 4, article 632 paragraph ج001, PDF p.125 (printed 118)",2023-11-01-tun-budget-mission-interieur-2024-companion,,budgets/TUN/2024.csv#tun-2024-05-1-2-632-J001,"إقتناء تجهيزات لفائدة جواز السفر البيومتري (biometric passport equipment), 632-ج001"
