fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
2024,010A000,010A000 : Seychelles Intelligence Service,010A000,Seychelles Intelligence Service,010A000-P1,"P1: Governance, Management and Administration",,,,printed,printed,programme,,169000,,,,,,,appropriated,appropriated,whole,false,SCR,budget-document,budget-estimates,"2024 Budget Estimates of Revenue and Expenditure, Part 2, Seychelles Intelligence Service, Table 3 New initiatives funded, PDF p. 88, row Software License fees, column Funding 2024",2023-11-03-syc-budget-estimates-2024-part-2-companion,,budgets/SYC/2024.csv#syc-2024-010a000-p1-software-licences,Software License fees
2024,012X002,012X002 : Registration Division,012X002,Registration Division,012X002-P2,P2: Registration Services,,,,printed,printed,programme,,7853000,7935057,,6544979,,83.3,82.5,appropriated,actual,partial,false,SCR,budget-document,budget-estimates,"2024 Budget Estimates of Revenue and Expenditure, Part 2, Registration Division, Consolidated expenditure estimates, PDF p. 77, row P2, column 2024 Budget; revised and actual: Financial Statements of the Government of Seychelles for 2024 (AFS 2024), head 012X002, Total - P2, PDF p. 56",2023-11-03-syc-budget-estimates-2024-part-2-companion,,budgets/SYC/2024.csv#syc-2024-012x002-p2,Registration Division - Registration Services
2024,020D000,020D000 : Seychelles Communications Regulatory Authority,020D000,Seychelles Communications Regulatory Authority,020D000-P1,P1: ICT Regulatory Framework Development and Enforcement,,,,printed,printed,programme,,11046000,10246252,,8725821,,79.0,85.2,appropriated,actual,partial,false,SCR,budget-document,budget-estimates,"2024 Budget Estimates of Revenue and Expenditure, Part 2, SCRA, Consolidated expenditure estimates, PDF p. 130, row P1, column 2024 Budget; revised and actual: Financial Statements of the Government of Seychelles for 2024 (AFS 2024), head 020D000, PDF p. 65",2023-11-03-syc-budget-estimates-2024-part-2-companion,,budgets/SYC/2024.csv#syc-2024-020d000-p1,Seychelles Communications Regulatory Authority
2024,020E000,020E000 : Information Commission,020E000,Information Commission,020E000-P1,"P1: Information, Management and Administration",,,,printed,printed,programme,,3529000,3528535,,3060296,,86.7,86.7,appropriated,actual,whole,false,SCR,budget-document,budget-estimates,"2024 Budget Estimates of Revenue and Expenditure, Part 2, Information Commission, Table 2 Consolidated expenditure estimates, PDF p. 115, row P1, column 2024 Budget; revised and actual: Financial Statements of the Government of Seychelles for 2024 (AFS 2024), head 020E000, Total - P1, PDF p. 62",2023-11-03-syc-budget-estimates-2024-part-2-companion,,budgets/SYC/2024.csv#syc-2024-020e000-p1,Information Commission
2024,022X000,022X000 : Department of Information and Communication Technologies,022X000,Department of Information and Communication Technologies,,Other appropriation: Laptop Scheme,,,,printed,printed,programme,,5000000,10800000,,7628955,,152.6,70.6,appropriated,actual,whole,false,SCR,budget-document,budget-estimates,"2024 Budget Estimates of Revenue and Expenditure, Part 2, Summary of Expenditure Estimates, Social Programs of Government, PDF p. 42, row Laptop Scheme, column 2024 Budget; revised and actual: Financial Statements of the Government of Seychelles for 2024 (AFS 2024), Transfers to Public Sector 2024, Social Programs of Central Government, PDF p. 176, row Laptop Scheme",2023-11-03-syc-budget-estimates-2024-part-2-companion,,budgets/SYC/2024.csv#syc-2024-022x000-laptop-scheme,Laptop Scheme
2024,022X000,022X000 : Department of Information and Communication Technologies,022X000,Department of Information and Communication Technologies,022X000-P1,"P1: Governance, Management and Administration",,,,printed,printed,programme,,18653000,27187185,,25567780,,137.1,94.0,appropriated,actual,whole,false,SCR,budget-document,budget-estimates,"2024 Budget Estimates of Revenue and Expenditure, Part 2, DICT, Table 3 Consolidated expenditure estimates, PDF p. 109, row P1, column 2024 Budget; revised and actual: Financial Statements of the Government of Seychelles for 2024 (AFS 2024), Current & Capital Expenditure 2024, head 022X000, Total - P1, PDF p. 60",2023-11-03-syc-budget-estimates-2024-part-2-companion,,budgets/SYC/2024.csv#syc-2024-022x000-p1,"DICT - Governance, Management and Administration"
2024,022X000,022X000 : Department of Information and Communication Technologies,022X000,Department of Information and Communication Technologies,022X000-P3,P3: Government Process Transformation and Electronic Service Delivery Channels,,,,printed,printed,programme,,60274000,51740321,,48308455,,80.1,93.4,appropriated,actual,whole,false,SCR,budget-document,budget-estimates,"2024 Budget Estimates of Revenue and Expenditure, Part 2, DICT, Table 3 Consolidated expenditure estimates, PDF p. 109, row P3, column 2024 Budget; revised and actual: Financial Statements of the Government of Seychelles for 2024 (AFS 2024), head 022X000, P3 (printed there as Government Connectivity and Datacenter Infrastructure), PDF p. 61",2023-11-03-syc-budget-estimates-2024-part-2-companion,,budgets/SYC/2024.csv#syc-2024-022x000-p3,DICT - Government Process Transformation and Electronic Service Delivery Channels
2024,031X000,031X000 : The Judiciary,031X000,The Judiciary,031X000-P1,"P1: Governance, Management and Administration",031X000-P1-SP2,SP2: Secretariat of the Registrar,,printed,printed,programme,,120000,,,,,,,appropriated,appropriated,whole,false,SCR,budget-document,budget-estimates,"2024 Budget Estimates of Revenue and Expenditure, Part 2, The Judiciary, Table 4 New initiatives funded, PDF p. 148, row Digitalisation of Courtrooms, column Funding 2024",2023-11-03-syc-budget-estimates-2024-part-2-companion,,budgets/SYC/2024.csv#syc-2024-031x000-p1-sp2-courtroom-digitalisation,Digitalisation of Courtrooms
2024,040C000,040C000 : Seychelles Revenue Commission,040C000,Seychelles Revenue Commission,040C000-P1,"P1: Governance, Management and Administration",040C000-P1-SP2,SP2: Support Services,,printed,printed,programme,,131000,,,,,,,appropriated,appropriated,whole,false,SCR,budget-document,budget-estimates,"2024 Budget Estimates of Revenue and Expenditure, Part 2, Seychelles Revenue Commission, Table 4 New initiatives funded, PDF p. 233, row License for Bulk Email, column Funding 2024",2023-11-03-syc-budget-estimates-2024-part-2-companion,,budgets/SYC/2024.csv#syc-2024-040c000-p1-sp2-bulk-email-licence,License for Bulk Email
2024,040C000,040C000 : Seychelles Revenue Commission,040C000,Seychelles Revenue Commission,040C000-P3,P3: Inspection and Detection,040C000-P3-SP3,SP3: Tax (as printed),,printed,printed,programme,,1700000,,,,,,,appropriated,appropriated,whole,false,SCR,budget-document,budget-estimates,"2024 Budget Estimates of Revenue and Expenditure, Part 2, Seychelles Revenue Commission, Table 4 New initiatives funded, PDF p. 233, row ASYCUDA Server Administration, column Funding 2024",2023-11-03-syc-budget-estimates-2024-part-2-companion,,budgets/SYC/2024.csv#syc-2024-040c000-p3-sp3-asycuda,ASYCUDA Server Administration
