fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
2025,3,3-Presidência do Conselho de Ministros,3,Presidência do Conselho de Ministros,343920101,"PROJECTO TRANSFORMAÇÃO DIGITAL (PRIMAVERA, DATA CENTER, COMUNICAÇÕES, SAGE R",,,6200 - compras de bens e serviços não ventilados,printed,printed,project,20000000,,,,,,,,proposed,proposed,whole,false,XOF,budget-document,budget-estimates,"Proposta OGE 2025, Anexo IV, Proposta de previsão orçamental (Título, Capítulo, Natureza), PDF p. 177 (annex p. 10/178), secção 3, título 7 Despesas de Investimento, capítulo 343920101, row Int, coluna OGE 2025 (6) Total",2024-09-01-gnb-proposta-oge-2025-companion,,budgets/GNB/2025.csv#gnb-2025-3-343920101,"PROJECTO TRANSFORMAÇÃO DIGITAL (PRIMAVERA, DATA CENTER, COMUNICAÇÕES, SAGE R"
2025,14,14-Secretaria de Estado do Plano e Integraçao Regional,14,Secretaria de Estado do Plano e Integraçao Regional,992940501,PROJECTO DE AQUISIÇÃO DE PLATAFORMA DE GESTÃO DE DADOS PIP,,,6200 - compras de bens e serviços não ventilados,printed,printed,project,60000000,,,,,,,,proposed,proposed,whole,false,XOF,budget-document,budget-estimates,"Proposta OGE 2025, Anexo IV, Proposta de previsão orçamental (Título, Capítulo, Natureza), PDF p. 232 (annex p. 65/178), secção 14, título 7 Despesas de Investimento, capítulo 992940501, row Int, coluna OGE 2025 (6) Total",2024-09-01-gnb-proposta-oge-2025-companion,,budgets/GNB/2025.csv#gnb-2025-14-992940501,PROJECTO DE AQUISIÇÃO DE PLATAFORMA DE GESTÃO DE DADOS PIP
2025,18,18-Ministerio da Saude Publica,18,Ministerio da Saude Publica,611940101,PROJECTO E-SAÚDE,,,6200 - compras de bens e serviços não ventilados,printed,printed,project,50000000,,,,,,,,proposed,proposed,whole,false,XOF,budget-document,budget-estimates,"Proposta OGE 2025, Anexo IV, Proposta de previsão orçamental (Título, Capítulo, Natureza), PDF p. 247 (annex p. 80/178), secção 18, título 7 Despesas de Investimento, capítulo 611940101, row Int, coluna OGE 2025 (6) Total",2024-09-01-gnb-proposta-oge-2025-companion,,budgets/GNB/2025.csv#gnb-2025-18-611940101,PROJECTO E-SAÚDE
2025,21,"21-Ministério da Obras Publicas, Habitação e Urbanismo",21,"Ministério da Obras Publicas, Habitação e Urbanismo",721930423,PROJETO DE SISTEMA DE INFORMAÇAO GEOGRAFICA-ORDENAMENTO DO TERRITORIO (SIGO,,,6200 - compras de bens e serviços não ventilados,printed,printed,project,20000000,,,,,,,,proposed,proposed,whole,false,XOF,budget-document,budget-estimates,"Proposta OGE 2025, Anexo IV, Proposta de previsão orçamental (Título, Capítulo, Natureza), PDF p. 263 (annex p. 96/178), secção 21, título 7 Despesas de Investimento, capítulo 721930423, row Int, coluna OGE 2025 (6) Total",2024-09-01-gnb-proposta-oge-2025-companion,,budgets/GNB/2025.csv#gnb-2025-21-721930423,PROJETO DE SISTEMA DE INFORMAÇAO GEOGRAFICA-ORDENAMENTO DO TERRITORIO (SIGO
2025,43,43-Ministério dos Transportes e Comunicações,43,Ministério dos Transportes e Comunicações,441940102,PROJECTO REGIONAL DE INTEGRACAO DIGITAL (WARDIP),,,,printed,printed,project,20000000,,,,,,,,proposed,proposed,whole,false,XOF,budget-document,budget-estimates,"Proposta OGE 2025, Anexo IV, Proposta de previsão orçamental (Título, Capítulo, Natureza), PDF p. 315 (annex p. 148/178), secção 43, título 7 Despesas de Investimento, capítulo 441940102, row Int, coluna OGE 2025 (6) Total",2024-09-01-gnb-proposta-oge-2025-companion,,budgets/GNB/2025.csv#gnb-2025-43-441940102,PROJECTO REGIONAL DE INTEGRACAO DIGITAL (WARDIP)
2025,49,49-MINISTERIO DA ENERGIA e INDUSTRIA,49,MINISTERIO DA ENERGIA e INDUSTRIA,992990202,PROJECTO DE SISTEMA DE INFORMAÇÃO ENERGETICA (SIE),,,6200 - compras de bens e serviços não ventilados,printed,printed,project,10000000,,,,,,,,proposed,proposed,unclear,false,XOF,budget-document,budget-estimates,"Proposta OGE 2025, Anexo IV, Proposta de previsão orçamental (Título, Capítulo, Natureza), PDF p. 323 (annex p. 156/178), secção 49, título 7 Despesas de Investimento, capítulo 992990202, row Int, coluna OGE 2025 (6) Total",2024-09-01-gnb-proposta-oge-2025-companion,,budgets/GNB/2025.csv#gnb-2025-49-992990202,PROJECTO DE SISTEMA DE INFORMAÇÃO ENERGETICA (SIE)
2026,3,3-Primatura,3,Primatura,343920101,"PROJECTO TRANSFORMAÇÃO DIGITAL (PRIMAVERA, DATA CENTER, COMUNICAÇÕES, SAGE R",,,6200 - compras de bens e serviços não ventilados,printed,printed,project,,10000000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"OGE 2026 (Lei do Orçamento e volume, Dezembro de 2025), Anexo VII, Proposta de previsão orçamental (Título, Capítulo, Natureza), PDF p. 225 (annex p. 9/170), secção 3, título 7 Despesas de Investimento, capítulo 343920101, row Int, coluna OGE 2026 (6) Total",2025-12-01-mef-guine-bissau-oge-2026,,budgets/GNB/2026.csv#gnb-2026-3-343920101,"PROJECTO TRANSFORMAÇÃO DIGITAL (PRIMAVERA, DATA CENTER, COMUNICAÇÕES, SAGE R"
2026,11,11-Ministério da Administração territorial e Gestão eleitoral,11,Ministério da Administração territorial e Gestão eleitoral,491921401,PROJETO DE CRIAÇÃO DE PLATAFORMA DIGITAL DE GESTÃO DAS RECEITAS E DESPESAS DA,,,6200 - compras de bens e serviços não ventilados,printed,printed,project,,5000000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"OGE 2026 (Lei do Orçamento e volume, Dezembro de 2025), Anexo VII, Proposta de previsão orçamental (Título, Capítulo, Natureza), PDF p. 260 (annex p. 44/170), secção 11, título 7 Despesas de Investimento, capítulo 491921401, row Int, coluna OGE 2026 (6) Total",2025-12-01-mef-guine-bissau-oge-2026,,budgets/GNB/2026.csv#gnb-2026-11-491921401,PROJETO DE CRIAÇÃO DE PLATAFORMA DIGITAL DE GESTÃO DAS RECEITAS E DESPESAS DA
2026,43,"43-Ministério dos Transportes, Telecomunicações e Economia Digital",43,"Ministério dos Transportes, Telecomunicações e Economia Digital",441940102,PROJECTO REGIONAL DE INTEGRACAO DIGITAL (WARDIP),,,6200 - compras de bens e serviços não ventilados,printed,printed,project,,10000000,,,,,,,appropriated,appropriated,whole,false,XOF,budget-document,budget-estimates,"OGE 2026 (Lei do Orçamento e volume, Dezembro de 2025), Anexo VII, Proposta de previsão orçamental (Título, Capítulo, Natureza), PDF p. 365 (annex p. 149/170), secção 43, título 7 Despesas de Investimento, capítulo 441940102, row Int, coluna OGE 2026 (6) Total",2025-12-01-mef-guine-bissau-oge-2026,,budgets/GNB/2026.csv#gnb-2026-43-441940102,PROJECTO REGIONAL DE INTEGRACAO DIGITAL (WARDIP)
2026,49,49-Ministério da Energia,49,Ministério da Energia,992990202,PROJECTO DE SISTEMA DE INFORMAÇÃO ENERGETICA (SIE),,,6200 - compras de bens e serviços não ventilados,printed,printed,project,,10000000,,,,,,,appropriated,appropriated,unclear,false,XOF,budget-document,budget-estimates,"OGE 2026 (Lei do Orçamento e volume, Dezembro de 2025), Anexo VII, Proposta de previsão orçamental (Título, Capítulo, Natureza), PDF p. 371 (annex p. 155/170), secção 49, título 7 Despesas de Investimento, capítulo 992990202, row Int, coluna OGE 2026 (6) Total",2025-12-01-mef-guine-bissau-oge-2026,,budgets/GNB/2026.csv#gnb-2026-49-992990202,PROJECTO DE SISTEMA DE INFORMAÇÃO ENERGETICA (SIE)
