fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
2024,24-19,Ministère de la numérisation et des statistiques,,Ministère de la numérisation et des statistiques,,Développement de la numérisation,,Appui à l'économie numérique,,printed,printed,programme,,5000000,,,,,,,appropriated,appropriated,whole,false,DZD,budget-document,executive-instrument,"Journal officiel n° 01 du 7 janvier 2024, décret exécutif n° 24-19 du 6 janvier 2024, tableau annexe, p. 45, programme `Développement de la numérisation`, sous-programme `Appui à l'économie numérique`, colonne Total, crédits de paiement",2024-01-07-dza-jo-2024-001-repartition-credits-2024-companion,,budgets/DZA/2024.csv#dza-2024-appui-economie-numerique,Développement de la numérisation — Appui à l'économie numérique
2024,24-20,Ministère de la poste et des télécommunications,,Ministère de la poste et des télécommunications,,Edification de la société algérienne de l'information,,"Développement et promotion du contenu national, des services en ligne et généralisation des usages",,printed,printed,programme,,2000000,,,,,,,appropriated,appropriated,whole,false,DZD,budget-document,executive-instrument,"Journal officiel n° 01 du 7 janvier 2024, décret exécutif n° 24-20 du 6 janvier 2024, tableau annexe, p. 47, programme `Edification de la société algérienne de l'information`, sous-programme `Développement et promotion du contenu national, des services en ligne et généralisation des usages`, colonne Total, crédits de paiement",2024-01-07-dza-jo-2024-001-repartition-credits-2024-companion,,budgets/DZA/2024.csv#dza-2024-contenu-national-services-en-ligne,"Edification de la société algérienne de l'information — Développement et promotion du contenu national, des services en ligne et généralisation des usages"
2024,24-19,Ministère de la numérisation et des statistiques,,Ministère de la numérisation et des statistiques,,Système national des statistiques,,Développement des statistiques,,printed,printed,programme,,4500000,,,,,,,appropriated,appropriated,whole,false,DZD,budget-document,executive-instrument,"Journal officiel n° 01 du 7 janvier 2024, décret exécutif n° 24-19 du 6 janvier 2024, tableau annexe, p. 45, programme `Système national des statistiques`, sous-programme `Développement des statistiques`, colonne Total, crédits de paiement",2024-01-07-dza-jo-2024-001-repartition-credits-2024-companion,,budgets/DZA/2024.csv#dza-2024-developpement-des-statistiques,Système national des statistiques — Développement des statistiques
2024,24-36,"Ministère de l'économie de la connaissance, des start-up et des micro-entreprises",,"Ministère de l'économie de la connaissance, des start-up et des micro-entreprises",,"Promotion de l'économie de la connaissance, des start-up et de l'entrepreneuriat",,Promotion de l'économie de la connaissance et des start-up,,printed,printed,programme,,282450000,,,,,,,appropriated,appropriated,partial,false,DZD,budget-document,executive-instrument,"Journal officiel n° 01 du 7 janvier 2024, décret exécutif n° 24-36 du 6 janvier 2024, tableau annexe, p. 79, programme `Promotion de l'économie de la connaissance, des start-up et de l'entrepreneuriat`, sous-programme `Promotion de l'économie de la connaissance et des start-up`, colonne Total, crédits de paiement",2024-01-07-dza-jo-2024-001-repartition-credits-2024-companion,,budgets/DZA/2024.csv#dza-2024-economie-connaissance-start-up,"Promotion de l'économie de la connaissance, des start-up et de l'entrepreneuriat — Promotion de l'économie de la connaissance et des start-up"
2024,24-20,Ministère de la poste et des télécommunications,,Ministère de la poste et des télécommunications,,Edification de la société algérienne de l'information,,Mise en place et promotion d'un environnement de confiance pour l'utilisation des nouvelles technologies,,printed,printed,programme,,267000000,,,,,,,appropriated,appropriated,whole,false,DZD,budget-document,executive-instrument,"Journal officiel n° 01 du 7 janvier 2024, décret exécutif n° 24-20 du 6 janvier 2024, tableau annexe, p. 47, programme `Edification de la société algérienne de l'information`, sous-programme `Mise en place et promotion d'un environnement de confiance pour l'utilisation des nouvelles technologies`, colonne Total, crédits de paiement",2024-01-07-dza-jo-2024-001-repartition-credits-2024-companion,,budgets/DZA/2024.csv#dza-2024-environnement-de-confiance,Edification de la société algérienne de l'information — Mise en place et promotion d'un environnement de confiance pour l'utilisation des nouvelles technologies
2024,24-08,"Ministère de l'intérieur, des collectivités locales et de l'aménagement du territoire",,"Ministère de l'intérieur, des collectivités locales et de l'aménagement du territoire",,Circulation des personnes et des biens,,"Identité, titres et documents sécurisés",,printed,printed,programme,,11302742000,,,,,,,appropriated,appropriated,whole,false,DZD,budget-document,executive-instrument,"Journal officiel n° 01 du 7 janvier 2024, décret exécutif n° 24-08 du 6 janvier 2024, tableau annexe, p. 20, programme `Circulation des personnes et des biens`, sous-programme `Identité, titres et documents sécurisés`, colonne Total, crédits de paiement",2024-01-07-dza-jo-2024-001-repartition-credits-2024-companion,,budgets/DZA/2024.csv#dza-2024-identite-titres-documents-securises,"Circulation des personnes et des biens — Identité, titres et documents sécurisés"
2024,24-20,Ministère de la poste et des télécommunications,,Ministère de la poste et des télécommunications,,Développement des télécommunications,,Développement et la sécurisation des infrastructures des technologies de l'information et de la communication (TIC),,printed,printed,programme,,706500000,,,,,,,appropriated,appropriated,whole,false,DZD,budget-document,executive-instrument,"Journal officiel n° 01 du 7 janvier 2024, décret exécutif n° 24-20 du 6 janvier 2024, tableau annexe, p. 47, programme `Développement des télécommunications`, sous-programme `Développement et la sécurisation des infrastructures des technologies de l'information et de la communication (TIC)`, colonne Total, crédits de paiement",2024-01-07-dza-jo-2024-001-repartition-credits-2024-companion,,budgets/DZA/2024.csv#dza-2024-infrastructures-tic,Développement des télécommunications — Développement et la sécurisation des infrastructures des technologies de l'information et de la communication (TIC)
2024,24-19,Ministère de la numérisation et des statistiques,,Ministère de la numérisation et des statistiques,,Administration générale,,Gestion du ministère,,printed,printed,programme,,8500000,,,,,,,appropriated,appropriated,whole,false,DZD,budget-document,executive-instrument,"Journal officiel n° 01 du 7 janvier 2024, décret exécutif n° 24-19 du 6 janvier 2024, tableau annexe, p. 45, programme `Administration générale`, sous-programme `Gestion du ministère`, colonne Total, crédits de paiement",2024-01-07-dza-jo-2024-001-repartition-credits-2024-companion,,budgets/DZA/2024.csv#dza-2024-mns-gestion-du-ministere,Administration générale — Gestion du ministère
2024,24-19,Ministère de la numérisation et des statistiques,,Ministère de la numérisation et des statistiques,,Administration générale,,Soutien administratif,,printed,printed,programme,,1294000000,,,,,,,appropriated,appropriated,whole,false,DZD,budget-document,executive-instrument,"Journal officiel n° 01 du 7 janvier 2024, décret exécutif n° 24-19 du 6 janvier 2024, tableau annexe, p. 45, programme `Administration générale`, sous-programme `Soutien administratif`, colonne Total, crédits de paiement",2024-01-07-dza-jo-2024-001-repartition-credits-2024-companion,,budgets/DZA/2024.csv#dza-2024-mns-soutien-administratif,Administration générale — Soutien administratif
2024,24-10,Ministère des finances,,Ministère des finances,,Trésor et gestion comptable,,Modernisation des systèmes d'information et instruments de paiement,,printed,printed,programme,,1411000000,,,,,,,appropriated,appropriated,whole,false,DZD,budget-document,executive-instrument,"Journal officiel n° 01 du 7 janvier 2024, décret exécutif n° 24-10 du 6 janvier 2024, tableau annexe, p. 25, programme `Trésor et gestion comptable`, sous-programme `Modernisation des systèmes d'information et instruments de paiement`, colonne Total, crédits de paiement",2024-01-07-dza-jo-2024-001-repartition-credits-2024-companion,,budgets/DZA/2024.csv#dza-2024-modernisation-systemes-information-paiement,Trésor et gestion comptable — Modernisation des systèmes d'information et instruments de paiement
