fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
2024,1,Vote 1: Office of the President and Cabinet,,Office of the President and Cabinet,2,Policy and Governance,,SP3. Public Sector Reforms,Buildings and structures,printed,printed,programme,,5254000000,,,,,,,appropriated,appropriated,whole,false,ZWL,budget-document,budget-estimates,"Approved Estimates of Expenditure 2024 (Blue Book), workbook, Vote 1, annex notes to the vote, row 'National data Centre - Egov Flagship', column 2024 Approved Estimates (workbook sheet 'Bluebook ' row 875)",2023-11-30-zwe-approved-2024-estimates-of-expenditure-companion,,budgets/ZWE/2024.csv#zwe-2024-1-2-national-data-centre,National data Centre - Egov Flagship
2024,3,"Vote 3: Public Service, Labour and Social Welfare",,"Ministry of Public Service, Labour and Social Welfare",3,Social Welfare,,,Social assistance benefits,printed,printed,programme,,1800000000,,,,,,,appropriated,appropriated,whole,false,ZWL,budget-document,budget-estimates,"Approved Estimates of Expenditure 2024 (Blue Book), workbook, Vote 3, annex notes to the vote, row 'Management Information System', column 2024 Approved Estimates (workbook sheet 'Bluebook ' row 1888)",2023-11-30-zwe-approved-2024-estimates-of-expenditure-companion,,budgets/ZWE/2024.csv#zwe-2024-3-3-social-welfare-mis,Management Information System
2024,5,"Vote 5: Finance, Economic Development and Investment Promotion",,Zimbabwe Revenue Authority,3,National Budget Formulation and Implementation,,SP2. Tax and non Tax Policy Advisory Services,Capital grants,printed,printed,programme,,16207000000,,,,,,,appropriated,appropriated,whole,false,ZWL,budget-document,budget-estimates,"Approved Estimates of Expenditure 2024 (Blue Book), workbook, Vote 5, annex notes to the vote, row 'Asycuda World Upgrade (Automation of customs processes)', column 2024 Approved Estimates (workbook sheet 'Bluebook ' row 3193)",2023-11-30-zwe-approved-2024-estimates-of-expenditure-companion,,budgets/ZWE/2024.csv#zwe-2024-5-3-zimra-asycuda,Asycuda World Upgrade (Automation of customs processes)
2024,5,"Vote 5: Finance, Economic Development and Investment Promotion",,Zimbabwe Revenue Authority,3,National Budget Formulation and Implementation,,SP2. Tax and non Tax Policy Advisory Services,Capital grants,printed,printed,programme,,1989050000,,,,,,,appropriated,appropriated,whole,false,ZWL,budget-document,budget-estimates,"Approved Estimates of Expenditure 2024 (Blue Book), workbook, Vote 5, annex notes to the vote, row 'ICT Security', column 2024 Approved Estimates (workbook sheet 'Bluebook ' row 3204)",2023-11-30-zwe-approved-2024-estimates-of-expenditure-companion,,budgets/ZWE/2024.csv#zwe-2024-5-3-zimra-ict-security,ICT Security
2024,5,"Vote 5: Finance, Economic Development and Investment Promotion",,Zimbabwe Revenue Authority,3,National Budget Formulation and Implementation,,SP2. Tax and non Tax Policy Advisory Services,Capital grants,printed,printed,programme,,1636850000,,,,,,,appropriated,appropriated,whole,false,ZWL,budget-document,budget-estimates,"Approved Estimates of Expenditure 2024 (Blue Book), workbook, Vote 5, annex notes to the vote, row 'Tax and Revenue Management System (TARMS)', column 2024 Approved Estimates (workbook sheet 'Bluebook ' row 3201)",2023-11-30-zwe-approved-2024-estimates-of-expenditure-companion,,budgets/ZWE/2024.csv#zwe-2024-5-3-zimra-tarms,Tax and Revenue Management System (TARMS)
2024,6,Vote 6: Office of the Auditor General,,Office of the Auditor General,1,Policy and Administration,,Sub-Programme 3: Information Management and IT Services,,printed,printed,programme,,7456425000,,,,,,,appropriated,appropriated,partial,false,ZWL,budget-document,budget-estimates,"Approved Estimates of Expenditure 2024 (Blue Book), workbook, Vote 6, Programme 1 table, row 'Sub-Programme 3: Information Management and IT Services', column 2024 Approved Estimates (workbook sheet 'Bluebook ' row 3449)",2023-11-30-zwe-approved-2024-estimates-of-expenditure-companion,,budgets/ZWE/2024.csv#zwe-2024-6-1-sp3,Information Management and IT Services
2024,8,"Vote 8: Lands, Agriculture, Fisheries, Water and Rural Development",,"Ministry of Lands, Agriculture, Fisheries, Water and Rural Development",1,Policy and Administration,,Sub-Programme 5: Information Communication & Technology,,printed,printed,programme,,19120794000,,,,,,,appropriated,appropriated,whole,false,ZWL,budget-document,budget-estimates,"Approved Estimates of Expenditure 2024 (Blue Book), workbook, Vote 8, Programme 1 table, row 'Sub-Programme 5: Information Communication & Technology', column 2024 Approved Estimates (workbook sheet 'Bluebook ' row 4447)",2023-11-30-zwe-approved-2024-estimates-of-expenditure-companion,,budgets/ZWE/2024.csv#zwe-2024-8-1-sp5,Information Communication & Technology
2024,11,Vote 11: Transport and Infrastructural Development,,Ministry of Transport and Infrastructural Development,1,Policy and Administration,,Sub-Programme 6: Information and Technology,,printed,printed,programme,,3888698308,,,,,,,appropriated,appropriated,whole,false,ZWL,budget-document,budget-estimates,"Approved Estimates of Expenditure 2024 (Blue Book), workbook, Vote 11, Programme 1 table, row 'Sub-Programme 6: Information and Technology', column 2024 Approved Estimates (workbook sheet 'Bluebook ' row 7040)",2023-11-30-zwe-approved-2024-estimates-of-expenditure-companion,,budgets/ZWE/2024.csv#zwe-2024-11-1-sp6,Information and Technology
2024,15,Vote 15: Primary and Secondary Education,,Ministry of Primary and Secondary Education,1,Policy and Administration,,Sub-Programme 6: Information Technology,,printed,printed,programme,,52227641000,,,,,,,appropriated,appropriated,whole,false,ZWL,budget-document,budget-estimates,"Approved Estimates of Expenditure 2024 (Blue Book), workbook, Vote 15, Programme 1 table, row 'Sub-Programme 6: Information Technology', column 2024 Approved Estimates (workbook sheet 'Bluebook ' row 9636)",2023-11-30-zwe-approved-2024-estimates-of-expenditure-companion,,budgets/ZWE/2024.csv#zwe-2024-15-1-sp6,Information Technology
2024,16,"Vote 16: Higher and Tertiary Education, Innovation, Science and Technology Development",,"Ministry of Higher and Tertiary Education, Innovation, Science and Technology Development",1,Policy and Administration,,Sub-programme 6: IT Services,,printed,printed,programme,,15171714000,,,,,,,appropriated,appropriated,whole,false,ZWL,budget-document,budget-estimates,"Approved Estimates of Expenditure 2024 (Blue Book), workbook, Vote 16, Programme 1 table, row 'Sub-programme 6: IT Services', column 2024 Approved Estimates (workbook sheet 'Bluebook ' row 10518)",2023-11-30-zwe-approved-2024-estimates-of-expenditure-companion,,budgets/ZWE/2024.csv#zwe-2024-16-1-sp6,IT Services
