fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
2024/25,001,Vote 001 Office of the President,1589,Retooling of Office of the President,16,Governance And Security,02,"Policy, planning and support services",313423 Computer Software - Improvement,printed,printed,programme,,400000000,,,,,,,appropriated,appropriated,whole,false,UGX,budget-document,budget-estimates,"Approved Estimates FY2024/25 Vol. I, Vote 001, Table V5 (Detailed Estimates), Programme 16 Governance And Security, Sub-SubProgramme 02 Policy, planning and support services, Project 1589 Retooling of Office of the President, Budget Output 000003 Facilities and Equipment Management, item 313423 Computer Software - Improvement, column 2024/25 Approved Estimates GoU Dev't (PDF p. 36)",2024-07-26-uga-approved-estimates-2024-25-vol-1-central-government-companion,,budgets/UGA/2024.csv#uga-2024-001-16-02-1589-000003-313423,Retooling of Office of the President - Facilities and Equipment Management - Computer Software - Improvement
2024/25,003,Vote 003 Office of the Prime Minister,001,Finance and Administration,18,Development Plan Implementation,01,Administration and Support Services,,printed,printed,programme,,302000000,302000000,0,302000000,,100.0,100.0,appropriated,actual,whole,false,UGX,budget-document,budget-estimates,"Approved Estimates FY2024/25 Vol. I, Vote 003, Table V5 (Detailed Estimates), Programme 18 Development Plan Implementation, Sub-SubProgramme 01 Administration and Support Services, Department 001 Finance and Administration, Budget Output 000019 ICT Services, row Total Cost of Budget Output 000019, column 2024/25 Approved Estimates Total (PDF p. 83)",2024-07-26-uga-approved-estimates-2024-25-vol-1-central-government-companion,,budgets/UGA/2024.csv#uga-2024-003-18-01-001-000019,Finance and Administration - ICT Services
2024/25,005,Vote 005 Ministry of Public Service,003,Human Resource Management Systems,14,Public Sector Transformation,01,Human Resource Management,,printed,printed,programme,,2505130000,2505000000,2505000000,2504000000,,100.0,100.0,appropriated,actual,whole,false,UGX,budget-document,budget-estimates,"Approved Estimates FY2024/25 Vol. I, Vote 005, Table V2 (Summary of Vote Estimates by Sub-SubProgramme, Department and Project), Programme 14 Public Sector Transformation, SubProgramme 03 Human Resource Management, Sub-SubProgramme 01 Human Resource Management, Department 003 Human Resource Management Systems, row 003 Human Resource Management Systems, column 2024/25 Approved Estimates Total (PDF p. 110)",2024-07-26-uga-approved-estimates-2024-25-vol-1-central-government-companion,,budgets/UGA/2024.csv#uga-2024-005-14-03-01-003,Human Resource Management - Human Resource Management Systems
2024/25,005,Vote 005 Ministry of Public Service,002,Finance and administration,14,Public Sector Transformation,04,"Policy, Planning and Support Services",,printed,printed,programme,,87855000,88000000,88000000,88000000,,100.2,100.0,appropriated,actual,whole,false,UGX,budget-document,budget-estimates,"Approved Estimates FY2024/25 Vol. I, Vote 005, Table V5 (Detailed Estimates), Programme 14 Public Sector Transformation, Sub-SubProgramme 04 Policy, Planning and Support Services, Department 002 Finance and administration, Budget Output 000019 ICT Services, row Total Cost of Budget Output 000019, column 2024/25 Approved Estimates Total (PDF p. 118)",2024-07-26-uga-approved-estimates-2024-25-vol-1-central-government-companion,,budgets/UGA/2024.csv#uga-2024-005-14-04-002-000019,Finance and administration - ICT Services
2024/25,006,Vote 006 Ministry of Foreign Affairs,001,Finance and Administration,16,Governance And Security,01,"Policy, Planning and Support Services",,printed,printed,programme,,155217000,155000000,155000000,155000000,,99.9,100.0,appropriated,actual,whole,false,UGX,budget-document,budget-estimates,"Approved Estimates FY2024/25 Vol. I, Vote 006, Table V5 (Detailed Estimates), Programme 16 Governance And Security, Sub-SubProgramme 01 Policy, Planning and Support Services, Department 001 Finance and Administration, Budget Output 000019 ICT Services, row Total Cost of Budget Output 000019, column 2024/25 Approved Estimates Total (PDF p. 142)",2024-07-26-uga-approved-estimates-2024-25-vol-1-central-government-companion,,budgets/UGA/2024.csv#uga-2024-006-16-01-001-000019,Finance and Administration - ICT Services
2024/25,007,Vote 007 Ministry of Justice and Constitutional Affairs,001,Finance and Administration,16,Governance And Security,05,"Policy, Planning and Support Services",,printed,printed,programme,,1144000000,1144000000,863000000,638000000,,55.8,55.8,appropriated,actual,whole,false,UGX,budget-document,budget-estimates,"Approved Estimates FY2024/25 Vol. I, Vote 007, Table V5 (Detailed Estimates), Programme 16 Governance And Security, Sub-SubProgramme 05 Policy, Planning and Support Services, Department 001 Finance and Administration, Budget Output 000019 ICT Services, row Total Cost of Budget Output 000019, column 2024/25 Approved Estimates Total (PDF p. 171)",2024-07-26-uga-approved-estimates-2024-25-vol-1-central-government-companion,,budgets/UGA/2024.csv#uga-2024-007-16-05-001-000019,Finance and Administration - ICT Services
2024/25,008,"Vote 008 Ministry of Finance, Planning and Economic Development",002,Information and communications Technology and Performance audit,16,Governance And Security,05,Internal Oversight and Advisory Services,,printed,printed,programme,,100000000,100000000,100000000,100000000,,100.0,100.0,appropriated,actual,whole,false,UGX,budget-document,budget-estimates,"Approved Estimates FY2024/25 Vol. I, Vote 008, Table V5 (Detailed Estimates), Programme 16 Governance And Security, Sub-SubProgramme 05 Internal Oversight and Advisory Services, Department 002 Information and communications Technology and Performance audit, Budget Output 000019 ICT Services, row Total Cost of Budget Output 000019, column 2024/25 Approved Estimates Total (PDF p. 213)",2024-07-26-uga-approved-estimates-2024-25-vol-1-central-government-companion,,budgets/UGA/2024.csv#uga-2024-008-16-05-002-000019,Information and communications Technology and Performance audit - ICT Services
2024/25,008,"Vote 008 Ministry of Finance, Planning and Economic Development",1521,Resource Enhancement and Accountability Programme (REAP),18,Development Plan Implementation,01,"Budget Preparation, Execution and Monitoring",,printed,printed,programme,,1534679000,1535000000,1535000000,1507000000,,98.2,98.2,appropriated,actual,partial,false,UGX,budget-document,budget-estimates,"Approved Estimates FY2024/25 Vol. I, Vote 008, Table V5 (Detailed Estimates), Programme 18 Development Plan Implementation, Sub-SubProgramme 01 Budget Preparation, Execution and Monitoring, Project 1521 Resource Enhancement and Accountability Programme (REAP), Budget Output 560024 Management of ICT systems and infrastructure, row Total Cost of Budget Output 560024, column 2024/25 Approved Estimates GoU Dev't (PDF p. 226)",2024-07-26-uga-approved-estimates-2024-25-vol-1-central-government-companion,,budgets/UGA/2024.csv#uga-2024-008-18-01-1521-560024,Resource Enhancement and Accountability Programme (REAP) - Management of ICT systems and infrastructure
2024/25,008,"Vote 008 Ministry of Finance, Planning and Economic Development",1521,Resource Enhancement and Accountability Programme (REAP),18,Development Plan Implementation,02,Deficit Financing and Cash Management,,printed,printed,programme,,2203920000,2204000000,2204000000,2166000000,,98.3,98.3,appropriated,actual,partial,false,UGX,budget-document,budget-estimates,"Approved Estimates FY2024/25 Vol. I, Vote 008, Table V5 (Detailed Estimates), Programme 18 Development Plan Implementation, Sub-SubProgramme 02 Deficit Financing and Cash Management, Project 1521 Resource Enhancement and Accountability Programme (REAP), Budget Output 560024 Management of ICT systems and infrastructure, row Total Cost of Budget Output 560024, column 2024/25 Approved Estimates GoU Dev't (PDF p. 230)",2024-07-26-uga-approved-estimates-2024-25-vol-1-central-government-companion,,budgets/UGA/2024.csv#uga-2024-008-18-02-1521-560024,Resource Enhancement and Accountability Programme (REAP) - Management of ICT systems and infrastructure
2024/25,008,"Vote 008 Ministry of Finance, Planning and Economic Development",004,Management Information Systems,18,Development Plan Implementation,08,Public Financial Management,,printed,printed,programme,,10760362000,10760000000,10737000000,10737000000,,99.8,99.8,appropriated,actual,whole,false,UGX,budget-document,budget-estimates,"Approved Estimates FY2024/25 Vol. I, Vote 008, Table V2 (Summary of Vote Estimates by Sub-SubProgramme, Department and Project), Programme 18 Development Plan Implementation, SubProgramme 04 Accountability Systems and Service Delivery, Sub-SubProgramme 08 Public Financial Management, Department 004 Management Information Systems, row 004 Management Information Systems, column 2024/25 Approved Estimates Total (PDF p. 191)",2024-07-26-uga-approved-estimates-2024-25-vol-1-central-government-companion,,budgets/UGA/2024.csv#uga-2024-008-18-04-08-004,Public Financial Management - Management Information Systems
