fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
2024/25,030,Vote 030 - Pensions and Gratuities,002,Pensions Services Trust Fund,020,Management and Support Services,1,Information and Communication Technology,,printed,printed,programme,,134500000,78254833,,,,,,appropriated,revised,partial,false,MWK,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2024/2025, Detailed Estimates Vol. 1 (Votes 010-240), Recurrent Details, Vote 030, cost centre 002 - Pensions Services Trust Fund, programme 020-Management and Support Services, sub-programme 1-Information and Communication Technology, row Total, column 2024-25 Estimate, PDF p. 6; revised: the 2025/2026 Detailed Estimates Vol. 1 (Votes 010-240), same line, column 2024-25 Revised, PDF p. 12",2024-08-01-mwi-approved-detailed-estimates-2024-25-vol-1-companion,,budgets/MWI/2024.csv#mwi-2024-030-002-020-1,Management and Support Services - Information and Communication Technology (Pensions Services Trust Fund)
2024/25,050,Vote 050 - State Residences,001,State House Headquarters,020,Management and Support Services,1,Information and Communication Technology,,printed,printed,programme,,11966207298,13140003730,,,,,,appropriated,revised,partial,false,MWK,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2024/2025, Detailed Estimates Vol. 1 (Votes 010-240), Recurrent Details, Vote 050, cost centre 001- State House Headquarters, programme 020-Management and Support Services, sub-programme 1-Information and Communication Technology, row Total, column 2024-25 Estimate, PDF p. 7; revised: the 2025/2026 Detailed Estimates Vol. 1 (Votes 010-240), same line, column 2024-25 Revised, PDF p. 18",2024-08-01-mwi-approved-detailed-estimates-2024-25-vol-1-companion,,budgets/MWI/2024.csv#mwi-2024-050-001-020-1,Management and Support Services - Information and Communication Technology (State House Headquarters)
2024/25,060,Vote 060 - National Audit Office,001,Headquarters,020,Management and Support Services,1,Information and Communication Technology,,printed,printed,programme,,21190136,20790136,,,,,,appropriated,revised,partial,false,MWK,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2024/2025, Detailed Estimates Vol. 1 (Votes 010-240), Recurrent Details, Vote 060, cost centre 001- Headquarters, programme 020-Management and Support Services, sub-programme 1-Information and Communication Technology, row Total, column 2024-25 Estimate, PDF p. 11; revised: the 2025/2026 Detailed Estimates Vol. 1 (Votes 010-240), same line, column 2024-25 Revised, PDF p. 22",2024-08-01-mwi-approved-detailed-estimates-2024-25-vol-1-companion,,budgets/MWI/2024.csv#mwi-2024-060-001-020-1,Management and Support Services - Information and Communication Technology
2024/25,060,Vote 060 - National Audit Office,001,Headquarters,161,Audit Services,3,Information Technology Audit Services,,printed,printed,programme,,61372259,58292172,,,,,,appropriated,revised,whole,false,MWK,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2024/2025, Detailed Estimates Vol. 1 (Votes 010-240), Recurrent Details, Vote 060, cost centre 001- Headquarters, programme 161-Audit Services, sub-programme 3-Information Technology Audit Services, row Total, column 2024-25 Estimate, PDF p. 12; revised: the 2025/2026 Detailed Estimates Vol. 1 (Votes 010-240), same line, column 2024-25 Revised, PDF p. 23",2024-08-01-mwi-approved-detailed-estimates-2024-25-vol-1-companion,,budgets/MWI/2024.csv#mwi-2024-060-001-161-3,Audit Services - Information Technology Audit Services
2024/25,060,Vote 060 - National Audit Office,002,Regional Office - Blantyre,020,Management and Support Services,1,Information and Communication Technology,,printed,printed,programme,,839340,839340,,,,,,appropriated,revised,partial,false,MWK,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2024/2025, Detailed Estimates Vol. 1 (Votes 010-240), Recurrent Details, Vote 060, cost centre 002- Regional Office - Blantyre, programme 020-Management and Support Services, sub-programme 1-Information and Communication Technology, row Total, column 2024-25 Estimate, PDF p. 13; revised: the 2025/2026 Detailed Estimates Vol. 1 (Votes 010-240), same line, column 2024-25 Revised, PDF p. 23",2024-08-01-mwi-approved-detailed-estimates-2024-25-vol-1-companion,,budgets/MWI/2024.csv#mwi-2024-060-002-020-1,Management and Support Services - Information and Communication Technology (Regional Office - Blantyre)
2024/25,070,Vote 070 - The Judiciary,001,Headquarters,020,Management and Support Services,1,Information and Communication Technology,,printed,printed,programme,,174794799,174794799,,,,,,appropriated,revised,partial,false,MWK,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2024/2025, Detailed Estimates Vol. 1 (Votes 010-240), Recurrent Details, Vote 070, cost centre 001- Headquarters, programme 020-Management and Support Services, sub-programme 1-Information and Communication Technology, row Total, column 2024-25 Estimate, PDF p. 16; revised: the 2025/2026 Detailed Estimates Vol. 1 (Votes 010-240), same line, column 2024-25 Revised, PDF p. 30",2024-08-01-mwi-approved-detailed-estimates-2024-25-vol-1-companion,,budgets/MWI/2024.csv#mwi-2024-070-001-020-1,Management and Support Services - Information and Communication Technology
2024/25,080,Vote 080 - National Assembly,001,Headquarters,020,Management and Support Services,1,Information and Communication Technology,,printed,printed,programme,,212631127,149084624,,,,,,appropriated,revised,partial,false,MWK,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2024/2025, Detailed Estimates Vol. 1 (Votes 010-240), Recurrent Details, Vote 080, cost centre 001- Headquarters, programme 020-Management and Support Services, sub-programme 1-Information and Communication Technology, row Total, column 2024-25 Estimate, PDF p. 34; revised: the 2025/2026 Detailed Estimates Vol. 1 (Votes 010-240), same line, column 2024-25 Revised, PDF p. 44",2024-08-01-mwi-approved-detailed-estimates-2024-25-vol-1-companion,,budgets/MWI/2024.csv#mwi-2024-080-001-020-1,Management and Support Services - Information and Communication Technology
2024/25,081,Vote 081 - Directorate of Public Officers Declarations,001,Headquarters,020,Management and Support Services,1,Information and Communication Technology,,printed,printed,programme,,231741503,136698319,,,,,,appropriated,revised,partial,false,MWK,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2024/2025, Detailed Estimates Vol. 1 (Votes 010-240), Recurrent Details, Vote 081, cost centre 001- Headquarters, programme 020-Management and Support Services, sub-programme 1-Information and Communication Technology, row Total, column 2024-25 Estimate, PDF p. 36; revised: the 2025/2026 Detailed Estimates Vol. 1 (Votes 010-240), same line, column 2024-25 Revised, PDF p. 48",2024-08-01-mwi-approved-detailed-estimates-2024-25-vol-1-companion,,budgets/MWI/2024.csv#mwi-2024-081-001-020-1,Management and Support Services - Information and Communication Technology
2024/25,082,Vote 082 - Independent Complaints Commission,001,Headquarters,020,Management and Support Services,1,Information and Communication Technology,,printed,printed,programme,,9698352,325415527,,,,,,appropriated,revised,partial,false,MWK,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2024/2025, Detailed Estimates Vol. 1 (Votes 010-240), Recurrent Details, Vote 082, cost centre 001- Headquarters, programme 020-Management and Support Services, sub-programme 1-Information and Communication Technology, row Total, column 2024-25 Estimate, PDF p. 38; revised: the 2025/2026 Detailed Estimates Vol. 1 (Votes 010-240), same line, column 2024-25 Revised, PDF p. 52",2024-08-01-mwi-approved-detailed-estimates-2024-25-vol-1-companion,,budgets/MWI/2024.csv#mwi-2024-082-001-020-1,Management and Support Services - Information and Communication Technology
2024/25,090,Vote 090 - Office of the President and Cabinet,001,O.P.C. Headquarters,020,Management and Support Services,1,Information and Communication Technology,,printed,printed,programme,,48538896,48538896,,,,,,appropriated,revised,partial,false,MWK,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2024/2025, Detailed Estimates Vol. 1 (Votes 010-240), Recurrent Details, Vote 090, cost centre 001- O.P.C. Headquarters, programme 020-Management and Support Services, sub-programme 1-Information and Communication Technology, row Total, column 2024-25 Estimate, PDF p. 39; revised: the 2025/2026 Detailed Estimates Vol. 1 (Votes 010-240), same line, column 2024-25 Revised, PDF p. 56",2024-08-01-mwi-approved-detailed-estimates-2024-25-vol-1-companion,,budgets/MWI/2024.csv#mwi-2024-090-001-020-1,Management and Support Services - Information and Communication Technology (O.P.C. Headquarters)
