fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
2024,10,10 Communication,77,Ministère de l'Economie Numérique et des Nouvelles Technologies et de l'Information,10.416,Economie numérique,,,Titre 3. Dépenses de biens et services (ADP/FDC/DONS column),printed,printed,programme,,6822750732,6822750732,,,,,,appropriated,revised,whole,false,XAF,budget-document,appropriation-act,"LFR 2024 (Loi n°025/2024), article 18 table of attributions de produits, columns LFI 2024 and LFR 2024, PDF p. 15 (printed p. 13); the programme table (PDF p. 40) prints ADP/FDC/DONS 10,837,296,911 on line 10.416.3",2024-10-28-gab-lfr-2024-loi-025-2024-jo-companion,,budgets/GAB/2024.csv#gab-2024-10-10416-adp-aninf,Attributions de produits - Gestion du spectre des fréquences radioélectriques (ANINF)
2024,10,10 Communication,77,Ministère de l'Economie Numérique et des Nouvelles Technologies et de l'Information,10.416,Economie numérique,,,Titre 3. Dépenses de biens et services (ADP/FDC/DONS column),printed,printed,programme,,4014546179,4014546179,,,,,,appropriated,revised,partial,false,XAF,budget-document,appropriation-act,"LFR 2024 (Loi n°025/2024), article 18 table of attributions de produits, columns LFI 2024 and LFR 2024, PDF p. 15 (printed p. 13); the programme table (PDF p. 40) prints ADP/FDC/DONS 10,837,296,911 on line 10.416.3",2024-10-28-gab-lfr-2024-loi-025-2024-jo-companion,,budgets/GAB/2024.csv#gab-2024-10-10416-adp-arcep,Attributions de produits - Régulation du secteur des postes et télécoms (ARCEP)
2024,10,10 Communication,77,Ministère de l'Economie Numérique et des Nouvelles Technologies et de l'Information,10.416,Economie numérique,,,Titre 2. Dépenses de personnel,printed,printed,programme,,1052114628,1052114628,,,,,,appropriated,revised,whole,false,XAF,budget-document,appropriation-act,"LFR 2024 (Loi n°025/2024, JO n°40 Bis Spécial), Tableau de répartition du budget de l'Etat par mission, programme et titre, programme 10.416, line 10.416.2, columns LFI 2024 and LFR 2024 hors ADP/FDC/DONS, PDF p. 40 (printed p. 38)",2024-10-28-gab-lfr-2024-loi-025-2024-jo-companion,,budgets/GAB/2024.csv#gab-2024-10-10416-t2,Economie numérique - Titre 2. Dépenses de personnel
2024,10,10 Communication,77,Ministère de l'Economie Numérique et des Nouvelles Technologies et de l'Information,10.416,Economie numérique,,,Titre 3. Dépenses de biens et services,printed,printed,programme,,747291091,747291090,,,,,,appropriated,revised,whole,false,XAF,budget-document,appropriation-act,"LFR 2024 (Loi n°025/2024, JO n°40 Bis Spécial), Tableau de répartition du budget de l'Etat par mission, programme et titre, programme 10.416, line 10.416.3, columns LFI 2024 and LFR 2024 hors ADP/FDC/DONS, PDF p. 40 (printed p. 38); LFI 2024 split read from Loi n°005/2023 (JO n°4 Bis, scan), PDF p. 68 (printed p. 66)",2024-10-28-gab-lfr-2024-loi-025-2024-jo-companion,,budgets/GAB/2024.csv#gab-2024-10-10416-t3,Economie numérique - Titre 3. Dépenses de biens et services
2024,10,10 Communication,77,Ministère de l'Economie Numérique et des Nouvelles Technologies et de l'Information,10.416,Economie numérique,,,Titre 4. Dépenses de transfert,printed,printed,programme,,930301029,4413942585,,,,,,appropriated,revised,whole,false,XAF,budget-document,appropriation-act,"LFR 2024 (Loi n°025/2024, JO n°40 Bis Spécial), Tableau de répartition du budget de l'Etat par mission, programme et titre, programme 10.416, line 10.416.4, columns LFI 2024 and LFR 2024 hors ADP/FDC/DONS, PDF p. 40 (printed p. 38)",2024-10-28-gab-lfr-2024-loi-025-2024-jo-companion,,budgets/GAB/2024.csv#gab-2024-10-10416-t4,Economie numérique - Titre 4. Dépenses de transfert
2024,10,10 Communication,77,Ministère de l'Economie Numérique et des Nouvelles Technologies et de l'Information,10.437,Pilotage et soutien à la politique des NTIC,,,programme total (titres 2-5),printed,printed,programme,,4231637470,4441522850,,,,,,appropriated,revised,partial,false,XAF,budget-document,appropriation-act,"LFR 2024 (Loi n°025/2024, JO n°40 Bis Spécial), Tableau de répartition du budget de l'Etat par mission, programme et titre, programme 10.437, columns LFI 2024 and LFR 2024 hors ADP/FDC/DONS, PDF p. 40 (printed p. 38)",2024-10-28-gab-lfr-2024-loi-025-2024-jo-companion,,budgets/GAB/2024.csv#gab-2024-10-10437,Pilotage et soutien à la politique des NTIC
2024,31,31 Autorités administratives indépendantes et de régulation,48,Commission Nationale de Protection des Données à caractère Personnel,31.291,Commission Nationale de Protection des Données à caractère Personnel,,,programme total (titres 2-5),printed,printed,body,,1113994865,994390899,,,,,,appropriated,revised,whole,false,XAF,budget-document,appropriation-act,"LFR 2024 (Loi n°025/2024, JO n°40 Bis Spécial), Tableau de répartition du budget de l'Etat par mission, programme et titre, programme 31.291, columns LFI 2024 and LFR 2024 hors ADP/FDC/DONS, PDF p. 48 (printed p. 46)",2024-10-28-gab-lfr-2024-loi-025-2024-jo-companion,,budgets/GAB/2024.csv#gab-2024-31-31291,Commission Nationale de Protection des Données à caractère Personnel
2024,61,61 Service universel des communications électroniques et numériques (compte d'affectation spéciale),61,Compte d'affectation spéciale Service universel des communications électroniques et numériques,61.145,Accès généralisé des services de la téléphonie mobile et d'internet,,,programme total,printed,printed,programme,,2453004000,2453004000,,,,,,appropriated,revised,whole,false,XAF,budget-document,appropriation-act,"LFR 2024 (Loi n°025/2024, JO n°40 Bis Spécial), Tableau de répartition du budget de l'Etat par mission, programme et titre, special account 61, programme 61.145, columns LFI 2024 and LFR 2024 hors ADP/FDC/DONS, PDF p. 49 (printed p. 47)",2024-10-28-gab-lfr-2024-loi-025-2024-jo-companion,,budgets/GAB/2024.csv#gab-2024-61-61145,Accès généralisé des services de la téléphonie mobile et d'internet
2024,61,61 Service universel des communications électroniques et numériques (compte d'affectation spéciale),61,Compte d'affectation spéciale Service universel des communications électroniques et numériques,61.149,Développement et promotion des infrastructures et services numériques,,,programme total,printed,printed,programme,,1354662114,1354662114,,,,,,appropriated,revised,whole,false,XAF,budget-document,appropriation-act,"LFR 2024 (Loi n°025/2024, JO n°40 Bis Spécial), Tableau de répartition du budget de l'Etat par mission, programme et titre, special account 61, programme 61.149, columns LFI 2024 and LFR 2024 hors ADP/FDC/DONS, PDF p. 49 (printed p. 47)",2024-10-28-gab-lfr-2024-loi-025-2024-jo-companion,,budgets/GAB/2024.csv#gab-2024-61-61149,Développement et promotion des infrastructures et services numériques
2024,68,68 Valorisation du patrimoine de l'Etat (compte d'affectation spéciale),68,Compte d'affectation spéciale Valorisation du patrimoine de l'Etat,68.934,Entretien et maintenance du système d'information des douanes,,,programme total (titres 3 and 5),printed,printed,programme,,1607743454,1933464748,,,,,,appropriated,revised,whole,false,XAF,budget-document,appropriation-act,"LFR 2024 (Loi n°025/2024, JO n°40 Bis Spécial), Tableau de répartition du budget de l'Etat par mission, programme et titre, special account 68, programme 68.934, columns LFI 2024 and LFR 2024 hors ADP/FDC/DONS, PDF p. 50 (printed p. 48)",2024-10-28-gab-lfr-2024-loi-025-2024-jo-companion,,budgets/GAB/2024.csv#gab-2024-68-68934,Entretien et maintenance du système d'information des douanes
