fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
2024/25,02,Vote 02: Prime Minister,,Office of the Prime Minister,,Improve Public Service Information Technology Management,06,Main Division 06: e-Governance Management,,printed,printed,programme,,80048000,80048000,,61597866.59,,77.0,77.0,appropriated,actual,whole,false,NAD,budget-document,budget-estimates,"Estimates of Revenue, Income and Expenditure 2024/2025-2026/2027, Vote 02, Main Division 06 (e-Governance Management), table 'Main division past and planned expenditure by major category', row GRAND TOTAL, column Estimate 2024-25 (PDF p. 65); revised: Estimates of Revenue, Income and Expenditure 2025/2026-2027/2028, same main division, column Rev. Estimates 2024-25 (PDF p. 56); actual: Estimates of Revenue, Income and Expenditure 2026/2027-2028/2029, same main division, column Actual 2024-25 (PDF p. 67)",2024-02-01-nam-estimates-revenue-income-expenditure-2024-25-2026-27-companion,,budgets/NAM/2024.csv#nam-2024-02-md06,e-Governance Management
2024/25,03,Vote 03: NATIONAL ASSEMBLY,,National Assembly,,Policy Co-ordination and Support Services,03,Main Division 03: Information and Computer Services,,printed,printed,programme,,13994000,,,13227360.51,,94.5,,appropriated,actual,partial,false,NAD,budget-document,budget-estimates,"Estimates of Revenue, Income and Expenditure 2024/2025-2026/2027, Vote 03, Main Division 03 (Information and Computer Services), table 'Main division past and planned expenditure by major category', row GRAND TOTAL, column Estimate 2024-25 (PDF pp. 76-77); actual: Estimates of Revenue, Income and Expenditure 2026/2027-2028/2029, same main division, column Actual 2024-25 (PDF pp. 78-79)",2024-02-01-nam-estimates-revenue-income-expenditure-2024-25-2026-27-companion,,budgets/NAM/2024.csv#nam-2024-03-md03,Information and Computer Services
2024/25,09,Vote 09: FINANCE & PUBLIC ENTERPRISES,,Ministry of  Finance  and Public Enterprises,,Policy Co-ordination and Support Services,13,Main Division 13: Information Technology,,printed,printed,programme,,70801000,70801000,,73476680.26,,103.8,103.8,appropriated,actual,whole,false,NAD,budget-document,budget-estimates,"Estimates of Revenue, Income and Expenditure 2024/2025-2026/2027, Vote 09, Main Division 13 (Information Technology), table 'Main division past and planned expenditure by major category', row GRAND TOTAL, column Estimate 2024-25 (PDF p. 136); revised: Estimates of Revenue, Income and Expenditure 2025/2026-2027/2028, same main division, column Rev. Estimates 2024-25 (PDF p. 126); actual: Estimates of Revenue, Income and Expenditure 2026/2027-2028/2029, same main division, column Actual 2024-25 (PDF pp. 144-145)",2024-02-01-nam-estimates-revenue-income-expenditure-2024-25-2026-27-companion,,budgets/NAM/2024.csv#nam-2024-09-md13,Information Technology
2024/25,13,Vote 13: HEALTH AND SOCIAL SERVICES,,Minstry of Health and Social Services,,Health System Planning and Management,12,Main Division 12: Health Information and Research Directorate,,printed,printed,programme,,71541000,71541000,,44558464.94,,62.3,62.3,appropriated,actual,partial,false,NAD,budget-document,budget-estimates,"Estimates of Revenue, Income and Expenditure 2024/2025-2026/2027, Vote 13, Main Division 12 (Health Information and Research Directorate), table 'Main division past and planned expenditure by major category', row GRAND TOTAL, column Estimate 2024-25 (PDF pp. 202-203); revised: Estimates of Revenue, Income and Expenditure 2025/2026-2027/2028, same main division, column Rev. Estimates 2024-25 (PDF pp. 188-189); actual: Estimates of Revenue, Income and Expenditure 2026/2027-2028/2029, same main division, column Actual 2024-25 (PDF pp. 230-231)",2024-02-01-nam-estimates-revenue-income-expenditure-2024-25-2026-27-companion,,budgets/NAM/2024.csv#nam-2024-13-md12,Health Information and Research Directorate
2024/25,15,Vote 15: MINES AND ENERGY,,Ministry of Mines and Energy,,Creation of knowledge of Namibia's Geological Resources.,04,Main Division 04: Geological Survey,041 Membership Fees and Subscription: International,printed,printed,programme,,3529766,,,,,,,appropriated,appropriated,whole,false,NAD,budget-document,budget-estimates,"Estimates of Revenue, Income and Expenditure 2024/2025-2026/2027, Vote 15, Main Division 04 (Geological Survey), Additional Notes, 041 Membership Fees and Subscription: International, line 'Special Geological Data Processing System', column Estimate 2024-25 (PDF pp. 229-230)",2024-02-01-nam-estimates-revenue-income-expenditure-2024-25-2026-27-companion,,budgets/NAM/2024.csv#nam-2024-15-md04-geodata-system,Special Geological Data Processing System
2024/25,15,Vote 15: MINES AND ENERGY,,Ministry of Mines and Energy,,ICT Infrastructure expansion,15/02/3,Upgrading and Expanding of IT Infrastructure,,printed,printed,project,,5000000,,,,,,,appropriated,appropriated,partial,false,NAD,budget-document,budget-estimates,"Development Programmes: Medium Term Expenditure Framework 2024/25-2026/27, Summary of development and investment expenditure by vote, inside SRF, Vote 15, programme 'ICT Infrastructure expansion', project 15/02/3, column 2024/2025 (PDF p. 125); project page, A. Source of funding (PDF p. 129)",2024-02-01-nam-development-programmes-mtef-2024-25-2026-27-companion,,budgets/NAM/2024.csv#nam-2024-15-p15-02-3,Upgrading and Expanding of IT Infrastructure
2024/25,15,Vote 15: MINES AND ENERGY,,Ministry of Mines and Energy,,Integration and Diversification of the Mining Industry,15/04/2,Geological Samples Storage and Database,,printed,printed,project,,2000000,,,,,,,appropriated,appropriated,partial,false,NAD,budget-document,budget-estimates,"Development Programmes: Medium Term Expenditure Framework 2024/25-2026/27, Summary of development and investment expenditure by vote, inside SRF, Vote 15, programme 'Integration and Diversification of the Mining Industry', project 15/04/2, column 2024/2025 (PDF p. 125); project page, A. Source of funding (PDF p. 132)",2024-02-01-nam-development-programmes-mtef-2024-25-2026-27-companion,,budgets/NAM/2024.csv#nam-2024-15-p15-04-2,Geological Samples Storage and Database
2024/25,23,Vote 23: WORKS,,Ministry of Works and Transport,,Policy Co-ordination and Support Services,06,Main Division 06: Information Technology,,printed,printed,programme,,13688000,14051000,,11147908.1,,81.4,79.3,appropriated,actual,whole,false,NAD,budget-document,budget-estimates,"Estimates of Revenue, Income and Expenditure 2024/2025-2026/2027, Vote 23, Main Division 06 (Information Technology), table 'Main division past and planned expenditure by major category', row GRAND TOTAL, column Estimate 2024-25 (PDF pp. 340-341); revised: Estimates of Revenue, Income and Expenditure 2025/2026-2027/2028, same main division, column Rev. Estimates 2024-25 (PDF pp. 310-311); actual: Estimates of Revenue, Income and Expenditure 2026/2027-2028/2029, same main division, column Actual 2024-25 (PDF pp. 370-371)",2024-02-01-nam-estimates-revenue-income-expenditure-2024-25-2026-27-companion,,budgets/NAM/2024.csv#nam-2024-23-md06,Information Technology
2024/25,26,Vote 26: National Planning Commission,,Office of the President,,Policy Co-ordination and Support Services,02,Main Division 02: Adminstration,043 Government Organization,printed,printed,programme,,106199000,106199000,,107317780,,101.1,101.1,appropriated,actual,whole,false,NAD,budget-document,budget-estimates,"Estimates of Revenue, Income and Expenditure 2024/2025-2026/2027, Vote 26, Main Division 02 (Adminstration), Additional Notes, 043 Government Organization, line 'Namibia Statistics Agency', column Estimate 2024-25 (PDF pp. 368-369); revised: Estimates of Revenue, Income and Expenditure 2025/2026-2027/2028, same line, column Rev. Estimates 2024-25 (PDF pp. 336-337); actual: Estimates of Revenue, Income and Expenditure 2026/2027-2028/2029, same line, column Actual 2024-25 (PDF pp. 396-397)",2024-02-01-nam-estimates-revenue-income-expenditure-2024-25-2026-27-companion,,budgets/NAM/2024.csv#nam-2024-26-md02-nsa,Namibia Statistics Agency
2024/25,26,Vote 26: National Planning Commission,,Office of the President,,Policy Co-ordination and Support Services,06,Main Division 06: Information System Centre,,printed,printed,programme,,7734000,7734000,,6909948.15,,89.3,89.3,appropriated,actual,partial,false,NAD,budget-document,budget-estimates,"Estimates of Revenue, Income and Expenditure 2024/2025-2026/2027, Vote 26, Main Division 06 (Information System Centre), table 'Main division past and planned expenditure by major category', row GRAND TOTAL, column Estimate 2024-25 (PDF p. 374); revised: Estimates of Revenue, Income and Expenditure 2025/2026-2027/2028, same main division, column Rev. Estimates 2024-25 (PDF p. 342); actual: Estimates of Revenue, Income and Expenditure 2026/2027-2028/2029, same main division, column Actual 2024-25 (PDF pp. 403-404)",2024-02-01-nam-estimates-revenue-income-expenditure-2024-25-2026-27-companion,,budgets/NAM/2024.csv#nam-2024-26-md06,Information System Centre
2024/25,29,Vote 29: INFORMATION AND COMMUNICATION TECHNOLOGY,,Ministry of Information and Communication Tecchnology,,ICT Development,05,Main Division 05: ICT DEVELOPMENT,300 Operational,printed,printed,programme,,19385000,20079000,,17964074,,92.7,89.5,appropriated,actual,whole,false,NAD,budget-document,budget-estimates,"Estimates of Revenue, Income and Expenditure 2024/2025-2026/2027, Vote 29, Main Division 05 (ICT DEVELOPMENT), table 'Main division past and planned expenditure by major category', row 300 TOTAL OPERATIONAL, column Estimate 2024-25 (PDF pp. 404-405); revised: Estimates of Revenue, Income and Expenditure 2025/2026-2027/2028, same main division, column Rev. Estimates 2024-25 (PDF pp. 366-367); actual: Estimates of Revenue, Income and Expenditure 2026/2027-2028/2029, same main division, column Actual 2024-25 (PDF pp. 431-432)",2024-02-01-nam-estimates-revenue-income-expenditure-2024-25-2026-27-companion,,budgets/NAM/2024.csv#nam-2024-29-md05-oper,ICT Development (operational budget)
2024/25,29,Vote 29: INFORMATION AND COMMUNICATION TECHNOLOGY,,Ministry of Information and Communication Tecchnology,,Print Media Affairs,06,Main Division 06: INFORMATION COMMISSION,,printed,printed,programme,,19931000,9041000,,5514611,,27.7,61.0,appropriated,actual,whole,false,NAD,budget-document,budget-estimates,"Estimates of Revenue, Income and Expenditure 2024/2025-2026/2027, Vote 29, Main Division 06 (INFORMATION COMMISSION), table 'Main division past and planned expenditure by major category', row GRAND TOTAL, column Estimate 2024-25 (PDF p. 406); revised: Estimates of Revenue, Income and Expenditure 2025/2026-2027/2028, same main division, column Rev. Estimates 2024-25 (PDF p. 368); actual: Estimates of Revenue, Income and Expenditure 2026/2027-2028/2029, same main division, column Actual 2024-25 (PDF pp. 433-434)",2024-02-01-nam-estimates-revenue-income-expenditure-2024-25-2026-27-companion,,budgets/NAM/2024.csv#nam-2024-29-md06,INFORMATION COMMISSION
2024/25,29,Vote 29: INFORMATION AND COMMUNICATION TECHNOLOGY,,Ministry of Information and Communication Tecchnology,,ICT Infrastructure expansion,29/02/5,MICT Radio Access Network (RAN) and Cell phone Towers Construction,,printed,printed,project,,35000000,,,,,,,appropriated,appropriated,whole,false,NAD,budget-document,budget-estimates,"Development Programmes: Medium Term Expenditure Framework 2024/25-2026/27, Summary of development and investment expenditure by vote, inside SRF, Vote 29, programme 'ICT Infrastructure expansion', project 29/02/5, column 2024/2025 (PDF p. 431); project page, A. Source of funding (PDF p. 433)",2024-02-01-nam-development-programmes-mtef-2024-25-2026-27-companion,,budgets/NAM/2024.csv#nam-2024-29-p29-02-5,MICT Radio Access Network (RAN) and Cell phone Towers Construction
2024/25,32,"Vote 32: HIGHER EDUCATION, TECHNOLOGY AND INNOVATION",,"Higher Education, Technology and Innovation",,Research and development,32/05/3,Construction of the Satelite Ground Data Receiving Station and Proccesing System in Windhoek,,printed,printed,project,,18000000,,,,,,,appropriated,appropriated,whole,false,NAD,budget-document,budget-estimates,"Development Programmes: Medium Term Expenditure Framework 2024/25-2026/27, Summary of development and investment expenditure by vote, inside SRF, Vote 32, programme 'Research and development', project 32/05/3, column 2024/2025 (PDF p. 441); project page, A. Source of funding (PDF p. 450)",2024-02-01-nam-development-programmes-mtef-2024-25-2026-27-companion,,budgets/NAM/2024.csv#nam-2024-32-p32-05-3,Construction of the Satelite Ground Data Receiving Station and Proccesing System in Windhoek
2024/25,37,Vote 37: Agriculture and Land Reform,,"Ministry of Agriculture, Water and Land Reform",,Agriculture,04,"Main Division 04: Research, Development and Training",041 Membership Fees and Subscription: International,printed,printed,programme,,133000,,,,,,,appropriated,appropriated,whole,false,NAD,budget-document,budget-estimates,"Estimates of Revenue, Income and Expenditure 2024/2025-2026/2027, Vote 37, Main Division 04 (Research, Development and Training), Additional Notes, 041 Membership Fees and Subscription: International, line 'Statistica software', column Estimate 2024-25 (PDF pp. 471-472)",2024-02-01-nam-estimates-revenue-income-expenditure-2024-25-2026-27-companion,,budgets/NAM/2024.csv#nam-2024-37-md04-statistica,Statistica software
2024/25,37,Vote 37: Agriculture and Land Reform,,"Ministry of Agriculture, Water and Land Reform",,Policy Co-ordination and Support Services,08,Main Division 08: Information Technology,,printed,printed,programme,,23071000,23071000,,20576543.54,,89.2,89.2,appropriated,actual,whole,false,NAD,budget-document,budget-estimates,"Estimates of Revenue, Income and Expenditure 2024/2025-2026/2027, Vote 37, Main Division 08 (Information Technology), table 'Main division past and planned expenditure by major category', row GRAND TOTAL, column Estimate 2024-25 (PDF pp. 479-480); revised: Estimates of Revenue, Income and Expenditure 2025/2026-2027/2028, same main division, column Rev. Estimates 2024-25 (PDF pp. 436-437); actual: Estimates of Revenue, Income and Expenditure 2026/2027-2028/2029, same main division, column Actual 2024-25 (PDF pp. 505-506)",2024-02-01-nam-estimates-revenue-income-expenditure-2024-25-2026-27-companion,,budgets/NAM/2024.csv#nam-2024-37-md08,Information Technology
2024/25,37,Vote 37: Agriculture and Land Reform,,"Ministry of Agriculture, Water and Land Reform",,Land Purchase and Ownership,37/13/2,Namibia Digital Cadastral Information System,,printed,printed,project,,1104000,,,,,,,appropriated,appropriated,whole,false,NAD,budget-document,budget-estimates,"Development Programmes: Medium Term Expenditure Framework 2024/25-2026/27, Summary of development and investment expenditure by vote, inside SRF, Vote 37, programme 'Land Purchase and Ownership', project 37/13/2, column 2024/2025 (PDF p. 470); project page, A. Source of funding (PDF p. 503)",2024-02-01-nam-development-programmes-mtef-2024-25-2026-27-companion,,budgets/NAM/2024.csv#nam-2024-37-p37-13-2,Namibia Digital Cadastral Information System
2024/25,37,Vote 37: Agriculture and Land Reform,,"Ministry of Agriculture, Water and Land Reform",,Land Purchase and Ownership,37/13/5,Development of National Fundamental Data Sets,,printed,printed,project,,12000000,,,,,,,appropriated,appropriated,partial,false,NAD,budget-document,budget-estimates,"Development Programmes: Medium Term Expenditure Framework 2024/25-2026/27, Summary of development and investment expenditure by vote, inside SRF, Vote 37, programme 'Land Purchase and Ownership', project 37/13/5, column 2024/2025 (PDF p. 470); project page, A. Source of funding (PDF p. 505)",2024-02-01-nam-development-programmes-mtef-2024-25-2026-27-companion,,budgets/NAM/2024.csv#nam-2024-37-p37-13-5,Development of National Fundamental Data Sets
2024/25,37,Vote 37: Agriculture and Land Reform,,"Ministry of Agriculture, Water and Land Reform",,Land Purchase and Ownership,37/14/1,Upgrade of Computerized Deeds Registration System to Version CDRS 3.0 in Windhoek,,printed,printed,project,,6501000,,,,,,,appropriated,appropriated,whole,false,NAD,budget-document,budget-estimates,"Development Programmes: Medium Term Expenditure Framework 2024/25-2026/27, Summary of development and investment expenditure by vote, inside SRF, Vote 37, programme 'Land Purchase and Ownership', project 37/14/1, column 2024/2025 (PDF p. 470); project page, A. Source of funding (PDF p. 506)",2024-02-01-nam-development-programmes-mtef-2024-25-2026-27-companion,,budgets/NAM/2024.csv#nam-2024-37-p37-14-1,Upgrade of Computerized Deeds Registration System to Version CDRS 3.0 in Windhoek
