fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
2024,17A000141,MINISTERIO DO INTERIOR,17A002741,DIRECCAO NACIONAL DE IDENTIFICACAO CIVIL,17A002741,DIRECCAO NACIONAL DE IDENTIFICACAO CIVIL,,,Despesas para Funcionamento,printed,printed,body,,12313860,16638010,,16638010,,135.1,100.0,appropriated,actual,whole,false,MZN,budget-document,appropriation-act,"PESOE 2024, mapas integrantes, Mapa E, Despesas para Funcionamento, Nível Central, p. 2, código 17A002741",2024-01-02-moz-pesoe-2024-mapas-integrantes-companion,,budgets/MOZ/2024.csv#moz-2024-17a000141-17a002741-fun,DIRECCAO NACIONAL DE IDENTIFICACAO CIVIL — Funcionamento
2024,17A000141,MINISTERIO DO INTERIOR,17B141441,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE NIASSA,17B141441,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE NIASSA,,,Despesas para Funcionamento,printed,printed,body,,1090400,708170,,708170,,64.9,100.0,appropriated,actual,whole,false,MZN,budget-document,appropriation-act,"PESOE 2024, mapas integrantes, Mapa F01 (Niassa), Despesas para Funcionamento, Nível Provincial, p. 1, código 17B141441",2024-01-02-moz-pesoe-2024-mapas-integrantes-companion,,budgets/MOZ/2024.csv#moz-2024-17a000141-17b141441-fun,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE NIASSA — Funcionamento
2024,17A000141,MINISTERIO DO INTERIOR,17C002141,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE CABO DELGADO,17C002141,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE CABO DELGADO,,,Despesas para Funcionamento,printed,printed,body,,2106380,1365480,,1365480,,64.8,100.0,appropriated,actual,whole,false,MZN,budget-document,appropriation-act,"PESOE 2024, mapas integrantes, Mapa F02 (Cabo Delgado), Despesas para Funcionamento, Nível Provincial, p. 1, código 17C002141",2024-01-02-moz-pesoe-2024-mapas-integrantes-companion,,budgets/MOZ/2024.csv#moz-2024-17a000141-17c002141-fun,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE CABO DELGADO — Funcionamento
2024,17A000141,MINISTERIO DO INTERIOR,17D142641,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE NAMPULA,17D142641,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE NAMPULA,,,Despesas para Funcionamento,printed,printed,body,,2210000,1361930,,1361930,,61.6,100.0,appropriated,actual,whole,false,MZN,budget-document,appropriation-act,"PESOE 2024, mapas integrantes, Mapa F03 (Nampula), Despesas para Funcionamento, Nível Provincial, p. 1, código 17D142641",2024-01-02-moz-pesoe-2024-mapas-integrantes-companion,,budgets/MOZ/2024.csv#moz-2024-17a000141-17d142641-fun,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE NAMPULA — Funcionamento
2024,17A000141,MINISTERIO DO INTERIOR,17E003141,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DA ZAMBEZIA,17E003141,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DA ZAMBEZIA,,,Despesas para Funcionamento,printed,printed,body,,1204080,808180,,808180,,67.1,100.0,appropriated,actual,whole,false,MZN,budget-document,appropriation-act,"PESOE 2024, mapas integrantes, Mapa F04 (Zambézia), Despesas para Funcionamento, Nível Provincial, p. 1, código 17E003141",2024-01-02-moz-pesoe-2024-mapas-integrantes-companion,,budgets/MOZ/2024.csv#moz-2024-17a000141-17e003141-fun,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DA ZAMBEZIA — Funcionamento
2024,17A000141,MINISTERIO DO INTERIOR,17F121641,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE TETE,17F121641,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE TETE,,,Despesas para Funcionamento,printed,printed,body,,2220000,2259980,,2259980,,101.8,100.0,appropriated,actual,whole,false,MZN,budget-document,appropriation-act,"PESOE 2024, mapas integrantes, Mapa F05 (Tete), Despesas para Funcionamento, Nível Provincial, p. 1, código 17F121641",2024-01-02-moz-pesoe-2024-mapas-integrantes-companion,,budgets/MOZ/2024.csv#moz-2024-17a000141-17f121641-fun,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE TETE — Funcionamento
2024,17A000141,MINISTERIO DO INTERIOR,17G100741,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE MANICA,17G100741,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE MANICA,,,Despesas para Funcionamento,printed,printed,body,,1177710,1066170,,1066170,,90.5,100.0,appropriated,actual,whole,false,MZN,budget-document,appropriation-act,"PESOE 2024, mapas integrantes, Mapa F06 (Manica), Despesas para Funcionamento, Nível Provincial, p. 1, código 17G100741",2024-01-02-moz-pesoe-2024-mapas-integrantes-companion,,budgets/MOZ/2024.csv#moz-2024-17a000141-17g100741-fun,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE MANICA — Funcionamento
2024,17A000141,MINISTERIO DO INTERIOR,17H071541,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE SOFALA,17H071541,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE SOFALA,,,Despesas para Funcionamento,printed,printed,body,,1505780,880310,,880310,,58.5,100.0,appropriated,actual,whole,false,MZN,budget-document,appropriation-act,"PESOE 2024, mapas integrantes, Mapa F07 (Sofala), Despesas para Funcionamento, Nível Provincial, p. 1, código 17H071541",2024-01-02-moz-pesoe-2024-mapas-integrantes-companion,,budgets/MOZ/2024.csv#moz-2024-17a000141-17h071541-fun,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE SOFALA — Funcionamento
2024,17A000141,MINISTERIO DO INTERIOR,17I141041,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE INHAMBANE,17I141041,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE INHAMBANE,,,Despesas para Funcionamento,printed,printed,body,,1680000,986000,,986000,,58.7,100.0,appropriated,actual,whole,false,MZN,budget-document,appropriation-act,"PESOE 2024, mapas integrantes, Mapa F08 (Inhambane), Despesas para Funcionamento, Nível Provincial, p. 1, código 17I141041",2024-01-02-moz-pesoe-2024-mapas-integrantes-companion,,budgets/MOZ/2024.csv#moz-2024-17a000141-17i141041-fun,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE INHAMBANE — Funcionamento
2024,17A000141,MINISTERIO DO INTERIOR,17J121441,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE GAZA,17J121441,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE GAZA,,,Despesas para Funcionamento,printed,printed,body,,855630,666280,,666280,,77.9,100.0,appropriated,actual,whole,false,MZN,budget-document,appropriation-act,"PESOE 2024, mapas integrantes, Mapa F09 (Gaza), Despesas para Funcionamento, Nível Provincial, p. 1, código 17J121441",2024-01-02-moz-pesoe-2024-mapas-integrantes-companion,,budgets/MOZ/2024.csv#moz-2024-17a000141-17j121441-fun,SERVICO PROVINCIAL DE IDENTIFICACAO CIVIL DE GAZA — Funcionamento
