fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
2024/25,301,"301 - Agriculture, Food Security and Nutrition",01,Crops Services,02,Agricultural Production Services,01,Crops Services,431018 Software Licenses,printed,printed,line,,,,,5750000,,,,actual,actual,unclear,false,LSL,budget-document,budget-estimates,"2026/2027 Budget Estimates Book, Recurrent Expenditure Budget By Ministry and Cost Centre, Head 301, cost centre 02 Agricultural Production Services, sub cost centre 01 Crops Services, item 431018 Software Licenses, column Actuals 2024/2025 (PDF p. 115)",2026-04-30-lso-budget-estimates-book-2026-27-companion,,budgets/LSO/2024.csv#lso-2024-301-02-01-431018,Crops Services - Software Licenses
2024/25,304,304 - Finance and Development Planning,11,IFMIS,02,Public Accounts Management,11,IFMIS,,printed,printed,line,,,,,22761907,,,,actual,actual,whole,false,LSL,budget-document,budget-estimates,"2026/2027 Budget Estimates Book, Recurrent Expenditure Budget By Ministry and Cost Centre, Head 304, cost centre 02 Public Accounts Management, sub cost centre 11 IFMIS, row Total: SCC, column Actuals 2024/2025 (PDF p. 153)",2026-04-30-lso-budget-estimates-book-2026-27-companion,,budgets/LSO/2024.csv#lso-2024-304-02-11,IFMIS
2024/25,304,304 - Finance and Development Planning,04,Bureau of Statistics,04,Economic Policy,04,Bureau of Statistics,,printed,printed,line,,,,,65828070,,,,actual,actual,whole,false,LSL,budget-document,budget-estimates,"2026/2027 Budget Estimates Book, Recurrent Expenditure Budget By Ministry and Cost Centre, Head 304, cost centre 04 Economic Policy, sub cost centre 04 Bureau of Statistics, row Total: SCC, column Actuals 2024/2025 (PDF p. 157)",2026-04-30-lso-budget-estimates-book-2026-27-companion,,budgets/LSO/2024.csv#lso-2024-304-04-04,Bureau of Statistics
2024/25,304,304 - Finance and Development Planning,01,Macroeconomic Policy,0528,Tax Modernisation Programme,,,,printed,printed,project,8000000,,,,764339,,,,proposed,actual,partial,false,LSL,budget-document,budget-estimates,"Draft Budget Book 2024/2025, Capital Projects Budget 2024/25, head 304 GOL CAPX, row 0528, column Proposed Budget 2024/25 (PDF p. 67); 2026/2027 Budget Estimates Book, Capital Project Budget, Head 304, cost centre 04 Economic Policy, sub cost centre 01 Macroeconomic Policy, project 0528, row GOL-Government of Lesotho, column headed Actuals 2025/2026, which is the 2024/25 outturn (PDF p. 299)",2024-02-21-lso-draft-budget-book-2024-25-companion,,budgets/LSO/2024.csv#lso-2024-304-0528,Tax Modernisation Programme
2024/25,304,304 - Finance and Development Planning,01,Budget Department,2501,Lesotho Public Sector Foundations for Service Delivery,,,,printed,printed,project,1900000,,,,1887264,,,,proposed,actual,unclear,false,LSL,budget-document,budget-estimates,"Draft Budget Book 2024/2025, Capital Projects Budget 2024/25, head 304 GOL CAPX, row 2501, column Proposed Budget 2024/25 (PDF p. 67); 2026/2027 Budget Estimates Book, Capital Project Budget, Head 304, cost centre 03 Revenue and Public Expenditure Management, sub cost centre 01 Budget Department, project 2501, row GOL-Government of Lesotho, column headed Actuals 2025/2026, which is the 2024/25 outturn (PDF p. 299)",2024-02-21-lso-draft-budget-book-2024-25-companion,,budgets/LSO/2024.csv#lso-2024-304-2501,Lesotho Public Sector Foundations for Service Delivery
2024/25,305,"305 - Trade, Industry and Business Development",02,One Stop Business Facilitation,2202,New and Cashless Services for One Stop Business Facilitation Centre (OBFC),,,,printed,printed,project,2836640,,,,2763983,,,,proposed,actual,whole,false,LSL,budget-document,budget-estimates,"Draft Budget Book 2024/2025, Capital Projects Budget 2024/25, head 305 GOL CAPX, row 2202, column Proposed Budget 2024/25 (PDF p. 67); 2026/2027 Budget Estimates Book, Capital Project Budget, Head 305, cost centre 02 Business Facilitation and Development, sub cost centre 02 One Stop Business Facilitation, project 2202, row GOL-Government of Lesotho, column headed Actuals 2025/2026, which is the 2024/25 outturn (PDF p. 301)",2024-02-21-lso-draft-budget-book-2024-25-companion,,budgets/LSO/2024.csv#lso-2024-305-2202,New and Cashless Services for One Stop Business Facilitation Centre (OBFC)
2024/25,308,"308 - Local Government, Chieftainship, Home Affairs and Police",02,National Identity and Civil Registry,03,Identity and Registration,02,National Identity and Civil Registry,,printed,printed,line,,,,,205579256,,,,actual,actual,whole,false,LSL,budget-document,budget-estimates,"2026/2027 Budget Estimates Book, Recurrent Expenditure Budget By Ministry and Cost Centre, Head 308, cost centre 03 Identity and Registration, sub cost centre 02 National Identity and Civil Registry, row Total: SCC, column Actuals 2024/2025 (PDF p. 186)",2026-04-30-lso-budget-estimates-book-2026-27-companion,,budgets/LSO/2024.csv#lso-2024-308-03-02,National Identity and Civil Registry
2024/25,308,"308 - Local Government, Chieftainship, Home Affairs and Police",04,Passports,04,Migration Management,04,Passports,,printed,printed,line,,,,,79346860,,,,actual,actual,partial,false,LSL,budget-document,budget-estimates,"2026/2027 Budget Estimates Book, Recurrent Expenditure Budget By Ministry and Cost Centre, Head 308, cost centre 04 Migration Management, sub cost centre 04 Passports, row Total: SCC, column Actuals 2024/2025 (PDF p. 188)",2026-04-30-lso-budget-estimates-book-2026-27-companion,,budgets/LSO/2024.csv#lso-2024-308-04-04,Passports
2024/25,310,"310 - Information, Communications, Technology and Innovation",03,"Information, Communication and Technology",02,Technology Services,03,"Information, Communication and Technology",,printed,printed,line,,,,,94715431,,,,actual,actual,whole,false,LSL,budget-document,budget-estimates,"2026/2027 Budget Estimates Book, Recurrent Expenditure Budget By Ministry and Cost Centre, Head 310, cost centre 02 Technology Services, sub cost centre 03 Information, Communication and Technology, row Total: SCC, column Actuals 2024/2025 (PDF p. 209)",2026-04-30-lso-budget-estimates-book-2026-27-companion,,budgets/LSO/2024.csv#lso-2024-310-02-03,"Information, Communication and Technology"
2024/25,310,"310 - Information, Communications, Technology and Innovation",02,Television,0348,Transforming Broadcasting Mode,,,,printed,printed,project,29803700,,,,27479525,,,,proposed,actual,unclear,false,LSL,budget-document,budget-estimates,"Draft Budget Book 2024/2025, Capital Projects Budget 2024/25, head 310 GOL CAPX, row 0348, column Proposed Budget 2024/25 (PDF p. 68); 2026/2027 Budget Estimates Book, Capital Project Budget, Head 310, cost centre 04 Broadcasting, sub cost centre 02 Television, project 0348, row GOL-Government of Lesotho, column headed Actuals 2025/2026, which is the 2024/25 outturn (PDF p. 309)",2024-02-21-lso-draft-budget-book-2024-25-companion,,budgets/LSO/2024.csv#lso-2024-310-0348,Transforming Broadcasting Mode
