fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
2024,001,001 - Office of Government Machinery,,Ghana Card Project,,Ghana Card Project,,,,printed,printed,body,90947980,,,,,,,,proposed,proposed,whole,false,GHS,budget-document,statement,"Budget Statement 2024, Appendix 9D *2024 Internally Generated Funds Retention (Expenditure) Breakdown By MDAs*, printed p. 288 (PDF p. 301), Office of Government Machinery, line *Ghana Card Project*",2023-11-15-gha-budget-statement-2024-companion,,budgets/GHA/2024.csv#gha-2024-001-ghana-card-project-igf,Ghana Card Project (retained IGF)
2024,001,001 - Office of Government Machinery,,National Identification Authority,,National Identification Authority,,,,printed,printed,body,5811143,,,,,,,,proposed,proposed,whole,false,GHS,budget-document,statement,"Budget Statement 2024, Appendix 9D *2024 Internally Generated Funds Retention (Expenditure) Breakdown By MDAs*, printed p. 288 (PDF p. 301), Office of Government Machinery, line *National Identification Authority*",2023-11-15-gha-budget-statement-2024-companion,,budgets/GHA/2024.csv#gha-2024-001-nia-igf,National Identification Authority (retained IGF)
2024,001,001 - Office of Government Machinery,,National Identification Authority,,National Identification Authority,,,,printed,printed,body,165000000,,,,,,,,proposed,proposed,whole,false,GHS,budget-document,statement,"Budget Statement 2024, Appendix 4A *MDA Expenditure Allocation (GH¢) - 2024* [Administration Sector - Summary], printed p. 191 (PDF p. 204), 1 Office of Government Machinery, line *o/w National Identification Authority*",2023-11-15-gha-budget-statement-2024-companion,,budgets/GHA/2024.csv#gha-2024-001-ow-nia,National Identification Authority
2024,009,009 - Ministry of Foreign Affairs and Regional Integration,,Passport Office,,Passport Office,,,,printed,printed,body,112497513,,,,,,,,proposed,proposed,partial,false,GHS,budget-document,statement,"Budget Statement 2024, Appendix 9D *2024 Internally Generated Funds Retention (Expenditure) Breakdown By MDAs*, printed p. 288 (PDF p. 301), Ministry of Foreign Affairs & Regional Integration, line *Passport Office*",2023-11-15-gha-budget-statement-2024-companion,,budgets/GHA/2024.csv#gha-2024-009-passport-office-igf,Passport Office (retained IGF)
2024,011,"011 - Ministry of Local Government, Decentralisation and Rural Development",011,"Ministry of Local Government, Decentralisation and Rural Development",01101,Management and Administration,01101004,Research; Statistics and Information Management,,printed,printed,programme,,80000,,,,,,,appropriated,appropriated,partial,false,GHS,budget-document,budget-estimates,"2024 Programme-Based Budget Estimates, MLGDRD, table 1.5 *Appropriation Bill - Summary of Expenditure by Sub-Programme, Economic Item and Funding* (image), PDF p. 5, sub-programme 01101004, GoG goods and services column",2024-01-01-gha-pbb-2024-mlgrd-companion,,budgets/GHA/2024.csv#gha-2024-011-01101-01101004,Management and Administration - Research; Statistics and Information Management
2024,011,"011 - Ministry of Local Government, Decentralisation and Rural Development",011,"Ministry of Local Government, Decentralisation and Rural Development",01109,Spatial Planning and Human Settlement,01109001,Human Settlements and Land Use Reaseach and Policy,,printed,printed,programme,,22443365,,,,,,,appropriated,appropriated,partial,false,GHS,budget-document,budget-estimates,"2024 Programme-Based Budget Estimates, MLGDRD, table 1.5 *Appropriation Bill - Summary of Expenditure by Sub-Programme, Economic Item and Funding* (image), PDF p. 5, sub-programme 01109001",2024-01-01-gha-pbb-2024-mlgrd-companion,,budgets/GHA/2024.csv#gha-2024-011-01109-01109001,Spatial Planning and Human Settlement - Human Settlements and Land Use Reaseach and Policy
2024,011,"011 - Ministry of Local Government, Decentralisation and Rural Development",,Births and Deaths Registry,,Births and Deaths Registry,,,,printed,printed,body,4378710,,,,,,,,proposed,proposed,partial,false,GHS,budget-document,statement,"Budget Statement 2024, Appendix 9D *2024 Internally Generated Funds Retention (Expenditure) Breakdown By MDAs*, printed p. 288 (PDF p. 301), Ministry of Local Government and Rural Development, line *Births and Deaths Registry*",2023-11-15-gha-budget-statement-2024-companion,,budgets/GHA/2024.csv#gha-2024-011-bdr-igf,Births and Deaths Registry (retained IGF)
2024,026,026 - Ministry of Communications and Digitalisation,02604,Cyber Security Authority,02604,Cyber Security Authority,,,,printed,printed,body,,33694226,,,,,,,appropriated,appropriated,whole,false,GHS,budget-document,budget-estimates,"2024 Programme-Based Budget Estimates, MoCD, table 1.6 *Appropriation Bill - Summary of Expenditure by Cost Center, Economic Item and Funding* (image), PDF p. 59, cost centre 02604",2024-01-01-gha-pbb-2024-mocd-companion,,budgets/GHA/2024.csv#gha-2024-026-02604,Cyber Security Authority
2024,026,026 - Ministry of Communications and Digitalisation,02651,Ghana India Kofi Annan Centre of Excellence in ICT,02651,Ghana India Kofi Annan Centre of Excellence in ICT,,,,printed,printed,body,,11668892,,,,,,,appropriated,appropriated,whole,false,GHS,budget-document,budget-estimates,"2024 Programme-Based Budget Estimates, MoCD, table 1.6 *Appropriation Bill - Summary of Expenditure by Cost Center, Economic Item and Funding* (image), PDF p. 59, cost centre 02651",2024-01-01-gha-pbb-2024-mocd-companion,,budgets/GHA/2024.csv#gha-2024-026-02651,Ghana India Kofi Annan Centre of Excellence in ICT
2024,026,026 - Ministry of Communications and Digitalisation,02653,National Information Technology Agency,02653,National Information Technology Agency,,,,printed,printed,body,,24789421,,,,,,,appropriated,appropriated,whole,false,GHS,budget-document,budget-estimates,"2024 Programme-Based Budget Estimates, MoCD, table 1.6 *Appropriation Bill - Summary of Expenditure by Cost Center, Economic Item and Funding* (image), PDF p. 60, cost centre 02653",2024-01-01-gha-pbb-2024-mocd-companion,,budgets/GHA/2024.csv#gha-2024-026-02653,National Information Technology Agency
