fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
2024,01,01 - Présidence de la République,00-01-F-04H-00000,Unité de Gouvernance Digitale,138,Appui à la gouvernance et à l'Etat de droit,,,,printed,printed,programme,,57441000,57441000,,,,,,appropriated,revised,whole,false,MGA,budget-document,budget-estimates,"LFR 2024 (Loi n° 2024-003), Tome 2 *Document budgétaire*, Annexe 6 *Prévision Dépenses par service*, columns LFI 2024 and LFR 2024, PDF p. 131, ministère 01, programme 138, 00 Budget Général, service 00-01-F-04H-00000",2024-07-01-mdg-lfr-2024-tome-2-companion,,budgets/MDG/2024.csv#mdg-2024-01-010-138-00-01-f-04h,Unité de Gouvernance Digitale
2024,04,04 - HAUTE COUR CONSTITUTIONNELLE,00-04-0-130-00000,DIRECTION DU SYSTÈME D'INFORMATION,102,Gouvernance responsable,,,,printed,printed,programme,,671280000,671280000,,,,,,appropriated,revised,partial,false,MGA,budget-document,budget-estimates,"LFR 2024 (Loi n° 2024-003), Tome 2 *Document budgétaire*, Annexe 6 *Prévision Dépenses par service*, columns LFI 2024 and LFR 2024, PDF p. 134, ministère 04, programme 102, 00 Budget Général, service 00-04-0-130-00000",2024-07-01-mdg-lfr-2024-tome-2-companion,,budgets/MDG/2024.csv#mdg-2024-04-040-102-00-04-0-130,DIRECTION DU SYSTÈME D'INFORMATION
2024,05,05 - PRIMATURE,00-05-0-160-00000,DIRECTION DES SYSTEMES D'INFORMATION,005,Administration et Coordination,,,,printed,printed,programme,,75263000,155263000,,,,,,appropriated,revised,partial,false,MGA,budget-document,budget-estimates,"LFR 2024 (Loi n° 2024-003), Tome 2 *Document budgétaire*, Annexe 6 *Prévision Dépenses par service*, columns LFI 2024 and LFR 2024, PDF p. 135, ministère 05, programme 005, 00 Budget Général, service 00-05-0-160-00000",2024-07-01-mdg-lfr-2024-tome-2-companion,,budgets/MDG/2024.csv#mdg-2024-05-050-005-00-05-0-160,DIRECTION DES SYSTEMES D'INFORMATION
2024,07,07 - COMMISSION ELECTORALE NATIONALE INDEPENDANTE,00-07-0-1A0-00000,DIRECTION DU SYSTÈME INFORMATIQUE ET DES NOUVELLES TECHNOLOGIES (DSINT),060,Administration et Coordination,,,,printed,printed,programme,,171178000,171178000,,,,,,appropriated,revised,partial,false,MGA,budget-document,budget-estimates,"LFR 2024 (Loi n° 2024-003), Tome 2 *Document budgétaire*, Annexe 6 *Prévision Dépenses par service*, columns LFI 2024 and LFR 2024, PDF p. 137, ministère 07, programme 060, 00 Budget Général, service 00-07-0-1A0-00000",2024-07-01-mdg-lfr-2024-tome-2-companion,,budgets/MDG/2024.csv#mdg-2024-07-070-060-00-07-0-1a0,DIRECTION DU SYSTÈME INFORMATIQUE ET DES NOUVELLES TECHNOLOGIES (DSINT)
2024,11,11 - MINISTÈRE DES AFFAIRES ETRANGÈRES,00-11-0-1E0-00000,DIRECTION DES SYSTEMES D'INFORMATION (DSI),006,Administration et Coordination,,,,printed,printed,programme,,21200000,18200000,,,,,,appropriated,revised,partial,false,MGA,budget-document,budget-estimates,"LFR 2024 (Loi n° 2024-003), Tome 2 *Document budgétaire*, Annexe 6 *Prévision Dépenses par service*, columns LFI 2024 and LFR 2024, PDF p. 143, ministère 11, programme 006, 00 Budget Général, service 00-11-0-1E0-00000",2024-07-01-mdg-lfr-2024-tome-2-companion,,budgets/MDG/2024.csv#mdg-2024-11-110-006-00-11-0-1e0,DIRECTION DES SYSTEMES D'INFORMATION (DSI)
2024,12,12 - MINISTÈRE DES FORCES ARMEES,00-12-0-B50-00000,DIRECTION DU SYSTEME D'INFORMATION,103,Pilotage de la politique de défense,,,,printed,printed,programme,,152436000,144876000,,,,,,appropriated,revised,partial,false,MGA,budget-document,budget-estimates,"LFR 2024 (Loi n° 2024-003), Tome 2 *Document budgétaire*, Annexe 6 *Prévision Dépenses par service*, columns LFI 2024 and LFR 2024, PDF p. 140, ministère 12, programme 103, 00 Budget Général, service 00-12-0-B50-00000",2024-07-01-mdg-lfr-2024-tome-2-companion,,budgets/MDG/2024.csv#mdg-2024-12-122-103-00-12-0-b50,DIRECTION DU SYSTEME D'INFORMATION
2024,12,12 - MINISTÈRE DES FORCES ARMEES,00-12-0-H30-00000,BUREAU TÉLÉCOMMUNICATION ET SYSTÈME INFORMATIQUE DES ARMÉES (BTSIA),008,Administration et Coordination,,,,printed,printed,programme,,39800000,37826000,,,,,,appropriated,revised,partial,false,MGA,budget-document,budget-estimates,"LFR 2024 (Loi n° 2024-003), Tome 2 *Document budgétaire*, Annexe 6 *Prévision Dépenses par service*, columns LFI 2024 and LFR 2024, PDF p. 140, ministère 12, programme 008, 00 Budget Général, service 00-12-0-H30-00000",2024-07-01-mdg-lfr-2024-tome-2-companion,,budgets/MDG/2024.csv#mdg-2024-12-123-008-00-12-0-h30,BUREAU TÉLÉCOMMUNICATION ET SYSTÈME INFORMATIQUE DES ARMÉES (BTSIA)
2024,13,13 - MINISTÈRE DELEGUÉ EN CHARGE DE LA GENDARMERIE NATIONALE,00-13-0-170-00000,DIRECTION DU SYSTÈME D'INFORMATION ET DES TELECOMMUNICATIONS ( DSIT ),009,Administration et Coordination,,,,printed,printed,programme,,140500000,138500000,,,,,,appropriated,revised,partial,false,MGA,budget-document,budget-estimates,"LFR 2024 (Loi n° 2024-003), Tome 2 *Document budgétaire*, Annexe 6 *Prévision Dépenses par service*, columns LFI 2024 and LFR 2024, PDF p. 270, ministère 13, programme 009, 00 Budget Général, service 00-13-0-170-00000",2024-07-01-mdg-lfr-2024-tome-2-companion,,budgets/MDG/2024.csv#mdg-2024-13-130-009-00-13-0-170,DIRECTION DU SYSTÈME D'INFORMATION ET DES TELECOMMUNICATIONS ( DSIT )
2024,13,13 - MINISTÈRE DELEGUÉ EN CHARGE DE LA GENDARMERIE NATIONALE,00-13-0-171-00000,SERVICE DES ETUDES ET DU DEVELOPPEMENT INFORMATIQUE,009,Administration et Coordination,,,,printed,printed,programme,,28200000,28200000,,,,,,appropriated,revised,partial,false,MGA,budget-document,budget-estimates,"LFR 2024 (Loi n° 2024-003), Tome 2 *Document budgétaire*, Annexe 6 *Prévision Dépenses par service*, columns LFI 2024 and LFR 2024, PDF p. 270, ministère 13, programme 009, 00 Budget Général, service 00-13-0-171-00000",2024-07-01-mdg-lfr-2024-tome-2-companion,,budgets/MDG/2024.csv#mdg-2024-13-130-009-00-13-0-171,SERVICE DES ETUDES ET DU DEVELOPPEMENT INFORMATIQUE
2024,13,13 - MINISTÈRE DELEGUÉ EN CHARGE DE LA GENDARMERIE NATIONALE,00-13-0-173-00000,SERVICE DES TELECOMMUNICATIONS,009,Administration et Coordination,,,,printed,printed,programme,,150410000,150410000,,,,,,appropriated,revised,partial,false,MGA,budget-document,budget-estimates,"LFR 2024 (Loi n° 2024-003), Tome 2 *Document budgétaire*, Annexe 6 *Prévision Dépenses par service*, columns LFI 2024 and LFR 2024, PDF p. 270, ministère 13, programme 009, 00 Budget Général, service 00-13-0-173-00000",2024-07-01-mdg-lfr-2024-tome-2-companion,,budgets/MDG/2024.csv#mdg-2024-13-130-009-00-13-0-173,SERVICE DES TELECOMMUNICATIONS
