indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
gov.policy--digital-transformation-strategy,3,STP-gov.policy-digital-governance-strategy,,,,,,,2026-08-31,0,"Strategy adopted 2020 and in force; no costed plan, budget or M&E report on record",
gov.policy--ict-strategy,2,STP-gov.legislate-ager-revision,,,,,,,2026-08-31,0,Electronic communications law revision before the Assembly; no adopted sector policy on record,
gov.policy--broadband-strategy,,,,,,,,,2026-08-31,0,Only an IPTV authorisation held; no broadband plan and no cited absence of one,
gov.policy--data-interoperability-framework-roadmap,2,STP-gov.policy-qni,,,,,,,2026-08-31,0,QNI held at draft v0.1 with no approval instrument,
gov.policy--ai-strategy,1,STP-gov.policy-ai-strategy,,,,,,,2026-08-31,0,UNESCO readiness assessment records no national AI strategy,
gov.policy--data-localisation-policies,3,STP-gov.policy-data-localisation,,,,,,,2026-08-31,0,Personal data localised under the 2016 law on INIC's account; no application decision or transfer mechanism on record,
gov.policy--data-governance-policy,2,STP-gov.policy-data-strategy,,,,,,,2026-08-31,0,Data strategy v1 published by INIC under technical assistance; no approval instrument held,
gov.policy--open-data-policy,1,STP-data.open-none,,,,,,,2026-08-31,0,UNESCO readiness assessment states no open-data law or regulation; no portal,
gov.legislate--data-protection-legislation,3,STP-gov.legislate-data-protection-law,,,,,,,2026-08-31,0,Law 03/2016 in force; no implementing regulations or enforcement act on record,
gov.legislate--cybersecurity-legislation,3,STP-gov.legislate-cybercrime-law,,,,,,,2026-08-31,0,"Lei 15/2017 in force; no regulations, agency or prosecutions on record",
gov.legislate--legislation-covering-digital-id,2,STP-gov.legislate-identification-law,,,,,,,2026-08-31,0,Identification law under review and consultation; passage not on record,
gov.legislate--digital-payments-legislation,3,STP-gov.legislate-payment-system-law|STP-dpi.pay-bcstp-organic-law,,,,,,,2026-08-31,0,Payment-systems law in force; no non-bank licensing regime or interoperability rules on record,
gov.legislate--legislation-enabling-data-interoperability,3,STP-gov.legislate-interoperability-law,,,,,,,2026-08-31,0,Law 1/2024 in force on secondary legal survey only; no implementing acts on record,
