row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
LBY-infra.connect-5g,LBY,infra.connect,Infrastructure,instrument,5G network,Implemented,2026-08-03,First commercial service in central Tripoli 2026-01-29,,Advanced,Did not exist,"One operator live in central Tripoli, countrywide roll-out stated to follow",2026-01-29-almadar-launches-first-5g-tripoli-libyaherald|2026-08-03-ookla-5g-north-africa-one-year-on,,
LBY-infra.connect-arabsat,LBY,infra.connect,Infrastructure,instrument,ARABSAT and LTT satellite capacity agreement,Planned,2026-08-07,"Agreement announced 2026-08-07; no value, duration or service date",,Advanced,Did not exist,"Agreement announced; capacity on Arabsat-6A at 30.5 degrees east, no commercial terms",2026-08-07-arabsat-and-ltt-sign-strategic-partnership-to-strengthen-libyas-digital-infrastructure,,
LBY-infra.connect-ghat,LBY,infra.connect,Infrastructure,instrument,Ghat to Tahala fibre link,Implemented,2026-05-30,Restored to 11 of 12 sites after the flood cut of 27 May 2026,,"Regressed, largely restored",In service,"11 of 12 sites restored, 91.7%, most on VSAT backup",2026-05-30-ghat-tahala-fibre-cut-restored-alwasat,,
LBY-infra.connect-huawei,LBY,infra.connect,Infrastructure,instrument,Huawei's authorisation to operate,Implemented,2026-07-26,Reinstated on a compliance undertaking 2025-08-20,,"No change, suspended and reinstated within three days",Operating; suspended nationwide on 17 August 2025,Operating under a compliance undertaking to the GTI; scoping civil-service systems (2026-07),2025-08-20-lana-gti-huawei-libya-agreement|2025-08-17-lana-gti-suspends-huawei-activities-libya|2026-07-26-libya-lana-khidma-madaniya-huawei-tahawwul-raqmi,,
LBY-infra.connect-kbr,LBY,infra.connect,Infrastructure,instrument,LPTIC and KBR infrastructure and 5G memorandum,Planned,2026-01-25,"MoU signed 2026-01-25, no value or timetable published",,Advanced,Did not exist,MoU only,2026-01-25-lptic-kbr-mou-5g-infrastructure-libyaherald,,
LBY-infra.connect-nokia,LBY,infra.connect,Infrastructure,instrument,LPTIC and Nokia 5G cooperation,Planned,2026-07-16,Cooperation meeting 2026-07-15; no agreement announced,,Advanced,Did not exist,Discussion only,2026-07-16-libya-nokia-5g-cooperation-alwasat,,
LBY-infra.connect-zte,LBY,infra.connect,Infrastructure,instrument,LTT and ZTE modernisation memorandum,Planned,2026-03-09,"MoU signed at MWC Barcelona 2026-03-09, no value or timetable",,Advanced,Did not exist,"Framework covering 4G/5G, e-wallet, e-commerce, CDN and terminals",2026-03-09-ltt-zte-mou-mwc-barcelona,,
LBY-infra.connect-medusa,LBY,infra.connect,Infrastructure,instrument,Medusa submarine cable,Implemented,2025-05-12,Inaugurated at Misrata 2025-05-12,,No change,Inaugurated at Misrata; Tripoli and Benghazi landings planned (2025-05),Same; no landing or capacity figure published since,2025-05-12-medusa-submarine-cable-inaugurated-misrata-libyaherald,,8;700 km system to Italy Spain Portugal Morocco Tunisia Greece Egypt and Cyprus
LBY-infra.connect-ipv6,LBY,infra.connect,Infrastructure,instrument,National IPv4 to IPv6 transition,Planned,2026-04-22,Operators convened to begin the transition 2026-04-22,,Advanced,None published,Operators convened; no timetable or target published,2026-04-22-gaci-ipv6-transition-libyaherald,,
LBY-infra.connect-rootservers,LBY,infra.connect,Infrastructure,instrument,National root servers,Implemented,2025-10-26,"Entered service and listed on root-servers.org, 2025-10-26",,Advanced,Did not exist,Operating in Almadar Aljadid data centres in Tripoli and Benghazi,2025-10-26 Libya launches root servers in Tripoli and Benghazi — digital sovereignty,,
LBY-infra.store-transsahara,LBY,infra.store,Infrastructure,instrument,Trans-Sahara and Tatweer Tripoli data centre,Not held,2019-10-15,,,,,,2019-10-15-dcd-trans-saharan-tatweer-libyan-data-center,,announced for Tripoli in early 2020; nothing on file after 2019
LBY-infra.energy-power,LBY,infra.energy,Infrastructure,instrument,Power supply to networks and data centres,Not held,,,,,,,,,
LBY-infra.capacity-datacentre,LBY,infra.capacity,Infrastructure,instrument,National data-centre capacity,Not held,,,,,,,,,
