recipient_country,start_year,end_year,financier,sector,instrument,commitment_usd_m,amount_basis,amount_quality,status,title,description,beneficiary_type,recipient_organisation,original_amount,project_id,iati_activity_id,url,financier_slug,record
CIV,2026,,Caisse des Dépôts et Consignations de Côte d'Ivoire (CDC-CI),Innovation ecosystem,Grant,0,commitment,reported,Active,"CDC-CI Capital — Ivorian startup seed programme, 2026","""CDC-CI Capital, the investment arm of Côte d'Ivoire's public deposit and consignment fund, has deployed a further CFA720 million ($1.2 million) into eight local startups, marking the latest salvo in a government-backed campaign to accelerate the country's technology ecosystem and create white-collar jobs for its youthful population.""

""The seed grants, ranging from CFA45 million to CFA100 million, were announced on Wednesday at the closing ceremony of the third National Employment and Recruitment Fair (FNER) in Abidjan's Treichville district. The event was presided over by vice-premier and defence minister Téné Birahima Ouattara, and the funds were channeled through a dedicated programme run jointly by CDC-CI Capital and the Youth Employment Agency (Agence Emploi Jeunes).""

""The eight recipients were drawn from the first cohort of the 'Programme d'Appui à l'Écosystème des Startups' — a seeding facility designed to help very young, innovative companies structure their operations, acquire initial customers and position themselves for larger investment rounds. In addition to cash grants, the programme provides mentoring and technical assistance, officials said at the fair.""

Three of the eight beneficiaries were disclosed as technology companies: **Ecole Pay**, a school-fee digitisation platform, CFA 100 million; **ADES (Agence de Développement de l'E-Santé)**, operating the UMED telemedicine and home-care network, CFA 100 million; and **Flot**, a mobility startup offering ride-hailing drivers a path to electric-vehicle ownership, CFA 65 million.",Private Sector,*unspecified*,"CFA 720,000,000",,,https://launchbaseafrica.com/2026/05/27/cdc-ci-capital-extends-startup-funding-spree-with-1-2m-injection-into-ivorian-ventures/,cdc-ci,2026-05-27-cdc-ci-civ-2026-startup-seed-programme
CIV,2026,,African Development Bank (AfDB),Energy,"Unknown — source states ""financement"" without specifying loan, grant or other terms",120,commitment,reported,Approved,"African Development Bank — Côte d'Ivoire, PROSER II electrification financing, 2026","""Le Conseil d'administration du Groupe de la Banque africaine de développement a approuvé, le 15 mai 2026 à Abidjan, un financement de 103,14 millions d'euros à la Côte d'Ivoire afin d'étendre l'accès à l'électricité à plus de 100 000 foyers et à d'améliorer la qualité des services délivrés dans 18 régions du pays."" ""D'un coût total de 234,56 millions d'euros, la deuxième phase du Projet de renforcement des ouvrages du système électrique et d'accès à l'électricité (PROSER II) sera cofinancée par la Banque islamique de développement à hauteur de 83,96 millions d'euros et par l'Etat de Côte d'Ivoire pour un montant de 47,46 millions d'euros."" Covers electrification of 244 rural localities across 18 regions, connection of more than 107,000 households, and installation of 74,010 LED public-lighting points.",Public Sector,,"EUR 103,140,000",,,https://www.afdb.org/fr/news-and-events/press-releases/cote-divoire-plus-de-100-000-foyers-raccordes-au-reseau-national-delectricite-grace-au-soutien-de-la-banque-africaine-de-developpement-94208,african-development-bank,2026-05-15-african-development-bank-civ-2026-proser-ii-electrification-rurale
CIV,2026,,UNICEF,National statistics,Grant,0,commitment,reported,Active,"UNICEF — Côte d'Ivoire, MICS 2026 survey equipment, 2026","""Le Représentant Résident de l'UNICEF, M. Jean-François BASSE, a remis lundi 11 mai 2026 au Ministre du Plan et du Développement, Dr. Souleymane DIARRASSOUBA, un lot d'équipements techniques, estimé à 180 millions de FCFA, pour la conduite de l'Enquête par Grappes à Indicateurs Multiples et des Biomarqueurs (MICS 2026)."" ""La dotation comprend notamment des équipements numériques de collecte, des dispositifs de géolocalisation, du matériel anthropométrique ainsi que des outils destinés au contrôle de la qualité de l'eau.""",Public Sector,Agence Nationale de la Statistique (ANSTAT),"FCFA 180,000,000",,,https://plan.gouv.ci/index.php/actualite/962,unicef,2026-05-11-unicef-civ-2026-mics-2026-equipment
CIV,2026,,EXIM Bank (Export-Import Bank of the United States),Data Storage,Buyer's Credit,170,commitment,reported,Approved,"US EXIM Bank — Côte d'Ivoire sovereign data centre and digitisation, 2026","""U.S. technology company Cybastion has received formal authorization from the Ivoirian government to proceed with a $170 million U.S. Export-Import Bank financed project that will bring a sovereign national data center, government digitization platform, and a cutting-edge smart border surveillance system to Côte d'Ivoire. U.S. tech companies Cisco and Cybastion are partnering with the U.S. Embassy to deepen American engagement in Côte d'Ivoire's growing digital sector."" Announced 16 July 2026 by Assistant Secretary of State for African Affairs Frank R. Garcia at the U.S. Embassy in Abidjan.",Public Sector,(unspecified,,,,https://techafricanews.com/2026/07/17/us-expands-cote-divoire-tech-footprint-with-starlink-approval-and-170m-data-centre-project/,exim-bank-usa,2026-01-01-exim-bank-usa-civ-2026-cybastion-sovereign-data-centre-bw15
CIV,2025,"2030 *(enriched from source, 2026-08-05 - expected closing 2030-08-31)*",World Bank,Connectivity,Concessional Loan,150,commitment,exact,Approved,"IDA - Republic of Cote d'Ivoire, Digital Acceleration Project (PADCI / RAPID-CI) phase 1, 2025","From the Conseil des ministres communique of 4 February 2026, verbatim:

> Le Conseil des ministres du 04 fevrier 2026 a adopte un decret portant ratification de l'accord de pret d'un montant de 84 356 070 200 FCFA conclu le 17 octobre 2025 entre l'Association internationale de developpement (AID) et la Republique de Cote d'Ivoire pour le financement du projet d'acceleration digitale en Cote d'Ivoire (PADCI) phase 1, dans le cadre de l'approche programmatique multiphase.

> le projet a pour objectif d'accroitre l'utilisation inclusive et resiliente de l'Internet a haut debit et des services numeriques dans certains secteurs sociaux cibles.

> Il prevoit notamment la fourniture d'une assistance technique et d'equipement pour creer et rendre operationnels les agences numeriques et les cadres de gouvernance de l'intelligence artificielle et de developper des competences numeriques avancees et intermediaires en ciblant particulierement les jeunes et les femmes.

The connectivity component is scoped to public facilities - schools, health centres, social centres, town halls, sub-prefectures, courts, post offices and regional directorates - with the stated aim of improving access to digital public services for remote and vulnerable populations.",Public Sector,Republic of Cote d'Ivoire,"84,356,070,200 FCFA",P180059,,https://www.bilan.gouv.ci/actualite/19406,world-bank,2025-10-17-wb-civ-004-rapid-ci-padci-phase-1
CIV,2025,,EXIM Bank (Export-Import Bank of the United States),Other GovTech and e-Gov,Guarantee,47,commitment,reported,Approved,"US EXIM Bank — Côte d'Ivoire Ministry of Commerce and Industry digitalisation, 2025","Fraternité Matin (2025-08-26): ""après le vote par le Conseil d'administration le 14 août, l'octroi de 47 millions de dollars (28,2 milliards FCFA) pour la numérisation du ministère du Commerce et de l'Industrie."" TechAfrica News (2025-09-22): ""a $47 million guarantee for the digitalization of the Ministry of Finance and Industry. Cybastion, the lead exporter, will work with U.S. technology partners such as Cisco, Hewlett Packard Enterprise, and Schneider Electric.""

We Are Tech Africa (on the EXIM board approval): ""The Export-Import Bank of the United States (EXIM) board of directors approved... a $47 million financing package for the digitization of Côte d'Ivoire's Ministry of Commerce and Industry. The project will be implemented by the Washington-based Cybastion Institute of Technology in partnership with technology giants such as Cisco, Amazon Web Services (AWS), Motorola Solutions, and Microsoft"" — to ""modernize the ministry's information systems, strengthen cybersecurity, integrate cloud solutions, and improve administrative efficiency."" Per EXIM acting chairman James Cruse the transaction supports around 100 U.S. jobs and counters the rise of PRC influence, framed as a China and Transformational Exports Program (CTEP) transaction.",Public Sector,"Ministry of Commerce and Industry, Côte d'Ivoire","XOF 28,200,000,000",,,https://www.fratmat.info/article/2636383/economie/ntic/premier-centre-national-de-donnees-les-etats-unis-appuient-la-cote-divoire-a-hauteur-de-396-milliards-de-fcfa,exim-bank-usa,2025-01-01-exim-bank-usa-civ-2025-02-commerce-ministry-digitalisation-bw05
CIV,2025,,EXIM Bank (Export-Import Bank of the United States),Data Storage,Guarantee,66,commitment,reported,Approved,"US EXIM Bank — Côte d'Ivoire national data centre, 2025","""The Export-Import Bank of the United States (EXIM) has approved a $66 million guarantee to fund the construction of a national data center in Côte d'Ivoire. The project is set to be a significant milestone for the region, marking the first data center EXIM has ever supported in sub-Saharan Africa."" ""The initiative is part of EXIM's China and Transformational Exports Program... The equipment for the data center will be supplied by Cybastion Institute of Technology, LLC, a Washington, DC-based small business.""

Fraternité Matin (2025-08-26) reports the same approval as ""66 millions de dollars (39,6 milliards FCFA)... destiné à soutenir la construction du Centre national de données de Côte d'Ivoire, sous l'égide du ministère de la Transition numérique et de la Digitalisation.""",Public Sector,Côte d'Ivoire national data centre / Ministère de la Transition numérique et de la Digitalisation,"XOF 39,600,000,000",,,https://techafricanews.com/2025/08/25/us-exim-bank-approves-66m-for-cote-divoire-data-center/,exim-bank-usa,2025-01-01-exim-bank-usa-civ-2025-cote-divoire-national-data-centre-bw05
CIV,2024,—,FMO,Digital Payments and Fintech,Equity,3,commitment,reported,Approved,"FMO — Hub2 (Connekt 4 SAS), 2024","""Hub2 ('the Company') is a fintech company that provides mobile wallet accessibility and payment services in Francophone Africa."" ""The FMO Ventures Program invests in early-stage tech-enabled businesses that leverage innovative solutions. FMO's equity investment supports the Company in strengthening the organization and scaling up activities across Africa."" ""Hub2's solution contributes to the payment landscape in Africa, thereby promoting financial inclusion and stimulating economic growth.""",Private Sector,Hub2 / Connekt 4 SAS,EUR 2.40 million,—,—,https://www.fmo.nl/project-detail/63830,fmo,2024-08-01-fmo-hub2-2024-connekt4-equity-investment
CIV,2024,2026,European Union,Innovation ecosystem,Grant,2,commitment,rounded,Active,"\u00ab DigiGreen & Agri \u00bb, l\u00bfinnovation num\u00e9rique au service de la transition bas-carbone, de l\u00bfentrepreneuriat et de l\u00bfemployabilit\u00e9 des jeunes","Contract related to: « DigiGreen & Agri », l¿innovation numérique au service de la transition bas-carbone, de l¿entrepreneuriat et de l¿employabilité des jeunes - L¿action a pour objectif général de contribuer à la création d¿emplois décents et aux investissements durables.Elle s¿articule autour de deux objectifs spécifiques qui donneront lieu à deux composantes :1. Intégration de la Responsabilit",Public Sector,,"EUR 1,715,000",,XI-IATI-EC_INTPA-2024-PC-25183,https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2024-PC-25183,european-union,2024-01-01-ec-civ-002-digigreen-agri-linnovation-numerique-au-service
CIV,2024,2027,KfW Development Bank,Other GovTech and e-Gov,Concessional Loan,22,commitment,exact,Active,St\u00e4rkung zentraler Governance Strukturen (e-Governance) Strengthening central governance structures (e-governance),"Die Regierung der Côte dIvoire strebt an, Dienstleistungen für Privatpersonen und Unternehmen effizienter und effektiver anzubieten, indem sie diese digital zur Verfügung stellt. Grundlage hierfür ist die Ausstattung mit standardisierten, digitalen Prozessen und einem funktionsfähigen Regierungsnetzwerk für deren Abwicklung. Das Vorhaben setzt mittels der folgenden Komponenten an diesem Kernproblem an:  1) Rehabilitierung und Ausweitung des zentralstaatlichen Verwaltungsnetzwerks auf mind. 80km",Public Sector,,"EUR 20,000,000",DE-1-202165025,DE-1-202165025,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DE-1-202165025,kfw,2024-01-01-kfw-civ-001-starkung-zentraler-governance-strukturen-e-governance-strengthening
