recipient_country,start_year,end_year,financier,sector,instrument,commitment_usd_m,amount_basis,amount_quality,status,title,description,beneficiary_type,recipient_organisation,original_amount,project_id,iati_activity_id,url,financier_slug,record
BEN,2026,2027,BOAD,Other GovTech and e-Gov,Standard loan (IATI finance-type 421),32,commitment,stated,Implementation,Bénin – Projet d'appui à la digitalisation des services du Ministère de l'Economie et des Finances (MEF),Le projet a pour objet de réaliser : i) la modernisation et la mise en redondance du Data Center du Ministère de l'Economie et des Finances (MEF) ; ii) la modernisation du système d'information de La Poste du Bénin SA et iii) l'extension du Système de Gestion de l'Information du Financement du Développement (SGIFD) et du Système d'Information des Ressources Humaines (SIRH) de la DGFD.,Government ministry,Ministère de l'Economie et des Finances (MEF),"XOF 19,500,000,000 (commitment)",,XM-DAC-46021-2026008,https://api.iatistandard.org/datastore/activity/select?q=iati_identifier:%22XM-DAC-46021-2026008%22,boad,2026-05-19-iati-xm-dac-46021-2026008-benin-mef-digitalisation
BEN,2026,,Japan (Government of Japan),Use of satellite data,Grant,2,commitment,reported,,"Japan — Benin malaria AI/geospatial project (TICAD), 2026","""Benin launched a $2.3 million Japanese-funded project that will combine artificial intelligence, drones and geospatial mapping to strengthen malaria prevention in six pilot municipalities."" ""The government launched the Integrated Action for Malaria Prevention project in Cotonou on Tuesday, June 30. Japan is financing the initiative with $2.3 million."" ""Geospatial mapping tools and artificial intelligence will analyze environmental data to identify areas with the highest risk of mosquito breeding,"" with drones then used to spray WHO-approved larvicides.",,Government of Benin,,,,https://www.wearetech.africa/en/fils-uk/news/tech/benin-combines-ai-drones-and-geospatial-mapping-in-fight-against-malaria,japan,2026-01-01-japan-ben-2026-malaria-ai-geospatial-bw14
BEN,2023,2027,World Bank,Digital Payments and Fintech,"Concessional loan *(source label, unverified — see Notes)*",10,commitment,imputed,Active,Benin Social Safety Nets Program \u2014 Digital Payment Infrastructure Component,"Digital payment and MIS sub-component (~$10M imputed of $100M total) of the Benin Social Safety Nets Program. Finances mobile money payment channels for direct cash transfers, beneficiary management systems, and digital targeting mechanisms for social protection delivery.",Government,,,P176680,,https://projects.worldbank.org/en/projects-operations/project-detail/P176680,world-bank,2023-03-24-wb-ben-002-benin-social-safety-nets-program-digital
BEN,2022,2026,BMZ,"Strategies, plans and policies",Grant,7,commitment,exact,Active,BenInnovation - St\u00e4rkung der digitalen Transformation in Benin BenInnovation- Strengthening the digital tranformation in Benin,"Ausgangssituation:   Die Regierung Benins hat die Digitalisierung als einen wichtigen Hebel zur Beschleunigung des Wirtschaftswachstums identifiziert. Aus diesem Grund hat sie zahlreiche Reformen eingeleitet, um die Digitalbranche zu strukturieren und „Benin zur digitalen Plattform Westafrikas zu machen. Die Regierung hat bereits erfolgreich die digitale Infrastruktur verbessert, kompetente Institutionen aufgebaut und angemessene Regulierungsinstrumente geschaffen. Dennoch bleibt es eine Herausf",Government,,"EUR 6,500,000",DE-1-202122240,DE-1-202122240,https://api.iatistandard.org/datastore/activity/select?q=iati_identifier:%22DE-1-202122240%22,bmz,2022-01-01-bmz-ben-001-beninnovation---starkung-der-digitalen-transformation
BEN,2022,2026,BMZ,ICT Industry,Grant,9,commitment,exact,Active,Support for small and medium-sized enterprises F\u00f6rderung kleiner und mittlerer Unternehmen in Benin,"Context:   Micro, small and medium-sized enterprises (MSMEs) in Benin have a hard time successfully expanding their business. They often lack knowledge relating to crucial topics such as business planning, product development, marketing and digitalisation. It is also difficult for companies to find and train suitable employees.  There are currently few support and advisory services for MSMEs, and the ones that do exist are often not very helpful. This means that it is hardly possible for busines",Government,,"EUR 9,000,000",DE-1-202120426,DE-1-202120426,https://api.iatistandard.org/datastore/activity/select?q=iati_identifier:%22DE-1-202120426%22,bmz,2022-01-01-bmz-ben-002-support-for-small-and-medium-sized-enterprises
BEN,2022,2026,United Nations Development Programme (UNDP),ICT Industry,Grant,3,commitment,exact,Active,"timbuktoo - UAC Innovation Lab (Operationalisation Initiative Timbuktoo, Benin)","Le projet timbuktoo-UAC vise à repositionner l'Université d'Abomey-Calavi en tant qu'espace transformateur d'innovation. Establishes digital innovation and technology research module at UAC, with prototyping labs, tech incubation, entrepreneurship ecosystem. Part of UNDP Africa's timbuktoo initiative.",Government,University of Abomey-Calavi (UAC),,143966,XM-DAC-41114-OUTPUT-00131875,https://open.undp.org/projects/00143966,undp,2022-01-01-undp-ben-timbuktoo-uac-2022-timbuktoo---uac-innovation-lab-operationalisation
BEN,2022,,Export-Import Bank of China (China Eximbank),Connectivity,Concessional loan,38,commitment,estimated,Active,National Broadband Network Densification Project Phase 2 (PDI2T Phase 2),,Government,Agence du Numerique (ADN),"CNY 265,000,000",,,https://www.gouv.bj/article/1464/cooperation-sino-beninoise-benin-decroche-22-milliards-densification-reseau-haut-debit/ https://china.aiddata.org/projects/58955/,china-eximbank,2021-01-01-press-chn-ben-2021-001-national-broadband-network-densification-project-phase
BEN,2019,2025,World Bank,"Sectoral management information systems (HMIS, EMIS, etc.)","Concessional loan *(source label, unverified — see Notes)*",100,commitment,exact,Active,Digital Rural Transformation Project,"Supports digital rural transformation in Benin through digital agricultural services, rural broadband, digital financial inclusion, and digital skills.",Government,Republic of Benin,,P162599,44000-P162599,https://projects.worldbank.org/en/projects-operations/project-detail/P162599,world-bank,2019-07-01-wb-ben-001-digital-rural-transformation-project
BEN,2019,2023,Enabel,ICT Industry,Grant,1,commitment,rounded,Closed,DigiBoost Benin \u2014 Appui au secteur du num\u00e9rique \u00e0 travers des subventions,"Projet DigiBoost: supports Benin's digital sector ecosystem by strengthening and consolidating support structures for digital startups and SMEs. Part of 'Projet d'appui à la compétitivité de l'Afrique de l'Ouest - Volet Benin'. Provides grants, capacity building and technical support to digital innovation structures. Belgium-financed, implemented by Enabel. Start 2019, closed 2023.",Government,,"EUR 1,298,961",BEN170321T,BE-BCE_KBO-0264814354-BEN170321T,https://iatiregistry.org/publisher/be-bce_kbo-0264814354,enabel,2019-01-01-enabel-ben-digiboost-2019-digiboost-benin-appui-au-secteur-du
BEN,2016,2018,Export-Import Bank of China (China Eximbank),Connectivity,Concessional loan,89,commitment,exact,Closed,China Eximbank provides RMB 496 million government concessional loan for Phase 1 of National Broadband Network Project (Linked to Project ID#91638),"On April 7, 2015, China Eximbank and the Government of Benin signed an RMB 496 million government concessional loan (GCL) agreement [CHINA EXIMBANK GCL NO.35 (2014) TOTAL NO.(538) No. 1420103052015110579] for Phase 1 of National Broadband Network Project. This loan, which is captured via Project ID#58955, carried the following terms: a 20-year maturity, a 7-year grace period, a 2% interest rate, a 0% default (penalty) interest rate, a 0.25% management fee, and a 0.25% commitment fee. The borrower agreed to deposit project-related revenues in a special account to facilitate repayment. The borrower was expected to use the proceeds of the loan to finance a commercial contract between Benin Telecom S.A. and Huawei Technologies Co., Ltd., which was signed on August 5, 2014.   The purpose of the project was to expand access to high-speed internet, a fiber optic cable, and 4G technology by rehabilitating a 1060 km fiber optic backbone network that runs from Cotonou to Malanville, constructing a 222 km metropolitan fiber optic loop in Cotonou and surrounding areas, and deploying a 974 km high speed fiber optic broadband network with IMS/MPLS core. The project had six components: 1. Reinforcement of 2000 km of fiber optic cable called the ‘National Backbone’. 2. Building a metro network in Cotonou, comprised of almost 24 km of fiber optic cable. 3. Building a FTTx access network by modernizing sub-distributors of 125 Multi-Service Access Nodes (MSAN). 4. Modernizing a 230 km fiber optic cable line. 5. Creating 30 new 4G base stations. 6. Creating another IP Multimedia Subsystem core network. This project also involved the installation of 48 IP/MPLS routers to extend the IP BTS network. Huawei Technologies Co., Ltd. was the contractor responsible for implementation.   A formal groundbreaking ceremony for the project’s first phase was held on November 26, 2015. However, Phase 1 implementation did not commence until December 2016. By March 31, 2018, the project’s first phase ha",Government,Government of Benin,"CNY 496,000,000",aiddata-gcdf3-58955,,https://www.fmprc.gov.cn/ce/cebenin/chn/zbgx/t1239853.htm,china-eximbank,2015-01-01-eximbank-cn-ben-001-china-eximbank-provides-rmb-496-million
