recipient_country,start_year,end_year,financier,sector,instrument,commitment_usd_m,amount_basis,amount_quality,status,title,description,beneficiary_type,recipient_organisation,original_amount,project_id,iati_activity_id,url,financier_slug,record
BEN,2026,,Global Affairs Canada,Innovation ecosystem,Grant,,,exact,Approved,"Global Affairs Canada -- digital transformation for women-led businesses, Benin","""Minister Anand announced a total of approximately $17 million in funding for seven projects in Benin and across West Africa: $5 million to support women-led businesses through digital transformation; $4 million for a project to strengthen the leadership and empowerment of women and girls; approximately $1 million to develop and scale sustainable, inclusive, and locally sourced school meal supplies; $1.5 million to reduce gender disparities in West Africa's energy sector; $2 million for ordnance risk education and arms and ammunition management in border areas; $500,000 to strengthen regional border governance and security; and $3 million to advance international police cooperation in West Africa.""

No implementing organisation is named for the digital-transformation line specifically; the other six lines in the same package are out of scope (not digitally specific) and are not recorded here.",Private Sector,unspecified,"CAD 5,000,000",(not stated),,https://www.canada.ca/en/global-affairs/news/2026/08/minister-anand-concludes-trip-to-benin-and-cote-divoire-to-strengthen-canadas-partnerships-in-west-africa.html,global-affairs-canada,2026-08-07-global-affairs-canada-ben-2026-digital-transformation
BEN,2026,,World Bank,Energy,Unknown,150,commitment,exact,Approved,"World Bank — Dogo-Bis Multipurpose Dam Program Phase 1, Benin, 2026","""Regarding the concrete scope of the programs approved for Benin, Phase 1 of the Dogo-Bis Multipurpose Dam is financed at $150 million, as part of an overall envelope of $580 million. This phase prepares for the construction of the country's first large-scale multipurpose hydroelectric dam on the Ouémé River, with a capacity of 128 MW. The program combines renewable energy production, irrigation of 17,500 hectares, a 40% reduction in flood risk, and restoration of 14,000 hectares of forest. Phase 1 will directly benefit 168,000 people through improved transport infrastructure, 128,000 through social services, and 20,000 through new access to electricity. This program will receive additional support from IFC.""",Public Sector,Government of Benin,"US$150,000,000",,,https://www.worldbank.org/en/news/press-release/2026/06/16/a-new-country-partnership-framework-and-320-million-for-benin,world-bank,2026-06-16-world-bank-ben-2026-dogo-bis-dam
BEN,2026,2027,BOAD,Other GovTech and e-Gov,Commercial Loan,32,commitment,stated,Active,Bénin – Projet d'appui à la digitalisation des services du Ministère de l'Economie et des Finances (MEF),Le projet a pour objet de réaliser : i) la modernisation et la mise en redondance du Data Center du Ministère de l'Economie et des Finances (MEF) ; ii) la modernisation du système d'information de La Poste du Bénin SA et iii) l'extension du Système de Gestion de l'Information du Financement du Développement (SGIFD) et du Système d'Information des Ressources Humaines (SIRH) de la DGFD.,Public Sector,Ministère de l'Economie et des Finances (MEF),"XOF 19,500,000,000 (commitment)",,XM-DAC-46021-2026008,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=XM-DAC-46021-2026008,boad,2026-05-19-iati-xm-dac-46021-2026008-benin-mef-digitalisation
BEN,2026,,Japan (Government of Japan),Use of satellite data,Grant,2,commitment,reported,Unknown,"Japan — Benin malaria AI/geospatial project (TICAD), 2026","""Benin launched a $2.3 million Japanese-funded project that will combine artificial intelligence, drones and geospatial mapping to strengthen malaria prevention in six pilot municipalities."" ""The government launched the Integrated Action for Malaria Prevention project in Cotonou on Tuesday, June 30. Japan is financing the initiative with $2.3 million."" ""Geospatial mapping tools and artificial intelligence will analyze environmental data to identify areas with the highest risk of mosquito breeding,"" with drones then used to spray WHO-approved larvicides.",Public Sector,Government of Benin,,,,https://www.wearetech.africa/en/fils-uk/news/tech/benin-combines-ai-drones-and-geospatial-mapping-in-fight-against-malaria,japan,2026-01-01-japan-ben-2026-malaria-ai-geospatial-bw14
BEN,2025,,EBRD (European Bank for Reconstruction and Development),Energy,,34,commitment,,Approved,"EBRD — SBEE Benin grid modernisation, 2025","""The €30 million sovereign loan to Société Béninoise d'Énergie Électrique (SBEE), the national power distribution utility, marks a significant step in strengthening Benin's national grid, modernising its distribution infrastructure and improving the daily lives of rural communities and vulnerable households, particularly women.""

""The EBRD's loan is part of a €173 million programme, with planned co-financing by Agence Française de Développement, the leading partner in this investment, and the European Investment Bank. The financing programme will also receive an investment grant from the European Union's Africa Investment Platform.""

""This rural electrification project will enhance energy reliability and connect to the grid 120,000 new households, or 600,000 people, across 750 rural villages and towns... The project involves extending, modernising and increasing the density of the medium- and low-voltage distribution network across the aforementioned regions, paired with modern grid enhancements such as improved fault-detection systems and stronger cybersecurity capabilities for SBEE.""",Public Sector,Société Béninoise d'Énergie Électrique,"EUR 30,000,000",,,https://www.ebrd.com/home/news-and-events/news/2025/ebrd-launches-its-first-sub-saharan-africa-investment-in-benin.html,ebrd,2025-12-12-ebrd-sbee-benin-2025-grid-modernisation
BEN,2025,2026,MTN Group,Connectivity,Self Funded,215,commitment,reported,Approved,"MTN Group — Benin network investment commitment, 2025","""MTN has made significant contributions to the country's digital infrastructure, financial inclusion, and social development. The Group has committed over $215 million in new investments through 2026, including the rollout of 5G services, expansion of fibre connectivity, and the construction of a new MTN Benin headquarters.""",Private Sector,(unspecified,,,,https://www.mtn.com/mtn-group-backs-benin-investment-forum-2025-driving-digital-and-economic-progress-in-west-africa/,mtn-group,2025-05-08-mtn-group-ben-2025-benin-investment-forum-commitment
BEN,2023,2026,Agence Française de Développement,Sectoral management information systems,Technical Assistance,2,commitment,rounded,Active,Projet d'appui à la modernisation des systèmes d'information (PAMSI) de la DGI du Bénin,"PAMSI accompanies Benin's Direction générale des impôts in its digital transformation, to improve the tax administration's efficiency, ease taxpayer procedures and strengthen domestic resource mobilisation. It sits under the Plan d'orientation stratégique de l'administration fiscale (POSAF), itself built on the recommendations of the TADAT (2021) and PEFA assessments, and works on three lines: better exploitation of tax data, including automated cross-matching and analysis of information from the DGI and partner administrations (customs, treasury, budget); extension of digitalised tax procedures, notably connecting the **29 tax centres** not yet on SIGIBé, plus electronic document management with probative-value archiving and a pre-filled tax return; and the performance, reliability and security of the DGI's information system, including operationalising its business-continuity and disaster-recovery plans.

Two figures the fiche states, both to be carried dated and attributed to it rather than as measured outcomes: a feasibility study puts the pre-filled return's potential at **331 billion FCFA a year** in additional domestic resources and a **40 percent** improvement in the TADAT score; and the information system's conformity with the Politique de sécurité des systèmes d'information de l'État béninois (PSSIE) is reported to have risen **from 30 percent to 81.6 percent**, with the remaining activities expected to add a further 6.8 points (as at 2026-08-20).",Public Sector,Direction générale des impôts du Bénin,"EUR 2,000,000",,,https://www.expertisefrance.fr/fr/projets/projet-dappui-la-modernisation-des-systemes-dinformation-pamsi-de-la-dgi-du-benin,afd,2023-08-09-afd-ben-001-benin-dgi-information-system-modernisation
BEN,2023,2027,World Bank,Digital Payments and Fintech,Concessional Loan,10,commitment,imputed,Active,Benin Social Safety Nets Program \u2014 Digital Payment Infrastructure Component,"Digital payment and MIS sub-component (~$10M imputed of $100M total) of the Benin Social Safety Nets Program. Finances mobile money payment channels for direct cash transfers, beneficiary management systems, and digital targeting mechanisms for social protection delivery.",Public Sector,,,P176680,,https://projects.worldbank.org/en/projects-operations/project-detail/P176680,world-bank,2023-03-24-wb-ben-002-benin-social-safety-nets-program-digital
BEN,2022,2026,BMZ,"Strategies, plans and policies",Grant,7,commitment,exact,Active,BenInnovation - St\u00e4rkung der digitalen Transformation in Benin BenInnovation- Strengthening the digital tranformation in Benin,"Ausgangssituation:   Die Regierung Benins hat die Digitalisierung als einen wichtigen Hebel zur Beschleunigung des Wirtschaftswachstums identifiziert. Aus diesem Grund hat sie zahlreiche Reformen eingeleitet, um die Digitalbranche zu strukturieren und „Benin zur digitalen Plattform Westafrikas zu machen. Die Regierung hat bereits erfolgreich die digitale Infrastruktur verbessert, kompetente Institutionen aufgebaut und angemessene Regulierungsinstrumente geschaffen. Dennoch bleibt es eine Herausf",Public Sector,,"EUR 6,500,000",DE-1-202122240,DE-1-202122240,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DE-1-202122240,bmz,2022-01-01-bmz-ben-001-beninnovation---starkung-der-digitalen-transformation
BEN,2022,2026,BMZ,ICT Industry,Grant,9,commitment,exact,Active,Support for small and medium-sized enterprises F\u00f6rderung kleiner und mittlerer Unternehmen in Benin,"Context:   Micro, small and medium-sized enterprises (MSMEs) in Benin have a hard time successfully expanding their business. They often lack knowledge relating to crucial topics such as business planning, product development, marketing and digitalisation. It is also difficult for companies to find and train suitable employees.  There are currently few support and advisory services for MSMEs, and the ones that do exist are often not very helpful. This means that it is hardly possible for busines",Public Sector,,"EUR 9,000,000",DE-1-202120426,DE-1-202120426,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DE-1-202120426,bmz,2022-01-01-bmz-ben-002-support-for-small-and-medium-sized-enterprises
