deal_id,place,state_level,spending_tier_name,fiscal_year_label,fy_start,fy_end,fy_calendar,budget_version,supplementary_basis,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,line_name,purpose,primary_subject,scope_confidence,scope_basis,finance_origin,funding_source,is_transfer,transfer_to,currency,amount_scale,proposed,appropriated,revised,released,actual,audited,baseline_stage,current_stage,exec_vs_voted,exec_vs_revised,source_tier,doc_type,doc_locator,source_slug,extracted,origin_record,notes
gin-2025-03-100051000000-5-1-2-12-00,GIN,national,,2025,2025-01-01,2025-12-31,gregorian,revised,restated-total,03,03 - MINISTERE DE LA DEFENSE NATIONALE,100051000000,Cabinet,100051000000,Cabinet,5-1-2-12-00,"Logiciels, applications et programmes informatiques","Logiciels, applications et programmes informatiques",printed,printed,body,"Cabinet - Logiciels, applications et programmes informatiques","Software, applications and programs bought in the Cabinet line of ministry 03.",dpi.govtech,whole,"The economic nature is software, applications and computer programs.",domestic-state,domestic-revenue,false,,GNF,full Guinean francs as printed; the détail des crédits tables carry no scale factor,,364748266,364748266,,,,appropriated,revised,,,budget-document,appropriation-act,"LFI 2025 (Loi L/2024/023/CNT), *Détail des crédits par ministère/institution*, p. 94, column LFI 2025; LFR 2025 column: Budget 2026 douzièmes provisoires (Loi L/2025/041/CNT), *Détail des crédits*, p. 38; ministère 03, service 100051000000, imputation 5-1-2-12-00, source Ress. Propres",2024-12-31-gin-lfi-2025-loi-l-2024-023-cnt-companion,2026-09-24,,"LFI 2025 364,748,266 against an LFR 2024 comparator of 8,097,055; the printed écart 356,651,211 equals the difference. Revised 364,748,266 is the LFR 2025 column of the provisional-twelfths law; that column totals 54,253,257,869,989, the PLFR 2025 total in the CNT committee report. The ministry's detail lines foot to its printed total, and the LFI 2025 column totals 43,469,082,367,717, the LFI 2025 figure in the CNT committee report."
gin-2025-04-141831000000-5-1-2-12-00,GIN,national,,2025,2025-01-01,2025-12-31,gregorian,revised,restated-total,04,04 - MINISTERE DE L'ADMINISTRATION DU TERRITOIRE ET DE LA DECENTRALISATION,141831000000,Service de modernisation des systemes d'information,141831000000,Service de modernisation des systemes d'information,5-1-2-12-00,"Logiciels, applications et programmes informatiques","Logiciels, applications et programmes informatiques",printed,printed,body,"Service de modernisation des systemes d'information - Logiciels, applications et programmes informatiques","Software, applications and programs bought in the Service de modernisation des systemes d'information line of ministry 04.",dpi.govtech,whole,"The economic nature is software, applications and computer programs.",domestic-state,domestic-revenue,false,,GNF,full Guinean francs as printed; the détail des crédits tables carry no scale factor,,500000000,500000000,,,,appropriated,revised,,,budget-document,appropriation-act,"LFI 2025 (Loi L/2024/023/CNT), *Détail des crédits par ministère/institution*, p. 129, column LFI 2025; LFR 2025 column: Budget 2026 douzièmes provisoires (Loi L/2025/041/CNT), *Détail des crédits*, p. 73; ministère 04, service 141831000000, imputation 5-1-2-12-00, source Ress. Propres",2024-12-31-gin-lfi-2025-loi-l-2024-023-cnt-companion,2026-09-24,,"LFI 2025 500,000,000 against an LFR 2024 comparator of 0; the printed écart 500,000,000 equals the difference. Revised 500,000,000 is the LFR 2025 column of the provisional-twelfths law; that column totals 54,253,257,869,989, the PLFR 2025 total in the CNT committee report. The ministry's detail lines foot to its printed total, and the LFI 2025 column totals 43,469,082,367,717, the LFI 2025 figure in the CNT committee report."
gin-2025-04-232351000000-4-2-3-99-00,GIN,national,,2025,2025-01-01,2025-12-31,gregorian,revised,restated-total,04,04 - MINISTERE DE L'ADMINISTRATION DU TERRITOIRE ET DE LA DECENTRALISATION,232351000000,Office national de l'etat civil et de l'identification (oneci),232351000000,Office national de l'etat civil et de l'identification (oneci),4-2-3-99-00,Transferts courants autres etablissements publics,Transferts courants autres etablissements publics,printed,printed,body,Office national de l'etat civil et de l'identification (oneci) - Transferts courants autres etablissements publics,The state's transfer to the national civil-registration and identification office.,dpi.id,partial,"Civil registration and identification is the whole mandate, but the document names no system and civil registration runs on paper registers as well; held partial.",domestic-state,domestic-revenue,false,,GNF,full Guinean francs as printed; the détail des crédits tables carry no scale factor,,841240182,841240182,,,,appropriated,revised,,,budget-document,appropriation-act,"LFI 2025 (Loi L/2024/023/CNT), *Détail des crédits par ministère/institution*, p. 121, column LFI 2025; LFR 2025 column: Budget 2026 douzièmes provisoires (Loi L/2025/041/CNT), *Détail des crédits*, p. 64; ministère 04, service 232351000000, imputation 4-2-3-99-00, source Ress. Propres",2024-12-31-gin-lfi-2025-loi-l-2024-023-cnt-companion,2026-09-24,,"LFI 2025 841,240,182 against an LFR 2024 comparator of 2,200,000,000; the printed écart -1,358,759,818 equals the difference. Revised 841,240,182 is the LFR 2025 column of the provisional-twelfths law; that column totals 54,253,257,869,989, the PLFR 2025 total in the CNT committee report. The ministry's detail lines foot to its printed total, and the LFI 2025 column totals 43,469,082,367,717, the LFI 2025 figure in the CNT committee report. A transfer to the named body, whose own budget is not held, so the line counts here."
gin-2025-04-261003000000-5-1-2-12-00-cp,GIN,national,,2025,2025-01-01,2025-12-31,gregorian,revised,restated-total,04,04 - MINISTERE DE L'ADMINISTRATION DU TERRITOIRE ET DE LA DECENTRALISATION,261003000000,Hydraulique villageoise n'zerekore-lola-yomou,261003000000,Hydraulique villageoise n'zerekore-lola-yomou,5-1-2-12-00,"Logiciels, applications et programmes informatiques","Logiciels, applications et programmes informatiques",printed,printed,project,"Hydraulique villageoise n'zerekore-lola-yomou - Logiciels, applications et programmes informatiques","Software, applications and programs bought in the Hydraulique villageoise n'zerekore-lola-yomou line of ministry 04.",dpi.govtech,whole,"The economic nature is software, applications and computer programs.",domestic-state,counterpart,false,,GNF,full Guinean francs as printed; the détail des crédits tables carry no scale factor,,800000000,800000000,,,,appropriated,revised,,,budget-document,appropriation-act,"LFI 2025 (Loi L/2024/023/CNT), *Détail des crédits par ministère/institution*, p. 130, column LFI 2025; LFR 2025 column: Budget 2026 douzièmes provisoires (Loi L/2025/041/CNT), *Détail des crédits*, p. 73; ministère 04, service 261003000000, imputation 5-1-2-12-00, source Contrepartie Finex",2024-12-31-gin-lfi-2025-loi-l-2024-023-cnt-companion,2026-09-24,,"LFI 2025 800,000,000 against an LFR 2024 comparator of 800,000,000; the printed écart 0 equals the difference. Revised 800,000,000 is the LFR 2025 column of the provisional-twelfths law; that column totals 54,253,257,869,989, the PLFR 2025 total in the CNT committee report. The ministry's detail lines foot to its printed total, and the LFI 2025 column totals 43,469,082,367,717, the LFI 2025 figure in the CNT committee report. The source column reads Contrepartie Finex: the domestic counterpart to an externally financed project."
gin-2025-05-232491000000-4-2-3-99-00,GIN,national,,2025,2025-01-01,2025-12-31,gregorian,revised,restated-total,05,05 - MINISTERE DE LA SECURITE ET DE LA PROTECTION CIVILE,232491000000,Agence nationale d'identification,232491000000,Agence nationale d'identification,4-2-3-99-00,Transferts courants autres etablissements publics,Transferts courants autres etablissements publics,printed,printed,body,Agence nationale d'identification - Transferts courants autres etablissements publics,The state's transfer to the national identification agency.,dpi.id,whole,The agency's whole mandate is identification.,domestic-state,domestic-revenue,false,,GNF,full Guinean francs as printed; the détail des crédits tables carry no scale factor,,2000000000,2000000000,,,,appropriated,revised,,,budget-document,appropriation-act,"LFI 2025 (Loi L/2024/023/CNT), *Détail des crédits par ministère/institution*, p. 132, column LFI 2025; LFR 2025 column: Budget 2026 douzièmes provisoires (Loi L/2025/041/CNT), *Détail des crédits*, p. 77; ministère 05, service 232491000000, imputation 4-2-3-99-00, source Ress. Propres",2024-12-31-gin-lfi-2025-loi-l-2024-023-cnt-companion,2026-09-24,,"LFI 2025 2,000,000,000 against an LFR 2024 comparator of 75,000,000; the printed écart 1,925,000,000 equals the difference. Revised 2,000,000,000 is the LFR 2025 column of the provisional-twelfths law; that column totals 54,253,257,869,989, the PLFR 2025 total in the CNT committee report. The ministry's detail lines foot to its printed total, and the LFI 2025 column totals 43,469,082,367,717, the LFI 2025 figure in the CNT committee report. A transfer to the named body, whose own budget is not held, so the line counts here."
gin-2025-07-100171000000-3-8-1-11-00,GIN,national,,2025,2025-01-01,2025-12-31,gregorian,revised,restated-total,07,"07 - MINISTERE DES AFFAIRES ETRANGERES, DE L'INTEGRATION AFRICAINE ET DES GUINEENS ETABLIS A L'ETRANGER",100171000000,Cabinet,100171000000,Cabinet,3-8-1-11-00,Entretien logiciels et autres immobilisations incorporelles,Entretien logiciels et autres immobilisations incorporelles,printed,printed,body,Cabinet - Entretien logiciels et autres immobilisations incorporelles,Upkeep of software and other intangible assets in the Cabinet line of ministry 07.,dpi.govtech,partial,The economic nature is upkeep of software together with other intangible assets; the software share is not printed.,domestic-state,domestic-revenue,false,,GNF,full Guinean francs as printed; the détail des crédits tables carry no scale factor,,20000000,20000000,,,,appropriated,revised,,,budget-document,appropriation-act,"LFI 2025 (Loi L/2024/023/CNT), *Détail des crédits par ministère/institution*, p. 149, column LFI 2025; LFR 2025 column: Budget 2026 douzièmes provisoires (Loi L/2025/041/CNT), *Détail des crédits*, p. 93; ministère 07, service 100171000000, imputation 3-8-1-11-00, source Ress. Propres",2024-12-31-gin-lfi-2025-loi-l-2024-023-cnt-companion,2026-09-24,,"LFI 2025 20,000,000 against an LFR 2024 comparator of 0; the printed écart 20,000,000 equals the difference. Revised 20,000,000 is the LFR 2025 column of the provisional-twelfths law; that column totals 54,253,257,869,989, the PLFR 2025 total in the CNT committee report. The ministry's detail lines foot to its printed total, and the LFI 2025 column totals 43,469,082,367,717, the LFI 2025 figure in the CNT committee report."
gin-2025-07-100171000000-5-1-2-12-00,GIN,national,,2025,2025-01-01,2025-12-31,gregorian,revised,restated-total,07,"07 - MINISTERE DES AFFAIRES ETRANGERES, DE L'INTEGRATION AFRICAINE ET DES GUINEENS ETABLIS A L'ETRANGER",100171000000,Cabinet,100171000000,Cabinet,5-1-2-12-00,"Logiciels, applications et programmes informatiques","Logiciels, applications et programmes informatiques",printed,printed,body,"Cabinet - Logiciels, applications et programmes informatiques","Software, applications and programs bought in the Cabinet line of ministry 07.",dpi.govtech,whole,"The economic nature is software, applications and computer programs.",domestic-state,domestic-revenue,false,,GNF,full Guinean francs as printed; the détail des crédits tables carry no scale factor,,500000000,500000000,,,,appropriated,revised,,,budget-document,appropriation-act,"LFI 2025 (Loi L/2024/023/CNT), *Détail des crédits par ministère/institution*, p. 151, column LFI 2025; LFR 2025 column: Budget 2026 douzièmes provisoires (Loi L/2025/041/CNT), *Détail des crédits*, p. 96; ministère 07, service 100171000000, imputation 5-1-2-12-00, source Ress. Propres",2024-12-31-gin-lfi-2025-loi-l-2024-023-cnt-companion,2026-09-24,,"LFI 2025 500,000,000 against an LFR 2024 comparator of 0; the printed écart 500,000,000 equals the difference. Revised 500,000,000 is the LFR 2025 column of the provisional-twelfths law; that column totals 54,253,257,869,989, the PLFR 2025 total in the CNT committee report. The ministry's detail lines foot to its printed total, and the LFI 2025 column totals 43,469,082,367,717, the LFI 2025 figure in the CNT committee report."
gin-2025-09-100141000000-3-8-1-11-00,GIN,national,,2025,2025-01-01,2025-12-31,gregorian,revised,restated-total,09,09 - MINISTERE DE L'ECONOMIE ET DES FINANCES,100141000000,Cabinet,100141000000,Cabinet,3-8-1-11-00,Entretien logiciels et autres immobilisations incorporelles,Entretien logiciels et autres immobilisations incorporelles,printed,printed,body,Cabinet - Entretien logiciels et autres immobilisations incorporelles,Upkeep of software and other intangible assets in the Cabinet line of ministry 09.,dpi.govtech,partial,The economic nature is upkeep of software together with other intangible assets; the software share is not printed.,domestic-state,domestic-revenue,false,,GNF,full Guinean francs as printed; the détail des crédits tables carry no scale factor,,54193033,54193033,,,,appropriated,revised,,,budget-document,appropriation-act,"LFI 2025 (Loi L/2024/023/CNT), *Détail des crédits par ministère/institution*, p. 168, column LFI 2025; LFR 2025 column: Budget 2026 douzièmes provisoires (Loi L/2025/041/CNT), *Détail des crédits*, p. 111; ministère 09, service 100141000000, imputation 3-8-1-11-00, source Ress. Propres",2024-12-31-gin-lfi-2025-loi-l-2024-023-cnt-companion,2026-09-24,,"LFI 2025 54,193,033 against an LFR 2024 comparator of 200,000,000; the printed écart -145,806,967 equals the difference. Revised 54,193,033 is the LFR 2025 column of the provisional-twelfths law; that column totals 54,253,257,869,989, the PLFR 2025 total in the CNT committee report. The ministry's detail lines foot to its printed total, and the LFI 2025 column totals 43,469,082,367,717, the LFI 2025 figure in the CNT committee report."
gin-2025-09-262971000000-5-1-2-12-00,GIN,national,,2025,2025-01-01,2025-12-31,gregorian,revised,restated-total,09,09 - MINISTERE DE L'ECONOMIE ET DES FINANCES,262971000000,Projet d'appui à la Direction Nationale du Contrôle Financier,262971000000,Projet d'appui à la Direction Nationale du Contrôle Financier,5-1-2-12-00,"Logiciels, applications et programmes informatiques","Logiciels, applications et programmes informatiques",printed,printed,project,"Projet d'appui à la Direction Nationale du Contrôle Financier - Logiciels, applications et programmes informatiques","Software, applications and programs bought in the Projet d'appui à la Direction Nationale du Contrôle Financier line of ministry 09.",dpi.govtech,whole,"The economic nature is software, applications and computer programs.",domestic-state,domestic-revenue,false,,GNF,full Guinean francs as printed; the détail des crédits tables carry no scale factor,,1000000000,1000000000,,,,appropriated,revised,,,budget-document,appropriation-act,"LFI 2025 (Loi L/2024/023/CNT), *Détail des crédits par ministère/institution*, p. 170, column LFI 2025; LFR 2025 column: Budget 2026 douzièmes provisoires (Loi L/2025/041/CNT), *Détail des crédits*, p. 112; ministère 09, service 262971000000, imputation 5-1-2-12-00, source Ress. Propres",2024-12-31-gin-lfi-2025-loi-l-2024-023-cnt-companion,2026-09-24,,"LFI 2025 1,000,000,000 against an LFR 2024 comparator of 0; the printed écart 1,000,000,000 equals the difference. Revised 1,000,000,000 is the LFR 2025 column of the provisional-twelfths law; that column totals 54,253,257,869,989, the PLFR 2025 total in the CNT committee report. The ministry's detail lines foot to its printed total, and the LFI 2025 column totals 43,469,082,367,717, the LFI 2025 figure in the CNT committee report."
gin-2025-09-263440000000-2-1-1-12-01,GIN,national,,2025,2025-01-01,2025-12-31,gregorian,revised,restated-total,09,09 - MINISTERE DE L'ECONOMIE ET DES FINANCES,263440000000,Appui au sigpip,263440000000,Appui au sigpip,2-1-1-12-01,Salaires contractuels temporaires,Salaires contractuels temporaires,printed,printed,project,Appui au sigpip - Salaires contractuels temporaires,"Support to SIGPIP, the public-investment management information system.",dpi.govtech,whole,The project line supports a named information system; its lines include the system's software and technical assistance.,domestic-state,domestic-revenue,false,,GNF,full Guinean francs as printed; the détail des crédits tables carry no scale factor,,150000000,150000000,,,,appropriated,revised,,,budget-document,appropriation-act,"LFI 2025 (Loi L/2024/023/CNT), *Détail des crédits par ministère/institution*, p. 161, column LFI 2025; LFR 2025 column: Budget 2026 douzièmes provisoires (Loi L/2025/041/CNT), *Détail des crédits*, p. 105; ministère 09, service 263440000000, imputation 2-1-1-12-01, source Ress. Propres",2024-12-31-gin-lfi-2025-loi-l-2024-023-cnt-companion,2026-09-24,,"LFI 2025 150,000,000 against an LFR 2024 comparator of 150,000,000; the printed écart 0 equals the difference. Revised 150,000,000 is the LFR 2025 column of the provisional-twelfths law; that column totals 54,253,257,869,989, the PLFR 2025 total in the CNT committee report. The ministry's detail lines foot to its printed total, and the LFI 2025 column totals 43,469,082,367,717, the LFI 2025 figure in the CNT committee report."
