row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
GAB-infra.connect-airtel-gabon-technology-neutral-fixed,GAB,infra.connect,Infrastructure,instrument,Airtel Gabon technology-neutral fixed-network authorisation,Implemented,2025-01-07,"Cahier des charges signed with ARCEP, the first technology-neutral fixed authorisation in Gabon",2025-01-07,No change,"In force; no build obligation, coverage target or deployment figure published",Unchanged; nothing on the record of what has been built under it in nineteen months,2025-01-07-gabon-airtel-fixed-services,,
GAB-infra.connect-arcep-prohibition-on-starlink-sale,GAB,infra.connect,Infrastructure,instrument,"ARCEP prohibition on Starlink sale, installation and use",Implemented,2026-05-19,"ARCEP communique, with nationwide enforcement controls announced",,Advanced,No prohibition on the record,"In force - sale, installation and use illegal on penalty of fines, imprisonment and equipment seizure, while the operator's own map still listed Gabon as available from 2026 with no licence granted (2026-05-19)",2025-11-06-gabon-arcep-met-en-garde-commercialisation-illegale-starlink|2026-05-19-le360-starlink-operationnel-dans-un-pays-africain-sur-deux,,"No enforcement outcome - seizure, fine or prosecution - is on file"
GAB-infra.connect-central-african-backbone-additional-financing,GAB,infra.connect,Infrastructure,instrument,Central African Backbone additional financing,Discontinued,2016-06-29,"Closed, against US$23m committed on 2016-06-29",2020,No change,Closed,"Closed, with no successor backbone financing on file",2016-06-29-wb-gab-002-additional-financing-cab4,,Year precision
GAB-infra.connect-fibre-optic-backbone-deployed,GAB,infra.connect,Infrastructure,measure,Fibre-optic backbone deployed,,2026-07-27,"Stated at the Libreville satellite seminar, with extension works said to be under way",,Baseline not held,No figure held,"2,000 km deployed (2026-07), against 88 per cent forest cover cited as the physical limit on further fibre",2026-07-27-agp-gabon-communications-spatiales-11-recommandations-souverainete,,"Ministry-stated at a seminar, not a regulator or operator return"
GAB-infra.connect-gabix-gabon-internet-exchange-point,GAB,infra.connect,Infrastructure,instrument,GABIX (Gabon Internet Exchange Point),"Implemented, relaunch under way",2026-08-03,"National GABIX Reboot workshop opened, running to 2026-08-08",,Advanced,"Two members, ANINF and CanalBox, with local traffic of about 80 Mbps, unchanged since 2019",Gabon Telecom and Airtel Gabon reconnected on 2026-05-13 and local traffic passed 250 Mbps; a national reboot workshop ran 3-8 August 2026 with the Internet Society and AFRINIC,2026-05-13-gabon-gabix-ixp-relaunch|2026-08-03-gabix-reboot-atelier-national-peering-gabon|2026-08-03-gabix-reboot-interconnexion-locale-defis|2026-07-31-gabon-digital-transformation-review,,The post-relaunch member count has not been published
GAB-infra.connect-gabon-equatorial-guinea-digital-accords,GAB,infra.connect,Infrastructure,instrument,Gabon-Equatorial Guinea digital accords,Implemented,2025-11-13,Three accords signed at Mongomo by the two digital-economy ministers,,Advanced,Did not exist,"Signed - fibre interconnection, free roaming and radio-frequency coordination; no commencement date, link capacity, tariff or coordination schedule published",2025-11-13-gabon-guinea-ecuatorial-fibra-roaming-frecuencias-techafricanews,,
GAB-infra.connect-moov-africa-gabon-telecom-fibre,GAB,infra.connect,Infrastructure,instrument,Moov Africa Gabon Telecom fibre-to-the-home programme,Implemented,2025-01-29,"Nine new localities announced for 2025, on top of eight opened in 2024",,No change,"Nine localities planned for 2025, the programme running since April 2016","Unchanged; no delivery figure, subscriber count or 2026 plan on file",2025-01-29-gabon-moov-ftth-coverage-leader,,The base holds a plan and never a completion
GAB-infra.store-ace-gabon-carrier-hotel-tier,GAB,infra.store,Infrastructure,instrument,ACE Gabon Carrier Hotel Tier III data centre,In development,2026-07-31,"Ministerial site inspection, commissioning stated for end-November to early-December 2026",,Baseline not held,Not on the record,"Under construction by the state company ACE Gabon SA - 160 racks, over 1 MW, interconnected to the submarine systems, with dedicated innovation and start-up space",2026-07-31-gabon-datacenter-tier-iii-avancement-chantier|2026-07-31-gabon-tier-iii-datacenter,,No cost figure has been published for the project
GAB-infra.store-aninf-cybastion-national-data-centre,GAB,infra.store,Infrastructure,instrument,ANINF-Cybastion national data centre convention,Planned,2025-06-29,Convention signed before the President,2025-06-28,No change,"Convention signed; no site, cost, capacity or timeline published","Unchanged thirteen months on; no site, cost, capacity or timeline published",2025-06-29-gabon-lunion-national-datacenter,,"A separate project from the ST Digital facility at Nkok, which the wiki's own pages conflate with it"
GAB-infra.store-aninf-st-digital-framework-memorandum,GAB,infra.store,Infrastructure,instrument,ANINF-ST Digital framework memorandum,Implemented,2025-07-17,"Signed at ANINF headquarters, Libreville",,Advanced,Did not exist,"In force - covers secure digital infrastructure, cloud, cybersecurity, digital identity, e-government and local training; no workplan, value or deliverable published",2025-07-17-leconomie-minpostel-visits-st-digital-datacenter|2025-07-16-gabon-aninf-st-digital-mou,,The signature date comes from the local account; the trade rewrite is flagged pr-wire and carries no date
