indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
gov.policy--digital-transformation-strategy,2,COD-gov.policy-digital-plan-2026-2030|COD-gov.policy-sectoral-digital-economy-policy,,,,,,,"Digital plan 2026-2030 announced with an envelope; no finalised published plan; sector policy validated but not adopted",0,
gov.policy--ict-strategy,2,COD-gov.policy-plan-national-numerique-2025|COD-gov.policy-digital-plan-2026-2030,,,,,,,"2019 plan's horizon has passed; successor plan in preparation with no published document",0,
gov.policy--data-storage-cloud-strategy,2,COD-infra.store-sovereign-government-cloud,,,,,,,"Sovereign cloud named as a ministry project; no hosting policy instrument on record",0,
gov.policy--data-interoperability-framework-roadmap,2,COD-dpi.govtech-e-government-strategy-2025,,,,,,,"Interoperability framework named as a consultant deliverable; nothing drafted or adopted",0,
gov.policy--ai-strategy,2,COD-tech.ai-artificial-intelligence-strategy|COD-tech.ai-snia,,,,,,,"Technically validated July 2026 and awaiting adoption; text not published",0,
gov.policy--data-localisation-policies,2,COD-gov.policy-state-data-hosting-rule,,,,,,,"Blanket duty to host administration data in the state data centre on government's account; no classification instrument held",0,
gov.policy--data-governance-policy,2,COD-gov.policy-data-governance-strategy,,,,,,,"Strategy validated and handed over November 2025; no adopting decree",0,
gov.policy--open-data-policy,2,COD-data.open-open-data-policy-or,,,,,,,"Portal publishing datasets with no open-data policy or licence behind it",0,
gov.legislate--data-protection-legislation,3,COD-gov.legislate-code-du-num-rique,,,,,,,"Digital Code in force; data-protection authority not constituted and no regulatory enforcement",0,
gov.legislate--cybersecurity-legislation,3,COD-gov.legislate-code-du-num-rique|COD-infra.cybersec-functioning-incident-response-capability,,,,,,,"Digital Code in force; agency created by ordinance May 2026 but not operating; no CERT",0,
gov.legislate--legislation-covering-digital-id,2,COD-gov.legislate-bill-identification-natural-persons|COD-gov.legislate-cin-decree-2022,,,,,,,"ID card under decree and order only; identification bill tabled June 2026",0,
gov.legislate--digital-payments-legislation,3,COD-gov.legislate-loi-18-019-systemes-paiement,,,,,,,"Payment-systems law covers e-money; licensing regime and interoperability rules not on record",0,
gov.legislate--legislation-enabling-data-interoperability,,,,,,,,,"Only a sectoral hospital-system homologation order and a planned platform; no general data-sharing instrument or bill on record",0,
gov.legislate--ai-legislation-regulations,2,COD-tech.ai-common-ai-governance-steering|COD-tech.ai-artificial-intelligence-strategy,,,,,,,"Governance and ethics addressed in workshop and a validated strategy only; no rule with legal effect",0,
gov.legislate--e-commerce-legislation,3,COD-gov.legislate-code-du-num-rique|COD-dpi.exchange-electronic-certification-authority,,,,,,,"Digital Code in force with trust-service fees set; certification authority not established",0,
gov.legislate--access-to-information-legislation,2,COD-data.open-bill-access-information-transparency,,,,,,,"Bill admissible and in commission since March 2026; no report or adoption",0,
