indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
gov.policy--digital-transformation-strategy,3,SEN-finance.new-technology-strategy-financing-envelope,,,,,,,"Strategy adopted with envelope; steering committee still not operating in August and no costed plan or M&E report",0,
gov.policy--broadband-strategy,,,,,,,,,"No broadband plan on record; August fibre-sharing consultation synthesis sets no plan or targets",0,
gov.policy--data-interoperability-framework-roadmap,2,SEN-gov.policy-jokkoo,,,,,,,"Adopting decree still a draft; August account names government platforms as still siloed",0,
gov.policy--open-data-policy,2,SEN-gov.policy-geoportail|SEN-data.open-open-government-data-policy,,,,,,,"Portals publishing with no adopted open-data instrument",0,
gov.legislate--cybersecurity-legislation,2,SEN-gov.legislate-critical-information-infrastructure-bill,,,,,,,"Adopted by the Assembly 2026-08-20; no promulgation or gazette or published text on record so not yet enacted and published",0,
gov.legislate--ai-legislation-regulations,,,,,,,,,"Study finds no AI-specific law; but deepfake sanctions under existing law sit under control-of-AI-abuse so no cited absence",0,
gov.regional--regional-policy-collaboration,,,,,,,,,"Bilateral Senegal-Gambia committee and a global AI body only; no regional or continental process on record",0,
gov.standards--national-interoperability-standards,,,,,,,,,"Enterprise architecture under way; no standards catalogue in drafting or published on record",0,
gov.discourse--open-discussion-of-government-policy,2,SEN-gov.legislate-mediaregulator|SEN-gov.discourse-pressfreedom,,,,,,,"Press covers policy under documented controls; nothing in the window changes the 12-month record",0,
finance.budget--sustainable-domestic-financing-of-digital-transformation,3,SEN-finance.budget-digital-sector-appropriation,,,,,,,"Sector appropriation in committee reporting; no dedicated fund or levy in law on record",0,
infra.connect--national-fibre-backbone,3,SEN-infra.connect-statebackbone,,,,,,,"14 regions on the operator's account; sharing consultation in August sets no open-access terms",0,
infra.store--off-site-backup-capacity,2,SEN-infra.store-agerouteprocurement,,,,,,,"One agency's procurement requirement; new law's DR obligations not in force and no recovery site in service",0,
infra.capacity--robustness-of-government-hardware-and-software,,,,,,,,,"Breaches on record but no statement on platforms or inventory; places no rung",0,
infra.cybersec--national-cybersecurity-readiness,2,SEN-infra.cybersec-computer-emergency-response-team,,,,,,,"Law adopted 2026-08-20 providing for authority and national CERT; not in force and neither constituted",0,
dpi.exchange--national-data-exchange-system,2,SEN-dpi.exchange-interoperability-platform,,,,,,,"State's own August account still calls the platform an intention with silos",0,
dpi.id--interoperability-of-birth-registration-and-digital-id,,,,,,,,,"Coverage figures and an audit only; no linkage or cited absence on record",0,
dpi.registry--population-register,,,,,,,,,"Sectoral biometric registers only; no population register or cited absence on record",0,
dpi.registry--civil-register,3,SEN-dpi.id-civil-status-software-deployment|SEN-dpi.id-live-civil-registration-database,,,,,,,"74% of 629 centres covered in August on the agency's figures; no linkage to ID or statistics on record",0,
dpi.registry--address-register,,,,,,,,,"Relaunch workshop only; no adopted policy and no pilot geography so no project under way in named cities",0,
dpi.mis--justice,2,SEN-dpi.govtech-e-justice,,,,,,,"e-Justice piloted in Dakar with UNDP support; no court coverage or case volume published",0,
dpi.govtech--e-government-services,3,SEN-dpi.govtech-citizen-single-window|SEN-dpi.govtech-public-procurement-platform-appel|SEN-dpi.govtech-regulator-digital-platforms,,,,,,,"Several portals transacting; no usage published or service inventory maintained",0,
digital.rural--digitalisation-of-rural-primary-schools,2,SEN-capacity.literacy-starlink-primary-schools,,,,,,,"Education ministry plan announced 2026-08-26 to connect 8000 primary schools by satellite; nothing delivered on record",0,
tech.ai--development-of-national-regional-ai-systems,2,SEN-tech.ai-wolof-french-ai-tutor,,,,,,,"AI Factory still at tender stage; no national model or compute facility in service",0,
tech.ai--control-of-ai-abuse,3,SEN-tech.ai-presscode|SEN-tech.ai-cdpdeepfakes,,,,,,,"Existing law applied to deepfakes; no AI authority or enforcement on record",0,
include.access--citizen-participation-in-policy,2,SEN-gov.discourse-jubbanti,,,,,,,"One consultation platform with no constituting instrument; nothing in the window changes the 12-month record",0,
