indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
gov.policy--ict-strategy,3,BFA-gov.policy-snaden-2018-2027,,,,,,,"strategy in force on the ministry's own diagnostic; text and monitoring report not held",0,
gov.policy--broadband-strategy,3,BFA-gov.policy-sdan,,,,,,,"plan adopted by decree with a 2030 vision; no funding cited against it and no progress measured",0,
gov.policy--data-storage-cloud-strategy,3,BFA-infra.store-prime-ministerial-circular-requiring-nationa|BFA-infra.store-government-cloud|BFA-infra.store-data-repatriation-programme,,,,,,,"hosting circular applied and government cloud in service; no hosting classification for state data on record",0,
gov.policy--data-interoperability-framework-roadmap,3,BFA-dpi.exchange-national-interoperability-framework,,,,,,,"framework adopted by Prime Ministerial order on a secondary account; no custodian or conformance act on record",0,
gov.policy--ai-strategy,2,BFA-tech.ai-national-ai-roadmap-2026-to-2030,,,,,,,"roadmap validated at a workshop; formal adoption and publication not established",0,
gov.policy--data-localisation-policies,2,BFA-infra.store-prime-ministerial-circular-requiring-nationa,,,,,,,"national-hosting circular applied; its text is not held so no categorisation of data is on record",0,
gov.policy--data-governance-policy,,,,,,,,,"only the data protection law is mapped; no national data policy and no cited absence on record",0,
gov.policy--open-data-policy,3,BFA-data.open-national-open-data-portal,,,,,,,"initiative founded by joint ministerial order; no licence and the portal no longer publishes datasets",0,
gov.legislate--data-protection-legislation,3,BFA-gov.protect-data-protection-law-of-2021,,,,,,,"law in force since 2021; implementing decrees never issued",0,
gov.legislate--cybersecurity-legislation,3,BFA-gov.legislate-information-systems-security-law|BFA-infra.cybersec-security-product-approval-regime,,,,,,,"2024 law in force with decrees of 2026-07-30; no constituted mechanism or prosecution on record",0,
gov.legislate--digital-payments-legislation,3,BFA-gov.legislate-banking-regulation-law-2026|BFA-dpi.pay-regional-instant-payment-rail,,,,,,,"central-bank framework and regional rail in force; new banking law not promulgated; no domestic licensing or consumer rules on record",0,
gov.legislate--legislation-enabling-data-interoperability,3,BFA-dpi.exchange-national-interoperability-framework,,,,,,,"general interoperability order in force on a secondary account; no obligations or custodian on record",0,
gov.legislate--ai-legislation-regulations,,,,,,,,,"only a validated AI roadmap is mapped; no gap analysis or guidance or rule on AI on record",0,
gov.legislate--e-commerce-legislation,3,BFA-gov.legislate-loi-045-2009-transactions-electroniques,,,,,,,"e-transactions law in force; no trust-service regulations or accredited providers on record",0,
gov.legislate--statistics-legislation,3,BFA-data.statistics-national-statistics-instrument,,,,,,,"2021 organic law in force; independence and confidentiality provisions not shown in the rows",0,
gov.legislate--access-to-information-legislation,3,BFA-data.open-access-to-public-information-law,,,,,,,"law reported dormant by a press-freedom body; its number and text are not held",0,
gov.protect--data-protection-authority,3,BFA-gov.protect-data-protection-commission|BFA-finance.budget-data-protection-authority-appropriation,,,,,,,"commission constituted and funded; no enforcement decision and annual report unpublished",0,
gov.protect--national-data-protection-readiness,,,,,,,,,"mapped rows are a non-profit register and a travel form; neither shows the law or the authority",0,
gov.regional--regional-policy-collaboration,3,BFA-tech.ai-francophone-ai-governance-guidelines,,,,,,,"joint non-binding AI guidelines adopted with five other states; no domestic implementation on record",0,
gov.regional--regional-legal-harmonisation,,,,,,,,,"only a draft UEMOA land directive is mapped; nothing in the cyberlaw set",0,
gov.regional--shared-regional-infrastructure,2,BFA-infra.connect-cross-border-frequency-coordination-protocol|BFA-infra.cybersec-regional-incident-response-centre,,,,,,,"coordination protocol signed and a regional CERT planned; no shared asset in service on record",0,
gov.regional--cross-border-data-transfers,,,,,,,,,"no transfer provision on record before the as-at; the regional roadmap creates no transfer mechanism",0,
gov.standards--national-interoperability-standards,2,BFA-gov.standards-information-systems-management-procedures-ma,,,,,,,"procedures manual validated; approving joint order not signed",0,
gov.standards--national-quality-standards,2,BFA-gov.standards-abnorm,,,,,,,"standards agency exists; no ICT or data standard and no quality policy on record",0,
gov.standards--adoption-of-international-standards,,,,,,,,,"ISO membership not on record; the object-identifier regime alone places no rung",0,
gov.discourse--non-governmental-contribution-to-national-policy,2,BFA-gov.discourse-non-state-consultation-on-digital-policy,,,,,,,"ad hoc hearings and workshops on the state's own record; no standing mechanism or response document",0,
gov.discourse--open-discussion-of-government-policy,2,BFA-gov.discourse-organic-law-on-social-media-regulation|BFA-gov.discourse-broadcasting-regulator,,,,,,,"social-media regulation law operational under a regulator; press-freedom body's account only",0,
finance.budget--sustainable-domestic-financing-of-digital-transformation,3,BFA-finance.budget-digital-transformation-and-ecosystem-program|BFA-finance.budget-electronic-communications-infrastructure-app,,,,,,,"recurring programme lines in the enacted finance laws; no dedicated fund with published execution mapped",0,
infra.connect--national-fibre-backbone,3,BFA-infra.connect-national-telecommunications-backbone-first-p|BFA-infra.connect-national-fibre-network-deployed-length|BFA-infra.connect-fibre-and-video-surveillance-project,,,,,,,"backbone in service with length cited; full regional reach and open-access terms not on record",0,
infra.connect--internet-exchange-points,3,BFA-infra.connect-internet-exchange-point,,,,,,,"one IXP at 6 Gbit/s peak; no growth series or second exchange on record",0,
infra.connect--satellite-broadband-licensing-and-availability,2,BFA-infra.connect-satellite-market-authorisation,,,,,,,"licence decision pending with the ministry; no satellite operator licensed",0,
infra.store--off-site-backup-capacity,2,BFA-infra.store-government-mini-data-centres,,,,,,,"virtualised government data centres in service; no backup or recovery role stated",0,
infra.capacity--robustness-of-government-hardware-and-software,2,BFA-infra.connect-new-public-administration-network,,,,,,,"replacement administration network in procurement; no inventory or core-system account on record",0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,3,BFA-infra.store-government-mini-data-centres|BFA-dpi.govtech-treasury-platforms|BFA-dpi.govtech-official-travel-platform,,,,,,,"in-house builds and national operating teams on record; no systematic capacity programme",0,
infra.cybersec--national-cybersecurity-readiness,2,BFA-infra.cybersec-national-computer-emergency-response-team,,,,,,,"agency created in Council 2024; no CERT constituted and no strategy on record",0,
dpi.exchange--national-data-exchange-system,,,,,,,,,"no exchange platform on record; the services portal and the interoperability order are not an exchange layer",0,
dpi.exchange--use-of-digital-id-in-other-systems,3,BFA-dpi.exchange-sim-registration-against-the-identity-card,,,,,,,"SIM activation requires identification since 2018; no verification service offered to others",0,
dpi.exchange--interoperability-of-health-systems,2,BFA-dpi.exchange-health-information-system-interoperability,,,,,,,"interoperability a stated objective with a roadmap; no HIE policy adopted",0,
dpi.exchange--interoperability-of-education-systems,2,BFA-dpi.mis-national-student-registry,,,,,,,"student registry interoperability set out in a strategy; no exchange in service",0,
dpi.exchange--interoperability-of-social-protection-systems,2,BFA-dpi.exchange-social-register-interoperability-programme,,,,,,,"interoperability financed in June 2026 and being designed; no exchange in service on record",0,
dpi.id--robustness-of-system,2,BFA-dpi.id-regional-biometric-identity-card,,,,,,,"regional card enrolment launched; no issuance total or deduplication on record",0,
dpi.id--national-maintenance-of-id-and-credentials-systems,3,BFA-dpi.id-office-national-identification,,,,,,,"national office maintains the identity database; no exit terms or funding model on record",0,
dpi.id--authentication,,,,,,,,,"mapped rows show identity checked by document only; no authentication or e-signature service",0,
dpi.id--digital-id-from-birth,2,BFA-dpi.id-code-des-personnes-et-de-la-famille-2025,,,,,,,"identifier from birth provided by the 2025 code; implementing decree not held",0,
dpi.id--interoperability-of-birth-registration-and-digital-id,2,BFA-dpi.id-code-des-personnes-et-de-la-famille-2025,,,,,,,"linkage provided in law; no exchange between civil register and ID in service",0,
dpi.id--use-by-other-systems,,,,,,,,,"no public register keyed on the national ID on record; SIM rule and insurance enrolment are not register keying",0,
dpi.pay--g2p-functionality,2,BFA-dpi.exchange-social-register-interoperability-programme,,,,,,,"payments-platform link for social programmes financed; no digital G2P stream in service on record",0,
dpi.pay--revenue-collection,3,BFA-dpi.pay-national-payments-platform|BFA-dpi.pay-certified-electronic-invoice,,,,,,,"electronic payment of state dues in service; no electronic revenue share published",0,
