indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
gov.policy--ict-strategy,3,SYC-gov.policy-nictp,,,,,,,"Policy adopted 2007 (date from a third-party portal); no implementation plan, reporting or successor on record",0,
gov.policy--broadband-strategy,,,,,,,,,No broadband plan held and no cited absence; the 2025 FBWA spectrum policy is not a broadband plan,0,
gov.policy--data-storage-cloud-strategy,,,,,,,,,No government hosting or cloud policy held; only a sectoral spatial-data policy and an operator-run Tier IV data centre,0,
gov.policy--data-interoperability-framework-roadmap,,,,,,,,,Only a sectoral spatial-data sharing policy (2020) on OGC/ISO standards; no whole-of-government framework or roadmap on record,0,
gov.policy--ai-strategy,,,,,,,,,"NISTI Act 2025 gives an AI-strategy mandate but has not commenced; no strategy, draft or task force on record",0,
gov.policy--data-localisation-policies,,,,,,,,,DPA 2023 carries a transfer regime but no localisation rule or data categorisation is on record,0,
gov.policy--data-governance-policy,,,,,,,,,"No national data policy held; the NBS Act 2010 is a statistics statute, not a data governance policy",0,
gov.policy--open-data-policy,2,SYC-data.open-policy,,,,,,,EITI board 2020: revenue data published in open format but no open data policy; none adopted since,0,
gov.legislate--data-protection-legislation,3,SYC-gov.protect-dpa-2023,,,,,,,Act in force in full; no implementing regulations or enforcement act on record,0,
gov.legislate--cybersecurity-legislation,3,SYC-gov.legislate-cybercrimes-act,,,,,,,Act in force since 2022 and amended 2025; no prosecution or institutional mechanism under it on record,0,
gov.legislate--legislation-covering-digital-id,3,SYC-gov.legislate-id-cards-act,,,,,,,Identity Cards Act in force and amended 2023; SeyID credential rests on administrative practice with no statute,0,
gov.legislate--digital-payments-legislation,3,SYC-gov.legislate-nps-act-2014,,,,,,,NPS Act and licensing regulations in force; no licences or enforcement acts on record for stage 4,0,
gov.legislate--legislation-enabling-data-interoperability,,,,,,,,,No data-sharing instrument held; addressing bill is a reference-data layer and the NPS Act is payments only,0,
gov.legislate--ai-legislation-regulations,3,SYC-gov.legislate-sbc-act-2026,,,,,,,Sectoral statute only: SBC Act 2026 obliges the broadcaster to adopt an AI policy; no general AI law,0,
gov.legislate--e-commerce-legislation,3,SYC-gov.legislate-eta-2001,,,,,,,Electronic Transactions Act 2001 in force; no trust-service accreditation or online consumer enforcement on record,0,
gov.legislate--statistics-legislation,3,SYC-gov.legislate-nbs-act-2010,,,,,,,"NBS Act 2010 in force; AU peer review notes independence but coordination, confidentiality and funding provisions not shown",0,
gov.legislate--access-to-information-legislation,3,SYC-gov.legislate-atia-reform,,,,,,,ATIA 2018 held only through the reform whitepaper; no requests or decisions on record,0,
gov.protect--data-protection-authority,3,SYC-gov.protect-infocom,,,,,,,"Information Commission operating since 2023; no audit, investigation or sanction on record",0,
gov.protect--national-data-protection-readiness,3,SYC-gov.protect-dpa-2023,,,,,,,"Law in force; no privacy-by-design guidance, impact assessments or breach notification practice on record",0,
gov.regional--regional-policy-collaboration,2,SYC-gov.regional-auda-nepad-islands,,,,,,,Included in the AUDA-NEPAD island programme; national contribution not shown and the AfCFTA hub MoU is under review,0,
gov.regional--shared-regional-infrastructure,,,,,,,,,Only the AfCFTA trade-hub MoU is mapped here; submarine cable evidence sits in SYC-infra.connect-submarine-cables,0,
gov.regional--cross-border-data-transfers,,,,,,,,,Rows here are a continental instruction and EU trade terms; the DPA 2023 transfer regime sits in SYC-gov.protect-dpa-2023,0,
gov.standards--national-quality-standards,2,SYC-gov.standards-sbs,,,,,,,Bureau of Standards constituted; no ICT or data standards adopted and no quality policy on record,0,
gov.standards--adoption-of-international-standards,2,SYC-dpi.pay-iso20022,,,,,,,Sporadic adoption: ISO 20022 by central bank notice; ISO membership status not on record,0,
gov.discourse--non-governmental-contribution-to-national-policy,2,SYC-dpi.pay-vasp,,,,,,,Ad hoc industry consultation on the VASP framework in 2024; no standing requirement or mechanism,0,
gov.discourse--open-discussion-of-government-policy,3,SYC-gov.policy-ogp-nap,,,,,,,OGP action plan published; no shutdown on record; access-to-information law under reform,0,
finance.budget--sustainable-domestic-financing-of-digital-transformation,3,SYC-finance.budget-none,,,,,,,Annual ICT department appropriation in the 2026 Act; no dedicated fund or levy on record,0,
infra.connect--national-fibre-backbone,3,SYC-infra.connect-cws-fibre,,,,,,,"Incumbent's nationwide fibre network, operator's own account; no open-access terms or length figure on record",0,
infra.connect--international-internet-bandwidth,,,,,,,,,Regulator bandwidth 308074 Mbps (Q1 2026) is the secondary figure; route evidence sits in SYC-infra.connect-submarine-cables,0,
infra.connect--internet-exchange-points,2,SYC-infra.connect-ixp,,,,,,,Exchange point established 2015; peering record lists no member network,0,
infra.connect--satellite-broadband-licensing-and-availability,3,SYC-infra.connect-starlink,,,,,,,Single licensee live from July 2026; no blanket terminal licensing on record,0,
infra.store--off-site-backup-capacity,,,,,,,,,Commercial Tier III DR offering exists but no government backup site or contract on record,0,
infra.capacity--robustness-of-government-hardware-and-software,,,,,,,,,"Government network under DICT on record; finance, revenue and payroll platforms not shown",0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,3,SYC-infra.capacity-egn,,,,,,,DICT runs the government network and SeyID with 74 staff; training programme only began in 2026,0,
infra.cybersec--national-cybersecurity-readiness,2,SYC-infra.cybersec-nccc,,,,,,,Coordination committee with a thin record; strategy and law sit under other indicators; Budapest accession pending,0,
dpi.exchange--national-data-exchange-system,,,,,,,,,No exchange platform procured or in service; addressing bill and India DPI commitments only,0,
dpi.exchange--use-of-digital-id-in-other-systems,3,SYC-dpi.id-seyid,,,,,,,SeyID gates licensing and social protection services; no usage figures published,0,
dpi.exchange--interoperability-of-health-systems,,,,,,,,,EHIS stalled and an HIE assessment launched with no findings; no cited absence row,0,
dpi.exchange--interoperability-of-education-systems,,,,,,,,,OpenEMIS live March 2026 but no link between education systems planned or in service on record,0,
dpi.exchange--interoperability-of-social-protection-systems,3,SYC-dpi.registry-social-protection,,,,,,,ASP Connect reached through SeyID; payment and sector links only as signed protocols,0,
dpi.id--robustness-of-system,3,SYC-dpi.id-seyid,,,,,,,"National number and credential in service; no biometric deduplication, audit or certification on record",0,
dpi.id--national-maintenance-of-id-and-credentials-systems,3,SYC-dpi.id-seyid,,,,,,,Platform delivered by WISeKey on a commercial PKI; exit terms and funding model not on record,0,
dpi.id--authentication,3,SYC-dpi.id-seyid|SYC-dpi.id-ekyc,,,,,,,Two-factor and PKI authentication across several services; no usage or accredited providers on record for stage 4,0,
dpi.id--digital-id-from-birth,,,,,,,,,Birth registration is in person on paper; number assignment at birth not stated either way,0,
