indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
gov.policy--digital-transformation-strategy,3,NGA-gov.policy-ndeps-2020-2030,,,,,,,"NDEPS 2020-2030 adopted; no costed plan, budget or review against its targets on record; civil-service committee is not one",0,
gov.policy--broadband-strategy,2,NGA-infra.connect-national-broadband-plan-2020-2025,,,,,,,"Broadband plan term expired 2025-12 with no successor held; tower deployment and spectrum roadmap are not a broadband plan",0,
gov.policy--data-storage-cloud-strategy,3,NGA-gov.standards-cloud-guidelines|NGA-gov.policy-national-digital-cloud-policy,,,,,,,"Cloud guidelines issued 2026-08-04 setting Cloud First; commence 2027-01-01, so no classification or conformance act yet",0,
gov.policy--ai-strategy,2,NGA-tech.ai-strategy,,,,,,,"Strategy still in development from the 2024 draft; AI Trust approved but no adopted strategy",0,
gov.policy--data-localisation-policies,2,NGA-dpi.pay-localisation|NGA-dpi.pay-cbn-payments-circular,,,,,,,"Sectoral CBN payments-data localisation binding from 2027; no data classification instrument; circular text not held",0,
gov.policy--data-governance-policy,2,NGA-gov.protect-data-cloud-policy,,,,,,,"National data policy still a draft; data protection law is not a data governance policy",0,
gov.policy--open-data-policy,3,NGA-gov.policy-open-data-policy-2018,,,,,,,"2018 policy in force; licence, portal publication activity and compliance reporting not on record",0,
gov.legislate--data-protection-legislation,4,NGA-gov.protect-ndpa|NGA-gov.protect-stanbic-judgment,,,,,,,"NDPA in force with implementing directive and Commission; first court damages award under it on record; Malabo not ratified",0,
gov.legislate--legislation-covering-digital-id,3,NGA-dpi.id-nimc-act|NGA-gov.legislate-nimc-act-2026-provisions,,,,,,,"NIMC Act 2026 in force; regulations, grievance and oversight provisions applied in practice not on record; gazetted text not held",0,
gov.legislate--digital-payments-legislation,,,,,,,,,"Rows cover crypto securities rules, a virtual-asset order and stablecoin plans; no payment-systems law or e-money rule on record",0,
gov.legislate--ai-legislation-regulations,2,NGA-tech.ai-bill,,,,,,,"Risk-based AI regime only in an unpassed bill; judicial communique and university framework carry no legal effect",0,
gov.legislate--e-commerce-legislation,,,,,,,,,"Rows show consumer-protection enforcement and platform bills; no electronic-transactions law or bill on record",0,
gov.protect--data-protection-authority,3,NGA-gov.protect-ndpc-enforcement|NGA-gov.protect-multichoice,,,,,,,"NDPC enforcing with fines and probes; under ministerial control and budget funding not on record, so not independent by statute",0,
gov.protect--national-data-protection-readiness,3,NGA-gov.legislate-inec-suit|NGA-gov.protect-ncc-mou,,,,,,,"Law in force; MDA circular unpublished; privacy-by-design, codes, impact assessments and breach notification practice not on record",0,
gov.regional--regional-policy-collaboration,3,NGA-gov.regional-abuja-declaration|NGA-gov.regional-nigeria-benin-cameroon-customs-committee,,,,,,,"Hosted CPL-26 and leads AfCFTA digital trade group; no regional guidelines domesticated on record",0,
gov.regional--regional-legal-harmonisation,,,,,,,,,"Only an ECOWAS identity card and Malabo non-signature on record; no REC cyberlaw instrument referenced or domesticated",0,
gov.standards--national-quality-standards,,,,,,,,,"Rows show NITDA assurance and hub frameworks; no national standards body or quality policy on record",0,
gov.discourse--non-governmental-contribution-to-national-policy,,,,,,,,,"Rows show civil-society monitoring tools only; no consultation on a digital instrument on record in these rows",0,
gov.discourse--open-discussion-of-government-policy,2,NGA-gov.discourse-cybercrimes-act-suspension-demand,,,,,,,"Cybercrimes Act prosecution pending in the window; civil-society demand to suspend enforcement on record",0,
finance.budget--sustainable-domestic-financing-of-digital-transformation,,,,,,,,,"Rows show tariff, excise and operator capex only; no budget line or fund for digital transformation on record",0,
infra.connect--national-fibre-backbone,3,NGA-infra.connect-nictib|NGA-infra.connect-national-backbone-length,,,,,,,"State carrier fibre in 28 states; financier states no national backbone; BRIDGE open-access build not started",0,
infra.connect--internet-exchange-points,3,NGA-infra.connect-ixpn,,,,,,,"IXPN above 1 Tbps at one date; growth series and second exchange not on record",0,
infra.connect--satellite-broadband-licensing-and-availability,3,NGA-infra.connect-starlink,,,,,,,"Starlink licensed and in service; blanket terminal licensing and published NGSO fees not on record",0,
infra.store--off-site-backup-capacity,3,NGA-infra.store-galaxy-backbone-kano,,,,,,,"Kano Tier IV DR site backs up Abuja centre; continuity plan or failover test not on record",0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,,,,,,,,,"Only fibre vandalism and protection rows mapped; no evidence on in-house government systems capacity",0,
