indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
gov.policy--ict-strategy,,,,,,,,,"No sector strategy held; an infrastructure-sharing approval and an outage place no rung",0,
gov.policy--ai-strategy,2,GAB-gov.policy-ai-strategy-not-adopted,,,,,,,"Strategy timetable and a directorate at draft decree; no strategy adopted",0,
gov.policy--open-data-policy,,,,,,,,,"Ordonnance defines open government but no open-data policy or portal; fiscal assessment is not one",0,
gov.legislate--ai-legislation-regulations,,,,,,,,,"A supervisory-network session and an index ranking; no gap analysis or guidance on record",0,
gov.regional--regional-legal-harmonisation,,,,,,,,,"Draft civil-procedure code harmonises with OHADA; not a REC instrument nor the cyberlaw set",0,
gov.regional--cross-border-data-transfers,,,,,,,,,"Regional health-data roadmap and passenger-data system; no national transfer rule drafted or in force",0,
gov.standards--national-quality-standards,,,,,,,,,"Only regulator service-quality inaction held; no standards body or quality policy on record",0,
gov.discourse--open-discussion-of-government-policy,2,GAB-gov.discourse-haute-autorite-de-la-communication,,,,,,,"Social-media suspension in force inside the 12-month period",0,
infra.connect--national-fibre-backbone,3,GAB-infra.connect-fibre-optic-backbone-deployed,,,,,,,"Backbone in service on ministry figures; August outage; no open-access terms or full reach on record",0,
infra.connect--internet-exchange-points,3,GAB-infra.connect-gabix-gabon-internet-exchange-point,,,,,,,"One exchange relaunched with traffic cited; no growth series or second exchange",0,
infra.capacity--robustness-of-government-hardware-and-software,,,,,,,,,"Health-fund audit delivered with findings unpublished; places no rung",0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,3,GAB-dpi.mis-fichier-unique-de-reference,,,,,,,"National IT agency built and maintains the payroll system; no systematic programme",0,
infra.cybersec--national-cybersecurity-readiness,2,GAB-infra.cybersec-national-cybersecurity-strategy|GAB-infra.cybersec-aninf-mitre-national-cybersecurity-architecture,,,,,,,"Strategy planned and architecture in design; no law-backed CERT on record",0,
dpi.mis--education,2,GAB-dpi.mis-systeme-d-information-et-de,,,,,,,"No annual census or aggregate returns published from the system",0,
dpi.mis--justice,,,,,,,,,"Draft code proposes digitised filings; no case-management system procured or piloted",0,
dpi.govtech--e-government-services,2,GAB-dpi.govtech-systeme-integre-de-gestion-des,,,,,,,"A few transactional services and a portal in pilot; not tens of services",0,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,"Two officials trained on AI; no platform authorised or piloted",0,
tech.innovate--technology-hubs,,,,,,,,,"State incubator under interim management with premises emptied; not shown in service",0,
tech.innovate--tech-startup-ecosystem,2,GAB-tech.innovate-kimba-connect|GAB-tech.innovate-start-up-and-digital-enterprise,,,,,,,"Competition running and act named as forthcoming; no law or strategy adopted",0,
include.access--citizen-feedback-portals,2,GAB-include.access-citizen-reception-and-complaints,,,,,,,"Regulator short code and app reactivated; no receipts or cases on record",0,
include.access--citizen-participation-in-policy,2,GAB-gov.discourse-pncd-consultation,,,,,,,"One open consultation in the 12 months; no standing procedure",0,
data.statistics--censuses-and-surveys,3,GAB-data.statistics-recensement-general-de-la-population,,,,,,,"Census enumerated; figures under Constitutional Court verification and not certified",0,
data.open--use-of-open-data,,,,,,,,,"Only an external fiscal transparency assessment held; no publication for reuse on record",0,
