indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
gov.policy--digital-transformation-strategy,,,,,,,,,"only row is a draft public-sector reform strategy, not a national digital transformation strategy; the digital economy strategy sits under ict-strategy",0,
gov.policy--ict-strategy,3,GHA-gov.policy-digital-economy-policy-and-strategy,,,,,,,"strategy adopted and standing; no implementation plan on record, only a financed project aligned to it",0,
gov.policy--broadband-strategy,,,,,,,,,"rows show 5G spectrum award and coverage obligations only; no national broadband plan on record",0,
gov.policy--data-storage-cloud-strategy,2,GHA-gov.standards-data-centre-and-cloud-regulatory-framework,,,,,,,"framework validated June 2024 with a domestic-hosting statement; no issued text on record",0,
gov.policy--data-interoperability-framework-roadmap,2,GHA-gov.policy-egovernment-interoperability-framework,,,,,,,"eGIF 2.0 is a draft for stakeholder review; no approval instrument on record",0,
gov.policy--ai-strategy,3,GHA-tech.ai-national-ai-strategy-document|GHA-gov.policy-national-ai-strategy-2023-2033,,,,,,,"adopted and launched April 2026; oversight body unconstituted and implementation plan still in development",0,
gov.policy--data-localisation-policies,2,GHA-gov.protect-draft-data-protection-act-2025,,,,,,,"category-based localisation proposed in the 2025 draft bill only; not enacted",0,
gov.policy--data-governance-policy,2,GHA-gov.policy-national-data-strategy,,,,,,,"national data strategy validated July 2024; no adoption or publication on record",0,
gov.policy--open-data-policy,2,GHA-data.open-national-open-data-instrument,,,,,,,"statistics catalogue publishing with no open data policy or licence on record",0,
gov.legislate--data-protection-legislation,3,GHA-gov.protect-data-protection-act-2012,,,,,,,"Act 843 in force since 2012; no implementing regulations or enforcement act cited in these rows",0,
gov.legislate--cybersecurity-legislation,3,GHA-infra.cybersec-cybersecurity-act-2020,,,,,,,"Act 1038 in force establishing the authority; no regulations, prosecutions or enforcement record held",0,
gov.legislate--legislation-covering-digital-id,3,GHA-dpi.id-national-identity-register-amendment-regulat,,,,,,,"regulations in force June 2026; grievance and oversight provisions not on record",0,
gov.legislate--digital-payments-legislation,2,GHA-gov.legislate-digital-banking-framework,,,,,,,"digital banking framework drafted for consultation; the VASP Act covers virtual assets, not payment systems",0,
gov.legislate--legislation-enabling-data-interoperability,2,GHA-gov.legislate-data-harmonisation-bill,,,,,,,"harmonisation bill consulted November 2025 and not enacted",0,
gov.legislate--ai-legislation-regulations,2,GHA-gov.legislate-emerging-technologies-bill|GHA-gov.legislate-information-technology-agency-bill,,,,,,,"AI addressed only in draft bills; no rule with legal effect on record",0,
gov.legislate--e-commerce-legislation,2,GHA-gov.legislate-electronic-transactions-bill-2025,,,,,,,"replacement bill drafted October 2025; the 2008 Act appears only by reference",0,
gov.legislate--statistics-legislation,3,GHA-gov.legislate-statistical-service-act,,,,,,,"Act 1003 in force; held text truncated so independence and confidentiality provisions not on record",0,
gov.protect--data-protection-authority,3,GHA-gov.protect-data-protection-commission,,,,,,,"commission operating with registrations and fees; no fine or enforcement decision published",0,
gov.protect--national-data-protection-readiness,,,,,,,,,"only mapped row is an identity-agency Act amendment; nothing here on the data protection law or authority",0,
gov.regional--regional-legal-harmonisation,,,,,,,,,"only a bilateral fintech passporting MoU; no REC or AU instrument domesticated on record",0,
gov.regional--shared-regional-infrastructure,,,,,,,,,"only a bilateral frequency coordination agreement; no shared regional infrastructure asset on record",0,
gov.regional--cross-border-data-transfers,,,,,,,,,"only a refused bilateral health data agreement; no transfer rule on record in these rows",0,
gov.standards--national-interoperability-standards,,,,,,,,,"data exchange hub announced with no design; no standards catalogue or annex on record",0,
gov.standards--national-quality-standards,2,GHA-gov.standards-standards-authority-act,,,,,,,"standards authority exists under Act 1078; no ICT or data quality standard or quality policy on record",0,
gov.standards--adoption-of-international-standards,,,,,,,,,"ISO membership and national adoption not on record; one data centre ISO 27001 certification only",0,
gov.discourse--non-governmental-contribution-to-national-policy,2,GHA-gov.discourse-open-government-action-plan-5,,,,,,,"OGP plan co-created with stakeholders; commitments and published consultation responses not held",0,
finance.budget--sustainable-domestic-financing-of-digital-transformation,3,GHA-finance.budget-domestic-digital-transformation-appropriatio,,,,,,,"recurring ICT programme appropriated in the 2026 Act; no dedicated fund cited in these rows",0,
finance.sustain--financial-sustainability-of-digital-systems,4,GHA-finance.budget-domestic-digital-transformation-appropriatio,,,,,,,"figure in top band but no audited outturn or multi-year domestic financing on record; stage 5 condition unmet",0,
finance.new--mobilisation-of-non-state-finance,4,GHA-infra.connect-mtn-ghana-capital-programme,,,,,,,"figure in top band but no domestic private financier on record; stage 5 condition unmet",0,
infra.connect--national-fibre-backbone,3,GHA-infra.connect-annual-fibre-cuts,,,,,,,"fibre in service nationwide by the cut counts; regional reach, open access and length not on record",0,
infra.connect--international-internet-bandwidth,3,GHA-infra.capacity-submarine-cable-inventory,6,routes,2024,2025-07-01-xalam-d4d-data-centre-market-brief-ghana-2025,,,"analyst count of six cables landing at Accra; independent landing stations not shown",0,
infra.connect--satellite-broadband-licensing-and-availability,3,GHA-infra.connect-satellite-licensing-framework|GHA-infra.connect-satellite-internet-subscriptions,,,,,,,"29 licences and service live; blanket terminal licensing and published fees not on record",0,
infra.store--off-site-backup-capacity,3,GHA-infra.store-government-off-site-storage|GHA-finance.new-etransform-project,,,,,,,"split government cloud storage and a Tier IV site for customs; no continuity plan or failover test on record",0,
infra.capacity--robustness-of-government-hardware-and-software,2,GHA-dpi.govtech-ghana-gov-services-portal,,,,,,,"portal being redesigned under a financed project; finance, payroll and network systems not on record",0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,GHA-infra.capacity-public-sector-digital-capacity,,,,,,,"capacity programme launched April 2026; no in-house maintenance of systems on record",0,
infra.cybersec--national-cybersecurity-readiness,2,GHA-infra.cybersec-national-computer-emergency-response-team|GHA-infra.cybersec-joint-cyber-security-committee,,,,,,,"CERT and committee operating; no adopted strategy or law cited in these rows",0,
dpi.exchange--national-data-exchange-system,,,,,,,,,"exchange hub only announced with no design, cost or timetable; no platform in service on record",0,
dpi.exchange--use-of-digital-id-in-other-systems,3,GHA-dpi.id-ghana-card-photocopy-ban-and-verification-se,,,,,,,"verification mandated across sectors from 2026; usage not published",0,
dpi.exchange--interoperability-of-health-systems,2,GHA-dpi.mis-health-information-system-strategic-plan,,,,,,,"HIS plan 2022-2025 targets data sharing; expired, and no exchange in service on record",0,
dpi.exchange--interoperability-of-education-systems,3,GHA-dpi.exchange-education-data-interfaces,,,,,,,"ministry dashboard joins EMIS, tests and inspectorate data; no shared learner identifier on record",0,
dpi.exchange--interoperability-of-social-protection-systems,2,GHA-dpi.mis-social-protection-information-system,,,,,,,"terms of reference issued for the exchange platform; nothing delivered",0,
dpi.id--robustness-of-system,3,GHA-dpi.id-national-identification-system-architecture|GHA-dpi.id-pki-service-suspension,,,,,,,"biometric system with PKI in service; no assurance level, certification or audit published",0,
dpi.id--registration-of-entire-population,,,,,,,,,"identity agency: 19.2m registered aged 15 and over, a different base from all ages",0,
dpi.id--national-maintenance-of-id-and-credentials-systems,3,GHA-dpi.id-national-identification-system-ppp-contract|GHA-dpi.id-identity-authority-maintenance-mandate,,,,,,,"authority operates under a 15-year PPP; no exit terms or escrow on record and verification arrears unpaid",0,
dpi.id--authentication,3,GHA-dpi.id-national-identity-register-amendment-regulat,,,,,,,"biometric card verification mandated; usage across channels not on record",0,
dpi.id--digital-id-from-birth,2,GHA-dpi.id-card-number-at-birth,,,,,,,"card number at birth launched 2024 and still in development; no issuance figure",0,
dpi.id--interoperability-of-birth-registration-and-digital-id,2,GHA-dpi.id-card-number-at-birth,,,,,,,"registry-authority linkage in development; no exchange in service on record",0,
dpi.id--use-by-other-systems,,,,,,,,,"rows show bank onboarding and border use only; no public register keyed on the ID on record",0,
dpi.pay--governance-role-of-central-bank,3,GHA-dpi.pay-electronic-money-issuer-licence-revocation|GHA-dpi.pay-payment-product-authorisations,,,,,,,"licensing and enforcement under the Payments Act; switch oversight and dispute function not in these rows",0,
dpi.pay--g2p-functionality,3,GHA-include.access-cash-grant-programme-on-mobile-money-rails,,,,,,,"cash grant paid over the switch and mobile money; salaries and pensions not on record",0,
dpi.pay--revenue-collection,3,GHA-dpi.govtech-electronic-vat-invoicing|GHA-dpi.govtech-integrated-tax-administration-system,,,,,,,"e-VAT invoicing live and new tax system in pilot; electronic revenue share not published",0,
dpi.pay--p2p-p2g-and-p2b-functionality,3,GHA-dpi.pay-mobile-money-transaction-value|GHA-dpi.exchange-mobile-money-interoperability,,,,,,,"interoperability live since 2018; merchant, government payments and agents not in these rows",0,
dpi.pay--cross-border-functionality,3,GHA-dpi.pay-pan-african-payment-system-participation,,,,,,,"20 institutions live on PAPSS; no corridor volumes or costs published",0,
dpi.pay--consumer-protection,2,GHA-dpi.pay-register-of-licensed-digital-credit-provider,,,,,,,"central bank notices only; no conduct rules or redress body on record",0,
dpi.registry--population-register,3,GHA-dpi.id-registration-statistics|GHA-dpi.id-ghana-card-enrolment-for-children-aged-6-to,,,,,,,"register built from ID enrolment; no vital-event updating on record",0,
dpi.registry--civil-register,2,GHA-dpi.registry-births-and-deaths-registry-digitisation,,,,,,,"digitisation under way; the CRVS plan validated not approved",0,
dpi.registry--address-register,3,GHA-dpi.registry-digital-address-system,,,,,,,"national digital address system live; no coverage figure or register linkage published",0,
dpi.registry--business-register,2,GHA-dpi.registry-business-registration-platform,,,,,,,"end-to-end online registration still in pilot",0,
dpi.registry--social-protection-register,3,GHA-dpi.registry-national-household-registry,,,,,,,"household registry used for cash-grant targeting; ID linkage and dynamic updating not on record",0,
dpi.registry--electoral-register,3,GHA-dpi.registry-voters-register,,,,,,,"biometric register revised and certified 2024; continuous registration and reconciliation not delivered",0,
dpi.registry--land-register,3,GHA-dpi.registry-land-cadastre-digitalisation,,,,,,,"electronic registration in nine regional offices; national cadastre unfunded",0,
dpi.mis--health,2,GHA-dpi.mis-health-management-information-system,,,,,,,"state-owned replacement system in rollout; no coverage figure",0,
dpi.mis--education,3,GHA-dpi.mis-education-management-information-system,,,,,,,"EMIS in service; individual records linked to payroll not on record",0,
dpi.mis--social-protection,3,GHA-dpi.mis-social-protection-information-system,,,,,,,"programme MIS in service under integration review; not linked to ID or payments on record",0,
dpi.mis--justice,2,GHA-dpi.mis-ejustice-system,,,,,,,"eJustice reported stalled with pilot scope reset; readiness given as 2026",0,
dpi.mis--tax,2,GHA-dpi.govtech-integrated-tax-administration-system,,,,,,,"electronic filing in pilot for large taxpayers at one office only",0,
dpi.mis--customs,3,GHA-dpi.govtech-customs-valuation-ai-system,,,,,,,"automated valuation in service; single window and posts coverage not in these rows",0,
dpi.mis--land,3,GHA-dpi.registry-land-cadastre-digitalisation,,,,,,,"land information system in nine regional offices; valuation and manual processes separate",0,
dpi.govtech--e-government-services,3,GHA-dpi.govtech-ghana-gov-services-portal|GHA-dpi.govtech-electronic-procurement-system,,,,,,,"portal and e-procurement live; shared ID authentication and usage not published",0,
digital.localgov--ict-infrastructure-for-local-government,,,,,,,,,"Not held row names no absence; nothing on local ICT infrastructure on record",0,
digital.localgov--digitalisation-of-local-government-records,3,GHA-digital.localgov-district-revenue-software|GHA-digital.localgov-sub-national-financial-records,,,,,,,"revenue software live in one assembly; IFMIS mandated with no compliance rate",0,
digital.rural--digitalisation-of-rural-health-clinics,3,GHA-dpi.mis-community-health-digital-reporting,,,,,,,"community facilities reporting into DHIS in surveyed northern districts; no national share",0,
digital.rural--digitalisation-of-rural-primary-schools,2,GHA-digital.rural-school-satellite-connectivity,,,,,,,"rollout begun to 30 rural schools in one region",0,
digital.rural--digitalisation-of-rural-registry-offices,,,,,,,,,"only a district business registration drive; nothing on rural civil registration offices",0,
digital.rural--digitalisation-of-rural-police-stations,1,GHA-digital.rural-police-records-capture,,,,,,,"interior ministry plan: stations feed the centre on paper, rural technology inadequate",0,
tech.ai--use-of-ai-in-government-administration,3,GHA-tech.ai-disaster-management-chatbot,,,,,,,"disaster agency chatbot in service; no inventory or procurement rules for AI",0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,3,GHA-tech.ai-customs-ai-attributed-revenue,,,,,,,"customs valuation AI producing outputs on finance ministry figures, unaudited",0,
tech.ai--development-of-national-regional-ai-systems,2,GHA-infra.store-national-ai-compute-centre|GHA-finance.new-ai-implementation-fund,,,,,,,"compute centre and fund announced with no site, operator or disbursement",0,
tech.ai--control-of-ai-abuse,3,GHA-gov.standards-cyber-and-information-security-directive-202,,,,,,,"central bank directive in force for financial institutions; text not held and no enforcement on record",0,
tech.innovate--technology-hubs,2,GHA-capacity.research-innovation-centre-at-a-public-university,,,,,,,"one university innovation centre active; no cohorts or outputs on record",0,
tech.innovate--tech-startup-ecosystem,2,GHA-gov.legislate-innovation-and-startup-bill,,,,,,,"startup bill in development with no draft published",0,
include.access--citizen-feedback-portals,2,GHA-include.access-passenger-complaints-portal|GHA-dpi.govtech-ghana-gov-services-portal,,,,,,,"channels live but no cases or complaint volumes on record",0,
include.access--inclusion-of-persons-with-disabilities,2,GHA-include.access-disability-financial-inclusion-directive,,,,,,,"central bank directive at exposure draft since 2024",0,
include.access--inclusion-of-refugees-and-idps,2,GHA-dpi.id-ghana-card-fee-schedule,,,,,,,"refugee registration priced in the identity fee schedule; no registration count on record",0,
data.statistics--national-strategy-for-development-of-statistics,2,GHA-data.statistics-national-statistics-strategy,,,,,,,"NSDS III for 2026-2030 named as forthcoming; no text held",0,
data.statistics--censuses-and-surveys,2,GHA-data.statistics-quarterly-employment-statistics,,,,,,,"quarterly employment survey requested July 2026; no census in these rows",0,
data.statistics--statistics-from-administrative-data,3,GHA-data.statistics-administrative-data-sharing-agreements|GHA-dpi.mis-education-management-information-system,,,,,,,"sharing agreements with 25 bodies signed; only education statistics products on record",0,
data.open--use-of-open-data,2,GHA-data.open-national-open-data-instrument,,,,,,,"statistics catalogue with no open licence stated",0,
