indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
gov.policy--digital-transformation-strategy,2,RWA-dpi.exchange-national-digital-public-infrastructure-strat,,,,,,,"a DPI strategy launched March 2026 stands in for a national DTS; its text and horizon are not held",0,
gov.policy--ict-strategy,3,RWA-gov.policy-ict-sector-strategic-plan,,,,,all government services online,2029-06-30,"ICT sector strategic plan 2024/25 to 2028/29 adopted; no progress report held",0,
gov.policy--broadband-strategy,3,RWA-infra.connect-national-broadband-policy,,,,,,,"broadband policy revised 2022 and in force; dated targets and funding not on record",0,
gov.policy--data-storage-cloud-strategy,3,RWA-gov.policy-ict-procurement-instructions-2012,,,,,,,"2012 ministerial instructions require critical systems at the national data centre; no hosting classification on record",0,
gov.policy--data-interoperability-framework-roadmap,2,RWA-dpi.exchange-national-digital-public-infrastructure-strat|RWA-infra.store-shared-government-data-hub,,,,,,,"interoperability named in the DPI strategy and a data hub at pre-procurement; no framework instrument held",0,
gov.policy--ai-strategy,3,RWA-gov.policy-national-artificial-intelligence-policy,,,,,,,"AI policy cabinet-approved 2023; implementing agency approved June 2026 but not yet constituted",0,
gov.policy--data-localisation-policies,,,,,,,,,"rows show a data protection law and a planned data hub; no localisation rule on record",0,
gov.policy--data-governance-policy,3,RWA-dpi.exchange-national-data-sharing-policy|RWA-gov.policy-national-data-sharing-policy-implementation,,,,,,,"data-sharing policy approved 2025; implementing standards still being built",0,
gov.policy--open-data-policy,1,RWA-data.open-national-open-data-portal-or-policy,,,,,,,"2017-2022 open data policy expired with no replacement; data-sharing policy excludes open data",0,
gov.legislate--data-protection-legislation,3,RWA-gov.protect-data-protection-and-privacy-law,,,,,,,"law in force; no enforcement act published and regulations not held",0,
gov.legislate--cybersecurity-legislation,3,RWA-gov.legislate-cybercrimes-law-2018|RWA-gov.legislate-application-software-security-directives,,,,,,,"2018 law in force with 2026 directives; no prosecutions or incident-response acts on record",0,
gov.legislate--legislation-covering-digital-id,3,RWA-gov.legislate-single-digital-identification-law,,,,,,,"law in force with enrolment open; regulations and grievance or oversight provisions not on record",0,
gov.legislate--digital-payments-legislation,,,,,,,,,"rows hold a virtual-asset draft and a sandbox only; no payment-systems law or e-money regulation on record",0,
gov.legislate--legislation-enabling-data-interoperability,3,RWA-gov.legislate-sdid-law-029-2023,,,,,,,"ID law requires relying-party integration and civil-registration sync; no general exchange obligations or custodian",0,
gov.legislate--ai-legislation-regulations,,,,,,,,,"absences cited cover hiring rules and partnership review only; no statement that no law addresses AI",0,
