indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
gov.policy--data-storage-cloud-strategy,3,KEN-gov.policy-kenya-cloud-policy-implementation-guideline|KEN-gov.policy-national-cloud-policy,,,,,,,accreditation opened; no designated government cloud in service or migration act on record,0,
gov.policy--ai-strategy,3,KEN-tech.ai-national-ai-strategy-2025-2030,,,,,,,cabinet committee constituted and roadmap published; no dedicated funding or funded action on record,0,
gov.policy--open-data-policy,,,,,,,,,only a proposed data marketplace in a draft policy; no open data policy or portal on record,0,
gov.legislate--data-protection-legislation,4,KEN-gov.protect-data-protection-act-2019|KEN-gov.protect-betting-and-gaming-firms-registered-with-the,,,,,,,Act in force with regulations and enforcement; Malabo not ratified,0,
gov.legislate--cybersecurity-legislation,3,KEN-gov.legislate-computer-misuse-and-cybercrimes-act-2018,,,,,,,Act in force and narrowed by courts; no implementing regulations or prosecutions on record,0,
gov.legislate--legislation-covering-digital-id,,,,,,,,,only a court ruling on phone numbers as identifiers; no ID statute held in the rows,0,
gov.legislate--digital-payments-legislation,3,KEN-gov.legislate-virtual-asset-service-providers-act-2025|KEN-gov.legislate-virtual-asset-service-providers-regulations,,,,,,,regulations gazetted; licensing process not opened and no licence issued,0,
gov.legislate--ai-legislation-regulations,2,KEN-tech.ai-kenya-artificial-intelligence-bill-2026|KEN-gov.legislate-ai-governance-act,,,,,,,AI bill before the Senate; no law or sectoral rule with legal effect in force,0,
gov.legislate--e-commerce-legislation,,,,,,,,,rows are copyright and IP bills; no electronic-transactions law held,0,
gov.protect--data-protection-authority,3,KEN-gov.protect-odpc-enforcement-caseload-and-penalties|KEN-gov.protect-odpc-data-protection-services-appropriation,,,,,,,regulator self-report of penalties; August renewal notice threatens enforcement but records no new decision,0,
gov.protect--national-data-protection-readiness,3,KEN-gov.protect-odpc-draft-guidance-on-offshore-ai-processin,,,,,,,law in force; AI and PET guidance still draft with no commencement,0,
gov.regional--regional-legal-harmonisation,,,,,,,,,Malabo accession in process; no REC instrument domesticated on record,0,
gov.regional--shared-regional-infrastructure,3,KEN-infra.connect-kenya-tanzania-terrestrial-fibre-link,,,,,,,one cross-border fibre link in service; satellite study only funded,0,
gov.standards--national-interoperability-standards,2,KEN-gov.standards-fhir-implementation-guides,,,,,,,"health FHIR guides in continuous build, not authorised; no cross-government standard held",0,
gov.standards--national-quality-standards,,,,,,,,,licence conditions and an ICTA data-centre standard only; no standards body or quality policy in the rows,0,
gov.discourse--open-discussion-of-government-policy,,,,,,,,,no shutdown or access-to-information law on record in this section's rows,0,
infra.connect--satellite-broadband-licensing-and-availability,3,KEN-infra.connect-starlink-kenya-fixed-broadband,,,,,,,one operator in service; second operator and direct-to-cell still awaiting authorisation,0,
infra.store--off-site-backup-capacity,2,KEN-infra.store-national-disaster-recovery-site,,,,,,,national DR site in contractual dispute; no service or continuity plan on record,0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,,,,,,,,,only a research institute stated built; no in-house government systems capacity on record,0,
infra.cybersec--national-cybersecurity-readiness,2,KEN-infra.cybersec-national-cyber-security-agency|KEN-gov.policy-national-cybersecurity-policy,,,,,,,agency established and chair appointed; national policy still planned and technical staffing outstanding,0,
dpi.exchange--national-data-exchange-system,2,KEN-dpi.exchange-interoperability-platform-pilot,,,,,,,supplier-run pilot ended June 2025; no platform in service on record,0,
dpi.exchange--interoperability-of-health-systems,3,KEN-dpi.exchange-digital-health-data-exchange-component-regu,,,,,,,exchange regulations in force; standards not yet applied across main systems,0,
dpi.exchange--interoperability-of-education-systems,2,KEN-dpi.mis-kenya-education-management-information-syste,,,,,,,KEMIS incomplete; no exchange with another education system in service,0,
dpi.id--authentication,2,KEN-dpi.id-verifiable-credential-wallet-public-service,,,,,,,wallet proof of concept and platform talks only; no authentication service in service,0,
dpi.id--use-by-other-systems,,,,,,,,,e-logbook and seller identifier rows do not show a register keyed on the national ID,0,
dpi.pay--g2p-functionality,3,KEN-dpi.pay-integrated-personnel-payroll-database|KEN-include.access-hustler-fund,,,,,,,salaries and pensions on one payroll system; no beneficiary counts across main streams,0,
dpi.pay--revenue-collection,,,,,,,,,e-invoicing and e-procurement held; no electronic payment of taxes or fees shown in these rows,0,
dpi.pay--p2p-p2g-and-p2b-functionality,3,KEN-dpi.pay-pesalink|KEN-dpi.pay-m-pesa-fintech-2|KEN-dpi.pay-my-oneapp,,,,,,,bank interoperability on operator's word; government payments and agent networks not on record here,0,
dpi.pay--cross-border-functionality,2,KEN-dpi.exchange-pesalink-and-papss-interlink|KEN-dpi.pay-comesa-retail-payments-pilot,,,,,,,PAPSS switch pilot; no central-bank enrolment or corridor volumes published,0,
dpi.registry--population-register,3,KEN-dpi.registry-integrated-population-registration-service,,,,,,,department's own service page; no record count or vital-events updating on record,0,
dpi.registry--business-register,3,KEN-dpi.registry-business-registration-service,,,,,,,online registration in service; tax linkage and beneficial ownership not on record,0,
dpi.registry--electoral-register,2,KEN-dpi.id-iebc-iris-capture-on-voter-registration-kits,,,,,,,kit upgrade only; public access and periodic revision not on record,0,
dpi.mis--health,3,KEN-dpi.mis-taifacare-hmis,,,,,,,HMIS in 1500 public facilities; reporting completeness and private coverage not published,0,
dpi.mis--social-protection,,,,,,,,,"Only a child-protection case system on record, not a social-protection programme MIS (CC)",0,
dpi.mis--justice,,,,,,,,,rows are police and CCTV systems; no court case-management system held,0,
dpi.mis--tax,2,KEN-dpi.govtech-itax,,,,,,,"eTIMS-IFMIS link is invoicing, not filing or payment; coverage and uptake unpublished",0,
dpi.mis--customs,3,KEN-dpi.exchange-advanced-cargo-declaration|KEN-dpi.exchange-mombasa-smart-gate,,,,,,,automated declaration in service at Mombasa; single window only piloting at one gate,0,
dpi.govtech--e-government-services,3,KEN-dpi.govtech-ecitizen-platform|KEN-dpi.govtech-ecitizen-service-migration-target,,,,,,,1695 of 11000 services onboarded; no single gateway carrying the main services,0,
digital.localgov--digitalisation-of-local-government-records,,,,,,,,,county revenue automation standards gazetted; no local records system in service on record,0,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,police AI deployment only announced; nothing authorised tendered or piloted on record,0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,,,,,,,,,rows are private banks' AI; no state sectoral system using AI on record,0,
tech.ai--development-of-national-regional-ai-systems,2,KEN-tech.ai-atlas-umoja-ai|KEN-tech.ai-kenya-germany-applied-ai-centre,,,,,,,national compute and datasets planned; nothing in service on record,0,
tech.ai--control-of-ai-abuse,,,,,,,,,a court petition and pre-bill proposals only; no rule or authority on AI harms held,0,
tech.innovate--technology-hubs,2,KEN-gov.legislate-technopolis-act|KEN-tech.innovate-qubit-hub,,,,,,,Konza agreements signed; no hub with cohorts in service on record,0,
tech.innovate--tech-startup-ecosystem,,,,,,,,,funding trackers only; no startup law strategy or support scheme held,0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,3,KEN-capacity.research-kictanet,,,,,,,second submitter is a regional network; funding behind the submissions not on record,0,
include.access--citizen-feedback-portals,2,KEN-dpi.govtech-diaspora-information-management-portal,,,,,,,regulator's telecom complaints are not feedback on public services; no handling record,0,
include.access--citizen-participation-in-policy,,,,,,,,,only a parliamentary petition is held here; no consultation on a digital instrument in this section,0,
include.access--inclusion-of-refugees-and-idps,,,,,,,,,donor programmes in refugee-hosting counties; no registration or documentation record held,0,
data.open--use-of-open-data,,,,,,,,,library bill and a planned marketplace only; no published open data on record,0,
