indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
gov.policy--digital-transformation-strategy,2,ERI-gov.policy-ict-in-education,,,,,,,"only a sectoral ICT-in-education policy on record, via a secondary profile; no national digital strategy",0,
gov.policy--ict-strategy,,,,,,,,,"1998 communications law known only through a profile; no ICT or telecoms policy or strategy on record",0,
gov.policy--broadband-strategy,1,ERI-gov.policy-broadband-strategy,,,,,,,"no adopted broadband plan on the telecommunications union's 2019 country table",0,
gov.policy--data-storage-cloud-strategy,1,ERI-gov.policy-data-localisation,,,,,,,"2022 regional regulatory profile: nothing states where public data may be held; operator's own cloud only",0,
gov.policy--data-interoperability-framework-roadmap,,,,,,,,,"only a geospatial framework action plan on record; no government interoperability framework or cited absence",0,
gov.policy--ai-strategy,1,ERI-gov.legislate-ai,,,,,,,"June 2026 legal-status review found no national AI strategy",0,
gov.policy--data-localisation-policies,1,ERI-gov.policy-data-localisation,,,,,,,"2022 regional regulatory profile records no localisation or residency rule",0,
gov.policy--data-governance-policy,,,,,,,,,"only a geospatial framework action plan on record; no national data policy or cited absence",0,
gov.policy--open-data-policy,2,ERI-gov.policy-open-data-policy,,,,,,,"basic portal on a 2022 govtech dataset only; no open data policy or licence on record",0,
gov.legislate--data-protection-legislation,1,ERI-gov.protect-none,,,,,,,"no data protection law on 2022 and 2025 trackers",0,
gov.legislate--cybersecurity-legislation,2,ERI-gov.legislate-computer-offences,,,,,,,"computer offences only in the 2015 Penal Code, published but not enacted at April 2026",0,
gov.legislate--legislation-covering-digital-id,,,,,,,,,"1992 nationality law in force; no row shows it establishing the ID system or authority",0,
gov.legislate--digital-payments-legislation,,,,,,,,,"cash-deposit notice and absent mobile money on record; no payment-systems law or cited absence",0,
gov.legislate--legislation-enabling-data-interoperability,,,,,,,,,"only a customs platform on record; no data-sharing instrument or cited absence",0,
gov.legislate--ai-legislation-regulations,1,ERI-gov.legislate-ai,,,,,,,"June 2026 legal-status review found no AI law",0,
gov.legislate--e-commerce-legislation,1,ERI-gov.legislate-ecommerce,,,,,,,"no e-transactions framework in force; 2026 consultation drafts not shown to include an e-transactions bill",0,
gov.legislate--statistics-legislation,2,ERI-gov.legislate-statistics,,,,,,,"draft statistical proclamation recorded pending in 2007; no enactment located since",0,
gov.legislate--access-to-information-legislation,1,ERI-gov.legislate-freedom-of-information,,,,,,,"UN review contribution states no freedom of information law adopted",0,
gov.protect--data-protection-authority,1,ERI-gov.protect-none,,,,,,,"no data protection law on the trackers, so no authority provided for in law",0,
gov.protect--national-data-protection-readiness,1,ERI-gov.protect-none,,,,,,,"no law or authority on 2022 and 2025 trackers; ratification not on record",0,
gov.regional--regional-policy-collaboration,1,ERI-gov.regional-treaty-non-participation,,,,,,,"sole AfCFTA non-signatory at July 2026; outside the regional digital integration programme",0,
gov.regional--regional-legal-harmonisation,1,ERI-gov.regional-treaty-non-participation|ERI-gov.protect-none,,,,,,,"no cyberlaw instrument in force to harmonise; outside AfCFTA and the regional programme",0,
