row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
DZA-gov.policy-digital-algeria-2030,DZA,gov.policy,Governance,instrument,Digital Algeria 2030 (National Digital Transformation Strategy),Implemented,2025-05-13,Published 2025-05-13,,No change,Published (2025-05),"Targets unchanged: all public services online by 2030, 500,000 ICT jobs",2025-05-12-national-digital-transformation-strategy-announced-echorouk|2025-05-13-national-digital-transformation-strategy-2030--wearetech,,"targets 100% of public services online by 2030, 500,000 ICT jobs and 20% of GDP from the digital economy"
DZA-gov.policy-digitalisation-oversight,DZA,gov.policy,Governance,instrument,Digitalisation oversight and the national portal,Implemented,2026-07-07,"Sole official address of the national portal confirmed, July 2026",,Advanced,"The high commission for digitalisation created by presidential decree of 6 September 2023, and the national digital development agency by decree of 26 November 2019, whose article 5 requires the national digital strategy to be prepared","The high commission confirmed a single official address for the national portal in July 2026 after impersonating sites appeared, and a Council of Ministers sitting in June 2026 took presentations on digitalisation. The strategy the 2019 decree requires is the 2025-2030 national digital transformation strategy on five axes and 25 objectives, separately held",2026-07-07-dza-aps-dzds-portail-national|2026-06-21-dza-aps-conseil-ministres-numerisation|2023-09-06-joradp-decret-23-314-haut-commissariat-numerisation|2019-11-26-dza-jo-2019-074-decret-19-317-creation-andn|2024-08-02-hcn-sntn-2025-2030-strategie-numerique,,
DZA-gov.policy-hcn,DZA,gov.policy,Governance,instrument,High Commission for Digitalisation (Decree 23-314) and its scientific committee,Implemented,2025-10-29,Scientific committee launched 2025-10-23,2023,Advanced,"Commission operating, no committee","15-member scientific and technical committee seated, three from the diaspora",2025-10-29-expert-panel-digital-overhaul--wearetech,,"High Commissioner Meriem Benmouloud; a 15-member scientific and technical committee, three of them from the diaspora, launched 2025-10-23"
DZA-gov.legislate-access-to-information,DZA,gov.legislate,Governance,instrument,Access to information under the media organic law,Implemented,2023-08-29,Organic law 23-14 of 27 August 2023,,Baseline not held,Not held,"The organic law governing media and information activity includes provisions requiring public bodies to facilitate journalists' access to information; there is no general right-to-information statute on the base, and no request, refusal or appeal under these provisions is recorded",2023-08-29-joradp-jo56-loi-organique-23-14-information,,
DZA-gov.legislate-platform-regulation,DZA,gov.legislate,Governance,instrument,"Domestic online-platform regulation (local presence, takedown, data residency)",In development,2025-10-30,Deposited at the APN 2025-10-30,,Advanced,Did not exist,Under examination; bill text not held and adoption not established,2025-10-30-wearetech-algerie-regulation-plateformes-numeriques,2026-08-03,"proposition de loi deposited by deputy Bouhali Abdelbasset, reported under examination at the APN; would bind platforms above one million users in Algeria to a local office, a legal representative, in-country data storage, takedown within 24 hours and six-monthly compliance reports, and would create a regulator attached to the Presidency; provisions are the outlet’s reading, the bill text is not held, and nothing on file establishes adoption (2026-08-04)"
DZA-gov.legislate-cloud-services-authorisation,DZA,gov.legislate,Governance,instrument,General authorisation regime for cloud services,Implemented,2022-02-07,Regulator decision of 7 February 2022,,Baseline not held,Not held,"A regulator decision implementing an executive decree and fixing the licensing procedure for cloud services - a regulatory instrument rather than a strategy, and the only cloud-specific rule the base holds",2022-02-07-arpce-decision-4-autorisation-generale-cloud,,
DZA-gov.legislate-law-18-05-ecommerce,DZA,gov.legislate,Governance,instrument,Law 18-05 on electronic commerce,Implemented,2026-08-04,In force; compliance assessed 2026-08-04,,Baseline not held,,"In force; the great majority of online selling runs through social-media pages outside its obligations, with cash on delivery dominant (2026-08)",2026-08-04-algerie-commerce-electronique-cadre-reglementaire,,"the assessment is named-analyst opinion from the Organisation nationale d'orientation et de protection du consommateur dans le commerce electronique, not a state position; the law's own date and text are not held, and no enforcement action or compliance figure is on file"
DZA-gov.legislate-trust-services-and-electronic-identification,DZA,gov.legislate,Governance,instrument,Law 26-02 on trust services and electronic identification,Implemented,2026-02-17,Gazetted 17 February 2026,,Advanced,Did not exist,"The national trust-service and electronic-identification framework, running to 116 articles; its article 27 requires trust-service-provider data to be hosted nationally. It makes no mention of artificial intelligence",2026-02-17-dza-jo-2026-014-loi-26-02-services-confiance-identification-electronique|2026-02-17-joradp-loi-26-02-identification-electronique,,
DZA-gov.legislate-data-governance-system,DZA,gov.legislate,Governance,instrument,National data governance system,Implemented,2026-02-09,"Launched by the prime minister, 9 February 2026",,Advanced,Did not exist,"The prime minister launched the national data-governance system established by a presidential decree of 30 December 2025 at a ceremony in the capital; the decree's own text is separately on this ledger and no operating rule, dataset or participating body under the system is published",2026-02-09-radioalgerienne-lancement-dispositif-gouvernance-donnees,,
DZA-gov.legislate-fact-checking,DZA,gov.legislate,Governance,instrument,"National information-verification (""fact-checking"") system",In development,2026-07-23,Draft before the Council of Government 2026-07-23,,Advanced,Did not exist,"Draft examined; no regulator, legal basis or oversight mechanism named",2026-07-23-echorouk-conseil-gouvernement-telecoms-medias-numeriques,,"draft examined by the Council of Government; no regulator, legal basis or oversight mechanism is named in anything held"
DZA-gov.legislate-payment-service-provider-regime,DZA,gov.legislate,Governance,instrument,Payment service provider regime,Implemented,2025-10-14,"Anti-money-laundering regulation extended to payment providers, 24 September 2025",,Advanced,"The first regulatory instrument dedicated to payment service providers, adopted by the central bank on 14 April 2025","A second regulation of September 2025 explicitly brings payment service providers inside the anti-money-laundering regime. Both sit under the monetary and banking law of June 2023, which repealed the prior ordinance, and the banking commission issued guidelines on virtual assets in November 2025",2025-11-12-bank-of-algeria-lignes-directrices-06-2025-actifs-virtuels|2025-10-14-joradp-jo68-reglement-25-14-aml-psp|2025-05-07-joradp-jo28-reglement-25-02-psp|2023-06-27-dza-loi-23-09-monetaire-bancaire,,
DZA-gov.legislate-decree-25-320,DZA,gov.legislate,Governance,instrument,Presidential Decree 25-320 — national public-data governance framework,Implemented,2026-02-10,"Gazetted JO n.87, 2025-12-30",,Advanced,Did not exist,20 articles in force; art. 19 classification and cataloguing not shown to have commenced,2025-12-30-joradp-decret-25-320-gouvernance-donnees|2026-02-09-algeria-data-governance-launch-maghrebinfo|2026-02-10 Algeria launches national public-data governance framework (Decree 25-350),,"20 articles in JO n.87; art. 15 gives the data-protection authority a supervisory hook and art. 18 excludes defence, security and judicial data; its art. 19 classification and cataloguing duties are not shown to have commenced The system the decree establishes was launched by the prime minister at a ceremony on 9 February 2026, which this ledger holds separately."
DZA-gov.legislate-statistics-framework,DZA,gov.legislate,Governance,instrument,Statistics law and the statistics office,Implemented,2025-11-13,"Oversight of the statistics office transferred by presidential decree, 10 November 2025",,Advanced,"The 1994 legislative decree as the governing statistics law, with the office's organisation set by a 1995 decree whose article 6 makes it responsible for the technical preparation, conduct, processing and analysis of population censuses","A presidential decree of 10 November 2025 transferred oversight of the statistics office, and a Council of Ministers sitting the same autumn took its modernisation. The office's own presentation to an international quality workshop in July 2025 names the 1994 legislative decree as the governing law, so the statute is thirty-two years old while the institution around it is being rearranged",2025-11-13-joradp-jo75-decret-25-293-tutelle-ons|2025-10-06-tsa-algerie-conseil-ministres-modernisation-ons|2025-07-01-unsd-algeria-statistical-system-quality|1995-06-03-unstats-decret-95-159-reamenagement-ons,,
DZA-gov.protect-image-deliberation,DZA,gov.protect,Governance,instrument,ANPDP deliberation treating images as personal data,Implemented,2026-07-20,Deliberation issued 2026-07-15,,Advanced,Did not exist,"Images treated as personal data; deliberation no. 04, effective on publication on the Authority's own website, no Journal officiel step; full text now held",2026-07-20-algerie-anpdp-regles-publication-images-plateformes|2026-07-15-anpdp-algeria-deliberation-04-images-plateformes-numeriques,,"deliberation no. 04 of 15 July 2026, adopted by the Authority's members in sitting under Loi n. 18-07 as amended; article 06 holds that publishing images via platforms hosted, storing or processing data, or reachable, from outside Algeria is a transfer of data outside national territory under arts. 44-45; article 11 provides the deliberation takes effect on publication on the Authority's own website, with no Journal officiel step; twelve members are named; full text is now held"
DZA-gov.protect-anpdp,DZA,gov.protect,Governance,instrument,ANPDP — national data-protection authority,Implemented,2026-07-01,Compliance push from 2025-12,2023-08-01,"Advanced, in activity rather than in enforcement",Operating; no enforcement decision held (2025-08),"Compliance push on officers, registers and audit logs; still no enforcement decision held",2025-12-01-anpdp-data-conservation-law-compliance-elmoudjahid|2026-07-01-dgsn-digital-space-data-protection-elmoudjahid|2026-06-23 Bimonthly Update on Privacy in Africa (January & February 2026),,"president Samir Bourehil; a compliance push on officers, processing registers and audit logs ran from 2025-12; no enforcement decision or penalty is held"
DZA-gov.protect-data-protection-and-artificial-intelligence,DZA,gov.protect,Governance,instrument,Data-protection authority position on artificial intelligence,Implemented,2025-11-24,"Authority study day, 24 November 2025",,Advanced,Did not exist,"The data-protection authority convened a study day at which artificial intelligence was one of several themes discussed; its own compliance guide describes an operational portal for controllers. No deliberation, guidance or enforcement on artificial intelligence follows from it on the record",2025-11-24-dz-aps-anpdp-protection-donnees-ia|2026-01-01-dza-anpdp-guide-responsable-traitements,,
